s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
Time,"Pb1","Pb1-Pb2","Pb2","Pb3","Pb3-Pb4","Pb4","AHF","AHF-Extra","ACF","ACF-Extra","ACF-Extra2","FHF","FHF-Extra","FHF-Extra2","FCF","FCF-Extra"
 8.0352170E+003, 7.1379418E+002, 9.4322840E+002, 1.0531047E+003, 4.5086418E+002, 1.3880928E+002, 7.6568072E+001, 5.5347886E+002, 5.5347886E+002, 4.3798894E+002, 4.3798894E+002, 4.3798894E+002, 8.4940699E+002, 8.4940699E+002, 8.4940699E+002, 6.4934665E+002, 6.4934665E+002
 8.0496119E+003, 7.1412464E+002, 9.4365509E+002, 1.0533524E+003, 4.5188752E+002, 1.3916726E+002, 7.6667876E+001, 5.5393707E+002, 5.5393707E+002, 4.3870845E+002, 4.3870845E+002, 4.3870845E+002, 8.4983385E+002, 8.4983385E+002, 8.4983385E+002, 6.4994611E+002, 6.4994611E+002
 8.0640160E+003, 7.1439281E+002, 9.4408077E+002, 1.0536178E+003, 4.5286978E+002, 1.3952264E+002, 7.6766345E+001, 5.5436022E+002, 5.5436022E+002, 4.3946498E+002, 4.3946498E+002, 4.3946498E+002, 8.5005471E+002, 8.5005471E+002, 8.5005471E+002, 6.5042143E+002, 6.5042143E+002
 8.0784255E+003, 7.1465374E+002, 9.4450758E+002, 1.0539032E+003, 4.5388137E+002, 1.3987572E+002, 7.6863587E+001, 5.5477398E+002, 5.5477398E+002, 4.4024636E+002, 4.4024636E+002, 4.4024636E+002, 8.5031707E+002, 8.5031707E+002, 8.5031707E+002, 6.5083898E+002, 6.5083898E+002
 8.0928225E+003, 7.1494337E+002, 9.4493412E+002, 1.0541606E+003, 4.5478858E+002, 1.4022631E+002, 7.6959482E+001, 5.5518310E+002, 5.5518310E+002, 4.4100474E+002, 4.4100474E+002, 4.4100474E+002, 8.5069304E+002, 8.5069304E+002, 8.5069304E+002, 6.5124626E+002, 6.5124626E+002
 8.1072226E+003, 7.1530301E+002, 9.4535975E+002, 1.0542600E+003, 4.5571945E+002, 1.4057437E+002, 7.7054022E+001, 5.5562236E+002, 5.5562236E+002, 4.4176715E+002, 4.4176715E+002, 4.4176715E+002, 8.5116569E+002, 8.5116569E+002, 8.5116569E+002, 6.5176301E+002, 6.5176301E+002
 8.1216075E+003, 7.1558771E+002, 9.4578371E+002, 1.0546459E+003, 4.5664142E+002, 1.4091994E+002, 7.7147174E+001, 5.5605128E+002, 5.5605128E+002, 4.4250689E+002, 4.4250689E+002, 4.4250689E+002, 8.5130218E+002, 8.5130218E+002, 8.5130218E+002, 6.5237056E+002, 6.5237056E+002
 8.1360203E+003, 7.1588603E+002, 9.4620512E+002, 1.0547148E+003, 4.5754693E+002, 1.4126330E+002, 7.7239003E+001, 5.5646758E+002, 5.5646758E+002, 4.4322119E+002, 4.4322119E+002, 4.4322119E+002, 8.5151303E+002, 8.5151303E+002, 8.5151303E+002, 6.5289988E+002, 6.5289988E+002
 8.1504095E+003, 7.1619210E+002, 9.4662469E+002, 1.0553688E+003, 4.5850130E+002, 1.4160445E+002, 7.7329471E+001, 5.5689120E+002, 5.5689120E+002, 4.4394774E+002, 4.4394774E+002, 4.4394774E+002, 8.5198322E+002, 8.5198322E+002, 8.5198322E+002, 6.5325380E+002, 6.5325380E+002
 8.1648256E+003, 7.1647976E+002, 9.4704596E+002, 1.0553754E+003, 4.5944487E+002, 1.4194328E+002, 7.7418559E+001, 5.5731849E+002, 5.5731849E+002, 4.4467411E+002, 4.4467411E+002, 4.4467411E+002, 8.5216861E+002, 8.5216861E+002, 8.5216861E+002, 6.5368965E+002, 6.5368965E+002
 8.1792018E+003, 7.1673298E+002, 9.4746808E+002, 1.0553123E+003, 4.6036498E+002, 1.4227979E+002, 7.7506147E+001, 5.5772240E+002, 5.5772240E+002, 4.4544243E+002, 4.4544243E+002, 4.4544243E+002, 8.5237705E+002, 8.5237705E+002, 8.5237705E+002, 6.5413587E+002, 6.5413587E+002
 8.1936046E+003, 7.1707191E+002, 9.4788340E+002, 1.0555223E+003, 4.6124061E+002, 1.4261383E+002, 7.7592107E+001, 5.5813946E+002, 5.5813946E+002, 4.4619179E+002, 4.4619179E+002, 4.4619179E+002, 8.5269535E+002, 8.5269535E+002, 8.5269535E+002, 6.5463971E+002, 6.5463971E+002
 8.2080169E+003, 7.1739194E+002, 9.4829257E+002, 1.0557666E+003, 4.6209263E+002, 1.4294622E+002, 7.7676374E+001, 5.5855087E+002, 5.5855087E+002, 4.4693972E+002, 4.4693972E+002, 4.4693972E+002, 8.5307701E+002, 8.5307701E+002, 8.5307701E+002, 6.5517893E+002, 6.5517893E+002
 8.2224208E+003, 7.1769321E+002, 9.4869640E+002, 1.0560300E+003, 4.6299260E+002, 1.4327639E+002, 7.7758172E+001, 5.5898036E+002, 5.5898036E+002, 4.4768298E+002, 4.4768298E+002, 4.4768298E+002, 8.5320636E+002, 8.5320636E+002, 8.5320636E+002, 6.5565300E+002, 6.5565300E+002
 8.2368008E+003, 7.1791821E+002, 9.4909817E+002, 1.0567083E+003, 4.6397655E+002, 1.4360413E+002, 7.7837916E+001, 5.5939976E+002, 5.5939976E+002, 4.4846992E+002, 4.4846992E+002, 4.4846992E+002, 8.5342202E+002, 8.5342202E+002, 8.5342202E+002, 6.5592985E+002, 6.5592985E+002
 8.2512206E+003, 7.1810194E+002, 9.4950302E+002, 1.0570170E+003, 4.6483034E+002, 1.4392994E+002, 7.7915342E+001, 5.5974995E+002, 5.5974995E+002, 4.4917373E+002, 4.4917373E+002, 4.4917373E+002, 8.5382133E+002, 8.5382133E+002, 8.5382133E+002, 6.5624035E+002, 6.5624035E+002
 8.2656045E+003, 7.1849284E+002, 9.4991345E+002, 1.0572456E+003, 4.6567111E+002, 1.4425366E+002, 7.7991025E+001, 5.6016127E+002, 5.6016127E+002, 4.4990759E+002, 4.4990759E+002, 4.4990759E+002, 8.5425362E+002, 8.5425362E+002, 8.5425362E+002, 6.5672897E+002, 6.5672897E+002
 8.2800081E+003, 7.1868692E+002, 9.5032714E+002, 1.0574454E+003, 4.6659815E+002, 1.4457522E+002, 7.8064534E+001, 5.6055324E+002, 5.6055324E+002, 4.5067061E+002, 4.5067061E+002, 4.5067061E+002, 8.5427171E+002, 8.5427171E+002, 8.5427171E+002, 6.5700162E+002, 6.5700162E+002
 8.2944245E+003, 7.1891783E+002, 9.5074093E+002, 1.0578290E+003, 4.6737619E+002, 1.4489501E+002, 7.8136424E+001, 5.6090213E+002, 5.6090213E+002, 4.5131907E+002, 4.5131907E+002, 4.5131907E+002, 8.5450072E+002, 8.5450072E+002, 8.5450072E+002, 6.5727000E+002, 6.5727000E+002
 8.3088143E+003, 7.1929864E+002, 9.5115655E+002, 1.0583536E+003, 4.6819806E+002, 1.4521268E+002, 7.8206468E+001, 5.6131131E+002, 5.6131131E+002, 4.5204094E+002, 4.5204094E+002, 4.5204094E+002, 8.5488095E+002, 8.5488095E+002, 8.5488095E+002, 6.5776831E+002, 6.5776831E+002
 8.3232070E+003, 7.1954807E+002, 9.5157697E+002, 1.0583570E+003, 4.6906072E+002, 1.4552807E+002, 7.8274600E+001, 5.6172100E+002, 5.6172100E+002, 4.5276726E+002, 4.5276726E+002, 4.5276726E+002, 8.5505171E+002, 8.5505171E+002, 8.5505171E+002, 6.5809035E+002, 6.5809035E+002
 8.3376224E+003, 7.1988713E+002, 9.5199867E+002, 1.0587693E+003, 4.6986801E+002, 1.4584171E+002, 7.8341390E+001, 5.6211859E+002, 5.6211859E+002, 4.5340995E+002, 4.5340995E+002, 4.5340995E+002, 8.5572179E+002, 8.5572179E+002, 8.5572179E+002, 6.5857394E+002, 6.5857394E+002
 8.3520004E+003, 7.2024168E+002, 9.5241963E+002, 1.0583544E+003, 4.7072290E+002, 1.4615327E+002, 7.8406131E+001, 5.6253796E+002, 5.6253796E+002, 4.5409330E+002, 4.5409330E+002, 4.5409330E+002, 8.5632530E+002, 8.5632530E+002, 8.5632530E+002, 6.5917214E+002, 6.5917214E+002
 8.3664180E+003, 7.2056417E+002, 9.5283172E+002, 1.0585855E+003, 4.7160821E+002, 1.4646287E+002, 7.8469535E+001, 5.6297239E+002, 5.6297239E+002, 4.5479453E+002, 4.5479453E+002, 4.5479453E+002, 8.5654319E+002, 8.5654319E+002, 8.5654319E+002, 6.5965494E+002, 6.5965494E+002
 8.3808002E+003, 7.2087199E+002, 9.5323313E+002, 1.0590613E+003, 4.7243123E+002, 1.4677054E+002, 7.8531343E+001, 5.6337876E+002, 5.6337876E+002, 4.5551197E+002, 4.5551197E+002, 4.5551197E+002, 8.5678320E+002, 8.5678320E+002, 8.5678320E+002, 6.6011573E+002, 6.6011573E+002
 8.3952237E+003, 7.2116521E+002, 9.5363120E+002, 1.0591688E+003, 4.7327023E+002, 1.4707639E+002, 7.8591327E+001, 5.6377565E+002, 5.6377565E+002, 4.5623651E+002, 4.5623651E+002, 4.5623651E+002, 8.5692288E+002, 8.5692288E+002, 8.5692288E+002, 6.6058458E+002, 6.6058458E+002
 8.4096020E+003, 7.2146158E+002, 9.5402558E+002, 1.0595829E+003, 4.7411134E+002, 1.4738030E+002, 7.8650167E+001, 5.6417640E+002, 5.6417640E+002, 4.5693668E+002, 4.5693668E+002, 4.5693668E+002, 8.5718168E+002, 8.5718168E+002, 8.5718168E+002, 6.6103196E+002, 6.6103196E+002
 8.4240097E+003, 7.2176492E+002, 9.5441872E+002, 1.0600184E+003, 4.7493161E+002, 1.4768213E+002, 7.8707239E+001, 5.6457502E+002, 5.6457502E+002, 4.5759452E+002, 4.5759452E+002, 4.5759452E+002, 8.5750480E+002, 8.5750480E+002, 8.5750480E+002, 6.6135961E+002, 6.6135961E+002
 8.4384149E+003, 7.2201535E+002, 9.5481640E+002, 1.0599930E+003, 4.7575959E+002, 1.4798260E+002, 7.8762691E+001, 5.6496363E+002, 5.6496363E+002, 4.5823229E+002, 4.5823229E+002, 4.5823229E+002, 8.5750033E+002, 8.5750033E+002, 8.5750033E+002, 6.6177378E+002, 6.6177378E+002
 8.4528010E+003, 7.2223581E+002, 9.5521306E+002, 1.0604634E+003, 4.7655487E+002, 1.4828317E+002, 7.8817081E+001, 5.6533289E+002, 5.6533289E+002, 4.5894303E+002, 4.5894303E+002, 4.5894303E+002, 8.5777323E+002, 8.5777323E+002, 8.5777323E+002, 6.6204292E+002, 6.6204292E+002
 8.4672007E+003, 7.2257367E+002, 9.5560856E+002, 1.0607751E+003, 4.7733887E+002, 1.4858664E+002, 7.8870047E+001, 5.6572265E+002, 5.6572265E+002, 4.5963190E+002, 4.5963190E+002, 4.5963190E+002, 8.5822356E+002, 8.5822356E+002, 8.5822356E+002, 6.6238879E+002, 6.6238879E+002
 8.4816239E+003, 7.2289310E+002, 9.5600778E+002, 1.0610812E+003, 4.7810393E+002, 1.4889357E+002, 7.8922285E+001, 5.6610549E+002, 5.6610549E+002, 4.6026254E+002, 4.6026254E+002, 4.6026254E+002, 8.5860177E+002, 8.5860177E+002, 8.5860177E+002, 6.6280997E+002, 6.6280997E+002
 8.4960209E+003, 7.2319226E+002, 9.5640941E+002, 1.0608790E+003, 4.7881258E+002, 1.4920352E+002, 7.8974794E+001, 5.6648548E+002, 5.6648548E+002, 4.6083239E+002, 4.6083239E+002, 4.6083239E+002, 8.5883130E+002, 8.5883130E+002, 8.5883130E+002, 6.6334110E+002, 6.6334110E+002
 8.5104235E+003, 7.2344403E+002, 9.5680684E+002, 1.0613572E+003, 4.7961703E+002, 1.4951633E+002, 7.9027302E+001, 5.6686303E+002, 5.6686303E+002, 4.6146529E+002, 4.6146529E+002, 4.6146529E+002, 8.5896314E+002, 8.5896314E+002, 8.5896314E+002, 6.6384622E+002, 6.6384622E+002
 8.5248084E+003, 7.2373316E+002, 9.5719957E+002, 1.0612235E+003, 4.8034813E+002, 1.4983200E+002, 7.9080736E+001, 5.6722700E+002, 5.6722700E+002, 4.6207148E+002, 4.6207148E+002, 4.6207148E+002, 8.5930511E+002, 8.5930511E+002, 8.5930511E+002, 6.6430265E+002, 6.6430265E+002
 8.5392044E+003, 7.2391971E+002, 9.5758529E+002, 1.0615671E+003, 4.8118332E+002, 1.5015059E+002, 7.9135097E+001, 5.6757557E+002, 5.6757557E+002, 4.6274974E+002, 4.6274974E+002, 4.6274974E+002, 8.5932352E+002, 8.5932352E+002, 8.5932352E+002, 6.6452098E+002, 6.6452098E+002
 8.5536041E+003, 7.2413427E+002, 9.5796389E+002, 1.0618877E+003, 4.8193066E+002, 1.5047236E+002, 7.9190652E+001, 5.6790970E+002, 5.6790970E+002, 4.6344172E+002, 4.6344172E+002, 4.6344172E+002, 8.5965453E+002, 8.5965453E+002, 8.5965453E+002, 6.6485191E+002, 6.6485191E+002
 8.5680127E+003, 7.2447959E+002, 9.5834299E+002, 1.0620516E+003, 4.8265362E+002, 1.5079726E+002, 7.9247636E+001, 5.6828191E+002, 5.6828191E+002, 4.6409581E+002, 4.6409581E+002, 4.6409581E+002, 8.6011354E+002, 8.6011354E+002, 8.6011354E+002, 6.6523292E+002, 6.6523292E+002
 8.5824141E+003, 7.2476635E+002, 9.5872156E+002, 1.0625267E+003, 4.8339532E+002, 1.5112518E+002, 7.9305944E+001, 5.6865598E+002, 5.6865598E+002, 4.6472544E+002, 4.6472544E+002, 4.6472544E+002, 8.6053381E+002, 8.6053381E+002, 8.6053381E+002, 6.6575323E+002, 6.6575323E+002
 8.5968117E+003, 7.2509065E+002, 9.5909930E+002, 1.0628368E+003, 4.8413896E+002, 1.5145601E+002, 7.9365835E+001, 5.6904488E+002, 5.6904488E+002, 4.6535487E+002, 4.6535487E+002, 4.6535487E+002, 8.6110940E+002, 8.6110940E+002, 8.6110940E+002, 6.6622758E+002, 6.6622758E+002
 8.6112276E+003, 7.2538929E+002, 9.5948116E+002, 1.0634064E+003, 4.8490117E+002, 1.5178996E+002, 7.9427156E+001, 5.6943673E+002, 5.6943673E+002, 4.6598161E+002, 4.6598161E+002, 4.6598161E+002, 8.6116020E+002, 8.6116020E+002, 8.6116020E+002, 6.6669059E+002, 6.6669059E+002
 8.6256240E+003, 7.2570064E+002, 9.5986919E+002, 1.0635939E+003, 4.8563383E+002, 1.5212700E+002, 7.9490103E+001, 5.6982662E+002, 5.6982662E+002, 4.6658115E+002, 4.6658115E+002, 4.6658115E+002, 8.6161349E+002, 8.6161349E+002, 8.6161349E+002, 6.6702574E+002, 6.6702574E+002
 8.6400222E+003, 7.2594823E+002, 9.6026319E+002, 1.0636340E+003, 4.8634519E+002, 1.5246680E+002, 7.9554507E+001, 5.7020161E+002, 5.7020161E+002, 4.6721606E+002, 4.6721606E+002, 4.6721606E+002, 8.6170047E+002, 8.6170047E+002, 8.6170047E+002, 6.6743544E+002, 6.6743544E+002
 8.6544137E+003, 7.2624087E+002, 9.6065595E+002, 1.0637428E+003, 4.8699314E+002, 1.5280967E+002, 7.9620450E+001, 5.7056503E+002, 5.7056503E+002, 4.6781449E+002, 4.6781449E+002, 4.6781449E+002, 8.6204477E+002, 8.6204477E+002, 8.6204477E+002, 6.6780428E+002, 6.6780428E+002
 8.6688195E+003, 7.2651670E+002, 9.6104468E+002, 1.0638000E+003, 4.8771678E+002, 1.5315566E+002, 7.9687965E+001, 5.7093473E+002, 5.7093473E+002, 4.6843729E+002, 4.6843729E+002, 4.6843729E+002, 8.6223269E+002, 8.6223269E+002, 8.6223269E+002, 6.6814390E+002, 6.6814390E+002
 8.6832036E+003, 7.2679133E+002, 9.6142507E+002, 1.0642662E+003, 4.8841382E+002, 1.5350471E+002, 7.9756904E+001, 5.7130844E+002, 5.7130844E+002, 4.6904479E+002, 4.6904479E+002, 4.6904479E+002, 8.6265751E+002, 8.6265751E+002, 8.6265751E+002, 6.6855495E+002, 6.6855495E+002
 8.6976216E+003, 7.2707698E+002, 9.6180124E+002, 1.0646744E+003, 4.8909173E+002, 1.5385700E+002, 7.9827473E+001, 5.7167192E+002, 5.7167192E+002, 4.6963340E+002, 4.6963340E+002, 4.6963340E+002, 8.6303404E+002, 8.6303404E+002, 8.6303404E+002, 6.6896815E+002, 6.6896815E+002
 8.7120046E+003, 7.2734064E+002, 9.6217920E+002, 1.0648865E+003, 4.8989264E+002, 1.5421235E+002, 7.9899379E+001, 5.7206251E+002, 5.7206251E+002, 4.7030951E+002, 4.7030951E+002, 4.7030951E+002, 8.6315772E+002, 8.6315772E+002, 8.6315772E+002, 6.6935683E+002, 6.6935683E+002
 8.7264157E+003, 7.2762591E+002, 9.6256034E+002, 1.0651272E+003, 4.9056128E+002, 1.5457035E+002, 7.9972818E+001, 5.7242608E+002, 5.7242608E+002, 4.7092683E+002, 4.7092683E+002, 4.7092683E+002, 8.6350662E+002, 8.6350662E+002, 8.6350662E+002, 6.6979740E+002, 6.6979740E+002
 8.7408252E+003, 7.2795146E+002, 9.6294234E+002, 1.0651347E+003, 4.9122846E+002, 1.5493141E+002, 8.0047704E+001, 5.7280126E+002, 5.7280126E+002, 4.7153055E+002, 4.7153055E+002, 4.7153055E+002, 8.6404756E+002, 8.6404756E+002, 8.6404756E+002, 6.7020435E+002, 6.7020435E+002
 8.7552273E+003, 7.2823064E+002, 9.6332075E+002, 1.0653827E+003, 4.9188751E+002, 1.5529506E+002, 8.0123926E+001, 5.7316430E+002, 5.7316430E+002, 4.7212512E+002, 4.7212512E+002, 4.7212512E+002, 8.6434407E+002, 8.6434407E+002, 8.6434407E+002, 6.7061675E+002, 6.7061675E+002
 8.7696128E+003, 7.2851460E+002, 9.6369381E+002, 1.0657775E+003, 4.9251516E+002, 1.5566118E+002, 8.0201535E+001, 5.7352143E+002, 5.7352143E+002, 4.7267019E+002, 4.7267019E+002, 4.7267019E+002, 8.6467676E+002, 8.6467676E+002, 8.6467676E+002, 6.7098253E+002, 6.7098253E+002
 8.7840075E+003, 7.2879328E+002, 9.6406457E+002, 1.0661529E+003, 4.9314953E+002, 1.5602997E+002, 8.0280371E+001, 5.7387639E+002, 5.7387639E+002, 4.7321676E+002, 4.7321676E+002, 4.7321676E+002, 8.6482768E+002, 8.6482768E+002, 8.6482768E+002, 6.7129311E+002, 6.7129311E+002
 8.7984016E+003, 7.2908938E+002, 9.6443888E+002, 1.0663530E+003, 4.9375895E+002, 1.5640165E+002, 8.0360566E+001, 5.7422717E+002, 5.7422717E+002, 4.7377038E+002, 4.7377038E+002, 4.7377038E+002, 8.6507846E+002, 8.6507846E+002, 8.6507846E+002, 6.7159941E+002, 6.7159941E+002
 8.8128214E+003, 7.2933520E+002, 9.6481645E+002, 1.0667057E+003, 4.9438413E+002, 1.5677650E+002, 8.0442154E+001, 5.7456879E+002, 5.7456879E+002, 4.7430799E+002, 4.7430799E+002, 4.7430799E+002, 8.6530905E+002, 8.6530905E+002, 8.6530905E+002, 6.7200627E+002, 6.7200627E+002
 8.8272014E+003, 7.2961124E+002, 9.6519509E+002, 1.0669722E+003, 4.9500285E+002, 1.5715398E+002, 8.0524875E+001, 5.7491182E+002, 5.7491182E+002, 4.7486570E+002, 4.7486570E+002, 4.7486570E+002, 8.6574078E+002, 8.6574078E+002, 8.6574078E+002, 6.7244772E+002, 6.7244772E+002
 8.8416000E+003, 7.2988541E+002, 9.6557533E+002, 1.0671215E+003, 4.9566336E+002, 1.5753406E+002, 8.0608802E+001, 5.7527384E+002, 5.7527384E+002, 4.7544724E+002, 4.7544724E+002, 4.7544724E+002, 8.6582730E+002, 8.6582730E+002, 8.6582730E+002, 6.7282588E+002, 6.7282588E+002
 8.8560002E+003, 7.3015280E+002, 9.6595535E+002, 1.0674185E+003, 4.9627985E+002, 1.5791726E+002, 8.0694005E+001, 5.7561652E+002, 5.7561652E+002, 4.7599824E+002, 4.7599824E+002, 4.7599824E+002, 8.6613973E+002, 8.6613973E+002, 8.6613973E+002, 6.7312794E+002, 6.7312794E+002
 8.8704093E+003, 7.3036435E+002, 9.6633398E+002, 1.0675427E+003, 4.9692847E+002, 1.5830216E+002, 8.0780356E+001, 5.7594064E+002, 5.7594064E+002, 4.7658909E+002, 4.7658909E+002, 4.7658909E+002, 8.6602758E+002, 8.6602758E+002, 8.6602758E+002, 6.7349621E+002, 6.7349621E+002
 8.8848196E+003, 7.3056594E+002, 9.6670818E+002, 1.0680660E+003, 4.9757591E+002, 1.5868634E+002, 8.0867908E+001, 5.7627328E+002, 5.7627328E+002, 4.7719338E+002, 4.7719338E+002, 4.7719338E+002, 8.6596920E+002, 8.6596920E+002, 8.6596920E+002, 6.7389984E+002, 6.7389984E+002
 8.8992229E+003, 7.3083809E+002, 9.6708506E+002, 1.0684461E+003, 4.9814990E+002, 1.5906936E+002, 8.0956585E+001, 5.7661180E+002, 5.7661180E+002, 4.7775814E+002, 4.7775814E+002, 4.7775814E+002, 8.6632338E+002, 8.6632338E+002, 8.6632338E+002, 6.7415946E+002, 6.7415946E+002
 8.9136110E+003, 7.3108125E+002, 9.6746599E+002, 1.0683828E+003, 4.9878326E+002, 1.5945100E+002, 8.1046239E+001, 5.7696571E+002, 5.7696571E+002, 4.7834511E+002, 4.7834511E+002, 4.7834511E+002, 8.6654264E+002, 8.6654264E+002, 8.6654264E+002, 6.7441008E+002, 6.7441008E+002
 8.9280040E+003, 7.3129238E+002, 9.6784541E+002, 1.0684123E+003, 4.9943066E+002, 1.5983141E+002, 8.1136888E+001, 5.7729032E+002, 5.7729032E+002, 4.7892154E+002, 4.7892154E+002, 4.7892154E+002, 8.6678919E+002, 8.6678919E+002, 8.6678919E+002, 6.7475549E+002, 6.7475549E+002
 8.9424268E+003, 7.3161131E+002, 9.6821599E+002, 1.0685540E+003, 5.0002545E+002, 1.6021123E+002, 8.1228669E+001, 5.7763223E+002, 5.7763223E+002, 4.7944850E+002, 4.7944850E+002, 4.7944850E+002, 8.6755068E+002, 8.6755068E+002, 8.6755068E+002, 6.7523323E+002, 6.7523323E+002
 8.9568278E+003, 7.3190790E+002, 9.6857877E+002, 1.0689417E+003, 5.0068940E+002, 1.6059010E+002, 8.1321421E+001, 5.7799254E+002, 5.7799254E+002, 4.8001773E+002, 4.8001773E+002, 4.8001773E+002, 8.6776727E+002, 8.6776727E+002, 8.6776727E+002, 6.7572617E+002, 6.7572617E+002
 8.9712288E+003, 7.3221840E+002, 9.6893710E+002, 1.0693707E+003, 5.0127108E+002, 1.6096762E+002, 8.1414970E+001, 5.7834295E+002, 5.7834295E+002, 4.8053885E+002, 4.8053885E+002, 4.8053885E+002, 8.6859483E+002, 8.6859483E+002, 8.6859483E+002, 6.7623271E+002, 6.7623271E+002
 8.9856174E+003, 7.3251855E+002, 9.6929600E+002, 1.0694570E+003, 5.0184332E+002, 1.6134396E+002, 8.1509328E+001, 5.7868932E+002, 5.7868932E+002, 4.8106682E+002, 4.8106682E+002, 4.8106682E+002, 8.6900631E+002, 8.6900631E+002, 8.6900631E+002, 6.7661167E+002, 6.7661167E+002
 9.0000111E+003, 7.3280474E+002, 9.6965604E+002, 1.0696126E+003, 5.0242405E+002, 1.6171918E+002, 8.1604484E+001, 5.7903128E+002, 5.7903128E+002, 4.8158381E+002, 4.8158381E+002, 4.8158381E+002, 8.6925271E+002, 8.6925271E+002, 8.6925271E+002, 6.7705406E+002, 6.7705406E+002
 9.0144112E+003, 7.3301986E+002, 9.7001411E+002, 1.0699950E+003, 5.0304540E+002, 1.6209353E+002, 8.1700409E+001, 5.7935496E+002, 5.7935496E+002, 4.8214312E+002, 4.8214312E+002, 4.8214312E+002, 8.6892506E+002, 8.6892506E+002, 8.6892506E+002, 6.7739384E+002, 6.7739384E+002
 9.0288168E+003, 7.3328178E+002, 9.7037034E+002, 1.0701146E+003, 5.0360077E+002, 1.6246703E+002, 8.1797056E+001, 5.7967130E+002, 5.7967130E+002, 4.8266943E+002, 4.8266943E+002, 4.8266943E+002, 8.6936295E+002, 8.6936295E+002, 8.6936295E+002, 6.7775429E+002, 6.7775429E+002
 9.0432262E+003, 7.3356718E+002, 9.7072415E+002, 1.0704643E+003, 5.0415836E+002, 1.6283964E+002, 8.1894396E+001, 5.8000027E+002, 5.8000027E+002, 4.8318522E+002, 4.8318522E+002, 4.8318522E+002, 8.6984639E+002, 8.6984639E+002, 8.6984639E+002, 6.7819781E+002, 6.7819781E+002
 9.0576149E+003, 7.3383696E+002, 9.7106970E+002, 1.0707066E+003, 5.0479202E+002, 1.6321104E+002, 8.1992302E+001, 5.8035012E+002, 5.8035012E+002, 4.8375471E+002, 4.8375471E+002, 4.8375471E+002, 8.6977092E+002, 8.6977092E+002, 8.6977092E+002, 6.7854606E+002, 6.7854606E+002
 9.0720115E+003, 7.3405241E+002, 9.7140153E+002, 1.0710267E+003, 5.0539724E+002, 1.6358129E+002, 8.2090729E+001, 5.8067520E+002, 5.8067520E+002, 4.8435174E+002, 4.8435174E+002, 4.8435174E+002, 8.6950026E+002, 8.6950026E+002, 8.6950026E+002, 6.7876740E+002, 6.7876740E+002
 9.0864217E+003, 7.3431344E+002, 9.7172115E+002, 1.0711446E+003, 5.0595824E+002, 1.6395082E+002, 8.2189717E+001, 5.8100113E+002, 5.8100113E+002, 4.8490830E+002, 4.8490830E+002, 4.8490830E+002, 8.6975556E+002, 8.6975556E+002, 8.6975556E+002, 6.7902587E+002, 6.7902587E+002
 9.1008007E+003, 7.3459618E+002, 9.7202829E+002, 1.0716258E+003, 5.0648347E+002, 1.6431918E+002, 8.2289143E+001, 5.8132015E+002, 5.8132015E+002, 4.8540354E+002, 4.8540354E+002, 4.8540354E+002, 8.7002005E+002, 8.7002005E+002, 8.7002005E+002, 6.7931642E+002, 6.7931642E+002
 9.1152068E+003, 7.3489181E+002, 9.7232559E+002, 1.0716930E+003, 5.0702286E+002, 1.6468651E+002, 8.2388995E+001, 5.8163369E+002, 5.8163369E+002, 4.8590241E+002, 4.8590241E+002, 4.8590241E+002, 8.7025773E+002, 8.7025773E+002, 8.7025773E+002, 6.7964937E+002, 6.7964937E+002
 9.1296062E+003, 7.3518380E+002, 9.7261469E+002, 1.0719072E+003, 5.0760532E+002, 1.6505315E+002, 8.2489339E+001, 5.8195171E+002, 5.8195171E+002, 4.8642523E+002, 4.8642523E+002, 4.8642523E+002, 8.7052588E+002, 8.7052588E+002, 8.7052588E+002, 6.7999822E+002, 6.7999822E+002
 9.1440072E+003, 7.3548247E+002, 9.7289432E+002, 1.0720948E+003, 5.0820125E+002, 1.6541877E+002, 8.2590002E+001, 5.8227219E+002, 5.8227219E+002, 4.8699857E+002, 4.8699857E+002, 4.8699857E+002, 8.7071001E+002, 8.7071001E+002, 8.7071001E+002, 6.8029872E+002, 6.8029872E+002
 9.1584303E+003, 7.3579117E+002, 9.7316450E+002, 1.0723919E+003, 5.0873449E+002, 1.6578374E+002, 8.2691085E+001, 5.8258284E+002, 5.8258284E+002, 4.8754784E+002, 4.8754784E+002, 4.8754784E+002, 8.7102426E+002, 8.7102426E+002, 8.7102426E+002, 6.8062931E+002, 6.8062931E+002
 9.1728100E+003, 7.3608693E+002, 9.7342780E+002, 1.0723292E+003, 5.0928675E+002, 1.6614753E+002, 8.2792396E+001, 5.8289574E+002, 5.8289574E+002, 4.8808709E+002, 4.8808709E+002, 4.8808709E+002, 8.7116379E+002, 8.7116379E+002, 8.7116379E+002, 6.8097824E+002, 6.8097824E+002
 9.1872209E+003, 7.3641877E+002, 9.7368081E+002, 1.0730027E+003, 5.0984637E+002, 1.6651021E+002, 8.2893944E+001, 5.8323361E+002, 5.8323361E+002, 4.8858954E+002, 4.8858954E+002, 4.8858954E+002, 8.7163002E+002, 8.7163002E+002, 8.7163002E+002, 6.8139169E+002, 6.8139169E+002
