TimeStamp,Time in Sec,Kyowa PG 500 KUM _Load in bar_(bar),Load in kN,Stud1_Axial,Stud2_Axial,Stud3_Axial,Stud4_Axial,Stud2_Top,Stud2_Mid,Stud2_Bottom,Stud3_Top,Stud3_Mid,Stud3_Bottom,Stud1_Mid,Stud4_Mid
,-61959758.68,,0,,,,,,,,,,,-15.093859,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.093859,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.142407,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.093859,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.184021,25.409714
,-61959758.68,,0,,,,,,,,,,,-15.184021,25.395855
,-61959758.68,,0,,,,,,,,,,,-15.10773,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.135472,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.079988,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.093859,25.402784
,-61959758.68,,0,,,,,,,,,,,-15.093859,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.10773,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.156279,25.409714
,-61959758.68,,0,,,,,,,,,,,-15.149343,25.409714
,-61959758.68,,0,,,,,,,,,,,-15.100795,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.142407,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.073052,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.10773,25.444359
,-61959758.68,,0,,,,,,,,,,,-15.073052,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.128536,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.128536,25.381996
,-61959758.68,,0,,,,,,,,,,,-15.17015,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.156279,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.100795,25.444359
,-61959758.68,,0,,,,,,,,,,,-15.128536,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.059181,25.444359
,-61959758.68,,0,,,,,,,,,,,-15.093859,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.135472,25.395855
,-61959758.68,,0,,,,,,,,,,,-15.163215,25.402784
,-61959758.68,,0,,,,,,,,,,,-15.149343,25.388926
,-61959758.68,,0,,,,,,,,,,,-15.177086,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.128536,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.135472,25.444359
,-61959758.68,,0,,,,,,,,,,,-15.142407,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.073052,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.114665,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.128536,25.409714
,-61959758.68,,0,,,,,,,,,,,-15.156279,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.17015,25.402784
,-61959758.68,,0,,,,,,,,,,,-15.156279,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.135472,25.451288
,-61959758.68,,0,,,,,,,,,,,-15.059181,25.458218
,-61959758.68,,0,,,,,,,,,,,-15.135472,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.086924,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.149343,25.402784
,-61959758.68,,0,,,,,,,,,,,-15.066116,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.17015,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.17015,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.163215,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.073052,25.444359
,-61959758.68,,0,,,,,,,,,,,-15.086924,25.451288
,-61959758.68,,0,,,,,,,,,,,-15.086924,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.121601,25.409714
,-61959758.68,,0,,,,,,,,,,,-15.10773,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.135472,25.409714
,-61959758.68,,0,,,,,,,,,,,-15.17015,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.149343,25.451288
,-61959758.68,,0,,,,,,,,,,,-15.128536,25.451288
,-61959758.68,,0,,,,,,,,,,,-15.093859,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.10773,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.100795,25.409714
,-61959758.68,,0,,,,,,,,,,,-15.100795,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.128536,25.381996
,-61959758.68,,0,,,,,,,,,,,-15.163215,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.10773,25.451288
,-61959758.68,,0,,,,,,,,,,,-15.114665,25.458218
,-61959758.68,,0,,,,,,,,,,,-15.093859,25.409714
,-61959758.68,,0,,,,,,,,,,,-15.100795,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.114665,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.048778,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.128536,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.135472,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.149343,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.128536,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.10773,25.444359
,-61959758.68,,0,,,,,,,,,,,-15.086924,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.059181,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.066116,25.402784
,-61959758.68,,0,,,,,,,,,,,-15.052245,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.142407,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.135472,25.451288
,-61959758.68,,0,,,,,,,,,,,-15.135472,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.121601,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.121601,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.079988,25.444359
,-61959758.68,,0,,,,,,,,,,,-15.156279,25.402784
,-61959758.68,,0,,,,,,,,,,,-15.10773,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.125069,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.142407,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.142407,25.444359
,-61959758.68,,0,,,,,,,,,,,-15.190957,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.100795,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.135472,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.079988,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.135472,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.128536,25.402784
,-61959758.68,,0,,,,,,,,,,,-15.17015,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.135472,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.104262,25.444359
,-61959758.68,,0,,,,,,,,,,,-15.114665,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.135472,25.444359
,-61959758.68,,0,,,,,,,,,,,-15.135472,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.04531,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.142407,25.402784
,-61959758.68,,0,,,,,,,,,,,-15.135472,25.395855
,-61959758.68,,0,,,,,,,,,,,-15.135472,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.128536,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.128536,25.451288
,-61959758.68,,0,,,,,,,,,,,-15.073052,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.100795,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.135472,25.395855
,-61959758.68,,0,,,,,,,,,,,-15.093859,25.409714
,-61959758.68,,0,,,,,,,,,,,-15.114665,25.388926
,-61959758.68,,0,,,,,,,,,,,-15.128536,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.184021,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.135472,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.142407,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.059181,25.444359
,-61959758.68,,0,,,,,,,,,,,-15.135472,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.079988,25.409714
,-61959758.68,,0,,,,,,,,,,,-15.17015,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.121601,25.395855
,-61959758.68,,0,,,,,,,,,,,-15.156279,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.163215,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.149343,25.444359
,-61959758.68,,0,,,,,,,,,,,-15.100795,25.444359
,-61959758.68,,0,,,,,,,,,,,-15.100795,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.10773,25.395855
,-61959758.68,,0,,,,,,,,,,,-15.114665,25.402784
,-61959758.68,,0,,,,,,,,,,,-15.163215,25.402784
,-61959758.68,,0,,,,,,,,,,,-15.10773,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.149343,25.444359
,-61959758.68,,0,,,,,,,,,,,-15.121601,25.458218
,-61959758.68,,0,,,,,,,,,,,-15.100795,25.458218
,-61959758.68,,0,,,,,,,,,,,-15.114665,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.079988,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.121601,25.395855
,-61959758.68,,0,,,,,,,,,,,-15.086924,25.409714
,-61959758.68,,0,,,,,,,,,,,-15.184021,25.409714
,-61959758.68,,0,,,,,,,,,,,-15.149343,25.444359
,-61959758.68,,0,,,,,,,,,,,-15.149343,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.04531,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.156279,25.451288
,-61959758.68,,0,,,,,,,,,,,-15.093859,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.142407,25.395855
,-61959758.68,,0,,,,,,,,,,,-15.100795,25.402784
,-61959758.68,,0,,,,,,,,,,,-15.121601,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.142407,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.100795,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.149343,25.465145
,-61959758.68,,0,,,,,,,,,,,-15.086924,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.114665,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.114665,25.402784
,-61959758.68,,0,,,,,,,,,,,-15.114665,25.409714
,-61959758.68,,0,,,,,,,,,,,-15.156279,25.395855
,-61959758.68,,0,,,,,,,,,,,-15.142407,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.149343,25.465145
,-61959758.68,,0,,,,,,,,,,,-15.100795,25.472075
,-61959758.68,,0,,,,,,,,,,,-15.086924,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.121601,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.086924,25.371603
,-61959758.68,,0,,,,,,,,,,,-15.128536,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.163215,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.135472,25.433966
,-61959758.68,,0,,,,,,,,,,,-15.142407,25.444359
,-61959758.68,,0,,,,,,,,,,,-15.114665,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.10773,25.465145
,-61959758.68,,0,,,,,,,,,,,-15.073052,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.142407,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.121601,25.409714
,-61959758.68,,0,,,,,,,,,,,-15.111197,25.399319
,-61959758.68,,0,,,,,,,,,,,-15.149343,25.409714
,-61959758.68,,0,,,,,,,,,,,-15.086924,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.128536,25.440893
,-61959758.68,,0,,,,,,,,,,,-15.066116,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.079988,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.10773,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.135472,25.402784
,-61959758.68,,0,,,,,,,,,,,-15.121601,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.156279,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.093859,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.128536,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.121601,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.100795,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.128536,25.402784
,-61959758.68,,0,,,,,,,,,,,-15.100795,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.135472,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.114665,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.17015,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.114665,25.444359
,-61959758.68,,0,,,,,,,,,,,-15.066116,25.485933
,-61959758.68,,0,,,,,,,,,,,-15.073052,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.135472,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.100795,25.388926
,-61959758.68,,0,,,,,,,,,,,-15.135472,25.409714
,-61959758.68,,0,,,,,,,,,,,-15.149343,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.149343,25.451288
,-61959758.68,,0,,,,,,,,,,,-15.100795,25.444359
,-61959758.68,,0,,,,,,,,,,,-15.059181,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.086924,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.142407,25.395855
,-61959758.68,,0,,,,,,,,,,,-15.128536,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.114665,25.409714
,-61959758.68,,0,,,,,,,,,,,-15.149343,25.444359
,-61959758.68,,0,,,,,,,,,,,-15.100795,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.114665,25.444359
,-61959758.68,,0,,,,,,,,,,,-15.086924,25.409714
,-61959758.68,,0,,,,,,,,,,,-15.121601,25.409714
,-61959758.68,,0,,,,,,,,,,,-15.100795,25.395855
,-61959758.68,,0,,,,,,,,,,,-15.17015,25.402784
,-61959758.68,,0,,,,,,,,,,,-15.156279,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.142407,25.444359
,-61959758.68,,0,,,,,,,,,,,-15.142407,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.079988,25.444359
,-61959758.68,,0,,,,,,,,,,,-15.128536,25.402784
,-61959758.68,,0,,,,,,,,,,,-15.100795,25.409714
,-61959758.68,,0,,,,,,,,,,,-15.142407,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.142407,25.409714
,-61959758.68,,0,,,,,,,,,,,-15.156279,25.458218
,-61959758.68,,0,,,,,,,,,,,-15.142407,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.093859,25.444359
,-61959758.68,,0,,,,,,,,,,,-15.121601,25.409714
,-61959758.68,,0,,,,,,,,,,,-15.073052,25.388926
,-61959758.68,,0,,,,,,,,,,,-15.135472,25.402784
,-61959758.68,,0,,,,,,,,,,,-15.114665,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.163215,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.128536,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.128536,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.086924,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.114665,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.100795,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.128536,25.402784
,-61959758.68,,0,,,,,,,,,,,-15.17015,25.402784
,-61959758.68,,0,,,,,,,,,,,-15.17015,25.444359
,-61959758.68,,0,,,,,,,,,,,-15.128536,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.100795,25.451288
,-61959758.68,,0,,,,,,,,,,,-15.100795,25.402784
,-61959758.68,,0,,,,,,,,,,,-15.100795,25.409714
,-61959758.68,,0,,,,,,,,,,,-15.13894,25.402784
,-61959758.68,,0,,,,,,,,,,,-15.149343,25.402784
,-61959758.68,,0,,,,,,,,,,,-15.121601,25.451288
,-61959758.68,,0,,,,,,,,,,,-15.10773,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.114665,25.444359
,-61959758.68,,0,,,,,,,,,,,-15.100795,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.135472,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.142407,25.402784
,-61959758.68,,0,,,,,,,,,,,-15.135472,25.395855
,-61959758.68,,0,,,,,,,,,,,-15.135472,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.093859,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.163215,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.073052,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.086924,25.444359
,-61959758.68,,0,,,,,,,,,,,-15.04531,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.100795,25.409714
,-61959758.68,,0,,,,,,,,,,,-15.156279,25.402784
,-61959758.68,,0,,,,,,,,,,,-15.156279,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.149343,25.409714
,-61959758.68,,0,,,,,,,,,,,-15.114665,25.451288
,-61959758.68,,0,,,,,,,,,,,-15.10773,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.079988,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.121601,25.409714
,-61959758.68,,0,,,,,,,,,,,-15.163215,25.395855
,-61959758.68,,0,,,,,,,,,,,-15.184021,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.114665,25.444359
,-61959758.68,,0,,,,,,,,,,,-15.128536,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.038374,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.073052,25.444359
,-61959758.68,,0,,,,,,,,,,,-15.10773,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.149343,25.395855
,-61959758.68,,0,,,,,,,,,,,-15.190957,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.114665,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.142407,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.093859,25.444359
,-61959758.68,,0,,,,,,,,,,,-15.10773,25.451288
,-61959758.68,,0,,,,,,,,,,,-15.066116,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.135472,25.409714
,-61959758.68,,0,,,,,,,,,,,-15.128536,25.402784
,-61959758.68,,0,,,,,,,,,,,-15.17015,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.17015,25.413177
,-61959758.68,,0,,,,,,,,,,,-15.114665,25.444359
,-61959758.68,,0,,,,,,,,,,,-15.079988,25.451288
,-61959758.68,,0,,,,,,,,,,,-15.079988,25.444359
,-61959758.68,,0,,,,,,,,,,,-15.135472,25.395855
,-61959758.68,,0,,,,,,,,,,,-15.114665,25.409714
,-61959758.68,,0,,,,,,,,,,,-15.149343,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.163215,25.451288
,-61959758.68,,0,,,,,,,,,,,-15.121601,25.444359
,-61959758.68,,0,,,,,,,,,,,-15.086924,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.079988,25.409714
,-61959758.68,,0,,,,,,,,,,,-15.10773,25.395855
,-61959758.68,,0,,,,,,,,,,,-15.086924,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.135472,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.142407,25.472075
,-61959758.68,,0,,,,,,,,,,,-15.114665,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.093859,25.451288
,-61959758.68,,0,,,,,,,,,,,-15.079988,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.086924,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.149343,25.395855
,-61959758.68,,0,,,,,,,,,,,-15.149343,25.402784
,-61959758.68,,0,,,,,,,,,,,-15.128536,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.135472,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.079988,25.451288
,-61959758.68,,0,,,,,,,,,,,-15.121601,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.079988,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.093859,25.402784
,-61959758.68,,0,,,,,,,,,,,-15.142407,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.142407,25.402784
,-61959758.68,,0,,,,,,,,,,,-15.135472,25.458218
,-61959758.68,,0,,,,,,,,,,,-15.093859,25.409714
,-61959758.68,,0,,,,,,,,,,,-15.079988,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.079988,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.13894,25.402784
,-61959758.68,,0,,,,,,,,,,,-15.149343,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.17015,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.128536,25.465145
,-61959758.68,,0,,,,,,,,,,,-15.086924,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.128536,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.093859,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.121601,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.142407,25.433966
,-61959758.68,,0,,,,,,,,,,,-15.149343,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.142407,25.458218
,-61959758.68,,0,,,,,,,,,,,-15.10773,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.093859,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.093859,25.409714
,-61959758.68,,0,,,,,,,,,,,-15.135472,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.121601,25.395855
,-61959758.68,,0,,,,,,,,,,,-15.121601,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.142407,25.465145
,-61959758.68,,0,,,,,,,,,,,-15.135472,25.451288
,-61959758.68,,0,,,,,,,,,,,-15.086924,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.086924,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.086924,25.409714
,-61959758.68,,0,,,,,,,,,,,-15.149343,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.149343,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.128536,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.093859,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.059181,25.409714
,-61959758.68,,0,,,,,,,,,,,-15.10773,25.402784
,-61959758.68,,0,,,,,,,,,,,-15.10773,25.395855
,-61959758.68,,0,,,,,,,,,,,-15.156279,25.409714
,-61959758.68,,0,,,,,,,,,,,-15.163215,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.10773,25.479004
,-61959758.68,,0,,,,,,,,,,,-15.079988,25.444359
,-61959758.68,,0,,,,,,,,,,,-15.156279,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.093859,25.395855
,-61959758.68,,0,,,,,,,,,,,-15.149343,25.402784
,-61959758.68,,0,,,,,,,,,,,-15.156279,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.142407,25.444359
,-61959758.68,,0,,,,,,,,,,,-15.135472,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.079988,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.10773,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.114665,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.135472,25.402784
,-61959758.68,,0,,,,,,,,,,,-15.142407,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.142407,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.100795,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.121601,25.444359
,-61959758.68,,0,,,,,,,,,,,-15.093859,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.086924,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.142407,25.402784
,-61959758.68,,0,,,,,,,,,,,-15.149343,25.444359
,-61959758.68,,0,,,,,,,,,,,-15.163215,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.100795,25.451288
,-61959758.68,,0,,,,,,,,,,,-15.17015,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.052245,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.093859,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.135472,25.402784
,-61959758.68,,0,,,,,,,,,,,-15.163215,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.142407,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.10773,25.451288
,-61959758.68,,0,,,,,,,,,,,-15.100795,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.100795,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.114665,25.395855
,-61959758.68,,0,,,,,,,,,,,-15.128536,25.395855
,-61959758.68,,0,,,,,,,,,,,-15.142407,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.142407,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.121601,25.451288
,-61959758.68,,0,,,,,,,,,,,-15.079988,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.093859,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.090391,25.406248
,-61959758.68,,0,,,,,,,,,,,-15.149343,25.444359
,-61959758.68,,0,,,,,,,,,,,-15.149343,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.156279,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.093859,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.079988,25.444359
,-61959758.68,,0,,,,,,,,,,,-15.114665,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.079988,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.128536,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.121601,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.135472,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.10773,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.093859,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.066116,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.114665,25.409714
,-61959758.68,,0,,,,,,,,,,,-15.121601,25.402784
,-61959758.68,,0,,,,,,,,,,,-15.184021,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.128536,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.128536,25.437429
,-61959758.68,,0,,,,,,,,,,,-15.066116,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.093859,25.423571
,-61959758.68,,0,,,,,,,,,,,-15.128536,25.395855
,-61959758.68,,0,,,,,,,,,,,-15.121601,25.402784
,-61959758.68,,0,,,,,,,,,,,-15.156279,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.086924,25.458218
,-61959758.68,,0,,,,,,,,,,,-15.10773,25.465145
,-61959758.68,,0,,,,,,,,,,,-15.066116,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.128536,25.402784
,-61959758.68,,0,,,,,,,,,,,-15.114665,25.409714
,-61959758.68,,0,,,,,,,,,,,-15.149343,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.177086,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.121601,25.447823
,-61959758.68,,0,,,,,,,,,,,-15.079988,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.114665,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.114665,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.135472,25.409714
,-61959758.68,,0,,,,,,,,,,,-15.121601,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.100795,25.447823
,-61959758.68,,0,,,,,,,,,,,-15.10773,25.465145
,-61959758.68,,0,,,,,,,,,,,-15.093859,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.114665,25.409714
,-61959758.68,,0,,,,,,,,,,,-15.121601,25.395855
,-61959758.68,,0,,,,,,,,,,,-15.10773,25.444359
,-61959758.68,,0,,,,,,,,,,,-15.142407,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.149343,25.465145
,-61959758.68,,0,,,,,,,,,,,-15.128536,25.444359
,-61959758.68,,0,,,,,,,,,,,-15.086924,25.444359
,-61959758.68,,0,,,,,,,,,,,-15.100795,25.402784
,-61959758.68,,0,,,,,,,,,,,-15.100795,25.416643
,-61959758.68,,0,,,,,,,,,,,-15.17015,25.4305
,-61959758.68,,0,,,,,,,,,,,-15.128536,25.451288
,-61959758.68,,0,,,,,,,,,,,-15.135472,25.444359
