Displacement in m,Displacement in mm,Load in N,Load in kN
0.004632,4.632119,26844.984375,26.844984
0.004632,4.632119,26844.984375,26.844984
0.004632,4.632120,26844.982422,26.844982
0.004632,4.632120,26844.978516,26.844979
0.004632,4.632120,26844.974609,26.844975
0.004632,4.632120,26844.972656,26.844973
0.004632,4.632121,26844.970703,26.844971
0.004632,4.632121,26844.966797,26.844967
0.004632,4.632121,26844.966797,26.844967
0.004632,4.632122,26844.964844,26.844965
0.004632,4.632122,26844.960938,26.844961
0.004632,4.632123,26844.957031,26.844957
0.004632,4.632123,26844.953125,26.844953
0.004632,4.632124,26844.949219,26.844949
0.004632,4.632124,26844.947266,26.844947
0.004632,4.632124,26844.945312,26.844945
0.004632,4.632125,26844.941406,26.844941
0.004632,4.632125,26844.939453,26.844939
0.004632,4.632125,26844.937500,26.844938
0.004632,4.632126,26844.933594,26.844934
0.004632,4.632126,26844.933594,26.844934
0.004632,4.632126,26844.931641,26.844932
0.004632,4.632127,26844.929688,26.844930
0.004632,4.632127,26844.925781,26.844926
0.004632,4.632127,26844.923828,26.844924
0.004632,4.632127,26844.921875,26.844922
0.004632,4.632128,26844.917969,26.844918
0.004632,4.632128,26844.917969,26.844918
0.004632,4.632128,26844.916016,26.844916
0.004632,4.632128,26844.912109,26.844912
0.004632,4.632129,26844.908203,26.844908
0.004632,4.632129,26844.906250,26.844906
0.004632,4.632130,26844.904297,26.844904
0.004632,4.632130,26844.902344,26.844902
0.004632,4.632130,26844.900391,26.844900
0.004632,4.632130,26844.898438,26.844898
0.004632,4.632131,26844.896484,26.844896
0.004632,4.632131,26844.890625,26.844891
0.004632,4.632132,26844.890625,26.844891
0.004632,4.632132,26844.890625,26.844891
0.004632,4.632132,26844.890625,26.844891
0.004632,4.632132,26844.890625,26.844891
0.004632,4.632132,26844.888672,26.844889
0.004632,4.632132,26844.888672,26.844889
0.004632,4.632132,26844.888672,26.844889
0.004632,4.632132,26844.886719,26.844887
0.004632,4.632132,26844.886719,26.844887
0.004632,4.632132,26844.884766,26.844885
0.004632,4.632132,26844.886719,26.844887
0.004632,4.632132,26844.884766,26.844885
0.004632,4.632132,26844.884766,26.844885
0.004632,4.632133,26844.884766,26.844885
0.004632,4.632133,26844.882812,26.844883
0.004632,4.632133,26844.880859,26.844881
0.004632,4.632133,26844.876953,26.844877
0.004632,4.632134,26844.876953,26.844877
0.004632,4.632134,26844.875000,26.844875
0.004632,4.632134,26844.873047,26.844873
0.004632,4.632134,26844.871094,26.844871
0.004632,4.632134,26844.869141,26.844869
0.004632,4.632135,26844.865234,26.844865
0.004632,4.632135,26844.863281,26.844863
0.004632,4.632135,26844.861328,26.844861
0.004632,4.632136,26844.857422,26.844857
0.004632,4.632136,26844.857422,26.844857
0.004632,4.632136,26844.855469,26.844855
0.004632,4.632136,26844.855469,26.844855
0.004632,4.632136,26844.853516,26.844854
0.004632,4.632136,26844.853516,26.844854
0.004632,4.632137,26844.851562,26.844852
0.004632,4.632137,26844.851562,26.844852
0.004632,4.632137,26844.849609,26.844850
0.004632,4.632137,26844.849609,26.844850
0.004632,4.632137,26844.847656,26.844848
0.004632,4.632137,26844.845703,26.844846
0.004632,4.632138,26844.843750,26.844844
0.004632,4.632138,26844.841797,26.844842
0.004632,4.632138,26844.839844,26.844840
0.004632,4.632139,26844.837891,26.844838
0.004632,4.632139,26844.835938,26.844836
0.004632,4.632139,26844.833984,26.844834
0.004632,4.632140,26844.830078,26.844830
0.004632,4.632140,26844.830078,26.844830
0.004632,4.632140,26844.828125,26.844828
0.004632,4.632140,26844.828125,26.844828
0.004632,4.632140,26844.828125,26.844828
0.004632,4.632140,26844.826172,26.844826
0.004632,4.632140,26844.826172,26.844826
0.004632,4.632141,26844.824219,26.844824
0.004632,4.632141,26844.822266,26.844822
0.004632,4.632141,26844.818359,26.844818
0.004632,4.632141,26844.816406,26.844816
0.004632,4.632141,26844.814453,26.844814
0.004632,4.632142,26844.810547,26.844811
0.004632,4.632142,26844.810547,26.844811
0.004632,4.632142,26844.808594,26.844809
0.004632,4.632143,26844.806641,26.844807
0.004632,4.632143,26844.804688,26.844805
0.004632,4.632143,26844.802734,26.844803
0.004632,4.632143,26844.800781,26.844801
0.004632,4.632144,26844.798828,26.844799
0.004632,4.632144,26844.796875,26.844797
0.004632,4.632144,26844.794922,26.844795
0.004632,4.632144,26844.794922,26.844795
0.004632,4.632145,26844.792969,26.844793
0.004632,4.632145,26844.789062,26.844789
0.004632,4.632145,26844.789062,26.844789
0.004632,4.632145,26844.787109,26.844787
0.004632,4.632145,26844.787109,26.844787
0.004632,4.632146,26844.785156,26.844785
0.004632,4.632146,26844.783203,26.844783
0.004632,4.632146,26844.779297,26.844779
0.004632,4.632147,26844.777344,26.844777
0.004632,4.632147,26844.777344,26.844777
0.004632,4.632147,26844.777344,26.844777
0.004632,4.632147,26844.775391,26.844775
0.004632,4.632147,26844.775391,26.844775
0.004632,4.632147,26844.771484,26.844771
0.004632,4.632147,26844.771484,26.844771
0.004632,4.632147,26844.769531,26.844770
0.004632,4.632147,26844.767578,26.844768
0.004632,4.632148,26844.765625,26.844766
0.004632,4.632148,26844.763672,26.844764
0.004632,4.632148,26844.761719,26.844762
0.004632,4.632149,26844.759766,26.844760
0.004632,4.632149,26844.759766,26.844760
0.004632,4.632149,26844.757812,26.844758
0.004632,4.632149,26844.755859,26.844756
0.004632,4.632150,26844.751953,26.844752
0.004632,4.632150,26844.751953,26.844752
0.004632,4.632150,26844.750000,26.844750
0.004632,4.632151,26844.746094,26.844746
0.004632,4.632151,26844.746094,26.844746
0.004632,4.632151,26844.744141,26.844744
0.004632,4.632151,26844.742188,26.844742
0.004632,4.632152,26844.738281,26.844738
0.004632,4.632152,26844.738281,26.844738
0.004632,4.632152,26844.736328,26.844736
0.004632,4.632152,26844.732422,26.844732
0.004632,4.632153,26844.732422,26.844732
0.004632,4.632153,26844.730469,26.844730
0.004632,4.632153,26844.728516,26.844729
0.004632,4.632153,26844.726562,26.844727
0.004632,4.632154,26844.722656,26.844723
0.004632,4.632154,26844.720703,26.844721
0.004632,4.632154,26844.720703,26.844721
0.004632,4.632154,26844.718750,26.844719
0.004632,4.632154,26844.716797,26.844717
0.004632,4.632155,26844.714844,26.844715
0.004632,4.632155,26844.712891,26.844713
0.004632,4.632155,26844.710938,26.844711
0.004632,4.632155,26844.708984,26.844709
0.004632,4.632155,26844.708984,26.844709
0.004632,4.632156,26844.707031,26.844707
0.004632,4.632156,26844.705078,26.844705
0.004632,4.632156,26844.701172,26.844701
0.004632,4.632157,26844.701172,26.844701
0.004632,4.632157,26844.699219,26.844699
0.004632,4.632157,26844.697266,26.844697
0.004632,4.632157,26844.695312,26.844695
0.004632,4.632157,26844.695312,26.844695
0.004632,4.632158,26844.691406,26.844691
0.004632,4.632158,26844.691406,26.844691
0.004632,4.632158,26844.689453,26.844689
0.004632,4.632158,26844.689453,26.844689
0.004632,4.632159,26844.685547,26.844686
0.004632,4.632159,26844.685547,26.844686
0.004632,4.632159,26844.683594,26.844684
0.004632,4.632159,26844.681641,26.844682
0.004632,4.632159,26844.679688,26.844680
0.004632,4.632160,26844.677734,26.844678
0.004632,4.632160,26844.677734,26.844678
0.004632,4.632160,26844.675781,26.844676
0.004632,4.632160,26844.673828,26.844674
0.004632,4.632161,26844.671875,26.844672
0.004632,4.632161,26844.669922,26.844670
0.004632,4.632161,26844.669922,26.844670
0.004632,4.632161,26844.666016,26.844666
0.004632,4.632161,26844.666016,26.844666
0.004632,4.632161,26844.664062,26.844664
0.004632,4.632161,26844.662109,26.844662
0.004632,4.632162,26844.662109,26.844662
0.004632,4.632162,26844.660156,26.844660
0.004632,4.632162,26844.660156,26.844660
0.004632,4.632162,26844.656250,26.844656
0.004632,4.632162,26844.656250,26.844656
0.004632,4.632163,26844.654297,26.844654
0.004632,4.632163,26844.652344,26.844652
0.004632,4.632163,26844.652344,26.844652
0.004632,4.632163,26844.650391,26.844650
0.004632,4.632163,26844.648438,26.844648
0.004632,4.632164,26844.646484,26.844646
0.004632,4.632164,26844.644531,26.844645
0.004632,4.632164,26844.644531,26.844645
0.004632,4.632164,26844.642578,26.844643
0.004632,4.632165,26844.640625,26.844641
0.004632,4.632165,26844.640625,26.844641
0.004632,4.632165,26844.638672,26.844639
0.004632,4.632165,26844.634766,26.844635
0.004632,4.632165,26844.634766,26.844635
0.004632,4.632166,26844.632812,26.844633
0.004632,4.632166,26844.630859,26.844631
0.004632,4.632166,26844.630859,26.844631
0.004632,4.632166,26844.628906,26.844629
0.004632,4.632167,26844.626953,26.844627
0.004632,4.632167,26844.626953,26.844627
0.004632,4.632167,26844.625000,26.844625
0.004632,4.632167,26844.623047,26.844623
0.004632,4.632167,26844.621094,26.844621
0.004632,4.632168,26844.621094,26.844621
0.004632,4.632168,26844.619141,26.844619
0.004632,4.632168,26844.617188,26.844617
0.004632,4.632168,26844.617188,26.844617
0.004632,4.632168,26844.615234,26.844615
0.004632,4.632168,26844.613281,26.844613
0.004632,4.632168,26844.613281,26.844613
0.004632,4.632168,26844.611328,26.844611
0.004632,4.632169,26844.607422,26.844607
0.004632,4.632169,26844.607422,26.844607
0.004632,4.632169,26844.605469,26.844605
0.004632,4.632169,26844.603516,26.844604
0.004632,4.632169,26844.603516,26.844604
0.004632,4.632170,26844.601562,26.844602
0.004632,4.632170,26844.599609,26.844600
0.004632,4.632170,26844.599609,26.844600
0.004632,4.632170,26844.599609,26.844600
0.004632,4.632170,26844.597656,26.844598
0.004632,4.632171,26844.595703,26.844596
0.004632,4.632171,26844.593750,26.844594
0.004632,4.632171,26844.593750,26.844594
0.004632,4.632171,26844.591797,26.844592
0.004632,4.632171,26844.589844,26.844590
0.004632,4.632171,26844.589844,26.844590
0.004632,4.632172,26844.587891,26.844588
0.004632,4.632172,26844.585938,26.844586
0.004632,4.632172,26844.583984,26.844584
0.004632,4.632173,26844.582031,26.844582
0.004632,4.632173,26844.580078,26.844580
0.004632,4.632173,26844.580078,26.844580
0.004632,4.632173,26844.578125,26.844578
0.004632,4.632173,26844.576172,26.844576
0.004632,4.632173,26844.576172,26.844576
0.004632,4.632174,26844.574219,26.844574
0.004632,4.632174,26844.572266,26.844572
0.004632,4.632174,26844.570312,26.844570
0.004632,4.632174,26844.570312,26.844570
0.004632,4.632175,26844.566406,26.844566
0.004632,4.632175,26844.566406,26.844566
0.004632,4.632175,26844.566406,26.844566
0.004632,4.632175,26844.564453,26.844564
0.004632,4.632175,26844.562500,26.844562
0.004632,4.632175,26844.562500,26.844562
0.004632,4.632175,26844.560547,26.844561
0.004632,4.632175,26844.558594,26.844559
0.004632,4.632175,26844.558594,26.844559
0.004632,4.632176,26844.556641,26.844557
0.004632,4.632176,26844.554688,26.844555
0.004632,4.632176,26844.554688,26.844555
0.004632,4.632176,26844.552734,26.844553
0.004632,4.632176,26844.552734,26.844553
0.004632,4.632177,26844.548828,26.844549
0.004632,4.632177,26844.548828,26.844549
0.004632,4.632177,26844.546875,26.844547
0.004632,4.632177,26844.546875,26.844547
0.004632,4.632177,26844.544922,26.844545
0.004632,4.632177,26844.544922,26.844545
0.004632,4.632178,26844.542969,26.844543
0.004632,4.632178,26844.542969,26.844543
0.004632,4.632178,26844.541016,26.844541
0.004632,4.632178,26844.539062,26.844539
0.004632,4.632178,26844.537109,26.844537
0.004632,4.632178,26844.537109,26.844537
0.004632,4.632179,26844.537109,26.844537
0.004632,4.632179,26844.535156,26.844535
0.004632,4.632179,26844.533203,26.844533
0.004632,4.632179,26844.533203,26.844533
0.004632,4.632179,26844.531250,26.844531
0.004632,4.632179,26844.529297,26.844529
0.004632,4.632180,26844.529297,26.844529
0.004632,4.632180,26844.527344,26.844527
0.004632,4.632180,26844.525391,26.844525
0.004632,4.632180,26844.525391,26.844525
0.004632,4.632180,26844.525391,26.844525
0.004632,4.632180,26844.523438,26.844523
0.004632,4.632180,26844.523438,26.844523
0.004632,4.632181,26844.521484,26.844521
0.004632,4.632181,26844.519531,26.844520
0.004632,4.632181,26844.519531,26.844520
0.004632,4.632181,26844.517578,26.844518
0.004632,4.632181,26844.515625,26.844516
0.004632,4.632181,26844.515625,26.844516
0.004632,4.632181,26844.513672,26.844514
0.004632,4.632181,26844.513672,26.844514
0.004632,4.632181,26844.511719,26.844512
0.004632,4.632182,26844.511719,26.844512
0.004632,4.632182,26844.509766,26.844510
0.004632,4.632182,26844.507812,26.844508
0.004632,4.632182,26844.507812,26.844508
0.004632,4.632182,26844.505859,26.844506
0.004632,4.632182,26844.505859,26.844506
0.004632,4.632183,26844.503906,26.844504
0.004632,4.632183,26844.503906,26.844504
0.004632,4.632183,26844.501953,26.844502
0.004632,4.632183,26844.501953,26.844502
0.004632,4.632183,26844.500000,26.844500
0.004632,4.632183,26844.498047,26.844498
0.004632,4.632183,26844.498047,26.844498
0.004632,4.632184,26844.496094,26.844496
0.004632,4.632184,26844.496094,26.844496
0.004632,4.632184,26844.494141,26.844494
0.004632,4.632184,26844.494141,26.844494
0.004632,4.632184,26844.492188,26.844492
0.004632,4.632184,26844.492188,26.844492
0.004632,4.632184,26844.490234,26.844490
0.004632,4.632185,26844.490234,26.844490
0.004632,4.632185,26844.488281,26.844488
0.004632,4.632185,26844.488281,26.844488
0.004632,4.632185,26844.486328,26.844486
0.004632,4.632185,26844.484375,26.844484
0.004632,4.632185,26844.484375,26.844484
0.004632,4.632185,26844.484375,26.844484
0.004632,4.632186,26844.482422,26.844482
0.004632,4.632186,26844.480469,26.844480
0.004632,4.632186,26844.480469,26.844480
0.004632,4.632186,26844.478516,26.844479
0.004632,4.632186,26844.476562,26.844477
0.004632,4.632186,26844.476562,26.844477
0.004632,4.632187,26844.476562,26.844477
0.004632,4.632187,26844.474609,26.844475
0.004632,4.632187,26844.472656,26.844473
0.004632,4.632187,26844.472656,26.844473
0.004632,4.632187,26844.470703,26.844471
0.004632,4.632188,26844.468750,26.844469
0.004632,4.632188,26844.468750,26.844469
0.004632,4.632188,26844.468750,26.844469
0.004632,4.632188,26844.466797,26.844467
0.004632,4.632188,26844.466797,26.844467
0.004632,4.632188,26844.464844,26.844465
0.004632,4.632188,26844.464844,26.844465
0.004632,4.632188,26844.462891,26.844463
0.004632,4.632188,26844.462891,26.844463
0.004632,4.632188,26844.460938,26.844461
0.004632,4.632188,26844.458984,26.844459
0.004632,4.632188,26844.458984,26.844459
0.004632,4.632189,26844.458984,26.844459
0.004632,4.632189,26844.457031,26.844457
0.004632,4.632189,26844.455078,26.844455
0.004632,4.632189,26844.455078,26.844455
0.004632,4.632189,26844.453125,26.844453
0.004632,4.632189,26844.453125,26.844453
0.004632,4.632190,26844.451172,26.844451
0.004632,4.632190,26844.451172,26.844451
0.004632,4.632190,26844.449219,26.844449
0.004632,4.632190,26844.449219,26.844449
0.004632,4.632190,26844.449219,26.844449
0.004632,4.632190,26844.447266,26.844447
0.004632,4.632190,26844.445312,26.844445
0.004632,4.632190,26844.445312,26.844445
0.004632,4.632191,26844.445312,26.844445
0.004632,4.632191,26844.443359,26.844443
0.004632,4.632191,26844.443359,26.844443
0.004632,4.632191,26844.441406,26.844441
0.004632,4.632191,26844.441406,26.844441
0.004632,4.632191,26844.439453,26.844439
0.004632,4.632191,26844.439453,26.844439
0.004632,4.632192,26844.437500,26.844438
0.004632,4.632192,26844.437500,26.844438
0.004632,4.632192,26844.435547,26.844436
0.004632,4.632192,26844.435547,26.844436
0.004632,4.632192,26844.433594,26.844434
0.004632,4.632192,26844.433594,26.844434
0.004632,4.632193,26844.431641,26.844432
0.004632,4.632193,26844.429688,26.844430
0.004632,4.632193,26844.427734,26.844428
0.004632,4.632193,26844.427734,26.844428
0.004632,4.632193,26844.425781,26.844426
0.004632,4.632193,26844.425781,26.844426
0.004632,4.632193,26844.425781,26.844426
0.004632,4.632194,26844.423828,26.844424
0.004632,4.632194,26844.423828,26.844424
0.004632,4.632194,26844.421875,26.844422
0.004632,4.632194,26844.421875,26.844422
0.004632,4.632194,26844.419922,26.844420
0.004632,4.632194,26844.419922,26.844420
0.004632,4.632194,26844.417969,26.844418
0.004632,4.632194,26844.417969,26.844418
0.004632,4.632195,26844.417969,26.844418
0.004632,4.632195,26844.416016,26.844416
0.004632,4.632195,26844.416016,26.844416
0.004632,4.632195,26844.414062,26.844414
0.004632,4.632195,26844.414062,26.844414
0.004632,4.632195,26844.412109,26.844412
0.004632,4.632195,26844.410156,26.844410
0.004632,4.632195,26844.410156,26.844410
0.004632,4.632195,26844.410156,26.844410
0.004632,4.632195,26844.408203,26.844408
0.004632,4.632195,26844.408203,26.844408
0.004632,4.632195,26844.408203,26.844408
0.004632,4.632196,26844.406250,26.844406
0.004632,4.632196,26844.406250,26.844406
0.004632,4.632196,26844.404297,26.844404
0.004632,4.632196,26844.404297,26.844404
0.004632,4.632196,26844.402344,26.844402
0.004632,4.632196,26844.402344,26.844402
0.004632,4.632196,26844.402344,26.844402
0.004632,4.632196,26844.400391,26.844400
0.004632,4.632197,26844.400391,26.844400
0.004632,4.632197,26844.398438,26.844398
0.004632,4.632197,26844.398438,26.844398
0.004632,4.632197,26844.396484,26.844396
0.004632,4.632197,26844.396484,26.844396
0.004632,4.632197,26844.396484,26.844396
0.004632,4.632197,26844.394531,26.844395
0.004632,4.632197,26844.392578,26.844393
0.004632,4.632198,26844.392578,26.844393
0.004632,4.632198,26844.392578,26.844393
0.004632,4.632198,26844.390625,26.844391
0.004632,4.632198,26844.390625,26.844391
0.004632,4.632198,26844.388672,26.844389
0.004632,4.632198,26844.388672,26.844389
0.004632,4.632198,26844.388672,26.844389
0.004632,4.632198,26844.386719,26.844387
0.004632,4.632198,26844.386719,26.844387
0.004632,4.632199,26844.384766,26.844385
0.004632,4.632199,26844.384766,26.844385
0.004632,4.632199,26844.384766,26.844385
0.004632,4.632199,26844.382812,26.844383
0.004632,4.632199,26844.382812,26.844383
0.004632,4.632199,26844.380859,26.844381
0.004632,4.632199,26844.380859,26.844381
0.004632,4.632199,26844.378906,26.844379
0.004632,4.632199,26844.378906,26.844379
0.004632,4.632200,26844.378906,26.844379
0.004632,4.632200,26844.376953,26.844377
0.004632,4.632200,26844.376953,26.844377
0.004632,4.632200,26844.375000,26.844375
0.004632,4.632200,26844.375000,26.844375
0.004632,4.632200,26844.375000,26.844375
0.004632,4.632200,26844.373047,26.844373
0.004632,4.632200,26844.373047,26.844373
0.004632,4.632201,26844.371094,26.844371
0.004632,4.632201,26844.371094,26.844371
0.004632,4.632201,26844.371094,26.844371
0.004632,4.632201,26844.369141,26.844369
0.004632,4.632201,26844.369141,26.844369
0.004632,4.632201,26844.369141,26.844369
0.004632,4.632201,26844.367188,26.844367
0.004632,4.632201,26844.367188,26.844367
0.004632,4.632201,26844.365234,26.844365
0.004632,4.632201,26844.365234,26.844365
0.004632,4.632202,26844.365234,26.844365
0.004632,4.632202,26844.363281,26.844363
0.004632,4.632202,26844.363281,26.844363
0.004632,4.632202,26844.363281,26.844363
0.004632,4.632202,26844.361328,26.844361
0.004632,4.632202,26844.361328,26.844361
0.004632,4.632202,26844.359375,26.844359
0.004632,4.632202,26844.359375,26.844359
0.004632,4.632202,26844.359375,26.844359
0.004632,4.632202,26844.357422,26.844357
0.004632,4.632202,26844.355469,26.844355
0.004632,4.632202,26844.355469,26.844355
0.004632,4.632202,26844.355469,26.844355
0.004632,4.632203,26844.353516,26.844354
0.004632,4.632203,26844.353516,26.844354
0.004632,4.632203,26844.351562,26.844352
0.004632,4.632203,26844.351562,26.844352
0.004632,4.632203,26844.351562,26.844352
0.004632,4.632203,26844.351562,26.844352
0.004632,4.632203,26844.349609,26.844350
0.004632,4.632203,26844.349609,26.844350
0.004632,4.632203,26844.347656,26.844348
0.004632,4.632203,26844.347656,26.844348
0.004632,4.632204,26844.347656,26.844348
0.004632,4.632204,26844.345703,26.844346
0.004632,4.632204,26844.345703,26.844346
0.004632,4.632204,26844.345703,26.844346
0.004632,4.632204,26844.343750,26.844344
0.004632,4.632204,26844.343750,26.844344
0.004632,4.632204,26844.341797,26.844342
0.004632,4.632204,26844.341797,26.844342
0.004632,4.632204,26844.339844,26.844340
0.004632,4.632205,26844.339844,26.844340
0.004632,4.632205,26844.339844,26.844340
0.004632,4.632205,26844.337891,26.844338
0.004632,4.632205,26844.337891,26.844338
0.004632,4.632205,26844.337891,26.844338
0.004632,4.632205,26844.335938,26.844336
0.004632,4.632205,26844.335938,26.844336
0.004632,4.632205,26844.335938,26.844336
0.004632,4.632205,26844.333984,26.844334
0.004632,4.632206,26844.333984,26.844334
0.004632,4.632206,26844.333984,26.844334
0.004632,4.632206,26844.332031,26.844332
0.004632,4.632206,26844.332031,26.844332
0.004632,4.632206,26844.332031,26.844332
0.004632,4.632206,26844.330078,26.844330
0.004632,4.632206,26844.330078,26.844330
0.004632,4.632206,26844.330078,26.844330
0.004632,4.632206,26844.328125,26.844328
0.004632,4.632206,26844.328125,26.844328
0.004632,4.632206,26844.328125,26.844328
0.004632,4.632206,26844.326172,26.844326
0.004632,4.632207,26844.326172,26.844326
0.004632,4.632207,26844.324219,26.844324
0.004632,4.632207,26844.324219,26.844324
0.004632,4.632207,26844.324219,26.844324
0.004632,4.632207,26844.322266,26.844322
0.004632,4.632207,26844.322266,26.844322
0.004632,4.632207,26844.322266,26.844322
0.004632,4.632207,26844.322266,26.844322
0.004632,4.632207,26844.320312,26.844320
0.004632,4.632207,26844.320312,26.844320
0.004632,4.632207,26844.320312,26.844320
0.004632,4.632207,26844.320312,26.844320
0.004632,4.632207,26844.320312,26.844320
0.004632,4.632207,26844.320312,26.844320
0.004632,4.632207,26844.320312,26.844320
0.004632,4.632208,26844.320312,26.844320
0.004632,4.632208,26844.318359,26.844318
0.004632,4.632208,26844.318359,26.844318
0.004632,4.632208,26844.318359,26.844318
0.004632,4.632208,26844.316406,26.844316
0.004632,4.632208,26844.316406,26.844316
0.004632,4.632208,26844.316406,26.844316
0.004632,4.632208,26844.314453,26.844314
0.004632,4.632208,26844.314453,26.844314
0.004632,4.632208,26844.314453,26.844314
0.004632,4.632208,26844.314453,26.844314
0.004632,4.632208,26844.312500,26.844313
0.004632,4.632208,26844.312500,26.844313
0.004632,4.632208,26844.310547,26.844311
0.004632,4.632208,26844.310547,26.844311
0.004632,4.632208,26844.310547,26.844311
0.004632,4.632208,26844.308594,26.844309
0.004632,4.632209,26844.308594,26.844309
0.004632,4.632209,26844.308594,26.844309
0.004632,4.632209,26844.308594,26.844309
0.004632,4.632209,26844.306641,26.844307
0.004632,4.632209,26844.306641,26.844307
0.004632,4.632209,26844.306641,26.844307
0.004632,4.632209,26844.304688,26.844305
0.004632,4.632209,26844.304688,26.844305
0.004632,4.632209,26844.304688,26.844305
0.004632,4.632209,26844.304688,26.844305
0.004632,4.632209,26844.302734,26.844303
0.004632,4.632209,26844.302734,26.844303
0.004632,4.632210,26844.300781,26.844301
0.004632,4.632210,26844.300781,26.844301
0.004632,4.632210,26844.300781,26.844301
0.004632,4.632210,26844.300781,26.844301
0.004632,4.632210,26844.298828,26.844299
0.004632,4.632210,26844.298828,26.844299
0.004632,4.632210,26844.298828,26.844299
0.004632,4.632210,26844.298828,26.844299
0.004632,4.632210,26844.296875,26.844297
0.004632,4.632210,26844.296875,26.844297
0.004632,4.632210,26844.296875,26.844297
0.004632,4.632210,26844.296875,26.844297
0.004632,4.632210,26844.294922,26.844295
0.004632,4.632211,26844.294922,26.844295
0.004632,4.632211,26844.294922,26.844295
0.004632,4.632211,26844.294922,26.844295
0.004632,4.632211,26844.292969,26.844293
0.004632,4.632211,26844.292969,26.844293
0.004632,4.632211,26844.292969,26.844293
0.004632,4.632211,26844.291016,26.844291
0.004632,4.632211,26844.291016,26.844291
0.004632,4.632211,26844.291016,26.844291
0.004632,4.632211,26844.291016,26.844291
0.004632,4.632211,26844.289062,26.844289
0.004632,4.632211,26844.289062,26.844289
0.004632,4.632212,26844.289062,26.844289
0.004632,4.632212,26844.287109,26.844287
0.004632,4.632212,26844.287109,26.844287
0.004632,4.632212,26844.287109,26.844287
0.004632,4.632212,26844.285156,26.844285
0.004632,4.632212,26844.285156,26.844285
0.004632,4.632212,26844.285156,26.844285
0.004632,4.632212,26844.285156,26.844285
0.004632,4.632212,26844.283203,26.844283
0.004632,4.632212,26844.283203,26.844283
0.004632,4.632212,26844.283203,26.844283
0.004632,4.632212,26844.283203,26.844283
0.004632,4.632212,26844.281250,26.844281
0.004632,4.632213,26844.281250,26.844281
0.004632,4.632213,26844.281250,26.844281
0.004632,4.632213,26844.281250,26.844281
0.004632,4.632213,26844.279297,26.844279
0.004632,4.632213,26844.279297,26.844279
0.004632,4.632213,26844.279297,26.844279
0.004632,4.632213,26844.277344,26.844277
0.004632,4.632213,26844.277344,26.844277
0.004632,4.632213,26844.277344,26.844277
0.004632,4.632213,26844.277344,26.844277
0.004632,4.632213,26844.277344,26.844277
0.004632,4.632213,26844.275391,26.844275
0.004632,4.632213,26844.275391,26.844275
0.004632,4.632213,26844.275391,26.844275
0.004632,4.632214,26844.275391,26.844275
0.004632,4.632214,26844.273438,26.844273
0.004632,4.632214,26844.273438,26.844273
0.004632,4.632214,26844.273438,26.844273
0.004632,4.632214,26844.273438,26.844273
0.004632,4.632214,26844.271484,26.844271
0.004632,4.632214,26844.271484,26.844271
0.004632,4.632214,26844.271484,26.844271
0.004632,4.632214,26844.271484,26.844271
0.004632,4.632214,26844.269531,26.844270
0.004632,4.632214,26844.269531,26.844270
0.004632,4.632214,26844.269531,26.844270
0.004632,4.632214,26844.269531,26.844270
0.004632,4.632214,26844.267578,26.844268
0.004632,4.632215,26844.267578,26.844268
0.004632,4.632215,26844.267578,26.844268
0.004632,4.632215,26844.265625,26.844266
0.004632,4.632215,26844.265625,26.844266
0.004632,4.632215,26844.265625,26.844266
0.004632,4.632215,26844.265625,26.844266
0.004632,4.632215,26844.265625,26.844266
0.004632,4.632215,26844.263672,26.844264
0.004632,4.632215,26844.263672,26.844264
0.004632,4.632215,26844.263672,26.844264
0.004632,4.632215,26844.263672,26.844264
0.004632,4.632215,26844.261719,26.844262
0.004632,4.632215,26844.261719,26.844262
0.004632,4.632215,26844.261719,26.844262
0.004632,4.632215,26844.261719,26.844262
0.004632,4.632215,26844.259766,26.844260
0.004632,4.632215,26844.259766,26.844260
0.004632,4.632215,26844.259766,26.844260
0.004632,4.632215,26844.259766,26.844260
0.004632,4.632215,26844.257812,26.844258
0.004632,4.632215,26844.257812,26.844258
0.004632,4.632215,26844.257812,26.844258
0.004632,4.632216,26844.257812,26.844258
0.004632,4.632216,26844.257812,26.844258
0.004632,4.632216,26844.255859,26.844256
0.004632,4.632216,26844.255859,26.844256
0.004632,4.632216,26844.255859,26.844256
0.004632,4.632216,26844.255859,26.844256
0.004632,4.632216,26844.253906,26.844254
0.004632,4.632216,26844.253906,26.844254
0.004632,4.632216,26844.253906,26.844254
0.004632,4.632216,26844.253906,26.844254
0.004632,4.632216,26844.253906,26.844254
0.004632,4.632216,26844.251953,26.844252
0.004632,4.632216,26844.251953,26.844252
0.004632,4.632216,26844.251953,26.844252
0.004632,4.632216,26844.251953,26.844252
0.004632,4.632216,26844.250000,26.844250
0.004632,4.632216,26844.250000,26.844250
0.004632,4.632217,26844.250000,26.844250
0.004632,4.632217,26844.250000,26.844250
0.004632,4.632217,26844.248047,26.844248
0.004632,4.632217,26844.248047,26.844248
0.004632,4.632217,26844.248047,26.844248
0.004632,4.632217,26844.248047,26.844248
0.004632,4.632217,26844.248047,26.844248
0.004632,4.632217,26844.246094,26.844246
0.004632,4.632217,26844.246094,26.844246
0.004632,4.632217,26844.246094,26.844246
0.004632,4.632217,26844.246094,26.844246
0.004632,4.632217,26844.244141,26.844244
0.004632,4.632217,26844.244141,26.844244
