Displacement in m,Displacement in mm,Load in N,Load in kN
0.070975,70.975363,25810.144531,25.810145
0.070975,70.975363,25810.005859,25.810006
0.070981,70.981294,25809.867188,25.809867
0.070981,70.981294,25809.728516,25.809729
0.070987,70.987202,25809.867188,25.809867
0.070987,70.987202,25809.728516,25.809729
0.070993,70.993096,25809.589844,25.809590
0.070993,70.993096,25809.453125,25.809453
0.070999,70.998974,25809.589844,25.809590
0.070999,70.998974,25809.453125,25.809453
0.071005,71.004838,25809.316406,25.809316
0.071005,71.004838,25809.177734,25.809178
0.071011,71.010679,25809.316406,25.809316
0.071011,71.010679,25809.177734,25.809178
0.071016,71.016498,25809.041016,25.809041
0.071016,71.016498,25808.906250,25.808906
0.071022,71.022309,25809.041016,25.809041
0.071022,71.022309,25808.906250,25.808906
0.071028,71.028098,25808.769531,25.808770
0.071028,71.028098,25808.634766,25.808635
0.071034,71.033873,25808.769531,25.808770
0.071034,71.033873,25808.634766,25.808635
0.071040,71.039632,25808.500000,25.808500
0.071045,71.045369,25808.363281,25.808363
0.071045,71.045369,25808.230469,25.808230
0.071051,71.051091,25808.363281,25.808363
0.071051,71.051091,25808.230469,25.808230
0.071057,71.056798,25808.095703,25.808096
0.071057,71.056798,25807.962891,25.807963
0.071062,71.062483,25808.095703,25.808096
0.071062,71.062483,25807.962891,25.807963
0.071068,71.068153,25807.828125,25.807828
0.071068,71.068153,25807.695312,25.807695
0.071074,71.073808,25807.828125,25.807828
0.071074,71.073808,25807.695312,25.807695
0.071079,71.079448,25807.562500,25.807562
0.071079,71.079448,25807.431641,25.807432
0.071085,71.085073,25807.562500,25.807562
0.071085,71.085073,25807.431641,25.807432
0.071091,71.090676,25807.298828,25.807299
0.071091,71.090676,25807.167969,25.807168
0.071096,71.096264,25807.298828,25.807299
0.071096,71.096264,25807.167969,25.807168
0.071102,71.101837,25807.037109,25.807037
0.071102,71.101837,25806.906250,25.806906
0.071107,71.107388,25807.037109,25.807037
0.071107,71.107388,25806.906250,25.806906
0.071113,71.112931,25806.775391,25.806775
0.071113,71.112931,25806.644531,25.806645
0.071118,71.118452,25806.775391,25.806775
0.071118,71.118452,25806.644531,25.806645
0.071124,71.123958,25806.515625,25.806516
0.071124,71.123958,25806.386719,25.806387
0.071129,71.129449,25806.515625,25.806516
0.071129,71.129449,25806.386719,25.806387
0.071135,71.134925,25806.257812,25.806258
0.071135,71.134925,25806.128906,25.806129
0.071140,71.140379,25806.257812,25.806258
0.071140,71.140379,25806.128906,25.806129
0.071146,71.145825,25806.000000,25.806000
0.071146,71.145825,25805.873047,25.805873
0.071151,71.151249,25806.000000,25.806000
0.071151,71.151249,25805.873047,25.805873
0.071157,71.156658,25805.744141,25.805744
0.071157,71.156658,25805.617188,25.805617
0.071162,71.162052,25805.744141,25.805744
0.071162,71.162052,25805.617188,25.805617
0.071167,71.167432,25805.490234,25.805490
0.071167,71.167432,25805.365234,25.805365
0.071173,71.172796,25805.490234,25.805490
0.071173,71.172796,25805.365234,25.805365
0.071178,71.178138,25805.238281,25.805238
0.071178,71.178138,25805.113281,25.805113
0.071183,71.183473,25805.238281,25.805238
0.071183,71.183473,25805.113281,25.805113
0.071189,71.188785,25804.986328,25.804986
0.071189,71.188785,25804.861328,25.804861
0.071194,71.194082,25804.986328,25.804986
0.071194,71.194082,25804.861328,25.804861
0.071199,71.199372,25804.736328,25.804736
0.071205,71.204640,25804.613281,25.804613
0.071205,71.204640,25804.488281,25.804488
0.071210,71.209893,25804.613281,25.804613
0.071210,71.209893,25804.488281,25.804488
0.071215,71.215130,25804.365234,25.804365
0.071215,71.215130,25804.242188,25.804242
0.071220,71.220353,25804.365234,25.804365
0.071220,71.220353,25804.242188,25.804242
0.071226,71.225561,25804.117188,25.804117
0.071226,71.225561,25803.996094,25.803996
0.071231,71.230747,25804.117188,25.804117
0.071231,71.230747,25803.996094,25.803996
0.071236,71.235925,25803.873047,25.803873
0.071236,71.235925,25803.750000,25.803750
0.071241,71.241088,25803.873047,25.803873
0.071241,71.241088,25803.750000,25.803750
0.071246,71.246237,25803.628906,25.803629
0.071246,71.246237,25803.507812,25.803508
0.071251,71.251363,25803.628906,25.803629
0.071251,71.251363,25803.507812,25.803508
0.071256,71.256481,25803.386719,25.803387
0.071256,71.256481,25803.265625,25.803266
0.071262,71.261585,25803.386719,25.803387
0.071262,71.261585,25803.265625,25.803266
0.071267,71.266666,25803.144531,25.803145
0.071267,71.266666,25803.025391,25.803025
0.071272,71.271740,25803.144531,25.803145
0.071272,71.271740,25803.025391,25.803025
0.071277,71.276799,25802.906250,25.802906
0.071277,71.276799,25802.787109,25.802787
0.071282,71.281835,25802.906250,25.802906
0.071282,71.281835,25802.787109,25.802787
0.071287,71.286865,25802.667969,25.802668
0.071287,71.286865,25802.548828,25.802549
0.071292,71.291879,25802.667969,25.802668
0.071292,71.291879,25802.548828,25.802549
0.071297,71.296871,25802.429688,25.802430
0.071297,71.296871,25802.312500,25.802312
0.071302,71.301855,25802.429688,25.802430
0.071302,71.301855,25802.312500,25.802312
0.071307,71.306825,25802.193359,25.802193
0.071307,71.306825,25802.076172,25.802076
0.071312,71.311779,25802.193359,25.802193
0.071312,71.311779,25802.076172,25.802076
0.071317,71.316719,25801.958984,25.801959
0.071317,71.316719,25801.841797,25.801842
0.071322,71.321644,25801.958984,25.801959
0.071322,71.321644,25801.841797,25.801842
0.071327,71.326554,25801.726562,25.801727
0.071327,71.326554,25801.609375,25.801609
0.071331,71.331449,25801.726562,25.801727
0.071331,71.331449,25801.609375,25.801609
0.071336,71.336329,25801.494141,25.801494
0.071336,71.336329,25801.378906,25.801379
0.071341,71.341202,25801.494141,25.801494
0.071341,71.341202,25801.378906,25.801379
0.071346,71.346052,25801.263672,25.801264
0.071351,71.350887,25801.148438,25.801148
0.071351,71.350887,25801.033203,25.801033
0.071356,71.355715,25801.148438,25.801148
0.071356,71.355715,25801.033203,25.801033
0.071361,71.360528,25800.919922,25.800920
0.071361,71.360528,25800.804688,25.800805
0.071365,71.365327,25800.919922,25.800920
0.071365,71.365327,25800.804688,25.800805
0.071370,71.370110,25800.691406,25.800691
0.071370,71.370110,25800.578125,25.800578
0.071375,71.374878,25800.691406,25.800691
0.071375,71.374878,25800.578125,25.800578
0.071380,71.379632,25800.464844,25.800465
0.071380,71.379632,25800.351562,25.800352
0.071384,71.384370,25800.464844,25.800465
0.071384,71.384370,25800.351562,25.800352
0.071389,71.389101,25800.240234,25.800240
0.071389,71.389101,25800.126953,25.800127
0.071394,71.393810,25800.240234,25.800240
0.071394,71.393810,25800.126953,25.800127
0.071399,71.398512,25800.015625,25.800016
0.071399,71.398512,25799.904297,25.799904
0.071403,71.403198,25800.015625,25.800016
0.071403,71.403198,25799.904297,25.799904
0.071408,71.407869,25799.792969,25.799793
0.071408,71.407869,25799.681641,25.799682
0.071413,71.412534,25799.792969,25.799793
0.071413,71.412534,25799.681641,25.799682
0.071417,71.417175,25799.572266,25.799572
0.071417,71.417175,25799.460938,25.799461
0.071422,71.421809,25799.572266,25.799572
0.071422,71.421809,25799.460938,25.799461
0.071426,71.426429,25799.351562,25.799352
0.071426,71.426429,25799.242188,25.799242
0.071431,71.431033,25799.351562,25.799352
0.071431,71.431033,25799.242188,25.799242
0.071436,71.435623,25799.132812,25.799133
0.071436,71.435623,25799.023438,25.799023
0.071440,71.440205,25799.132812,25.799133
0.071440,71.440205,25799.023438,25.799023
0.071445,71.444765,25798.914062,25.798914
0.071445,71.444765,25798.806641,25.798807
0.071449,71.449317,25798.914062,25.798914
0.071449,71.449317,25798.806641,25.798807
0.071454,71.453854,25798.697266,25.798697
0.071454,71.453854,25798.589844,25.798590
0.071458,71.458384,25798.697266,25.798697
0.071458,71.458384,25798.589844,25.798590
0.071463,71.462892,25798.482422,25.798482
0.071463,71.462892,25798.375000,25.798375
0.071467,71.467392,25798.482422,25.798482
0.071467,71.467392,25798.375000,25.798375
0.071472,71.471877,25798.267578,25.798268
0.071472,71.471877,25798.162109,25.798162
0.071476,71.476355,25798.267578,25.798268
0.071476,71.476355,25798.162109,25.798162
0.071481,71.480811,25798.054688,25.798055
0.071485,71.485259,25797.949219,25.797949
0.071485,71.485259,25797.843750,25.797844
0.071490,71.489692,25797.949219,25.797949
0.071490,71.489692,25797.843750,25.797844
0.071494,71.494117,25797.738281,25.797738
0.071494,71.494117,25797.632812,25.797633
0.071499,71.498528,25797.738281,25.797738
0.071499,71.498528,25797.632812,25.797633
0.071503,71.502917,25797.527344,25.797527
0.071503,71.502917,25797.423828,25.797424
0.071507,71.507305,25797.527344,25.797527
0.071507,71.507305,25797.423828,25.797424
0.071512,71.511671,25797.318359,25.797318
0.071512,71.511671,25797.214844,25.797215
0.071516,71.516030,25797.318359,25.797318
0.071516,71.516030,25797.214844,25.797215
0.071520,71.520373,25797.111328,25.797111
0.071520,71.520373,25797.007812,25.797008
0.071525,71.524709,25797.111328,25.797111
0.071525,71.524709,25797.007812,25.797008
0.071529,71.529031,25796.904297,25.796904
0.071529,71.529031,25796.800781,25.796801
0.071533,71.533337,25796.904297,25.796904
0.071533,71.533337,25796.800781,25.796801
0.071538,71.537629,25796.697266,25.796697
0.071538,71.537629,25796.595703,25.796596
0.071542,71.541913,25796.697266,25.796697
0.071542,71.541913,25796.595703,25.796596
0.071546,71.546182,25796.494141,25.796494
0.071546,71.546182,25796.392578,25.796393
0.071550,71.550436,25796.494141,25.796494
0.071550,71.550436,25796.392578,25.796393
0.071555,71.554683,25796.291016,25.796291
0.071555,71.554683,25796.189453,25.796189
0.071559,71.558915,25796.291016,25.796291
0.071559,71.558915,25796.189453,25.796189
0.071563,71.563140,25796.087891,25.796088
0.071563,71.563140,25795.988281,25.795988
0.071567,71.567349,25796.087891,25.796088
0.071567,71.567349,25795.988281,25.795988
0.071572,71.571544,25795.886719,25.795887
0.071572,71.571544,25795.787109,25.795787
0.071576,71.575731,25795.886719,25.795887
0.071576,71.575731,25795.787109,25.795787
0.071580,71.579896,25795.687500,25.795687
0.071580,71.579896,25795.587891,25.795588
0.071584,71.584061,25795.687500,25.795687
0.071584,71.584061,25795.587891,25.795588
0.071588,71.588211,25795.488281,25.795488
0.071588,71.588211,25795.388672,25.795389
0.071592,71.592346,25795.488281,25.795488
0.071592,71.592346,25795.388672,25.795389
0.071596,71.596466,25795.289062,25.795289
0.071596,71.596466,25795.191406,25.795191
0.071601,71.600579,25795.289062,25.795289
0.071601,71.600579,25795.191406,25.795191
0.071605,71.604677,25795.093750,25.795094
0.071605,71.604677,25794.996094,25.794996
0.071609,71.608767,25795.093750,25.795094
0.071609,71.608767,25794.996094,25.794996
0.071613,71.612842,25794.898438,25.794898
0.071617,71.616910,25794.800781,25.794801
0.071617,71.616910,25794.703125,25.794703
0.071621,71.620964,25794.800781,25.794801
0.071621,71.620964,25794.703125,25.794703
0.071625,71.625002,25794.605469,25.794605
0.071625,71.625002,25794.509766,25.794510
0.071629,71.629032,25794.605469,25.794605
0.071629,71.629032,25794.509766,25.794510
0.071633,71.633056,25794.412109,25.794412
0.071633,71.633056,25794.316406,25.794316
0.071637,71.637057,25794.412109,25.794412
0.071637,71.637057,25794.316406,25.794316
0.071641,71.641058,25794.220703,25.794221
0.071641,71.641058,25794.125000,25.794125
0.071645,71.645036,25794.220703,25.794221
0.071645,71.645036,25794.125000,25.794125
0.071649,71.649007,25794.029297,25.794029
0.071649,71.649007,25793.935547,25.793936
0.071653,71.652971,25794.029297,25.794029
0.071653,71.652971,25793.935547,25.793936
0.071657,71.656920,25793.839844,25.793840
0.071657,71.656920,25793.746094,25.793746
0.071661,71.660854,25793.839844,25.793840
0.071661,71.660854,25793.746094,25.793746
0.071665,71.664780,25793.652344,25.793652
0.071665,71.664780,25793.556641,25.793557
0.071669,71.668699,25793.652344,25.793652
0.071669,71.668699,25793.556641,25.793557
0.071673,71.672603,25793.462891,25.793463
0.071673,71.672603,25793.369141,25.793369
0.071676,71.676493,25793.462891,25.793463
0.071676,71.676493,25793.369141,25.793369
0.071680,71.680374,25793.277344,25.793277
0.071680,71.680374,25793.183594,25.793184
0.071684,71.684249,25793.277344,25.793277
0.071684,71.684249,25793.183594,25.793184
0.071688,71.688108,25793.091797,25.793092
0.071688,71.688108,25792.998047,25.792998
0.071692,71.691953,25793.091797,25.793092
0.071692,71.691953,25792.998047,25.792998
0.071696,71.695790,25792.906250,25.792906
0.071696,71.695790,25792.814453,25.792814
0.071700,71.699619,25792.906250,25.792906
0.071700,71.699619,25792.814453,25.792814
0.071703,71.703434,25792.722656,25.792723
0.071703,71.703434,25792.630859,25.792631
0.071707,71.707234,25792.722656,25.792723
0.071707,71.707234,25792.630859,25.792631
0.071711,71.711026,25792.539062,25.792539
0.071711,71.711026,25792.449219,25.792449
0.071715,71.714811,25792.539062,25.792539
0.071715,71.714811,25792.449219,25.792449
0.071719,71.718581,25792.357422,25.792357
0.071719,71.718581,25792.267578,25.792268
0.071722,71.722344,25792.357422,25.792357
0.071722,71.722344,25792.267578,25.792268
0.071726,71.726091,25792.177734,25.792178
0.071730,71.729831,25792.087891,25.792088
0.071730,71.729831,25791.998047,25.791998
0.071734,71.733557,25792.087891,25.792088
0.071734,71.733557,25791.998047,25.791998
0.071737,71.737275,25791.908203,25.791908
0.071737,71.737275,25791.818359,25.791818
0.071741,71.740977,25791.908203,25.791908
0.071741,71.740977,25791.818359,25.791818
0.071745,71.744680,25791.730469,25.791730
0.071745,71.744680,25791.640625,25.791641
0.071748,71.748361,25791.730469,25.791730
0.071748,71.748361,25791.640625,25.791641
0.071752,71.752034,25791.552734,25.791553
0.071752,71.752034,25791.464844,25.791465
0.071756,71.755700,25791.552734,25.791553
0.071756,71.755700,25791.464844,25.791465
0.071759,71.759358,25791.376953,25.791377
0.071759,71.759358,25791.289062,25.791289
0.071763,71.762994,25791.376953,25.791377
0.071763,71.762994,25791.289062,25.791289
0.071767,71.766630,25791.201172,25.791201
0.071767,71.766630,25791.113281,25.791113
0.071770,71.770251,25791.201172,25.791201
0.071770,71.770251,25791.113281,25.791113
0.071774,71.773864,25791.027344,25.791027
0.071774,71.773864,25790.939453,25.790939
0.071777,71.777463,25791.027344,25.791027
0.071777,71.777463,25790.939453,25.790939
0.071781,71.781054,25790.853516,25.790854
0.071781,71.781054,25790.767578,25.790768
0.071785,71.784638,25790.853516,25.790854
0.071785,71.784638,25790.767578,25.790768
0.071788,71.788207,25790.681641,25.790682
0.071788,71.788207,25790.595703,25.790596
0.071792,71.791768,25790.681641,25.790682
0.071792,71.791768,25790.595703,25.790596
0.071795,71.795322,25790.509766,25.790510
0.071795,71.795322,25790.423828,25.790424
0.071799,71.798861,25790.509766,25.790510
0.071799,71.798861,25790.423828,25.790424
0.071802,71.802393,25790.339844,25.790340
0.071802,71.802393,25790.253906,25.790254
0.071806,71.805909,25790.339844,25.790340
0.071806,71.805909,25790.253906,25.790254
0.071809,71.809418,25790.169922,25.790170
0.071809,71.809418,25790.085938,25.790086
0.071813,71.812920,25790.169922,25.790170
0.071813,71.812920,25790.085938,25.790086
0.071816,71.816407,25790.000000,25.790000
0.071816,71.816407,25789.916016,25.789916
0.071820,71.819887,25790.000000,25.790000
0.071820,71.819887,25789.916016,25.789916
0.071823,71.823359,25789.833984,25.789834
0.071823,71.823359,25789.750000,25.789750
0.071827,71.826816,25789.833984,25.789834
0.071827,71.826816,25789.750000,25.789750
0.071830,71.830265,25789.666016,25.789666
0.071834,71.833707,25789.583984,25.789584
0.071834,71.833707,25789.500000,25.789500
0.071837,71.837135,25789.583984,25.789584
0.071837,71.837135,25789.500000,25.789500
0.071841,71.840554,25789.417969,25.789418
0.071841,71.840554,25789.335938,25.789336
0.071844,71.843967,25789.417969,25.789418
0.071844,71.843967,25789.335938,25.789336
0.071847,71.847364,25789.253906,25.789254
0.071847,71.847364,25789.171875,25.789172
0.071851,71.850762,25789.253906,25.789254
0.071851,71.850762,25789.171875,25.789172
0.071854,71.854137,25789.089844,25.789090
0.071854,71.854137,25789.007812,25.789008
0.071858,71.857512,25789.089844,25.789090
0.071858,71.857512,25789.007812,25.789008
0.071861,71.860872,25788.927734,25.788928
0.071861,71.860872,25788.845703,25.788846
0.071864,71.864225,25788.927734,25.788928
0.071864,71.864225,25788.845703,25.788846
0.071868,71.867570,25788.765625,25.788766
0.071868,71.867570,25788.683594,25.788684
0.071871,71.870901,25788.765625,25.788766
0.071871,71.870901,25788.683594,25.788684
0.071874,71.874224,25788.603516,25.788604
0.071874,71.874224,25788.523438,25.788523
0.071878,71.877539,25788.603516,25.788604
0.071878,71.877539,25788.523438,25.788523
0.071881,71.880847,25788.443359,25.788443
0.071881,71.880847,25788.365234,25.788365
0.071884,71.884140,25788.443359,25.788443
0.071884,71.884140,25788.365234,25.788365
0.071887,71.887426,25788.285156,25.788285
0.071887,71.887426,25788.205078,25.788205
0.071891,71.890704,25788.285156,25.788285
0.071891,71.890704,25788.205078,25.788205
0.071894,71.893968,25788.126953,25.788127
0.071894,71.893968,25788.046875,25.788047
0.071897,71.897224,25788.126953,25.788127
0.071897,71.897224,25788.046875,25.788047
0.071900,71.900472,25787.968750,25.787969
0.071900,71.900472,25787.890625,25.787891
0.071904,71.903713,25787.968750,25.787969
0.071904,71.903713,25787.890625,25.787891
0.071907,71.906947,25787.812500,25.787813
0.071907,71.906947,25787.734375,25.787734
0.071910,71.910165,25787.812500,25.787813
0.071910,71.910165,25787.734375,25.787734
0.071913,71.913376,25787.656250,25.787656
0.071913,71.913376,25787.580078,25.787580
0.071917,71.916580,25787.656250,25.787656
0.071917,71.916580,25787.580078,25.787580
0.071920,71.919769,25787.501953,25.787502
0.071920,71.919769,25787.423828,25.787424
0.071923,71.922958,25787.501953,25.787502
0.071923,71.922958,25787.423828,25.787424
0.071926,71.926132,25787.347656,25.787348
0.071926,71.926132,25787.271484,25.787271
0.071929,71.929298,25787.347656,25.787348
0.071929,71.929298,25787.271484,25.787271
0.071932,71.932450,25787.195312,25.787195
0.071936,71.935602,25787.119141,25.787119
0.071936,71.935602,25787.042969,25.787043
0.071939,71.938738,25787.119141,25.787119
0.071939,71.938738,25787.042969,25.787043
0.071942,71.941867,25786.966797,25.786967
0.071942,71.941867,25786.890625,25.786891
0.071945,71.944989,25786.966797,25.786967
0.071945,71.944989,25786.890625,25.786891
0.071948,71.948104,25786.814453,25.786814
0.071948,71.948104,25786.740234,25.786740
0.071951,71.951203,25786.814453,25.786814
0.071951,71.951203,25786.740234,25.786740
0.071954,71.954302,25786.666016,25.786666
0.071954,71.954302,25786.589844,25.786590
0.071957,71.957387,25786.666016,25.786666
0.071957,71.957387,25786.589844,25.786590
0.071960,71.960464,25786.515625,25.786516
0.071960,71.960464,25786.441406,25.786441
0.071964,71.963534,25786.515625,25.786516
0.071964,71.963534,25786.441406,25.786441
0.071967,71.966588,25786.367188,25.786367
0.071967,71.966588,25786.292969,25.786293
0.071970,71.969643,25786.367188,25.786367
0.071970,71.969643,25786.292969,25.786293
0.071973,71.972683,25786.218750,25.786219
0.071973,71.972683,25786.146484,25.786146
0.071976,71.975715,25786.218750,25.786219
0.071976,71.975715,25786.146484,25.786146
0.071979,71.978740,25786.072266,25.786072
0.071979,71.978740,25786.000000,25.786000
0.071982,71.981758,25786.072266,25.786072
0.071982,71.981758,25786.000000,25.786000
0.071985,71.984760,25785.925781,25.785926
0.071985,71.984760,25785.853516,25.785854
0.071988,71.987763,25785.925781,25.785926
0.071988,71.987763,25785.853516,25.785854
0.071991,71.990751,25785.781250,25.785781
0.071991,71.990751,25785.708984,25.785709
0.071994,71.993731,25785.781250,25.785781
0.071994,71.993731,25785.708984,25.785709
0.071997,71.996711,25785.636719,25.785637
0.071997,71.996711,25785.564453,25.785564
0.072000,71.999669,25785.636719,25.785637
0.072000,71.999669,25785.564453,25.785564
0.072003,72.002627,25785.492188,25.785492
0.072003,72.002627,25785.419922,25.785420
0.072006,72.005577,25785.492188,25.785492
0.072006,72.005577,25785.419922,25.785420
0.072009,72.008513,25785.349609,25.785350
0.072009,72.008513,25785.277344,25.785277
0.072011,72.011448,25785.349609,25.785350
0.072011,72.011448,25785.277344,25.785277
0.072014,72.014369,25785.207031,25.785207
0.072014,72.014369,25785.136719,25.785137
0.072017,72.017282,25785.207031,25.785207
0.072017,72.017282,25785.136719,25.785137
0.072020,72.020188,25785.066406,25.785066
0.072023,72.023086,25784.996094,25.784996
0.072023,72.023086,25784.925781,25.784926
0.072026,72.025977,25784.996094,25.784996
0.072026,72.025977,25784.925781,25.784926
0.072029,72.028860,25784.855469,25.784855
0.072029,72.028860,25784.785156,25.784785
0.072032,72.031736,25784.855469,25.784855
0.072032,72.031736,25784.785156,25.784785
0.072035,72.034597,25784.714844,25.784715
0.072035,72.034597,25784.646484,25.784646
0.072037,72.037458,25784.714844,25.784715
0.072037,72.037458,25784.646484,25.784646
0.072040,72.040305,25784.576172,25.784576
0.072040,72.040305,25784.507812,25.784508
0.072043,72.043143,25784.576172,25.784576
0.072043,72.043143,25784.507812,25.784508
0.072046,72.045982,25784.439453,25.784439
0.072046,72.045982,25784.371094,25.784371
0.072049,72.048806,25784.439453,25.784439
0.072049,72.048806,25784.371094,25.784371
0.072052,72.051622,25784.302734,25.784303
0.072052,72.051622,25784.234375,25.784234
0.072054,72.054431,25784.302734,25.784303
0.072054,72.054431,25784.234375,25.784234
0.072057,72.057232,25784.166016,25.784166
0.072057,72.057232,25784.097656,25.784098
0.072060,72.060019,25784.166016,25.784166
0.072060,72.060019,25784.097656,25.784098
