Time in Minutes,Kyowa PG 500 KUM -Load in bar-(bar),Load-in-kN,Stud3-Axial,Stud4-Axial,Stud3-Top,Stud4-Top,Stud3-Mid,Stud4-Mid,Stud3-Bottom,Stud4-Bottom,Stud2-Mid,Stud5-Mid,Pb1-Top-Left,Pb1-Top-Right,Pb1-Mid,Pb1-Bottom-Left,Pb1-Bottom-Right,Pb1-Pb2-Mid-Left,Pb1-Pb2-Mid-Mid,Pb1-Pb2-Mid-Right,Pb2-Mid-Left,Pb2-Mid-Mid,Pb2-Mid-Right,Pb3-Fire-Mid-Left,Pb3-Fire-Mid-Mid,Pb3-Fire-Mid-Right,Pb3-Amb-Mid-Left,Pb3-Amb-Mid-Mid,Pb3-Amb-Mid-Right,Pb4-Mid-Left,Pb4-Mid-Mid,Pb4-Mid-Right,Pb4-Pb5-Mid-Left,Pb4-Pb5-Mid-Mid,Pb4-Pb5-Mid-Right,Pb5-Top-Left,Pb5-Top-Right,Pb5-Mid-Mid,Pb5-Bottom-Left,Pb5-Bottom-Right,Stud2-Mid-Fire-HF,Stud3-Top-Fire-HF,Stud3-Mid-Fire-HF,Stud3-Bottom-Fire-HF,Stud4-Top-Fire-HF,Stud4-Mid-Fire-HF,Stud4-Bottom-Fire-HF,Stud5-Mid-Fire-HF,Stud2-Mid-Fire-CF,Stud3-Top-Fire-CF,Stud3-Mid-Fire-CF,Stud3-Bottom-Fire-CF,Stud4-Top-Fire-CF,Stud4-Mid-Fire-CF,Stud4-Bottom-Fire-CF,Stud5-Mid-Fire-CF,Stud2-Mid-Amb-HF,Stud3-Top-Amb-HF,Stud3-Mid-Amb-HF,Stud3-Bottom-Amb-HF,Stud4-Top-Amb-HF,Stud4-Mid-Amb-HF,Stud4-Bottom-Amb-HF,Stud5-Mid-Amb-HF,Stud2-Mid-Amb-CF,Stud3-Top-Amb-CF,Stud3-Mid-Amb-CF,Stud3-Bottom-Amb-CF,Stud4-Top-Amb-CF,Stud4-Mid-Amb-CF,Stud4-Bottom-Amb-CF,Stud5-Mid-Amb-CF,Furnace-Top-Left,Furnace-Top-Right,Furnace-Bottom-Right,Furnace-Bottom-Left,Average-Furnace,Average-Pb1,Average-Pb1-Pb2,Average-Pb2,Average-Pb3-Fire,Average-Pb3-Amb,Average-Pb4,Average-Pb4-Pb5,Average-Pb5
232,11.278588,-3.623810324,-12.536211,-14.293126,-23.833063,-22.067949,-15.697324,-16.636431,-12.690731,-12.101497,9.434658,-15.391829,992.21521,1008.211304,1011.234375,992.80304,61.272541,55.790596,1013.440125,979.602966,21.34042,1022.488464,970.89624,976.333069,997.863647,986.861816,-33455518,678.967651,660.978516,649.989807,647.242249,613.180481,347.729431,342.551514,315.009918,74.323502,76.301674,76.754097,62.900539,65.257675,894.602966,869.433105,982.789917,942.274963,876.307312,1010.995239,993.477112,956.803223,860.082275,838.943542,961.067749,856.424866,872.580261,1003.828613,986.768311,898.996277,619.828918,637.523132,698.639587,624.937927,574.876343,662.444275,568.667419,686.689453,569.34613,563.360229,651.081421,490.631256,541.570251,629.296387,519.605713,582.639832,990.954224,1019.229492,1012.978577,1015.055359,1009.554413,1001.115982,979.602966,996.692352,987.0195107,669.9730835,636.804179,335.0969543,75.793091
233,11.343479,-3.644659803,-12.513224,-14.273422,-23.314207,-21.657461,-14.984709,-15.933672,-12.188289,-11.585914,8.912516,-14.702205,992.445251,1007.97998,1010.525818,994.163391,59.256035,55.132641,1012.336365,978.104797,21.792973,1022.364197,969.667847,976.334534,997.675293,986.460999,-34449100,680.865845,663.539856,650.804993,650.433655,615.697327,349.927185,345.036346,320.69986,74.362877,77.382858,77.214363,63.550228,66.026306,895.10498,871.764832,983.596252,941.859558,877.633728,1010.660706,994.772095,956.740417,860.627319,839.872925,962.233765,856.748657,874.295105,1003.558655,988.082581,900.576355,621.767883,638.627563,701.38678,627.793335,576.347839,664.502869,574.425232,689.261292,571.781921,565.006531,654.166687,495.051208,543.408569,631.826477,526.539429,586.110779,990.970886,1018.859436,1013.248047,1013.109009,1009.046845,1001.27861,978.104797,996.016022,986.8236087,672.2028505,638.9786583,338.5544637,76.32003267
234,11.428454,-3.67196227,-12.491879,-14.247151,-22.73624,-21.220703,-14.209699,-15.142246,-11.67271,-11.106454,8.383806,-14.048704,992.351318,1007.638123,1010.103699,993.322327,59.017799,54.681721,1012.844788,978.62677,22.151693,1023.234009,971.21521,976.479553,997.794189,987.044128,-35563360,683.325378,665.77179,652.371094,654.005737,618.522095,352.141357,347.835236,326.107178,75.450752,78.456947,77.567017,64.165718,66.721558,894.828186,874.647583,983.27948,942.434692,878.40564,1011.003845,994.223999,954.751465,860.894287,841.236389,963.088867,857.562988,874.828674,1003.711487,987.699524,903.115845,623.687317,639.839844,703.742493,631.30011,577.299011,666.798096,580.061035,692.298523,573.924011,566.441406,657.016785,500.340607,544.828186,634.6474,533.445068,589.68927,991.129822,1019.081787,1013.079956,1011.805176,1008.774185,1000.853867,978.62677,997.2246095,987.1059567,674.548584,641.6329753,342.0279237,77.15823867
235,11.503718,-3.696144593,-12.4771,-14.220881,-22.220669,-20.780661,-13.441256,-14.45919,-11.416563,-10.791192,7.8748,-13.382067,992.401611,1008.147095,1011.182617,994.344421,58.490498,54.009178,1013.50293,980.843201,22.295521,1021.792847,972.387207,976.547913,998.153442,987.250977,-36504352,685.964783,667.644714,654.140869,656.923462,621.472473,354.233124,350.75296,330.477264,76.103874,78.178123,77.507713,64.915985,67.320625,895.658936,877.53418,983.29303,941.852722,879.288391,1011.522156,994.337769,955.998352,862.198669,842.261108,963.969482,858.580627,875.686096,1004.143127,988.43573,905.745667,625.341919,641.112366,705.960205,634.743469,578.438843,669.166565,584.700745,695.606567,575.741516,567.926636,659.258606,505.837433,546.249939,637.532349,539.414185,593.524597,991.195618,1018.522034,1013.564575,1012.373962,1008.914047,1001.518936,980.843201,997.090027,987.317444,676.8047485,644.1789347,345.1544493,77.26323667
235,11.572582,-3.718270597,-12.454114,-14.211029,-21.691959,-20.39316,-12.65311,-13.674333,-10.942034,-10.357708,7.369078,-12.676023,992.521973,1008.37793,1011.986877,994.471802,51.982513,46.009991,1013.72522,978.771179,34.951519,1022.67572,971.621521,976.496887,998.464844,987.564514,-37544276,687.492126,669.963135,655.743103,660.343872,623.877441,357.020233,353.424652,334.938232,76.195839,78.46254,78.397423,65.830299,67.847298,895.816528,879.804749,983.729614,941.2229,880.259827,1011.471802,996.097412,962.411804,862.86853,843.544312,964.983765,859.320923,876.175171,1004.074951,989.968811,907.580261,627.512207,644.934692,708.357971,637.293945,578.519043,671.192322,589.920959,698.453308,578.0672,569.307434,662.075134,510.460937,546.716614,640.286072,546.814697,596.652527,991.19873,1018.866638,1013.623047,1012.463867,1009.038071,1001.839646,978.771179,997.1486205,987.5087483,678.7276305,646.6548053,348.461039,77.68526733
236,11.660647,-3.746565881,-12.432769,-14.188042,-21.169819,-20.002375,-11.904369,-12.899326,-10.549603,-9.937359,6.919182,-12.065211,992.420898,1008.679871,1011.859863,989.164429,53.286827,45.43314,1013.487122,979.564026,38.147717,1022.820496,973.469238,976.56189,998.704773,988.559509,-38396612,689.853027,671.966187,657.69165,662.631531,626.424133,359.773651,356.543823,338.456543,76.276161,79.007446,79.410721,66.572166,68.47422,896.199219,882.764771,984.026428,941.190918,880.64563,1012.193726,996.064453,963.69458,863.422974,844.820068,965.271484,860.565552,877.07251,1004.559509,990.057678,909.544861,629.14917,647.141357,710.337097,640.550781,578.911499,673.396729,594.1698,701.786865,579.808533,571.037354,664.461304,515.50177,547.138916,643.047241,552.755432,599.576111,991.309509,1019.979858,1013.417542,1012.881958,1009.397217,1000.531265,979.564026,998.144867,987.9420573,680.909607,648.9157713,351.591339,78.23144267
237,11.724876,-3.767202659,-12.414707,-14.171622,-20.629618,-19.598455,-11.168765,-12.176862,-10.043878,-9.526862,6.449584,-11.431413,993.076538,1008.457153,1015.432983,932.401001,52.835876,45.050167,1014.776855,979.254517,39.980091,1023.303528,972.617004,977.84198,999.576965,988.117615,-39185632,691.656311,674.07373,659.627625,664.76239,629.002197,363.277283,359.85553,341.688904,76.727699,78.766212,79.865707,67.09848,68.930702,896.253418,885.574829,984.923889,942.253296,881.504822,1011.109985,996.389221,964.825684,863.41394,845.795837,966.55481,861.966248,878.155151,1004.468384,989.996704,910.703735,631.366272,649.391602,712.572205,643.33075,579.808044,675.466492,598.69989,705.363037,582.096252,572.842163,667.034546,520.682556,548.189697,645.741943,558.851562,602.327698,991.354797,1019.303711,1013.112366,1013.709412,1009.370072,987.3419188,979.254517,997.960266,988.5121867,682.8650205,651.1307373,354.9405723,78.453206
238,11.799699,-3.791243289,-12.39172,-14.153562,-20.141956,-19.220806,-10.364197,-11.421558,-9.603831,-9.040833,5.956997,-10.804182,992.6922,1008.715759,1016.093994,947.093262,53.145607,44.618362,1014.530518,980.768127,40.165691,1022.044739,978.688782,977.358337,998.55603,989.306824,-40132484,693.135132,676.033081,661.334167,666.527893,631.354614,366.813538,362.616486,344.416504,76.976067,79.290092,80.276848,67.641747,69.456772,896.879822,888.924011,984.51001,942.755798,881.849976,1011.839966,997.501953,966.5979,864.914612,846.949829,966.581787,863.284363,878.120483,1005.027832,990.986877,912.934875,633.299988,652.342468,714.50177,645.922119,580.573547,677.265625,602.829041,708.712524,584.200134,574.8573,669.560547,525.733521,549.497192,648.07782,563.618896,604.649963,991.736084,1019.017883,1014.48999,1011.874451,1009.279602,991.1488038,980.768127,1000.366761,988.4070637,684.5841065,653.0722247,357.9488427,78.847669
239,11.869003,-3.813510664,-12.380226,-14.138783,-19.651012,-18.853008,-9.661431,-10.735216,-9.165426,-8.623768,5.503819,-10.196654,993.374817,1008.599915,1016.832214,927.25238,53.176689,44.648045,1015.162354,978.992493,39.502533,1021.741882,975.913269,977.785889,999.425781,989.37738,-40935052,695.221863,677.851624,663.03833,667.775574,634.036011,370.115326,365.769501,346.678741,77.509285,79.526421,80.962883,67.97448,69.778877,897.201904,892.27832,985.039307,944.339111,882.173645,1012.096375,997.761475,967.610046,865.024414,848.10144,968.112061,865.344238,878.80011,1005.130737,991.055969,915.572632,635.164124,654.486633,716.554749,648.478516,581.779175,679.238953,606.211182,712.491516,586.312439,577.266846,671.880371,530.61792,551.02594,650.662415,567.981506,607.357361,992.098145,1019.294128,1013.437439,1016.052002,1010.220429,986.5148315,978.992493,998.8275755,988.8630167,686.5367435,654.9499717,360.8545227,79.332863
240,11.938529,-3.835849368,-12.363808,-14.137142,-19.137081,-18.473717,-8.909406,-10.058726,-8.720453,-8.209986,5.03422,-9.658089,994.007935,1009.05658,1015.572632,969.302734,52.566643,44.008915,1013.480652,978.753357,38.115364,1019.928711,979.092773,977.989868,998.141541,989.682495,-41842468,696.914734,679.537476,664.81543,669.20459,635.922058,373.555725,368.534332,349.398712,77.78093,79.864586,81.446831,68.375031,70.40873,897.61145,895.09613,985.027893,945.368713,882.131042,1010.878784,996.235107,967.89325,865.173218,849.542297,968.276672,868.427979,878.261169,1004.346191,989.61438,916.90686,637.158203,656.776306,718.303772,651.187866,583.213623,680.946228,609.760803,717.708862,588.434631,579.52887,674.246277,535.010254,552.848694,652.967407,572.45813,609.814087,992.199707,1020.646057,1014.193787,1016.060913,1010.775116,996.9849703,978.753357,999.510742,988.6046347,688.226105,656.6473593,363.8295897,79.697449
241,12.011806,-3.859393268,-12.35724,-14.124006,-18.641212,-18.091143,-8.091701,-9.29357,-8.303394,-7.829044,4.525215,-9.047276,993.359314,1009.045532,1015.055847,976.527466,51.942616,43.643421,1013.578918,981.187805,37.446892,1020.444031,979.412476,977.28186,998.084961,988.257812,-42759152,698.715149,681.000305,666.552185,670.83783,637.871948,376.842346,371.585419,352.2229,77.872681,80.740166,81.691734,68.884361,71.032494,897.577026,898.397461,984.739807,945.643433,882.897095,1010.367004,995.832336,966.955811,865.685059,850.610413,967.673462,872.511353,879.130737,1004.087891,988.676941,918.521667,639.067383,660.480286,720.189148,654.315735,584.342102,682.796143,613.14209,721.328674,590.498779,582.177124,676.702454,539.26886,553.297852,655.476868,576.759277,612.656677,992.085754,1019.750488,1014.246826,1014.992798,1010.268967,998.4970398,981.187805,999.9282535,987.8748777,689.857727,658.4206543,366.883555,80.101527
241,12.057054,-3.87393145,-12.352314,-14.103482,-18.032047,-17.654383,-7.372513,-8.548116,-7.902755,-7.392274,4.035913,-8.492291,993.34021,1008.065735,1015.779663,901.772217,50.14735,43.103146,1013.7547,975.315063,40.469273,1020.864014,977.069397,977.295654,998.184753,988.114746,-43650928,700.921509,682.527588,668.19397,673.311096,640.198914,379.842773,374.62738,354.730591,77.900421,80.699432,82.571342,69.102409,71.515892,897.880798,901.906555,984.525452,949.455261,883.4021,1009.2771,996.190002,966.581543,866.991455,851.929077,968.417786,878.512817,879.588501,1003.470459,989.356628,919.164917,640.688049,662.565552,722.163879,657.973877,585.713135,684.594116,615.967529,724.209412,592.60791,585.135071,679.102539,543.461609,554.652527,657.84082,580.337158,615.320557,991.912964,1019.004944,1012.835205,1014.538208,1009.57283,979.7394563,975.315063,998.9667055,987.865051,691.7245485,660.5679933,369.7335813,80.39039833
242,12.102521,-3.888539997,-12.345746,-14.079674,-17.646187,-17.355547,-6.686166,-7.920884,-7.525103,-7.05074,3.622141,-7.989849,993.446838,1008.313782,1016.069031,899.48468,49.711971,43.513252,1013.705078,980.295288,40.021717,1022.222351,979.435242,977.044983,998.085876,988.853149,-44769396,702.56781,684.285583,669.86499,675.169739,643.015076,382.948669,377.409454,357.518402,78.896896,83.221123,82.215813,69.617714,71.838593,897.900085,905.474854,984.409851,954.508606,883.463257,1009.952576,996.891174,967.943665,866.539246,853.462585,967.711609,885.366821,879.247864,1003.544067,989.949036,920.5979,642.561646,666.511292,723.837646,661.538147,587.365173,686.102478,618.792603,726.681152,594.71759,587.747131,681.629761,546.865845,556.466125,659.931335,584.374207,617.63092,991.818359,1018.955688,1013.875061,1013.535522,1009.546158,979.3285828,980.295288,1000.828797,987.9946693,693.4266965,662.6832683,372.6255083,81.44461067
243,12.193456,-3.917757413,-12.339178,-14.036983,-17.196291,-17.020588,-6.006385,-7.218121,-7.247611,-6.71249,3.162395,-7.47427,990.899658,1006.526123,1014.003601,894.430969,49.303783,43.213398,1011.502258,978.02832,40.608414,1018.620728,980.310242,978.047791,995.894348,987.895203,-45694908,704.448975,685.681824,671.536682,676.848755,645.323547,385.682343,380.687103,359.795166,78.967171,81.793144,83.193352,70.140594,72.245201,898.505615,927.431396,983.65094,972.201111,883.521667,1007.588318,995.264709,967.315918,868.132874,862.64624,967.765381,903.297241,878.998535,1001.765991,988.354248,921.854065,644.371216,673.303772,726.019958,669.012512,589.007629,687.691284,621.427246,729.438965,596.697205,591.354492,683.476746,550.867737,557.948181,662.163635,587.900452,620.310181,990.07312,1018.224304,1013.175171,1008.564453,1007.509262,976.4650878,978.02832,999.465485,987.279114,695.0653995,664.5696613,375.388204,81.317889
244,12.252608,-3.93676295,-12.339178,-14.020564,-16.680717,-16.531286,-5.283913,-6.502222,-6.84533,-6.351251,2.742056,-6.994815,991.272095,1007.194092,1016.406433,894.197205,49.175976,44.379742,1013.657837,975.957642,38.809616,1018.86084,981.651489,978.611816,997.109558,988.025696,-46501736,706.136536,687.547302,673.189209,678.436646,647.675293,388.446442,384.073853,362.546173,79.286964,82.333572,83.339348,70.549294,73.239182,899.154968,931.297668,984.529724,972.742615,883.864929,1007.838501,996.983521,966.595276,869.157776,867.483154,968.457581,906.704102,879.54657,1002.273437,989.51001,921.496277,646.410339,679.475891,727.674744,674.410706,590.832458,689.330078,624.339783,732.103882,599.05719,595.157715,685.774963,555.796143,560.123474,664.187622,591.78009,622.882263,990.008118,1017.620483,1013.073975,1009.865112,1007.641922,977.2674563,975.957642,1000.256165,987.91569,696.841919,666.433716,378.3554893,81.65329467
245,12.307787,-3.954491963,-12.327684,-14.005787,-16.22097,-16.202894,-4.666527,-5.881557,-6.470963,-5.983444,2.298729,-6.515359,990.829834,1007.28479,1016.201294,892.495789,48.91016,44.446144,1013.510376,977.211121,40.285084,1019.266968,982.364563,978.237549,997.081604,988.020935,-47417980,707.591675,689.265686,674.774048,679.770264,649.695862,391.240021,387.053497,365.453308,79.504494,83.387047,83.578285,71.080383,73.641724,899.977783,932.734192,984.226685,973.93811,884.819397,1008.391785,997.402405,966.790588,869.955627,869.577209,968.532898,908.242004,880.215332,1002.845215,990.154602,922.700745,648.150513,681.819824,729.244141,677.478149,592.784729,690.491943,626.895447,734.597473,601.17511,598.621033,688.046875,559.842285,562.307983,665.836975,595.022705,624.984253,990.218018,1018.394043,1013.008057,1009.37677,1007.749222,976.7029268,977.211121,1000.815766,987.7800293,698.4286805,668.080058,381.248942,82.15660867
246,12.362083,-3.971937268,-12.329327,-13.984442,-15.754654,-15.79569,-4.068845,-5.165657,-6.106447,-5.586082,1.848835,-6.068743,991.308594,1006.52301,1018.527283,889.915833,48.84737,44.639435,1014.719055,974.871338,39.708687,1016.169128,979.494446,978.57074,998.747803,987.595703,-48725932,709.217468,690.750977,677.596619,681.040161,652.205322,393.953491,390.619781,368.078827,79.808189,83.490501,84.234009,71.397507,74.240707,900.211853,933.809509,984.288574,975.296082,887.190063,1008.813232,996.921204,965.427185,870.125427,872.61908,968.002625,909.812683,882.887573,1003.549805,990.181274,922.729797,650.017151,682.889648,730.887024,680.402405,594.781921,691.940002,629.234863,736.693848,603.332153,602.72699,690.152649,564.344727,564.962646,667.891846,598.121033,627.177917,989.939514,1017.993286,1012.418335,1008.45813,1007.202316,976.56868,974.871338,997.831787,988.3047487,699.9842225,670.2807007,384.2173663,82.51089967
247,12.402474,-3.984914896,-12.312907,-13.963097,-15.304758,-15.43446,-3.408767,-4.462892,-5.758351,-5.300375,1.398941,-5.582719,991.171326,1006.586182,1017.126465,889.525635,54.773083,44.20953,1013.991882,977.525696,40.829601,1015.82312,982.797546,978.55481,998.073975,988.60022,-50297896,710.492798,692.411316,679.90625,682.479492,654.325867,397.117035,393.751038,371.267029,79.79364,83.706604,84.457085,72.032608,74.695152,900.71814,935.059326,984.129456,976.867615,888.950745,1008.733521,996.879211,966.33252,871.120972,875.029175,968.124634,911.874146,884.155151,1003.420715,989.275879,925.463989,652.478882,684.977234,732.850098,683.11261,597.164795,693.121826,631.717041,738.962158,605.926331,606.258484,692.953491,567.98584,567.982544,669.613342,601.40155,629.123291,989.794922,1017.635132,1012.501038,1006.994019,1006.731278,976.102402,977.525696,999.310333,988.4096683,701.452057,672.237203,387.3783673,82.652443
248,12.443086,-3.997963532,-12.301414,-13.928616,-14.943527,-15.079797,-2.853776,-3.858646,-5.462798,-4.994964,0.981885,-5.185362,991.158203,1006.281311,1015.883545,886.25708,49.49028,42.551281,1012.254089,978.331116,36.877247,1013.041382,985.676941,979.097046,997.630615,988.133301,-51722004,712.304321,694.3125,682.368225,684.648437,656.681213,399.929108,397.470306,374.471039,79.879807,83.675476,85.133316,72.576385,75.144211,901.227661,936.664185,983.895874,983.61499,890.724731,1007.891663,995.392822,965.386047,871.725525,876.797363,968.160339,919.557983,886.309082,1002.917175,987.658325,925.420166,654.8479,687.331543,734.730042,687.036316,599.958679,694.571472,634.125488,740.935791,608.685547,610.646362,695.616577,572.131409,571.239746,671.569824,604.451294,631.148682,989.845154,1017.333374,1012.732361,1010.498779,1007.602417,974.8950348,978.331116,999.3591615,988.2869873,703.3084105,674.5659583,390.6234843,82.89619967
248,12.480608,-4.01001935,-12.296488,-13.897419,-14.437804,-14.628259,-2.269229,-3.211708,-5.108134,-4.689552,0.509004,-4.679634,990.894653,1006.903748,1016.853821,886.520325,49.449642,42.522453,1013.215454,974.403992,37.533295,1014.324036,980.113037,979.949585,998.101196,987.722595,-53021076,713.304932,695.876953,684.551147,686.237732,659.161743,402.150116,401.620758,377.214661,80.468887,84.527634,85.293488,72.997513,75.804947,902.197571,937.976929,984.937439,985.03595,892.161987,1007.721436,995.914612,963.505371,872.537964,879.105469,969.48822,922.5802,887.270325,1003.080933,988.373291,925.377075,656.966248,690.183899,736.63916,691.347778,602.708374,695.984009,636.267761,742.870789,611.098572,615.263306,697.913452,576.304138,574.351135,673.484558,607.131653,632.638123,990.027405,1017.454834,1012.35144,1010.672485,1007.626541,975.2931368,974.403992,997.2185365,988.5911253,704.5909425,676.6502073,393.661845,83.430003
249,12.527179,-4.024982613,-12.296488,-13.874432,-14.030599,-14.262103,-1.743793,-2.577905,-4.766606,-4.416981,0.072246,-4.223165,991.024536,1007.140503,1017.219116,886.355652,49.267879,42.460941,1012.746948,974.565552,39.237164,1014.857971,979.4552,979.590637,998.108582,987.993042,-54463008,714.670349,697.789429,686.666626,688.118958,661.303467,404.707947,404.617584,380.293274,80.710175,84.856445,85.314095,73.445488,76.151306,902.849182,938.257263,984.72168,985.536316,893.54425,1008.087708,996.196899,964.008972,872.837769,880.69104,969.205139,923.099121,888.638123,1003.568481,988.386902,926.422974,659.300537,692.782776,738.343567,694.366272,605.446289,697.275818,638.638367,744.657593,613.781738,619.59082,700.274231,579.97052,577.619263,675.272156,609.981079,633.57782,989.801331,1017.253906,1012.364868,1011.102783,1007.630722,975.4349518,974.565552,997.1565855,988.564087,706.229889,678.6963503,396.5396017,83.626905
