,Time in Minutes,Pressure,Load in kN,O-Stud3-Top,Stud3-Top,O-Stud3-Mid,Stud3-Mid,O-Stud3-Bottom,Stud3-Bottom,O-Stud4-Top,Stud4-Top,O-Stud4-Mid,Stud4-Mid,O-Stud4-Bottom,Stud4-Bottom,O-Stud2-Axial,Stud2-Axial,O-Stud3-Axial,Stud3-Axial,O-Stud4-Axial,Stud4-Axial,O-Stud5-Axial,Stud5-Axial,Pb1-Top-Left,Pb1-Top-Right,Pb1-Mid-Mid,Pb1-Bottom-Left,Pb1-Bottom-Right,Pb1-Pb2-Mid-Left,Pb1-Pb2-Mid-Mid,Pb1-Pb2-Mid-Right,Pb2-Top-Left,Pb2-Top-Right,Pb2-Mid-Mid,Pb2-Bottom-Left,Pb2-Bottom-Right,Pb3-Top-Left,Pb3-Top-Right,Pb3-Mid-Mid,Pb3-Bottom-Left,Pb3-Bottom-Right,Pb3-Pb4-Mid-Left,Pb3-Pb4-Mid-Mid,Pb3-Pb4-Mid-Right,Pb4-Top-Left,Pb4-Top-Right,Pb4-Mid-Mid,Pb4-Bottom-Left,Pb4-Bottom-Right,Pb4-Top of Pb Joint (between Studs 3 & 4),Pb4-Top of Stud 4,Stud2-Mid-Fire-HF,Stud2-Mid-Fire-CF,Stud2-Mid-Amb-HF,Stud2-Mid-Amb-CF,Stud3-Top-Fire-HF,Stud3-Top-Fire-CF,Stud3-Top-Amb-HF,Stud3-Top-Amb-CF,Stud3-Mid-Fire-HF,Stud3-Mid-Fire-CF,Stud3-Mid-Amb-HF,Stud3-Mid-Amb-CF,Stud3-Bottom-Fire-HF,Stud3-Bottom-Fire-CF,Stud3-Bottom-Amb-HF,Stud3-Bottom-Amb-CF,Stud4-Top-Fire-HF,Stud4-Top-Fire-CF,Stud4-Top-Amb-CF,Stud4-Top-Amb-HF,Stud4-Mid-Fire-HF,Stud4-Mid-Fire-CF,Stud4-Mid-Amb-HF,Stud4-Mid-Amb-CF,Stud4-Bottom-Fire-HF,Stud4-Bottom-Fire-CF,Stud4-Bottom-Amb-HF,Stud4-Bottom-Amb-CF,Stud5-Mid-Fire-HF,Stud5-Mid-Fire-CF,Stud5-Mid-Amb-HF,Stud5-Mid-Amb-CF,Furnace-Top-Left,Furnace-Top-Right,Furnace-Bottom-Left,Furnace-Bottom-Right,Average-Furnace,Average-Pb1,Average-Pb1-Pb2,Average-Pb2,Average-Pb3,Average-Pb3-Pb4,Average-Pb4
42696.44309,10,-86.384056,27.75519719,1.788096,-0.146135,2.118128,0.220023,1.678079,0.334959,1.494182,-0.367799,1.686318,-0.067322,1.313564,0.19375,7.987382,0.202785,8.130985,0.3169,7.726367,0.423635,7.503845,0.407213,587.741455,585.85553,620.667236,575.462341,526.357727,84.80426,87.775917,87.237968,50.888039,37.174877,48.876053,-9.096042,47.030403,29.345486,30.155613,35.719254,14.676187,26.629059,21.907007,22.538504,21.449871,21.170782,20.878893,21.23304,21.272614,20.608927,21.309179,20.990704,46.222965,30.923832,31.055025,26.404718,46.80648,33.266571,29.605951,25.963963,40.464497,29.665892,29.781397,27.062864,36.911919,21.278862,17.684977,23.238264,21.156664,33.419899,27.564837,30.779778,48.428543,29.783005,28.285044,27.714163,40.583862,27.153795,20.748085,25.204369,23.140768,24.751356,27.228603,24.314312,667.646484,630.405762,623.02301,637.228821,639.5760193,579.2168578,86.60604833,45.646323,30.462353,21.96512733,21.06630557
42696.44378,11,-86.142151,27.67747312,1.74048,-0.193751,2.114844,0.216739,1.760176,0.417056,1.346406,-0.515575,1.589441,-0.164199,1.306996,0.187182,7.947153,0.162556,8.132627,0.318542,7.728009,0.425277,7.503845,0.407213,608.104126,603.190247,634.911438,601.348938,564.33728,86.598587,90.790443,88.959007,55.639904,41.38522,53.297863,-14.72101,51.32962,32.019894,34.14505,37.092323,12.920936,28.427832,22.368814,23.168724,21.859358,21.316584,20.922415,21.234659,21.746706,20.621895,21.326998,20.989082,52.317196,34.190098,34.498756,29.295177,51.414177,37.052868,33.453766,28.868948,45.40144,32.572422,33.197678,29.574718,41.105511,21.339956,15.208802,24.864859,21.171013,37.155266,30.370899,34.925926,54.200073,32.471191,31.531494,29.922606,45.590282,29.0907,20.731646,26.942457,23.811285,26.768845,29.754072,26.428213,680.619507,642.49231,646.587402,650.846008,655.1363068,602.3784058,88.782679,50.10766233,32.92127475,22.465632,21.165477
42696.44379,11,-86.134201,27.67491878,1.717492,-0.216739,2.11156,0.213455,1.760176,0.417056,1.329986,-0.531995,1.586157,-0.167483,1.31028,0.190466,7.943869,0.159272,8.134269,0.320184,7.728009,0.425277,7.502203,0.405571,608.104126,603.190247,634.911438,601.348938,564.33728,86.598587,90.790443,88.959007,55.639904,41.38522,53.297863,-14.72101,51.32962,32.019894,34.14505,37.092323,12.920936,28.427832,22.368814,23.168724,21.859358,21.316584,20.922415,21.234659,21.746706,20.621895,21.326998,20.989082,52.317196,34.190098,34.498756,29.295177,51.414177,37.052868,33.453766,28.868948,45.40144,32.572422,33.197678,29.574718,41.105511,21.339956,15.208802,24.864859,21.171013,37.155266,30.370899,34.925926,54.200073,32.471191,31.531494,29.922606,45.590282,29.0907,20.731646,26.942457,23.811285,26.768845,29.754072,26.428213,680.619507,642.49231,646.587402,650.846008,655.1363068,602.3784058,88.782679,50.10766233,32.92127475,22.465632,21.165477
42696.44448,12,-85.992065,27.62925048,1.750331,-0.1839,2.11156,0.213455,1.999902,0.656782,1.270876,-0.591105,1.494206,-0.259434,1.41865,0.298836,7.922523,0.137926,8.135911,0.321826,7.728009,0.425277,7.500561,0.403929,614.817871,621.250305,653.849365,624.422119,599.511719,88.55249,95.323509,90.899483,59.081573,44.992859,57.492359,-18.98501,53.715141,35.262012,37.847614,38.213104,11.012026,30.14712,22.95014,23.957207,22.485796,21.549366,21.009686,21.351065,22.355635,20.673994,21.432055,21.067783,57.612797,37.474934,37.411785,32.049911,55.494598,40.595684,37.427742,32.032955,49.105743,34.989223,35.97588,32.279243,45.245407,21.461441,12.213029,26.956963,21.171707,40.893696,33.450104,38.562305,58.791668,35.972912,34.495785,32.355064,50.32201,31.608517,20.736277,28.525541,24.381933,28.684616,31.925028,28.580484,693.001892,656.070435,672.197998,669.613342,672.7209168,622.7702758,91.59182733,53.855597,35.3674625,23.13104767,21.348512
42696.44449,12,-86.000893,27.63208692,1.747047,-0.187184,2.118128,0.220023,1.996618,0.653498,1.274159,-0.587822,1.487638,-0.266002,1.431785,0.311971,7.922523,0.137926,8.135911,0.321826,7.726367,0.423635,7.498919,0.402287,614.817871,621.250305,653.849365,624.498352,600.215515,88.583656,95.364418,90.925293,59.16061,45.023212,57.492359,-18.98501,53.715141,35.262012,37.777191,38.048145,11.012026,30.202898,22.966316,23.957207,22.485796,21.549366,21.018944,21.351065,22.363497,20.673994,21.429741,21.067783,57.688744,37.474934,37.411785,32.100548,55.553757,40.595684,37.427742,32.11269,49.105743,35.03492,36.005329,32.279243,45.303837,21.461441,12.213029,27.017052,21.200407,40.893696,33.450104,38.620152,58.843769,35.972912,34.541275,32.355064,50.39489,31.608517,20.736277,28.558645,24.381933,28.729439,31.925028,28.625311,693.177734,656.070435,672.78656,669.613342,672.9120178,622.9262816,91.62445567,53.89206033,35.3225615,23.13643967,21.35062714
42696.44518,13,-85.945709,27.6143563,1.756899,-0.177332,2.259336,0.361231,2.252764,0.909644,1.231469,-0.630512,1.536898,-0.216742,1.625536,0.505722,7.914313,0.129716,8.135911,0.321826,7.728009,0.425277,7.530117,0.433485,625.901001,638.368225,671.302917,639.501221,626.36261,90.003906,96.897736,92.430153,61.349491,47.644768,59.997074,-21.263199,55.298893,37.777874,40.257797,39.233749,8.94228,31.553043,23.619387,24.812954,23.196909,21.729588,21.071257,21.516973,22.679277,20.701778,21.517899,21.14324,61.516163,40.223,39.717335,34.201305,58.55743,43.417542,40.619553,34.653049,53.763775,37.163246,38.166172,34.645737,48.738949,21.554687,9.640894,28.906637,21.194159,44.046093,36.326244,41.207767,61.945702,38.827835,36.244312,34.479095,53.965504,33.956146,20.734657,29.735243,24.917683,29.834438,34.145279,30.308016,705.935913,667.197205,693.943665,682.300903,687.3444215,640.2871948,93.11059833,56.33044433,37.20561575,23.87641667,21.48000171
42696.44519,13,-85.942177,27.61322147,1.753615,-0.180616,2.265904,0.367799,2.252764,0.909644,1.238036,-0.623945,1.536898,-0.216742,1.625536,0.505722,7.917597,0.133,8.135911,0.321826,7.728009,0.425277,7.533401,0.436769,625.901001,638.368225,671.302917,639.60376,628.24408,90.135803,97.066643,92.562836,61.493507,47.79351,59.997074,-21.263199,55.298893,37.777874,40.607277,40.026264,8.94228,31.674532,23.694904,24.812954,23.196909,21.729588,21.07959,21.516973,22.741451,20.701778,21.519981,21.14324,61.868996,40.223,39.717335,34.388107,58.80447,43.417542,40.619553,34.883652,53.763775,37.206573,38.321545,34.645737,49.078869,21.554687,9.640894,29.079672,21.186058,44.046093,36.326244,41.420204,62.237926,38.827835,36.519985,34.479095,54.316669,33.956146,20.734657,29.80987,24.917683,30.246048,34.145279,30.46843,707.86377,667.197205,695.670593,682.300903,688.2581178,640.6839966,93.255094,56.42803033,37.52148675,23.901589,21.49037157
42696.44588,14,-85.804451,27.56897011,1.848849,-0.085382,2.485927,0.587822,2.522044,1.178924,1.270876,-0.591105,1.671541,-0.082099,1.832422,0.712608,7.909388,0.124791,8.137552,0.323467,7.726367,0.423635,7.546536,0.449904,637.720398,643.905579,686.474365,654.60376,656.937805,91.216774,98.029037,93.644287,63.166218,49.797974,61.927086,-23.292349,55.961739,39.971218,42.027092,40.915062,7.948613,32.89872,24.547394,25.692461,24.003843,21.560701,21.162218,21.580599,22.979486,20.746002,21.570419,21.16893,64.875648,42.492947,41.392262,36.34861,61.621368,45.59798,42.996513,37.356609,55.288994,39.47591,39.890465,36.576797,52.238998,21.616922,7.844253,30.82015,21.197861,46.999191,38.486233,43.438862,64.647987,41.671902,37.856728,36.247738,57.602688,36.32077,20.714514,30.610233,25.36832,31.202713,35.249451,31.792339,720.419067,679.532166,712.769287,692.15271,701.2183075,655.9283814,94.29669933,58.29709267,38.953023,24.74789933,21.53833643
42696.44589,14,-85.805336,27.56925446,1.848849,-0.085382,2.495779,0.597674,2.538464,1.195344,1.261024,-0.600957,1.668257,-0.085383,1.865262,0.745448,7.914313,0.129716,8.137552,0.323467,7.724725,0.421993,7.548178,0.451546,637.720398,643.905579,686.474365,654.60376,656.937805,91.216774,98.029037,93.644287,63.166218,49.797974,61.927086,-23.292349,55.961739,39.971218,42.027092,40.915062,7.948613,32.89872,24.547394,25.692461,24.003843,21.560701,21.162218,21.580599,22.979486,20.746002,21.570419,21.16893,64.875648,42.492947,41.392262,36.34861,61.621368,45.59798,42.996513,37.356609,55.288994,39.47591,39.890465,36.576797,52.238998,21.616922,7.844253,30.82015,21.197861,46.999191,38.486233,43.438862,64.647987,41.671902,37.856728,36.247738,57.602688,36.32077,20.714514,30.610233,25.36832,31.202713,35.249451,31.792339,720.419067,679.532166,712.769287,692.15271,701.2183075,655.9283814,94.29669933,58.29709267,38.953023,24.74789933,21.53833643
42696.44658,15,-85.75325,27.55251923,1.940799,0.006568,2.702666,0.804561,2.755202,1.412082,1.303715,-0.558266,1.832455,0.078815,2.045877,0.926063,7.904461,0.119864,8.135911,0.321826,7.725546,0.422814,7.56624,0.469608,649.450867,650.832581,698.4104,667.948608,678.53894,92.702934,97.786934,93.999855,64.398117,51.45747,63.253651,-24.331614,56.469231,41.469505,42.59531,41.948296,6.97631,33.737244,25.52556,26.578159,24.814798,21.62479,21.306864,21.709,23.030554,20.81731,21.704142,21.273308,67.28054,44.83836,42.555138,37.908005,64.439804,47.584404,44.601822,39.35347,54.304516,42.349712,40.798687,38.018753,55.160088,21.682163,6.972807,32.201813,21.187214,49.461384,40.320332,44.875969,66.628159,44.144249,39.04982,37.433899,60.456711,38.246822,20.707567,31.259581,25.795952,32.588913,36.385582,33.005173,731.904297,689.841064,725.90802,702.233276,712.4716643,669.0362792,94.82990767,59.70307933,39.93758875,25.63950567,21.63799543
42696.44659,15,-85.741768,27.54883006,1.944083,0.009852,2.715802,0.817697,2.758486,1.415366,1.306999,-0.554982,1.848875,0.095235,2.06558,0.945766,7.906104,0.121507,8.134269,0.320184,7.728009,0.425277,7.56624,0.469608,649.552673,650.646545,698.25946,667.948608,678.53894,92.702934,97.786934,93.999855,64.398117,51.45747,63.253426,-24.275162,56.437531,41.461552,42.59531,41.948296,7.032592,33.737244,25.52556,26.60004,24.831179,21.637051,21.306864,21.725887,23.030554,20.819395,21.704142,21.297607,67.28054,44.875969,42.542202,37.908005,64.439804,47.633236,44.647366,39.35347,55.437916,42.349712,40.798687,38.04792,55.160088,21.68679,6.93147,32.201813,21.187214,49.508793,40.367405,44.875969,66.628159,44.167824,39.04982,37.409958,60.456711,38.287601,20.709883,31.259581,25.80863,32.588913,36.364357,33.005173,731.904297,689.876343,725.90802,702.323608,712.503067,668.9892452,94.82990767,59.70300433,39.9356005,25.65225967,21.64592857
42696.44728,16,-85.668495,27.52528744,2.006478,0.072247,2.925973,1.027868,2.978508,1.635388,1.366109,-0.495872,2.075469,0.321829,2.269183,1.149369,7.897893,0.113296,8.139194,0.325109,7.726367,0.423635,7.579376,0.482744,655.730103,657.808411,708.594482,681.415466,693.4198,93.008522,96.785515,94.423775,65.181274,52.773472,63.699966,-24.794985,56.203247,42.434837,42.497715,41.218674,5.944623,34.485268,26.503075,27.39892,25.515186,21.693499,21.522757,21.865604,22.958458,20.898569,21.894285,21.437145,68.973236,47.174694,43.050964,38.94532,66.903641,49.371296,45.503563,40.797321,58.203438,44.908588,41.685074,38.950787,57.596394,21.730051,6.689279,33.157623,21.191843,51.446194,41.586494,45.757595,67.755714,46.056393,39.867943,38.294662,62.387955,39.742817,20.691822,31.34671,26.067888,33.673416,37.158913,33.606609,740.843384,695.507751,739.179749,712.02771,721.8896485,679.3936524,94.73927067,60.55157067,40.1591235,26.47239367,21.75290243
42696.44729,16,-85.658119,27.52195363,1.993342,0.059111,2.93254,1.034435,2.985076,1.641956,1.375961,-0.48602,2.098457,0.344817,2.275751,1.155937,7.897073,0.112476,8.139194,0.325109,7.726367,0.423635,7.577734,0.481102,656.727112,658.114868,707.563843,681.415466,693.4198,93.008522,96.785515,94.423775,65.181274,52.773472,63.704224,-24.802845,56.177387,42.553322,42.497715,41.218674,5.971955,34.485268,26.503075,27.475784,25.601637,21.715939,21.522757,21.907238,22.958458,20.91547,21.894285,21.458897,68.973236,47.375042,43.114262,38.94532,66.903641,49.540176,45.526886,40.797321,59.310368,44.908588,41.685074,39.028873,57.596394,21.736298,6.647706,33.157623,21.191843,51.635361,41.684395,45.757595,67.755714,46.242199,39.867943,38.296028,62.387955,39.87727,20.698769,31.34671,26.095079,33.673416,37.197453,33.606609,740.843384,695.96759,739.179749,713.01355,722.2510683,679.4482178,94.73927067,60.55299,40.18874475,26.526832,21.76757771
42696.44798,17,-90.495552,29.07622086,2.088576,0.154345,3.185403,1.287298,3.267493,1.924373,1.474478,-0.387503,2.288928,0.535288,2.525328,1.405514,7.90282,0.118223,8.13509,0.321005,7.739503,0.436771,7.612216,0.515584,664.353088,667.540222,717.944946,686.264771,703.669983,92.728973,97.177528,95.247322,65.805435,53.961674,63.958176,-24.866968,57.173923,43.389874,43.279636,40.717762,5.334647,35.082676,27.434591,28.213989,26.228024,21.874624,21.797136,22.050402,22.76803,20.974037,22.144987,21.610676,70.276901,49.305363,43.636395,39.718472,68.936974,51.301208,45.963818,41.878353,61.467712,47.093277,42.489544,39.696857,59.720531,21.791584,5.542109,34.150311,21.191612,53.227592,42.602573,46.34539,68.665634,47.819054,40.523613,39.023182,64.080772,41.081196,20.71104,31.650005,26.312113,35.876114,38.411064,34.44389,747.495789,701.123657,749.411316,720.006714,729.509369,687.954602,95.05127433,61.24176167,40.617487,27.29220133,21.888556
42696.44799,17,-90.481209,29.07161245,2.088576,0.154345,3.182119,1.284014,3.270777,1.927657,1.466269,-0.395712,2.295496,0.541856,2.528612,1.408798,7.899536,0.114939,8.139194,0.325109,7.742787,0.440055,7.612216,0.515584,664.353088,667.540222,717.944946,686.264771,703.669983,92.728973,97.177528,95.247322,65.805435,53.961674,63.958176,-24.866968,57.173923,43.389874,43.279636,40.717762,5.334647,35.082676,27.434591,28.213989,26.228024,21.874624,21.797136,22.050402,22.76803,20.974037,22.144987,21.610676,70.276901,49.305363,43.636395,39.718472,68.936974,51.301208,45.963818,41.878353,61.467712,47.093277,42.489544,39.696857,59.720531,21.791584,5.542109,34.150311,21.191612,53.227592,42.602573,46.34539,68.665634,47.819054,40.523613,39.023182,64.080772,41.081196,20.71104,31.650005,26.312113,35.876114,38.411064,34.44389,747.495789,701.123657,749.411316,720.006714,729.509369,687.954602,95.05127433,61.24176167,40.617487,27.29220133,21.888556
42696.44868,18,-89.649109,28.80425872,2.205155,0.270924,3.39229,1.494185,3.490799,2.147679,1.550009,-0.311972,2.515522,0.761882,2.794609,1.674795,7.894609,0.110012,8.137552,0.323467,7.750998,0.448266,7.626994,0.530362,673.599365,680.02478,725.174744,698.471985,715.051208,93.523232,100.413208,95.800484,66.156448,54.654716,63.922539,-24.651535,57.410786,44.086445,43.762924,40.421295,4.483696,35.737518,28.228016,28.948692,26.839306,22.068211,22.08116,22.246269,22.855854,21.049267,22.347544,21.848255,71.246895,51.020664,43.792171,40.348305,70.499153,53.00032,46.349464,42.706291,63.070263,48.889832,43.027596,40.281219,61.237095,21.823275,4.208201,34.770531,21.177263,54.636936,43.333393,46.830456,69.340141,49.250492,41.06097,39.562382,65.478806,42.150612,20.681402,31.905779,26.46553,36.940201,39.229652,34.942608,756.794556,706.242004,757.091797,728.344421,737.1181945,698.4644164,96.57897467,61.577901,41.0020455,28.005338,22.07093714
42696.44869,18,-89.646896,28.80354768,2.226501,0.29227,3.4005,1.502395,3.490799,2.147679,1.543441,-0.31854,2.52209,0.76845,2.794609,1.674795,7.891325,0.106728,8.137552,0.323467,7.750998,0.448266,7.625352,0.52872,673.599365,680.02478,725.174744,698.400146,715.514221,93.525032,100.517281,95.793961,66.146599,54.708725,63.922539,-24.651535,57.410786,44.086445,43.75975,40.385822,4.483696,35.722679,28.2586,28.948692,26.839306,22.068211,22.084629,22.246269,22.875498,21.049267,22.360952,21.848255,71.252266,51.020664,43.792171,40.354897,70.533623,53.00032,46.349464,42.729439,63.070263,48.900673,43.040981,40.281219,61.257511,21.823275,4.208201,34.794296,21.188141,54.636936,43.333393,46.857376,69.347527,49.250492,41.054607,39.562382,65.496727,42.150612,20.681402,31.899591,26.46553,36.939972,39.229652,34.952663,756.894714,706.242004,757.409729,728.344421,737.222717,698.5426512,96.61209133,61.592621,40.988674,28.01553267,22.07615443
42696.44939,19,-88.881676,28.5576825,2.315167,0.380936,3.579473,1.681368,3.674699,2.331579,1.605835,-0.256146,2.7454,0.99176,2.985076,1.865262,7.891325,0.106728,8.135911,0.321826,7.757565,0.454833,7.625352,0.52872,681.32489,691.684937,733.840271,698.968994,724.694031,94.190353,103.541748,96.323639,66.660637,55.299118,64.150925,-24.555513,58.003056,44.689735,44.162384,40.765953,3.987379,36.011719,28.875383,29.571043,27.391556,22.36997,22.444414,22.538504,22.96516,21.206425,22.670494,22.212278,71.828522,52.404858,44.231514,40.782093,71.665161,54.418854,46.607628,43.274872,66.92469,50.298542,43.411873,40.720943,62.477203,21.866066,3.185611,35.25219,21.178188,55.901695,43.995087,47.300877,69.834839,50.411362,41.357048,39.822899,66.18557,42.905529,20.677004,32.128269,26.678343,42.320885,39.948246,35.465534,763.880188,712.721985,764.837585,736.799805,744.5598908,706.1026246,98.01858,62.03689333,41.40744775,28.61266067,22.34389214
42696.44939,19,-88.867554,28.5531451,2.321734,0.387503,3.582757,1.684652,3.671415,2.328295,1.609119,-0.252862,2.738832,0.985192,2.991644,1.87183,7.901177,0.11658,8.137552,0.323467,7.757565,0.454833,7.626994,0.530362,681.32489,691.684937,733.840271,699.957642,724.898987,94.258423,103.786545,96.428192,66.632416,55.349285,64.150925,-24.555513,58.003056,44.689735,44.282513,41.015064,3.987379,36.069473,28.940189,29.571043,27.391556,22.36997,22.474701,22.538504,22.958227,21.206425,22.692221,22.212278,71.893196,52.404858,44.231514,40.785957,71.760941,54.418854,46.607628,43.31139,66.92469,50.402111,43.431606,40.720943,62.621387,21.866066,3.185611,35.322548,21.17379,55.901695,43.995087,47.309696,69.880501,50.411362,41.332737,39.822899,66.250755,42.905529,20.677004,32.137661,26.678343,42.433022,39.948246,35.520119,764.19928,712.721985,766.023804,736.799805,744.9362185,706.3413454,98.15772,62.04420867,41.51419625,28.63426267,22.35033229
42696.45009,20,-88.475555,28.42719582,2.393981,0.45975,3.723966,1.825861,3.835611,2.492491,1.684649,-0.177332,2.935871,1.182231,3.182111,2.062297,7.897893,0.113296,8.137552,0.323467,7.767417,0.464685,7.626994,0.530362,690.488831,700.300232,741.405334,715.661194,732.870911,95.074051,106.821709,98.106895,66.714165,55.483128,64.258499,-24.541027,58.528454,45.232494,44.940304,41.46405,3.305493,36.568356,29.506735,30.056677,27.917067,22.625883,22.810556,22.81749,23.039335,21.329542,23.048115,22.576416,72.426682,53.474422,44.61972,41.14687,72.790756,55.546558,46.883839,43.80283,66.7659,51.559605,43.689911,40.97279,63.625546,21.890816,2.6091,35.717426,21.176569,56.782158,44.465858,47.788311,70.377396,51.289707,41.670086,40.333523,66.905876,43.801468,20.663805,32.437294,26.788877,43.305721,40.481094,35.981815,769.974487,719.862305,773.199646,745.038391,752.0187073,716.1453004,100.000885,62.15193067,42.051301,29.16015967,22.60676243
42696.4501,20,-88.475555,28.42719582,2.400549,0.466318,3.717398,1.819293,3.842179,2.499059,1.686291,-0.17569,2.935871,1.182231,3.187037,2.067223,7.894609,0.110012,8.137552,0.323467,7.765775,0.463043,7.626994,0.530362,690.488831,700.300232,741.405334,715.661194,732.870911,95.074051,106.821709,98.106895,66.714165,55.483128,64.258499,-24.541027,58.528454,45.232494,44.940304,41.46405,3.305493,36.568356,29.506735,30.056677,27.917067,22.625883,22.810556,22.81749,23.039335,21.329542,23.048115,22.576416,72.426682,53.474422,44.61972,41.14687,72.790756,55.546558,46.883839,43.80283,66.7659,51.559605,43.689911,40.97279,63.625546,21.890816,2.6091,35.717426,21.176569,56.782158,44.465858,47.788311,70.377396,51.289707,41.670086,40.333523,66.905876,43.801468,20.663805,32.437294,26.788877,43.305721,40.481094,35.981815,769.974487,719.862305,773.199646,745.038391,752.0187073,716.1453004,100.000885,62.15193067,42.051301,29.16015967,22.60676243
42696.45079,21,-88.242264,28.35223942,2.430104,0.495873,3.848755,1.95065,4.00309,2.65997,1.724056,-0.137925,3.054094,1.300454,3.297048,2.177234,7.894609,0.110012,8.137552,0.323467,7.767417,0.464685,7.626994,0.530362,700.278442,710.055908,751.238647,725.014954,739.362244,96.782143,113.650978,103.199303,66.861084,55.799816,64.483727,-24.5425,58.532272,45.682205,45.262165,42.067963,3.095407,37.102585,30.05484,30.487017,28.396793,22.940897,23.179583,23.123671,23.209385,21.491289,23.408516,22.929111,72.94426,54.377216,45.006222,41.446106,73.774406,56.511269,47.111145,44.132915,68.094269,52.53735,44.031132,41.286385,64.495605,21.93083,2.182621,35.991402,21.154812,57.56179,44.86079,48.056824,70.825699,52.055767,42.111786,40.709579,67.429909,44.373848,20.652227,32.657612,26.883745,44.098686,40.954834,36.423004,776.591919,726.461243,781.052185,753.343689,759.362259,725.190039,104.5441413,62.38154233,42.5287295,29.64621667,22.89749314
42696.4508,21,-88.244469,28.35294789,2.446524,0.512293,3.838903,1.940798,3.996523,2.653403,1.72734,-0.134641,3.044242,1.290602,3.290481,2.170667,7.899536,0.114939,8.137552,0.323467,7.767417,0.464685,7.628636,0.532004,700.304687,710.366516,751.627014,725.014954,739.362244,96.782143,113.650978,103.199303,66.861084,55.799816,64.403053,-24.514263,58.523964,45.659111,45.262165,42.067963,3.101717,37.102585,30.05484,30.500555,28.394264,22.969551,23.179583,23.118357,23.209385,21.493835,23.408516,22.936968,72.94426,54.38982,45.014603,41.446106,73.774406,56.528805,47.121773,44.132915,68.013664,52.53735,44.031132,41.28616,64.495605,21.923429,2.181219,35.991402,21.154812,57.58651,44.86079,48.056824,70.825699,52.054638,42.111786,40.714806,67.429909,44.427559,20.656858,32.657612,26.889502,44.098686,40.961655,36.423004,776.591919,726.696167,781.052185,753.601379,759.4854125,725.335083,104.5441413,62.354651,42.522956,29.64988633,22.90231357
42696.45219,23,-88.770432,28.5219398,2.51877,0.584539,4.259246,2.361141,4.315063,2.971943,2.013041,0.15106,3.641926,1.888286,3.720674,2.60086,7.984919,0.200322,8.134269,0.320184,7.82653,0.523798,7.68118,0.584548,713.275513,728.330994,767.728821,743.094177,749.691467,112.805016,143.916748,132.566483,67.075638,56.644135,64.694374,-24.170618,58.16188,46.409878,45.779552,42.949776,2.633637,37.540588,31.047457,31.174736,29.23292,23.557262,24.010307,23.62747,23.474113,21.801992,24.170515,23.665806,73.715561,55.47728,45.387173,41.920364,74.962303,57.895893,47.503242,44.914028,72.317032,54.064556,44.975643,41.624203,65.813271,22.008541,2.093587,36.180408,21.148563,58.253304,45.452843,48.558678,71.436218,52.746887,42.588959,41.06506,68.118446,45.343918,20.651997,33.023258,27.442646,34.506298,41.348186,37.002922,787.854858,739.623779,795.890259,769.271179,773.1600188,740.4241944,129.762749,62.80471567,43.1699485,30.48503767,23.472495
42696.4522,23,-88.752556,28.51619624,2.528622,0.594391,4.265814,2.367709,4.315063,2.971943,2.026177,0.164196,3.641926,1.888286,3.727242,2.607428,7.973425,0.188828,8.135911,0.321826,7.824887,0.522155,7.684464,0.587832,713.275513,728.330994,767.728821,743.094177,749.691467,112.805016,143.916748,132.566483,67.075638,56.644135,64.694374,-24.170618,58.16188,46.409878,45.779552,42.949776,2.633637,37.540588,31.047457,31.174736,29.23292,23.557262,24.010307,23.62747,23.474113,21.801992,24.170515,23.665806,73.715561,55.47728,45.387173,41.920364,74.962303,57.895893,47.503242,44.914028,72.317032,54.064556,44.975643,41.624203,65.813271,22.008541,2.093587,36.180408,21.148563,58.253304,45.452843,48.558678,71.436218,52.746887,42.588959,41.06506,68.118446,45.343918,20.651997,33.023258,27.442646,34.506298,41.348186,37.002922,787.854858,739.623779,795.890259,769.271179,773.1600188,740.4241944,129.762749,62.80471567,43.1699485,30.48503767,23.472495
42696.45289,24,-86.862785,27.90901282,2.597584,0.663353,4.377467,2.479362,4.393877,3.050757,2.068868,0.206887,3.747013,1.993373,3.832327,2.712513,7.970141,0.185544,8.130985,0.3169,7.823246,0.520514,7.68118,0.584548,724.830811,738.218079,778.235718,751.540955,756.377869,124.375084,163.357483,162.016586,67.452301,56.804859,65.133995,-24.085722,57.701775,46.758068,45.981697,43.081139,2.346902,37.985027,31.474413,31.510405,29.616976,23.847538,24.396011,23.959747,23.720999,22.010624,24.560314,24.090414,74.048286,55.952969,45.511036,42.092487,76.103653,58.630196,47.622612,45.091164,70.385452,54.64999,45.615868,41.870403,66.345055,22.046701,2.060637,36.210079,21.143471,58.618519,45.709148,48.792706,72.175606,53.167229,42.921413,41.326603,68.295776,45.481148,20.661026,33.325386,27.563227,34.656708,41.636696,37.143406,794.904541,747.714294,799.38446,776.754883,779.6895445,749.8406864,149.9163843,63.130385,43.45148275,30.86726467,23.79794957
