TimeStamp,,Kyowa PG 500 KUM _Load in bar_(bar),Stud1_Axial-O,Stud1_Axial,Stud2_Axial-O,Stud2_Axial,Stud3_Axial-O,Stud3_Axial,Stud4_Axial-O,Stud4_Axial,Stud2_Top-O,Stud2_Top,Stud2_Mid-O,Stud2_Mid,Stud2_Bottom-O,Stud2_Bottom,Stud3_Top-O,Stud3_Top,Stud3_Mid-O,Stud3_Mid,Stud3_Bottom-O,Stud3_Bottom,Load in kN
0.026863426,11.87,-104.511017,20.695576,20.670947,21.575686,21.567476,15.160632,14.848656,8.998009,8.929047,-2.144424,2.265931,-1.129672,1.556583,0.472892,0.436768,-1.169074,1.369393,3.103373,3.169053,3.671463,2.981833,40.00538976
0.026875,11.88,-104.500427,20.693933,20.669304,21.549414,21.541204,15.168842,14.856866,8.998009,8.929047,-2.144424,2.265931,-1.103401,1.530312,0.482744,0.44662,-1.2249,1.425219,2.909617,2.975297,3.77655,3.08692,40.0019872
0.026886574,11.9,-104.4991,20.695576,20.670947,21.590464,21.582254,15.27229,14.960314,9.006218,8.937256,-2.144424,2.265931,-1.103401,1.530312,0.47946,0.443336,-1.188777,1.389096,3.090237,3.155917,3.602499,2.912869,40.00156083
0.026898148,11.92,-104.48983,20.690649,20.66602,21.558443,21.550233,15.23945,14.927474,8.958601,8.889639,-2.134572,2.256079,-1.101759,1.52867,0.500806,0.464682,-1.211764,1.412083,2.965445,3.031125,3.773266,3.083636,39.99858238
0.026909722,11.93,-104.478355,20.692291,20.667662,21.582253,21.574043,15.252585,14.940609,9.043984,8.975022,-2.128004,2.249511,-1.090265,1.517176,0.492596,0.456472,-1.208481,1.4088,3.034409,3.100089,3.742068,3.052438,39.99489546
0.026921296,11.95,-104.474823,20.690649,20.66602,21.572401,21.564191,15.144212,14.832236,8.991441,8.922479,-2.173979,2.295486,-1.109969,1.53688,0.505732,0.469608,-1.188777,1.389096,3.017989,3.083669,3.658327,2.968697,39.99376063
0.02693287,11.97,-104.468201,20.692291,20.667662,21.575686,21.567476,15.174589,14.862613,8.993083,8.924121,-2.118152,2.239659,-1.090265,1.517176,0.509016,0.472892,-1.182209,1.382528,3.027841,3.093521,3.707586,3.017956,39.99163298
0.026944444,11.98,-104.451424,20.693933,20.669304,21.575686,21.567476,15.170485,14.858509,9.001292,8.93233,-2.14114,2.262647,-0.958908,1.385819,0.515584,0.47946,-1.188777,1.389096,3.044261,3.109941,3.733858,3.044228,39.98624253
0.026956019,12,-104.456505,20.707069,20.68244,21.577328,21.569118,15.162274,14.850298,8.986515,8.917553,-2.12472,2.246227,-1.067278,1.494189,0.551707,0.515583,-1.185493,1.385812,3.047545,3.113225,3.76013,3.0705,39.98787506
0.026967593,12.02,-104.448555,20.705427,20.680798,21.57897,21.57076,15.162274,14.850298,8.986515,8.917553,-2.134572,2.256079,-1.083697,1.510608,0.541855,0.505731,-1.185493,1.385812,3.050829,3.116509,3.773266,3.083636,39.98532072
0.026979167,12.03,-104.433769,20.707069,20.68244,21.580612,21.572402,15.15078,14.838804,8.984873,8.915911,-2.147708,2.269215,-1.063994,1.490905,0.548423,0.512299,-1.323418,1.523737,3.080385,3.146065,3.763414,3.073784,39.98056998
0.026990741,12.05,-104.42141,20.715279,20.69065,21.577328,21.569118,15.162274,14.850298,8.984873,8.915911,-2.144424,2.265931,-1.063994,1.490905,0.558275,0.522151,-1.16579,1.366109,3.103373,3.169053,3.786401,3.096771,39.97659903
0.027002315,12.07,-104.421188,20.72349,20.698861,21.614273,21.606063,15.153243,14.841267,8.981588,8.912626,-2.147708,2.269215,-1.083697,1.510608,0.548423,0.512299,-1.256097,1.456416,3.027841,3.093521,3.77655,3.08692,39.9765277
0.027013889,12.08,-104.403526,20.689007,20.664378,21.551054,21.542844,15.098235,14.786259,8.993083,8.924121,-2.14114,2.262647,-1.063994,1.490905,0.541855,0.505731,-1.172358,1.372677,2.995001,3.060681,3.911192,3.221562,39.9708529
0.027025463,12.1,-104.39492,20.710354,20.685725,21.6036,21.59539,15.154064,14.842088,8.986515,8.917553,-2.147708,2.269215,-1.050858,1.477769,0.545139,0.509015,-1.169074,1.369393,3.080385,3.146065,3.76013,3.0705,39.9680878
0.027037037,12.12,-104.392052,20.705427,20.680798,21.572401,21.564191,15.237807,14.925831,8.973379,8.904417,-2.137856,2.259363,-1.073846,1.500757,0.551707,0.515583,-1.188777,1.389096,3.106657,3.172337,3.8685,3.17887,39.96716631
0.027048611,12.13,-104.382118,20.707069,20.68244,21.598673,21.590463,15.07853,14.766554,8.992262,8.9233,-2.147708,2.269215,-1.063994,1.490905,0.558275,0.522151,-1.192061,1.39238,3.103373,3.169053,3.807747,3.118117,39.96397451
0.027060185,12.15,-104.381897,20.707069,20.68244,21.598673,21.590463,15.1672,14.855224,9.00786,8.938898,-2.1083,2.229807,-1.031155,1.458066,0.558275,0.522151,-1.195345,1.395664,3.113225,3.178905,3.773266,3.083636,39.96390351
0.027071759,12.17,-104.36998,20.713636,20.689007,21.597031,21.588821,15.103161,14.791185,8.993083,8.924121,-2.219954,2.341461,-0.981896,1.408807,0.561559,0.525435,-1.215048,1.415367,3.113225,3.178905,3.806105,3.116475,39.96007457
0.027083333,12.19,-104.358727,20.711996,20.687367,21.600315,21.592105,15.168842,14.856866,8.983231,8.914269,-2.029485,2.150992,-1.001599,1.42851,0.571411,0.535287,-1.09026,1.290579,3.093521,3.159201,3.812673,3.123043,39.95645899
0.027094907,12.2,-104.349014,20.711996,20.687367,21.600315,21.592105,15.163916,14.85194,8.979947,8.910985,-2.088596,2.210103,-0.93592,1.362831,0.551707,0.515583,-1.080408,1.280727,3.109941,3.175621,3.792969,3.103339,39.9533382
0.027106481,12.22,-104.349678,20.705427,20.680798,21.605242,21.597032,15.170485,14.858509,8.986515,8.917553,-2.062325,2.183832,-1.041006,1.467917,0.617387,0.581263,-1.063988,1.264307,3.109941,3.175621,3.825809,3.136179,39.95355154
0.027118056,12.24,-104.337318,20.734983,20.710354,21.598673,21.590463,15.147496,14.83552,8.984873,8.915911,-2.068893,2.1904,-1.055784,1.482695,0.668288,0.632164,-1.155938,1.356257,3.126361,3.192041,3.829093,3.139463,39.94958027
0.02712963,12.25,-104.323631,20.708712,20.684083,21.608526,21.600316,15.203325,14.891349,8.988156,8.919194,-2.065609,2.187116,-1.057426,1.484337,0.594399,0.558275,-0.952335,1.152654,3.141139,3.206819,3.815957,3.126327,39.94518264
0.027141204,12.27,-104.320099,20.705427,20.680798,21.62002,21.61181,15.140927,14.828951,8.984873,8.915911,-2.068893,2.1904,-1.018019,1.44493,0.614103,0.577979,-1.182209,1.382528,3.139497,3.205177,3.825809,3.136179,39.94404781
0.027152778,12.29,-104.313919,20.716921,20.692292,21.621662,21.613452,15.198399,14.886423,8.986515,8.917553,-2.065609,2.187116,-1.031155,1.458066,0.604251,0.568127,-1.054137,1.254456,3.188757,3.254437,3.819241,3.129611,39.94206217
0.027165509,12.3,-104.306854,20.718563,20.693934,21.587179,21.578969,15.177052,14.865076,8.984873,8.915911,-2.065609,2.187116,-1.011451,1.438362,0.617387,0.581263,-1.09026,1.290579,3.047545,3.113225,3.878352,3.188722,39.93979219
0.027177083,12.32,-104.299797,20.715279,20.69065,21.624947,21.616737,15.339614,15.027638,8.991441,8.922479,-2.065609,2.187116,-1.021303,1.448214,0.617387,0.581263,-1.067272,1.267591,3.146065,3.211745,3.88492,3.19529,39.93752478
0.027188657,12.34,-104.28611,20.713636,20.689007,21.618378,21.610168,15.170485,14.858509,8.970095,8.901133,-2.065609,2.187116,-1.008167,1.435078,0.627239,0.591115,-1.080408,1.280727,3.149349,3.215029,3.815957,3.126327,39.93312714
0.027200231,12.35,-104.27684,20.711996,20.687367,21.623304,21.615094,15.274754,14.962778,9.03249,8.963528,-2.049189,2.170696,-1.014735,1.441646,0.623955,0.587831,-1.067272,1.267591,3.172337,3.238017,3.889846,3.200216,39.93014869
0.027211806,12.37,-104.26889,20.710354,20.685725,21.615093,21.606883,15.172126,14.86015,8.989799,8.920837,-2.075461,2.196968,-1.011451,1.438362,0.637091,0.600967,-1.07384,1.274159,3.162485,3.228165,3.835661,3.146031,39.92759436
0.02722338,12.39,-104.25631,20.715279,20.69065,21.618378,21.610168,15.177052,14.865076,8.993083,8.924121,-2.072177,2.193684,-0.955624,1.382535,0.637091,0.600967,-1.063988,1.264307,3.155917,3.221597,3.898056,3.208426,39.9235524
