TimeStamp,Time in Minutes,Load-in-bar-(bar),Load in kN,Stud2-Axial,Stud3-Axial,Stud4-Axial,Stud5-Axial,Stud3-Top,Stud2-Mid,Stud3-Mid,Stud4-Mid,Stud3-Bottom,Pb1-Top-Left,Pb1-Top-Right,Pb1-Mid-Mid,Pb1-Bottom-Left,Pb1-Bottom-Right,Pb1-Pb2-Mid-Left,Pb1-Pb2-Mid-Mid,Pb1-Pb2-Mid-Right,Pb2-Mid-Left,Pb2-Mid-Mid,Pb2-Mid-Right,Pb3-Mid-Left,Pb3-Mid-Mid,Pb3-Mid-Right,Pb3-Pb4-Mid-Left,Pb3-Pb4-Mid-Mid,Pb3-Pb4-Mid-Right,Pb4-Top-Left,Pb4-Top-Right,Pb4-Mid-Mid,Pb4-Bottom-Left,Pb4-Bottom-Right,Pb4-Top-of-Stud,Pb4-Inbetween-Stud,Stud2-Mid-Fire-HF,Stud2-Mid-Fire-CF,Stud1-Mid-Amb-HF,Stud1-Mid-Amb-CF,Stud3-Top-Fire-HF,Stud3-Mid-Fire-HF,Stud3-Bottom-Fire-HF,Stud3-Top-Fire-CF,Stud3-Mid-Fire-CF,Stud3-Bottom-Fire-CF,Stud2-Top-Amb-HF,Stud2-Mid-Amb-HF,Stud2-Bottom-Amb-HF,Stud2-Top-Amb-CF,Stud2-Mid-Amb-CF,Stud2-Bottom-Amb-CF,Stud4-Top-Fire-HF,Stud4-Mid-Fire-HF,Stud4-Bottom-Fire-HF,Stud4-Top-Fire-CF,Stud4-Mid-Fire-CF,Stud4-Bottom-Fire-CF,Stud3-Top-Amb-HF,Stud3-Mid-Amb-HF,Stud3-Bottom-Amb-HF,Stud3-Top-Amb-CF,Stud3-Mid-Amb-CF,Stud3-Bottom-Amb-CF,Stud5-Mid-Fire-HF,Stud5-Mid-Fire-CF,Stud4-Mid-Amb-HF,Stud4-Mid-Amb-CF,Stud5-Mid-Amb-HF,Stud5-Mid-Amb-CF,Stud4-Top-Amb-HF,Stud4-Top-Amb-CF,Furnace-Top-Left,Furnace-Top-Right,Furnace-Bottom-Left,Furnace-Bottom-Right,Average-Pb1,Average-Pb1-Pb2,Average-Pb2,Average-Pb3,Average-Pb3-Pb4,Average-Pb4,Average-Furnace
07:44.5,139,-6.311595,-2,-7.091597,-6.822325,-7.490592,-6.539895,-17.155397,-16.767767,-17.500154,-16.879522,-11.900947,1020.475708,1026.235596,1047.783691,1061.710693,1052.609375,735.078247,902.555054,780.504089,410.143677,413.875824,409.855682,367.804199,373.047424,359.49646,147.677933,136.524277,132.961212,66.916626,72.297562,65.840607,56.379299,60.057899,63.452271,65.000008,403.103149,373.444336,366.334869,325.53418,489.393616,495.09552,356.171478,432.28244,30.690994,277.731995,415.637421,374.806519,269.022247,367.463287,341.668213,241.401337,449.118073,409.424988,315.770996,419.599213,377.847961,265.450104,419.492371,383.309174,275.663239,381.541473,340.290039,246.217697,449.439697,378.43158,371.847046,339.242371,353.889526,295.266968,408.900238,362.326324,1018.769104,1031.890015,1065.31543,1059.445557,1041.763013,806.0457967,411.2917277,366.7826943,139.054474,64.27775314,1043.855027
08:46.3,140,-7.376329,-2,-7.132646,-6.861732,-7.585825,-6.590796,-17.368855,-16.881062,-17.641363,-16.964905,-12.038872,1016.707886,1025.304443,1045.874146,1059.122314,1050.653076,737.050903,928.848938,799.066406,412.497101,417.790588,413.066223,371.527374,379.906494,364.611084,150.848251,139.057495,135.326111,66.681465,71.732521,66.395447,56.496208,60.269772,63.62151,65.465134,405.827332,376.278046,369.56842,329.354187,493.346008,502.535309,360.894897,435.859192,30.750643,280.066864,419.196259,377.858124,271.360992,370.821045,344.626251,243.510834,451.601807,415.378723,317.538391,423.047302,382.461884,268.132324,422.882538,388.833344,278.366364,385.133392,344.471222,248.70079,454.659973,381.878357,375.993103,343.433136,356.698547,298.769257,412.70752,366.032227,1014.980774,1030.567261,1062.895752,1056.913696,1039.532373,821.6554157,414.451304,372.014984,141.7439523,64.38029386,1041.339371
09:48.2,141,-1.101373,0,-7.515219,-7.23117,-8.039003,-7.099799,-17.441101,-16.619989,-17.559265,-17.043718,-11.871391,1015.62085,1024.7771,1045.983765,1057.557495,1048.909058,738.874939,955.748169,826.482178,414.624573,422.279358,416.151459,375.11499,387.681396,370.07431,156.304504,141.486832,137.811508,67.386909,72.797913,66.743279,56.65987,60.304333,63.919403,65.862335,408.236206,379.317902,372.662903,333.020599,496.667847,507.992035,364.246735,439.40033,30.765553,282.112427,422.749359,381.006104,273.166473,373.809753,347.866364,245.646469,454.534027,422.96051,320.790771,426.5672,387.560059,270.72049,426.62738,394.40564,280.9758,388.791382,349.685638,251.411743,458.730743,385.648071,380.882874,347.885925,359.605225,302.224884,416.628967,370.202393,1013.156921,1029.592651,1061.871948,1055.156982,1038.569654,840.3684287,417.68513,377.6235653,145.200948,64.81057743,1039.944626
10:50.0,142,-2.579508,-1,-7.577613,-7.311625,-8.106323,-7.140847,-17.437817,-16.623274,-17.555981,-17.073275,-11.93707,1014.784302,1025.379028,1012.516357,1057.603638,1049.80603,740.304199,973.104248,840.575928,416.969208,427.624298,419.379395,378.793213,395.679047,376.110657,162.939728,143.844772,140.372879,67.560905,72.457336,67.244713,56.902637,60.393429,64.10408,66.209312,410.434967,382.32251,375.515747,336.368378,499.679108,513.437622,366.704224,442.966064,30.970165,283.990234,426.451904,384.087555,275.19516,377.347046,350.977142,247.680222,457.418854,431.06842,322.912323,430.234375,393.080933,272.299377,430.384705,400.011597,283.927673,392.947571,354.880463,254.066925,462.529114,389.342194,386.171112,352.965302,362.41153,305.739105,420.226379,374.353912,1012.218872,1029.973999,1061.379883,1054.719116,1032.017871,851.328125,421.3243003,383.527639,149.0524597,64.98177314,1039.572968
11:51.8,143,-0.18805,0,-7.820621,-7.564486,-8.393663,-7.454459,-17.454237,-16.472214,-17.57897,-17.201347,-11.864823,1013.50531,1023.531921,994.004822,1052.619385,1046.883911,741.753601,1004.399475,857.027771,419.281128,434.536438,422.517334,383.157898,404.018768,383.067657,167.544098,150.089691,143.940964,67.414902,72.380135,68.164352,57.292358,60.668999,64.584793,67.045174,413.070404,385.682343,378.37558,340.186096,502.409729,520.687805,369.002411,446.963745,31.117634,285.988586,429.677246,387.71698,277.141846,381.374451,354.22934,250.012695,460.299042,440.074524,324.977142,434.043243,398.826233,274.369812,434.00946,406.135132,286.842285,397.261353,360.413391,257.288055,466.004425,393.623444,392.278687,359.034637,365.444641,309.680817,424.012024,378.881744,1011.800415,1029.089722,1059.279785,1053.4375,1026.10907,867.726949,425.4449667,390.081441,153.858251,65.36438757,1038.401856
12:53.6,144,-1.654487,-1,-7.879732,-7.62688,-8.485613,-7.482372,-17.437817,-16.478781,-17.539562,-17.188211,-11.904231,1011.107117,1021.589478,980.416199,1050.482666,1042.52771,743.224548,1040.752319,874.887878,421.366669,441.721649,426.427948,387.15097,411.756683,390.121643,171.167526,155.502884,149.168808,67.749001,73.206955,68.600266,57.601337,60.746861,64.64933,67.620468,415.650604,388.842407,381.212524,343.316803,505.463501,527.020386,372.222321,450.591003,31.141026,288.197876,433.124176,391.003235,279.23407,385.384125,357.535065,252.060028,463.405518,448.127502,327.261078,437.624756,404.84436,276.976776,437.721039,411.880829,289.401367,401.669922,366.139771,260.087921,469.842377,397.709686,398.666077,364.962341,368.503082,313.131989,428.073761,383.106812,1008.72345,1027.068359,1052.988281,1047.385742,1021.224634,886.2882483,429.8387553,396.3430987,158.6130727,65.739174,1034.041458
13:55.5,146,-2.889835,-1,-7.943768,-7.695841,-8.575919,-7.511927,-17.583952,-16.465647,-17.595388,-17.230904,-12.022452,1010.825073,1021.760864,978.410889,1050.744873,1042.057861,744.314026,1024.342163,888.957947,424.11264,450.557678,430.557678,391.148132,419.212738,397.176392,174.270447,159.59906,154.048813,68.643692,72.626282,69.05674,57.519096,60.982456,65.078651,68.130318,418.376587,391.882507,384.158112,346.4664,508.454559,532.105103,375.186279,454.207458,31.209133,290.599609,436.875153,394.594147,281.170898,389.426819,361.066193,254.138718,466.32193,455.457275,329.74173,441.0802,411.032257,279.43335,441.210419,417.903412,292.82312,405.764557,371.981293,263.486511,473.901184,401.851807,405.200012,370.964844,371.773041,316.48407,431.841797,387.441803,1008.163879,1026.725586,1053.322266,1046.748779,1020.759912,885.8713787,435.0759987,402.5124207,162.63944,66.00531929,1033.740128
14:57.4,147,-4.078832,-1,-7.997952,-7.764803,-8.681004,-7.554618,-17.785913,-16.633125,-17.831831,-17.441074,-12.153811,1011.221863,1022.435608,978.76001,1051.890625,1043.639893,745.330383,1022.976257,918.678772,426.593994,462.369019,435.092316,395.305817,426.817749,404.228607,177.209518,163.19693,158.256638,69.20829,74.380554,69.431923,57.691441,61.066589,65.162903,68.834663,421.25174,395.335388,387.392761,349.755859,511.325256,536.808472,378.492889,457.839813,31.427645,293.738464,440.553589,398.412811,283.027679,393.663605,364.815125,256.41217,469.173431,462.021698,332.406433,444.465698,417.271393,283.410065,445.099518,424.480621,297.797852,410.262146,378.607544,267.958038,477.81015,406.276154,411.833069,377.3125,375.256042,319.865479,436.212341,391.99646,1008.590576,1027.992554,1054.640747,1048.29541,1021.5896,895.661804,441.3517763,408.7840577,166.2210287,66.53948043,1034.879822
15:59.2,148,-0.186284,0,-8.34276,-8.086625,-9.084923,-8.061978,-17.762926,-16.288315,-17.71361,-17.280161,-12.035588,1011.512329,1023.091675,979.224792,1052.46167,1044.275391,746.318481,1024.126221,910.312683,429.72467,473.833313,440.510834,399.191315,435.834412,410.813873,180.42746,166.694305,162.367325,69.567574,74.942841,69.682404,57.85186,61.152294,65.62487,69.55616,424.279175,399.086304,391.038361,353.131226,514.764771,542.063354,382.308594,461.454712,31.442316,296.815155,444.459137,402.471558,285.426666,397.759766,369.233795,258.570007,472.486542,468.116211,338.530884,447.823364,424.273254,287.689636,449.146759,431.417786,304.350098,414.617737,386.299774,273.833282,482.346741,410.868896,419.287476,383.852936,379.130249,324.086151,440.342896,396.658264,1009.11261,1028.167114,1055.729126,1049.137207,1022.113171,893.585795,448.022939,415.2798667,169.8296967,66.91114329,1035.536514
17:01.3,149,-1.505725,0,-8.408439,-8.186784,-9.201501,-8.063621,-17.794123,-16.321154,-17.884375,-17.421371,-12.166945,1012.009888,1023.833496,980.938232,1053.515381,1045.324585,747.465271,1024.350342,921.70874,432.529968,484.452087,446.09729,403.178314,445.880341,417.107544,183.503677,170.43277,166.043472,69.662933,74.366684,70.220497,58.073822,61.339172,66.134499,70.297272,427.317993,403.07428,394.700104,356.279388,517.797424,547.22168,385.886597,465.028625,31.470514,300.470032,447.842438,406.814148,287.430969,401.934509,373.4729,260.876038,475.377045,474.258057,344.830627,451.33432,430.670929,293.189545,452.782745,438.818817,311.330444,419.244171,394.097656,279.914673,486.717804,415.771149,426.076141,390.718719,382.905975,328.151062,444.018799,401.228027,1009.565002,1028.10437,1057.08374,1048.789307,1023.124316,897.841451,454.3597817,422.0553997,173.3266397,67.15641129,1035.885605
18:03.1,150,-2.65411,-1,-8.470832,-8.270523,-9.331215,-8.084966,-17.986233,-16.429523,-18.074842,-17.575716,-12.295019,1012.250305,1024.664307,990.385254,1053.721558,1045.395386,748.794067,1028.846191,961.891113,435.552765,493.68399,451.68985,407.222565,457.854279,423.139374,186.762405,174.574814,169.814697,69.910942,76.056213,70.231018,58.259369,61.241135,66.449432,70.771759,430.77124,407.437775,398.490051,359.978699,521.224976,551.554138,390.113892,468.695618,31.914717,303.913361,451.494019,411.480438,289.752228,406.283203,377.997345,263.170685,478.308807,479.887024,350.11142,454.946716,437.289886,297.946411,456.503571,446.415924,317.857147,424.030273,402.27887,286.759949,491.264496,420.476746,432.937866,397.977753,386.882629,330.970154,447.879242,406.116852,1009.57843,1029.627319,1056.557983,1049.875,1025.283362,913.1771237,460.3088683,429.405406,177.0506387,67.55998114,1036.409683
19:05.0,151,-3.629895,-1,-8.534868,-8.349337,-9.447793,-8.129298,-18.13401,-16.597002,-18.330988,-17.759615,-12.442797,1013.182617,1024.077881,1002.941101,1054.537109,1045.672974,750.32074,1031.205322,977.921997,438.954773,501.678162,457.567139,411.259644,461.907166,429.67749,190.193954,179.132675,173.801239,70.462448,76.868217,70.586891,58.596958,61.52177,66.881912,71.244431,434.506805,411.755371,402.392853,363.905853,524.960571,557.153625,394.521088,472.145844,31.955048,307.772125,454.809814,416.402008,291.961975,410.381683,382.687683,265.670563,481.02536,485.05545,354.854706,458.539337,443.803131,302.847198,459.750885,454.194092,323.933472,428.526917,410.571259,293.481232,496.177582,425.505737,439.664093,405.315033,390.970306,333.565186,451.561707,410.838531,1010.385681,1028.918457,1057.816895,1050.475342,1028.082336,919.8160197,466.0666913,434.2814333,181.0426227,68.02323243,1036.899094
20:06.8,152,-4.418735,-1,-8.605472,-8.424867,-9.59721,-8.188409,-18.271936,-16.656113,-18.541159,-17.874554,-12.524896,1013.056702,1025.180786,1013.039429,1055.26709,1046.761108,752.317444,1031.49353,979.640991,442.396362,509.420898,464.118317,415.737488,465.151703,438.92691,193.595825,184.496918,177.92749,70.906265,77.108978,70.950806,58.570007,61.645592,67.159615,71.704765,438.360962,416.769745,406.617187,368.497101,530.309692,565.33667,399.101532,475.712463,32.005001,312.16922,458.285736,421.994324,294.366699,414.874695,387.534637,268.430206,483.421814,489.508362,359.873291,462.299377,450.456482,307.366272,463.001038,463.287476,329.700928,433.27182,418.874817,300.922913,501.178406,430.88208,446.733459,413.586243,395.206696,338.625275,455.328491,416.272461,1010.660217,1029.604736,1058.35144,1051.989868,1030.661023,921.150655,471.9785257,439.9387003,185.3400777,68.29228971,1037.651565
21:08.7,153,-4.875837,-2,-8.689211,-8.576746,-9.772898,-8.296777,-18.370453,-16.642977,-18.705355,-18.002626,-12.544599,1014.209412,1025.61377,1024.688599,1056.023315,1046.697144,754.683899,1022.530273,996.886108,445.556458,515.637207,470.984924,420.312103,469.583984,446.357422,196.928955,189.365067,182.119202,70.948792,77.026184,71.6119,59.081348,62.04147,68.154495,72.226852,442.261353,421.316803,411.023865,373.180756,532.358582,571.13678,404.162262,479.572906,32.164467,315.702789,462.253387,427.240051,296.970734,419.041046,392.700043,271.004913,485.455536,493.639008,365.899872,465.837982,457.068207,311.578949,466.228851,472.082336,334.92395,437.796478,427.255188,307.345673,505.723083,435.795135,453.846039,421.873901,399.718933,342.678528,459.433563,421.274384,1011.577271,1030.427734,1059.110229,1051.484741,1033.446448,924.7000933,477.392863,445.4178363,189.4710747,68.72729157,1038.149994
22:10.7,154,-4.277918,-1,-8.764741,-8.722058,-9.909179,-8.475749,-18.491959,-16.718508,-18.895823,-18.068306,-12.541315,1014.364075,1026.339355,1035.517578,1055.314941,1046.959106,758.036926,1007.938599,1000.785522,448.832794,521.116516,478.073273,425.017914,474.383728,449.756714,200.17952,194.232071,186.366913,70.865982,76.339935,71.927658,59.769466,62.281212,68.480934,72.61644,445.746674,425.760742,415.63147,377.934723,554.795349,571.78656,411.372131,483.223999,32.493637,319.277832,465.848267,432.646484,299.464325,423.236053,397.960541,273.709961,487.39444,497.250885,370.609009,468.14032,463.83429,314.956238,471.199951,483.306061,340.165863,443.33783,435.908783,313.592926,510.431366,440.689087,461.61853,430.299347,403.99234,346.683624,463.639832,426.046936,1012.06189,1030.906738,1058.385132,1051.999756,1035.699011,922.2536823,482.6741943,449.719452,193.5928347,68.89737529,1038.338379
23:12.6,155,-2.148229,-1,-8.979836,-8.947826,-10.178458,-8.810705,-18.705416,-16.682384,-19.151968,-18.219366,-12.567587,1015.423889,1027.014893,1036.939697,1055.734131,1048.077393,761.042725,1004.608032,993.803528,452.0914,526.819458,485.526215,430.038574,478.72757,455.053162,203.437332,198.999847,190.658615,71.090683,76.082397,72.549088,60.358192,62.571831,69.439529,72.935753,449.060883,430.214386,420.356079,382.564728,570.32843,574.241394,416.958649,489.110748,32.892765,323.754456,470.340729,438.333527,302.125702,427.39682,403.28833,276.494934,489.270966,501.371521,374.022156,470.468811,470.839081,319.338379,475.997284,496.350098,344.947174,449.234619,445.261902,319.297729,516.329102,444.971954,470.094604,438.746002,407.919067,350.78363,467.519745,431.21283,1012.473938,1031.712158,1057.77832,1052.709595,1036.638001,919.818095,488.145691,454.6064353,197.698598,69.289639,1038.668503
24:14.5,156,-1.948922,-1,-9.109549,-9.089034,-10.444453,-9.037293,-18.688995,-16.335932,-19.155252,-18.396698,-12.561019,1015.543335,1027.375732,1038.08313,1055.493896,1047.499878,763.868225,1003.221802,980.062195,456.05545,532.276855,493.593597,435.271759,484.110992,461.452972,207.141922,203.662781,195.51004,71.333946,76.419144,72.937996,60.459404,62.926773,69.624428,73.068672,453.0224,434.85849,425.667847,387.440063,583.602051,578.97467,426.387543,496.032104,33.147781,327.876282,475.836151,444.445312,305.51535,432.786469,409.97876,279.560699,491.220123,505.721771,377.960175,473.038086,478.516327,323.071289,481.112244,509.569794,349.884094,455.040222,456.305145,324.656677,526.28009,449.795715,484.558624,447.094147,411.233002,354.983734,471.03418,436.040802,1012.815552,1031.199585,1057.790771,1052.462646,1036.799194,915.7174073,493.9753007,460.2785743,202.1049143,69.53862329,1038.567139
25:16.4,157,-2.368724,-1,-9.208066,-9.207253,-10.559389,-9.058639,-18.711983,-16.291597,-19.206154,-18.255489,-12.561019,1016.005676,1028.452515,1039.246094,1055.727417,1047.948608,766.79834,1003.902039,975.763062,459.742554,537.417236,498.884644,439.365662,489.122772,466.400543,210.590103,208.278687,199.756058,72.212975,78.639771,73.234703,60.561062,63.06488,70.117538,73.140945,456.459778,439.436707,430.608368,392.853058,591.756042,581.358459,438.366882,503.12085,33.123749,332.500702,480.861206,450.980957,308.929779,437.569733,416.159821,282.891693,492.820831,510.41626,381.541687,476.32785,485.397369,327.328644,485.741211,525.861389,354.495605,459.966614,466.870911,329.830475,533.062805,453.917419,513.130981,456.970306,414.555023,359.098785,475.757782,441.827301,1013.170837,1032.716431,1058.682739,1051.4823,1037.476062,915.4878137,498.681478,464.9629923,206.2082827,70.13883914,1039.013077
26:18.4,158,-2.797796,-1,-9.30494,-9.291814,-10.621782,-9.089836,-18.721834,-16.110983,-19.204512,-18.127417,-12.600426,1016.329163,1028.099487,1039.595459,1055.729736,1047.202026,769.902039,1005.625671,977.471069,463.548492,542.226807,502.956726,442.759369,493.83725,470.211548,214.017258,212.652939,203.89473,72.294434,78.030434,73.919624,60.809689,63.764297,70.423508,73.312798,459.899811,443.938599,435.479065,398.36496,599.155945,583.711792,453.181213,509.921021,32.979992,336.682831,485.758301,457.63327,312.438477,442.727356,422.275177,286.359497,495.053162,513.641174,385.423676,477.687561,491.899567,331.546356,490.675842,546.044189,358.85376,464.939728,476.359161,334.453033,538.436829,457.714966,530.364807,467.869232,418.373505,363.111572,479.809753,447.276886,1013.361938,1032.828857,1058.546753,1051.422241,1037.391174,917.6662597,502.910675,468.9360557,210.188309,70.36496914,1039.039947
27:20.3,159,-3.209211,-1,-9.377186,-9.379658,-10.657906,-9.10133,-18.705416,-16.028885,-19.165104,-17.93038,-12.639833,1016.912354,1028.385864,1039.024292,1056.019653,1047.37561,773.108887,1004.761353,977.6698,467.289581,546.795227,507.358887,446.447906,498.707306,474.219513,217.3853,216.508926,207.64595,73.073814,79.407143,73.935959,60.863987,64.143753,70.369339,73.383278,463.262512,448.55365,440.184174,403.929077,605.562012,591.077515,459.327118,516.441833,32.959389,341.438995,491.188232,465.124756,316.000641,447.928772,428.380249,290.091797,497.412415,515.308777,389.55011,480.216644,497.116791,336.368378,495.447021,557.515442,364.006744,470.335693,484.326721,338.997955,543.377747,461.308868,541.944092,478.763245,422.527435,366.637482,484.861633,453.207275,1013.60553,1032.414185,1059.217163,1052.049438,1037.543555,918.5133467,507.1478983,473.1249083,213.8467253,70.73961043,1039.321579
28:22.2,160,-3.668962,-1,-9.447789,-9.443694,-10.730151,-9.106256,-18.582268,-15.887676,-18.787453,-17.250607,-12.551167,1016.66803,1027.998901,1039.368774,1056.398193,1048.149902,776.555786,1005.103699,977.47937,470.982513,551.174683,511.432312,450.746521,503.510254,479.104492,220.703629,220.601242,211.126465,73.637466,79.67234,74.691795,61.481396,64.581657,70.807121,74.259506,466.650177,453.429169,444.979431,409.845337,611.724426,603.500366,470.696991,523.97876,33.060341,347.279907,497.086731,473.156097,319.803131,454.564911,434.656433,294.430145,500.09552,518.021912,393.714172,483.268188,501.980164,340.67572,500.504578,563.973938,368.824677,472.36087,490.838196,343.581268,547.540649,465.896027,551.110901,489.846924,426.839935,371.185059,491.065887,459.546997,1014.01178,1032.59375,1059.151245,1051.600708,1037.71676,919.7129517,511.1965027,477.787089,217.477112,71.30446871,1039.339371
29:24.4,161,-4.000919,-1,-9.508541,-9.518402,-10.774484,-9.102971,-18.321196,-15.690641,-18.301432,-16.498587,-12.377118,1015.880432,1028.122559,1038.420776,1040.618408,1045.996094,780.177246,1004.623108,971.041992,475.069,555.134216,515.363708,454.792297,508.166138,483.272797,223.72641,224.351135,214.139099,73.949829,79.693825,75.02697,62.017246,65.086723,70.809357,74.399124,469.984924,458.143158,449.620453,415.230225,617.810608,610.405457,490.428925,531.422485,33.137482,353.018616,502.924957,480.699921,323.699982,460.983215,440.905457,298.706146,502.819122,521.611877,397.901642,486.634491,506.761383,344.387817,504.564392,569.65686,373.836334,472.895325,504.651581,347.851471,551.430481,470.303955,557.790894,498.731262,431.164093,375.800049,494.330566,465.045044,1012.673645,1032.41272,1053.297241,1051.054443,1033.807654,918.6141153,515.1889747,482.0770773,220.7388813,71.56901057,1037.359512
30:26.3,162,-4.216779,-1,-9.569293,-9.569303,-10.794187,-9.104613,-18.055197,-15.544507,-17.848251,-15.753133,-12.17023,1016.047424,1027.990234,1038.105103,1044.846802,1044.948486,783.054321,1003.954163,972.646606,479.079987,558.576904,519.220276,458.790558,512.518494,487.29187,226.689911,228.199707,216.977859,73.872414,79.181335,75.703362,62.75996,65.716949,71.349388,74.705215,472.999329,462.511139,454.354431,420.340912,623.634827,617.152039,503.162506,539.84552,33.150986,359.198639,506.972321,488.476105,328.174469,467.033844,447.404205,303.383026,505.673584,525.383423,401.958984,489.541809,511.426178,348.667694,510.12027,574.858398,378.92688,475.402893,520.29126,352.239777,554.756714,474.484222,563.077942,505.645325,435.508881,380.089478,499.320251,470.055206,1012.775269,1032.733398,1053.928589,1050.151123,1034.38761,919.88503,518.9590557,486.2003073,223.9558257,71.89837471,1037.397095
31:28.3,163,-4.444338,-1,-9.610342,-9.630054,-10.818816,-9.104613,-17.710382,-15.468977,-17.36223,-15.020815,-11.930502,1016.79425,1028.421021,1040.501221,1048.015015,1046.342529,785.304321,1006.545044,973.277588,483.572113,562.720947,522.989929,462.84137,516.829956,491.460907,229.683289,232.51326,220.084396,74.194839,79.301735,76.301224,63.782001,66.504082,71.568932,75.024284,475.994202,466.733612,459.417358,425.526398,629.811401,629.225403,517.150513,547.225403,33.32058,366.560333,510.207611,500.104492,334.513397,472.148468,454.466797,309.146851,508.509979,529.381836,406.386963,492.738495,516.089722,352.929749,515.364136,581.369629,385.386536,480.135864,534.106812,356.445892,558.189575,478.762146,567.488708,511.154938,440.298157,385.069733,502.83313,474.65741,1013.556641,1032.568726,1055.668823,1052.15979,1036.014807,921.7089843,523.0943297,490.377411,227.4269817,72.38244243,1038.488495
32:30.3,164,-3.352014,-1,-9.723637,-9.730213,-10.895988,-9.122675,-17.503494,-15.424644,-16.981295,-14.43299,-11.779441,1016.391113,1029.036011,1039.491089,1049.482544,1046.489746,785.662354,1005.265137,975.79364,488.834869,566.239502,526.962219,467.16806,521.404541,495.591675,232.89798,237.686722,224.764084,73.895683,79.393715,76.909607,64.740082,67.063766,72.329117,75.709854,478.752289,470.6716,465.333679,430.549347,635.884033,657.678894,530.868164,551.806458,33.738155,374.566925,513.65033,507.719391,342.656952,476.978058,462.503906,315.797607,511.856567,533.492004,411.355621,495.744812,521.039734,357.889557,521.664612,585.731506,392.684784,484.424072,535.210388,360.753113,561.582886,482.775635,571.639465,515.476379,445.88385,390.444611,506.494171,478.970093,1013.43988,1033.838257,1055.399414,1053.654907,1036.178101,922.240377,527.34553,494.7214253,231.7829287,72.86311771,1039.083115
33:32.3,165,-3.705822,-1,-9.763042,-9.830372,-10.923901,-9.125958,-17.396767,-15.44599,-16.579014,-13.689178,-11.618528,1017.998352,1029.760132,1039.589111,1049.881836,1047.165161,786.532288,1006.00946,975.952637,493.633331,570.026428,530.640442,471.418243,525.547424,499.950592,235.801392,243.320923,228.395859,74.991173,78.874969,77.524055,65.882942,67.815056,73.083443,75.689713,481.175934,474.228485,472.956421,436.165833,640.959595,696.574097,541.787842,557.926575,34.088337,383.438538,516.828857,513.836182,351.144257,481.664612,469.950104,323.512238,515.132812,537.478882,415.946014,498.97699,525.411011,362.704773,526.653992,589.975464,400.065643,490.214325,538.199768,365.62558,564.727966,486.801361,574.813416,519.564819,451.190155,395.950745,509.276398,482.478271,1014.230286,1034.380737,1056.021606,1053.043335,1036.878918,922.8314617,531.4334003,498.9720863,235.8393913,73.40876443,1039.418991
34:34.3,166,-3.805585,-1,-9.815585,-9.948592,-10.976442,-9.122675,-17.352434,-15.621679,-16.423027,-13.034032,-11.542997,1017.989685,1030.497803,1039.466187,1051.180542,1047.796021,787.71936,1006.044434,975.907593,498.248901,573.905029,534.219971,475.146729,529.68042,504.338501,238.89035,248.248672,231.890152,75.016457,80.84156,78.529449,66.093735,68.444885,73.125732,76.262512,484.280579,476.888306,481.163879,442.262451,646.181274,711.32373,573.915039,564.668518,34.185982,392.727844,521.266785,519.863831,360.42804,486.150696,477.377808,331.792877,518.428589,541.589722,420.748199,502.359985,529.754517,369.493073,532.051086,594.351624,408.101654,496.115417,541.681702,370.414246,567.721008,490.882782,577.980164,523.604187,456.814575,401.567596,512.440186,485.456421,1015.273926,1034.185913,1056.42395,1054.181885,1037.386048,923.2237957,535.457967,503.0552167,239.6763913,74.04490429,1040.016419
35:36.4,167,-3.700525,-1,-9.859918,-10.072559,-11.025701,-9.13581,-17.234213,-15.595407,-16.294954,-12.554577,-11.418208,1018.26416,1030.359497,1040.705933,1051.309692,1048.217651,789.006226,1007.110352,975.115234,503.225616,577.955872,538.261353,479.269775,534.184143,508.750854,242.335922,253.429031,235.396133,75.628632,81.379456,79.359474,66.601509,68.901375,73.279228,76.656097,488.957947,480.345551,487.963165,448.080811,651.414673,724.94812,599.486328,571.538269,34.081478,403.91629,525.930054,526.236145,369.976379,490.485962,484.611145,340.664154,521.909546,546.263489,425.693329,505.427795,534.393494,376.384308,537.781067,600.458984,417.785767,502.162079,547.875732,375.526825,571.190369,494.937744,581.499512,527.84021,462.750732,407.108002,514.987549,488.147919,1014.932068,1034.373779,1056.716309,1053.04187,1037.771387,923.7439373,539.8142803,507.4015907,243.720362,74.54368157,1039.766007
36:38.4,168,-3.593919,-1,-9.912459,-10.164508,-11.065107,-9.150588,-17.040461,-15.444347,-16.114338,-11.951973,-11.275356,1018.540283,1030.51062,1040.932373,1052.896851,1047.859009,790.415222,1006.22821,975.752808,508.307617,582.302429,542.295837,484.211639,538.84021,513.507202,245.714157,259.601074,239.145035,76.077248,81.85717,79.998871,67.125801,68.998756,73.700119,77.074295,494.520477,485.186707,493.837677,452.900818,656.101501,735.103333,620.235962,576.805176,34.317917,414.755249,532.314026,533.855225,379.107666,495.763367,491.892365,350.067413,525.669861,551.09668,430.65799,508.891876,538.874023,382.320312,543.238342,604.863342,427.920929,510.467072,549.716492,381.047485,574.637451,499.271912,584.927979,532.609497,468.85788,412.995361,517.614563,490.419067,1015.454102,1034.767212,1056.990234,1053.361084,1038.147827,924.13208,544.301961,512.1863503,248.153422,74.97603714,1040.143158
