TimeStamp,Time in Sec,Kyowa PG 500 KUM _Load in bar_(bar),Load in kN,Stud1_Axial-O,Stud1_Axial,Stud2_Axial-O,Stud2_Axial,Stud3_Axial-O,Stud3_Axial,Stud4_Axial-O,Stud4_Axial,Stud2_Top-O,Stud2_Top,Stud2_Mid-O,Stud2_Mid,Stud2_Bottom-O,Stud2_Bottom,Stud3_Top-O,Stud3_Top,Stud3_Mid-O,Stud3_Mid,Stud3_Bottom-O,Stud3_Bottom,Stud1_Mid-O,Stud1_Mid,Stud4_Mid-O,Stud4_Mid
43:23.0,4.7,-139.032104,44.67101502,10.270575,10.275501,8.764803,8.730322,8.645807,8.577666,9.935531,9.947025,3.507285,3.513853,6.229702,6.144319,5.123044,4.794645,-6.04077,6.518581,10.254352,10.341378,9.517014,9.540002,-0.214961,0.232296,0.672501,0.707166
43:24.0,4.72,-138.964127,44.64917401,10.268933,10.273859,8.769729,8.735248,8.644165,8.576024,9.994642,10.006136,3.490865,3.497433,6.255974,6.170591,5.121401,4.793002,-6.053905,6.531716,10.385713,10.472739,9.615534,9.638522,-0.246165,0.2635,0.6933,0.727965
43:25.0,4.74,-139.85759,44.93624367,10.268933,10.273859,8.768086,8.733605,8.645807,8.577666,10.08495,10.096444,3.47773,3.484298,6.305233,6.21985,5.126328,4.797929,-6.145855,6.623666,10.523643,10.610669,9.710771,9.733759,-0.211493,0.228828,0.724499,0.759164
43:26.0,4.75,-139.894226,44.94801481,10.270575,10.275501,8.769729,8.735248,8.645807,8.577666,10.127642,10.139136,3.474446,3.481014,6.334789,6.249406,5.126328,4.797929,-6.086744,6.564555,10.599175,10.686201,9.766599,9.789587,-0.162954,0.180289,0.64477,0.679435
43:27.0,4.77,-135.932144,43.67499787,10.272217,10.277143,8.779581,8.7451,8.635956,8.567815,10.781149,10.792643,3.530273,3.536841,6.538396,6.453013,5.382481,5.054082,-6.674565,7.152376,12.228061,12.315087,11.707451,11.730439,-0.232296,0.249631,0.655169,0.689834
43:28.0,4.79,-125.709244,40.3903801,10.270575,10.275501,8.779581,8.7451,8.624461,8.55632,10.848471,10.859965,3.559829,3.566397,6.584373,6.49899,5.461297,5.132898,-6.809205,7.287016,12.457944,12.54497,11.986592,12.00958,-0.190691,0.208026,0.64477,0.679435
43:29.0,4.81,-125.141785,40.20805552,10.270575,10.275501,8.779581,8.7451,8.626103,8.557962,10.924002,10.935496,3.566397,3.572965,6.597508,6.512125,5.497421,5.169022,-6.865032,7.342843,12.582738,12.669764,12.137657,12.160645,-0.260033,0.277368,0.6933,0.727965
43:30.0,4.82,-125.591385,40.352512,10.270575,10.275501,8.779581,8.7451,8.626103,8.557962,11.035656,11.04715,3.586101,3.592669,6.643484,6.558101,5.523693,5.195294,-6.907722,7.385533,12.786348,12.873374,12.383959,12.406947,-0.218428,0.235763,0.6933,0.727965
43:31.0,4.84,-124.710945,40.06962663,10.270575,10.275501,8.777939,8.743458,8.626103,8.557962,11.071779,11.083273,3.612373,3.618941,6.659904,6.574521,5.536829,5.20843,-7.009524,7.487335,12.894722,12.981748,12.508751,12.531739,-0.211493,0.228828,0.727965,0.76263
43:32.0,4.86,-124.155846,39.89127332,10.270575,10.275501,8.77876,8.744279,8.624461,8.55632,11.0882,11.099694,3.628793,3.635361,6.682892,6.597509,5.533545,5.205146,-6.953697,7.431508,12.953835,13.040861,12.603988,12.626976,-0.183757,0.201092,0.682901,0.717566
43:33.0,4.87,-123.730751,39.7546903,10.270575,10.275501,8.777939,8.743458,8.621178,8.553037,11.111187,11.122681,3.638644,3.645212,6.682892,6.597509,5.536829,5.20843,-6.999672,7.477483,13.016232,13.103258,12.649964,12.672952,-0.176822,0.194157,0.731431,0.766096
43:34.0,4.89,-123.534088,39.69150247,10.270575,10.275501,8.777939,8.743458,8.62282,8.554679,11.134175,11.145669,3.645212,3.65178,6.679608,6.594225,5.536829,5.20843,-7.055499,7.53331,13.085197,13.172223,12.705792,12.72878,-0.218428,0.235763,0.738364,0.773029
43:35.0,4.91,-123.870903,39.79972113,10.272217,10.277143,8.777939,8.743458,8.621178,8.553037,11.226126,11.23762,3.648497,3.655065,6.686176,6.600793,5.638633,5.310234,-7.121177,7.598988,13.164015,13.251041,12.876561,12.899549,-0.242697,0.260032,0.755697,0.790362
43:36.0,4.92,-123.384445,39.64342218,10.270575,10.275501,8.774654,8.740173,8.621178,8.553037,11.263891,11.275385,3.658349,3.664917,6.692744,6.607361,5.671474,5.343075,-7.088338,7.566149,13.272388,13.359414,12.98165,13.004638,-0.294704,0.312039,0.797294,0.831959
43:37.0,4.94,-122.690071,39.42031981,10.272217,10.277143,8.779581,8.7451,8.62282,8.554679,11.295089,11.306583,3.658349,3.664917,6.692744,6.607361,5.66819,5.339791,-7.170435,7.648246,13.37091,13.457936,13.060467,13.083455,-0.221895,0.23923,0.786895,0.82156
43:38.0,4.96,-122.943451,39.50173081,9.736107,9.741033,8.466784,8.432303,8.549751,8.48161,12.669429,12.680923,4.109896,4.116464,1.175661,1.090278,5.861946,5.533547,-9.490518,9.968329,11.305244,11.39227,18.152357,18.175345,-0.218428,0.235763,0.783429,0.818094
43:39.0,4.97,-58.750187,18.87643508,8.411842,8.416768,7.546459,7.511978,7.883927,7.815786,15.84832,15.859814,4.617271,4.623839,-10.643289,10.728672,6.085259,5.75686,-12.651276,13.129087,3.527024,3.61405,24.626869,24.649857,-0.169888,0.187223,0.755697,0.790362
43:40.1,4.99,-57.958038,18.62191761,8.387212,8.392138,7.515262,7.480781,7.847804,7.779663,15.943556,15.95505,4.613987,4.620555,-10.676127,10.76151,6.095111,5.766712,-12.700534,13.178345,3.597631,3.684657,24.712255,24.735243,-0.180289,0.197624,0.731431,0.766096
43:41.1,5.01,-57.753433,18.55617802,8.379003,8.383929,7.50541,7.470929,7.841236,7.773095,15.999383,16.010877,4.604136,4.610704,-10.667918,10.753301,6.104963,5.776564,-12.749792,13.227603,3.676447,3.763473,24.735245,24.758233,-0.242697,0.260032,0.75223,0.786895
43:42.1,5.02,-57.755642,18.55688777,8.374077,8.379003,7.503768,7.469287,7.839593,7.771452,16.055212,16.066706,4.594284,4.600852,-10.669559,10.754942,6.104963,5.776564,-12.785915,13.263726,3.728991,3.816017,24.830482,24.85347,-0.260033,0.277368,0.755697,0.790362
43:43.1,5.04,-59.066696,18.97812942,8.365867,8.370793,7.498842,7.464361,7.826458,7.758317,16.081484,16.092978,4.597568,4.604136,-10.672844,10.758227,6.101679,5.77328,-12.79905,13.276861,3.728991,3.816017,24.856754,24.879742,-0.277369,0.294704,0.845825,0.88049
43:44.1,5.06,-59.695072,19.18002663,8.360941,8.365867,7.4972,7.462719,7.831384,7.763243,16.104471,16.115965,4.597568,4.604136,-10.68598,10.771363,6.104963,5.776564,-12.840099,13.31791,3.728991,3.816017,24.873175,24.896163,-0.23923,0.256565,0.842359,0.877024
43:45.1,5.07,-59.966335,19.26718344,8.357656,8.362582,7.4972,7.462719,7.831384,7.763243,16.120892,16.132386,4.597568,4.604136,-10.705683,10.791066,6.104963,5.776564,-12.910704,13.388515,3.732275,3.819301,24.9093,24.932288,-0.204559,0.221894,0.88049,0.915155
43:46.1,5.09,-60.139595,19.32285187,8.354373,8.359299,7.492274,7.457793,7.824816,7.756675,16.130743,16.142237,4.597568,4.604136,-10.699116,10.784499,6.101679,5.77328,-12.902493,13.380304,3.732275,3.819301,24.929005,24.951993,-0.204559,0.221894,0.804227,0.838892
43:47.1,5.11,-60.302483,19.37518779,8.352731,8.357657,7.492274,7.457793,7.823174,7.755033,16.147163,16.158657,4.600852,4.60742,-10.712251,10.797634,6.104963,5.776564,-12.881148,13.358959,3.728991,3.816017,24.935572,24.95856,-0.221895,0.23923,0.835426,0.870091
43:48.1,5.12,-60.375984,19.39880366,8.349446,8.354372,7.48899,7.454509,7.818248,7.750107,16.160299,16.171793,4.600852,4.60742,-10.722103,10.807486,6.101679,5.77328,-12.891,13.368811,3.732275,3.819301,24.942141,24.965129,-0.273901,0.291236,0.825026,0.859691
43:49.1,5.14,-60.577053,19.46340713,8.346163,8.351089,7.487349,7.452868,7.810038,7.741897,16.170151,16.181645,4.604136,4.610704,-10.725387,10.81077,6.101679,5.77328,-12.907419,13.38523,3.735559,3.822585,24.965128,24.988116,-0.228829,0.246164,0.825026,0.859691
43:50.1,5.16,-60.68388,19.49773064,8.342878,8.347804,7.480781,7.4463,7.81168,7.743539,16.183287,16.194781,4.607419,4.613987,-10.76151,10.846893,6.101679,5.77328,-12.856519,13.33433,3.738843,3.825869,24.974981,24.997969,-0.280836,0.298171,0.859691,0.894356
43:51.1,5.17,-60.734425,19.51397075,8.342878,8.347804,7.482422,7.447941,7.808396,7.740255,16.193138,16.204632,4.607419,4.613987,-10.764794,10.850177,6.101679,5.77328,-12.923839,13.40165,3.771683,3.858709,24.981548,25.004536,-0.242697,0.260032,0.82156,0.856225
43:52.1,5.19,-60.895988,19.56588094,8.341237,8.346163,7.482422,7.447941,7.81168,7.743539,16.202991,16.214485,4.607419,4.613987,-10.771362,10.856745,6.101679,5.77328,-12.913987,13.391798,3.814375,3.901401,24.988117,25.011105,-0.225362,0.242697,0.852758,0.887423
43:53.1,5.21,-60.983395,19.59396481,8.339595,8.344521,7.479138,7.444657,7.813322,7.745181,16.207916,16.21941,4.610703,4.617271,-10.771362,10.856745,6.104963,5.776564,-12.923839,13.40165,3.811091,3.898117,24.988117,25.011105,-0.211493,0.228828,0.81116,0.845825
43:54.1,5.22,-61.080948,19.62530859,8.339595,8.344521,7.479138,7.444657,7.810038,7.741897,16.209558,16.221052,4.617271,4.623839,-10.771362,10.856745,6.098395,5.769996,-12.936975,13.414786,3.817659,3.904685,24.988117,25.011105,-0.253099,0.270434,0.81116,0.845825
43:55.1,5.24,-61.155773,19.64934986,8.337953,8.342879,7.477497,7.443016,7.813322,7.745181,16.214485,16.225979,4.620555,4.627123,-10.764794,10.850177,6.104963,5.776564,-12.913987,13.391798,3.807807,3.894833,24.988117,25.011105,-0.23923,0.256565,0.825026,0.859691
43:56.1,5.26,-61.238762,19.67601423,8.337953,8.342879,7.477497,7.443016,7.810859,7.742718,16.225979,16.237473,4.623839,4.630407,-10.774646,10.860029,6.104963,5.776564,-12.910704,13.388515,3.824228,3.911254,24.991402,25.01439,-0.266967,0.284302,0.845825,0.88049
43:57.1,5.27,-61.317997,19.70147244,8.337953,8.342879,7.474213,7.439732,7.808396,7.740255,16.229263,16.240757,4.623839,4.630407,-10.754942,10.840325,6.098395,5.769996,-12.936975,13.414786,3.873488,3.960514,25.007822,25.03081,-0.298171,0.315506,0.873557,0.908222
43:58.1,5.29,-61.378254,19.72083301,8.33631,8.341236,7.47257,7.438089,7.810038,7.741897,16.234188,16.245682,4.623839,4.630407,-10.754942,10.840325,6.104963,5.776564,-12.956678,13.434489,3.886624,3.97365,25.011106,25.034094,-0.294704,0.312039,0.859691,0.894356
43:59.1,5.31,-61.45396,19.74515735,8.337953,8.342879,7.47257,7.438089,7.810038,7.741897,16.239115,16.250609,4.623839,4.630407,-10.708967,10.79435,6.104963,5.776564,-12.936975,13.414786,3.952304,4.03933,25.020958,25.043946,-0.318974,0.336309,0.845825,0.88049
44:00.1,5.32,-61.50605,19.76189387,8.33631,8.341236,7.470929,7.436448,7.81168,7.743539,16.244041,16.255535,4.623839,4.630407,-10.65314,10.738523,6.101679,5.77328,-13.019073,13.496884,4.083665,4.170691,25.050514,25.073502,-0.308573,0.325908,0.825026,0.859691
44:01.1,5.34,-61.534302,19.77097123,8.33631,8.341236,7.47257,7.438089,7.81168,7.743539,16.248966,16.26046,4.623839,4.630407,-10.638363,10.723746,6.104963,5.776564,-12.963245,13.441056,4.100085,4.187111,25.066935,25.089923,-0.322441,0.339776,0.849292,0.883957
44:02.1,5.36,-61.615303,19.79699685,8.33631,8.341236,7.47257,7.438089,7.810038,7.741897,16.252251,16.263745,4.623839,4.630407,-10.613733,10.699116,6.101679,5.77328,-12.969813,13.447624,4.149345,4.236371,25.073503,25.096491,-0.370981,0.388316,0.890889,0.925554
44:03.1,5.37,-61.662094,19.8120308,8.333027,8.337953,7.475854,7.441373,7.810038,7.741897,16.253893,16.265387,4.623839,4.630407,-10.613733,10.699116,6.104963,5.776564,-13.032207,13.510018,4.146061,4.233087,25.083355,25.106343,-0.350178,0.367513,0.894356,0.929021
44:04.1,5.39,-61.683502,19.81890919,8.334669,8.339595,7.47257,7.438089,7.810859,7.742718,16.258818,16.270312,4.623839,4.630407,-10.572683,10.658066,6.104963,5.776564,-12.981307,13.459118,4.238013,4.325039,25.093208,25.116196,-0.367514,0.384849,0.887423,0.922088
44:05.1,5.41,-61.760532,19.84365893,8.333027,8.337953,7.47257,7.438089,7.806754,7.738613,16.26046,16.271954,4.620555,4.627123,-10.495511,10.580894,6.098395,5.769996,-12.969813,13.447624,4.343102,4.430128,25.099775,25.122763,-0.301638,0.318973,0.856225,0.89089
44:06.1,5.42,-61.800705,19.85656652,8.331385,8.336311,7.470929,7.436448,7.808396,7.740255,16.263744,16.275238,4.623839,4.630407,-10.442968,10.528351,6.108247,5.779848,-12.946826,13.424637,4.418634,4.50566,25.112911,25.135899,-0.33631,0.353645,0.842359,0.877024
44:07.1,5.44,-61.844849,19.87074998,8.331385,8.336311,7.470929,7.436448,7.808396,7.740255,16.268671,16.280165,4.623839,4.630407,-10.442968,10.528351,6.101679,5.77328,-13.030566,13.508377,4.421918,4.508944,25.116196,25.139184,-0.360579,0.377914,0.828493,0.863158
44:08.1,5.46,-61.887665,19.88450676,8.329742,8.334668,7.470929,7.436448,7.808396,7.740255,16.271955,16.283449,4.630407,4.636975,-10.442968,10.528351,6.101679,5.77328,-13.091318,13.569129,4.418634,4.50566,25.112911,25.135899,-0.398718,0.416053,0.873557,0.908222
44:09.1,5.47,-61.929161,19.89783943,8.328101,8.333027,7.47257,7.438089,7.805112,7.736971,16.275238,16.286732,4.633691,4.640259,-10.442968,10.528351,6.104963,5.776564,-12.999369,13.47718,4.41535,4.502376,25.112911,25.135899,-0.416053,0.433388,0.904755,0.93942
44:10.1,5.49,-61.962269,19.90847703,8.329742,8.334668,7.469287,7.434806,7.806754,7.738613,16.275238,16.286732,4.633691,4.640259,-10.446252,10.531635,6.101679,5.77328,-13.030566,13.508377,4.425202,4.512228,25.112911,25.135899,-0.398718,0.416053,0.88049,0.915155
44:11.1,5.51,-61.987652,19.91663259,8.328101,8.333027,7.470929,7.436448,7.810038,7.741897,16.27688,16.288374,4.633691,4.640259,-10.439684,10.525067,6.101679,5.77328,-12.996085,13.473896,4.41535,4.502376,25.11948,25.142468,-0.388316,0.405651,0.873557,0.908222
44:12.1,5.52,-62.035324,19.9319496,8.328101,8.333027,7.469287,7.434806,7.808396,7.740255,16.280165,16.291659,4.640259,4.646827,-10.446252,10.531635,6.104963,5.776564,-13.035492,13.513303,4.41535,4.502376,25.11948,25.142468,-0.33631,0.353645,0.81116,0.845825
44:13.1,5.54,-62.067329,19.94223281,8.329742,8.334668,7.470929,7.436448,7.808396,7.740255,16.280165,16.291659,4.640259,4.646827,-10.439684,10.525067,6.101679,5.77328,-13.088034,13.565845,4.425202,4.512228,25.122765,25.145753,-0.416053,0.433388,0.849292,0.883957
44:14.1,5.56,-62.095802,19.95138118,8.326459,8.331385,7.467645,7.433164,7.791976,7.723835,16.311363,16.322857,4.663247,4.669815,-10.439684,10.525067,6.13452,5.806121,-13.074899,13.55271,4.418634,4.50566,25.129332,25.15232,-0.440323,0.457658,0.838892,0.873557
44:15.1,5.57,-62.133102,19.96336567,8.321533,8.326459,7.466003,7.431522,7.786229,7.718088,16.321215,16.332709,4.663247,4.669815,-10.4364,10.521783,6.136161,5.807762,-13.083108,13.560919,4.418634,4.50566,25.129332,25.15232,-0.471527,0.488862,0.88049,0.915155
44:16.1,5.59,-62.152527,19.96960693,8.319891,8.324817,7.461077,7.426596,7.785408,7.717267,16.321215,16.332709,4.663247,4.669815,-10.433116,10.518499,6.13452,5.806121,-13.055195,13.533006,4.412066,4.499092,25.129332,25.15232,-0.478462,0.495797,0.887423,0.922088
44:17.1,5.61,-62.179234,19.97818788,8.318249,8.323175,7.462719,7.428238,7.785408,7.717267,16.326139,16.337633,4.663247,4.669815,-10.4364,10.521783,6.13452,5.806121,-13.050269,13.52808,4.41535,4.502376,25.126049,25.149037,-0.412586,0.429921,0.890889,0.925554
44:18.1,5.62,-62.211235,19.98846981,8.319891,8.324817,7.459435,7.424954,7.785408,7.717267,16.331066,16.34256,4.663247,4.669815,-10.4364,10.521783,6.131236,5.802837,-13.038775,13.516586,4.418634,4.50566,25.129332,25.15232,-0.409119,0.426454,0.87009,0.904755
44:19.1,5.64,-62.230881,19.99478207,8.316607,8.321533,7.459435,7.424954,7.78705,7.718909,16.334351,16.345845,4.663247,4.669815,-10.4364,10.521783,6.13452,5.806121,-13.015788,13.493599,4.41535,4.502376,25.129332,25.15232,-0.398718,0.416053,0.800761,0.835426
44:20.1,5.66,-62.248756,20.0005253,8.319891,8.324817,7.459435,7.424954,7.78705,7.718909,16.335993,16.347487,4.659963,4.666531,-10.429832,10.515215,6.13452,5.806121,-13.04206,13.519871,4.467895,4.554921,25.129332,25.15232,-0.440323,0.457658,0.828493,0.863158
44:21.1,5.67,-62.281864,20.0111629,8.318249,8.323175,7.459435,7.424954,7.787871,7.71973,16.339277,16.350771,4.659963,4.666531,-10.406845,10.492228,6.13452,5.806121,-13.083108,13.560919,4.569699,4.656725,25.129332,25.15232,-0.461126,0.478461,0.849292,0.883957
44:22.1,5.69,-62.303055,20.01797157,8.318249,8.323175,7.459435,7.424954,7.787871,7.71973,16.34256,16.354054,4.656679,4.663247,-10.403561,10.488944,6.13452,5.806121,-13.138934,13.616745,4.569699,4.656725,25.129332,25.15232,-0.474994,0.492329,0.866624,0.901289
44:23.1,5.71,-62.325348,20.02513431,8.318249,8.323175,7.457793,7.423312,7.788692,7.720551,16.347486,16.35898,4.659963,4.666531,-10.410129,10.495512,6.13452,5.806121,-13.051911,13.529722,4.569699,4.656725,25.129332,25.15232,-0.416053,0.433388,0.87009,0.904755
44:24.1,5.72,-62.3419,20.03045247,8.318249,8.323175,7.459435,7.424954,7.785408,7.717267,16.347486,16.35898,4.659963,4.666531,-10.403561,10.488944,6.13452,5.806121,-13.10117,13.578981,4.569699,4.656725,25.132616,25.155604,-0.422988,0.440323,0.859691,0.894356
44:25.2,5.74,-62.349182,20.03279218,8.318249,8.323175,7.457793,7.423312,7.78705,7.718909,16.350771,16.362265,4.659963,4.666531,-10.406845,10.492228,6.137804,5.809405,-13.061763,13.539574,4.566415,4.653441,25.145752,25.16874,-0.433389,0.450724,0.873557,0.908222
44:26.2,5.76,-62.371918,20.04009725,8.318249,8.323175,7.457793,7.423312,7.78705,7.718909,16.354053,16.365547,4.659963,4.666531,-10.406845,10.492228,6.13452,5.806121,-13.111021,13.588832,4.569699,4.656725,25.149036,25.172024,-0.426455,0.44379,0.838892,0.873557
44:27.2,5.77,-62.390457,20.04605383,8.318249,8.323175,7.457793,7.423312,7.788692,7.720551,16.354053,16.365547,4.659963,4.666531,-10.410129,10.495512,6.137804,5.809405,-13.09296,13.570771,4.569699,4.656725,25.149036,25.172024,-0.495797,0.513132,0.835426,0.870091
44:28.2,5.79,-62.416061,20.0542804,8.318249,8.323175,7.456151,7.42167,7.788692,7.720551,16.355696,16.36719,4.659963,4.666531,-10.403561,10.488944,6.13452,5.806121,-13.028924,13.506735,4.566415,4.653441,25.145752,25.16874,-0.488863,0.506198,0.842359,0.877024
44:29.2,5.81,-62.424229,20.05690478,8.319891,8.324817,7.454509,7.420028,7.78705,7.718909,16.357338,16.368832,4.663247,4.669815,-10.403561,10.488944,6.131236,5.802837,-13.091318,13.569129,4.572983,4.660009,25.149036,25.172024,-0.464593,0.481928,0.856225,0.89089
44:30.2,5.82,-62.441223,20.06236495,8.318249,8.323175,7.452867,7.418386,7.78705,7.718909,16.357338,16.368832,4.663247,4.669815,-10.410129,10.495512,6.13452,5.806121,-13.055195,13.533006,4.566415,4.653441,25.149036,25.172024,-0.440323,0.457658,0.804227,0.838892
44:31.2,5.84,-62.454243,20.06654828,8.318249,8.323175,7.454509,7.420028,7.78705,7.718909,16.35898,16.370474,4.663247,4.669815,-10.406845,10.492228,6.137804,5.809405,-13.078182,13.555993,4.566415,4.653441,25.145752,25.16874,-0.41952,0.436855,0.793828,0.828493
44:32.2,5.86,-62.470577,20.07179639,8.318249,8.323175,7.457793,7.423312,7.785408,7.717267,16.35898,16.370474,4.663247,4.669815,-10.403561,10.488944,6.13452,5.806121,-13.088034,13.565845,4.566415,4.653441,25.145752,25.16874,-0.422988,0.440323,0.790362,0.825027
44:33.2,5.88,-62.482056,20.07548459,8.316607,8.321533,7.457793,7.423312,7.783766,7.715625,16.360622,16.372116,4.663247,4.669815,-10.410129,10.495512,6.13452,5.806121,-13.061763,13.539574,4.566415,4.653441,25.145752,25.16874,-0.422988,0.440323,0.741831,0.776496
44:34.2,5.89,-62.490662,20.0782497,8.318249,8.323175,7.452867,7.418386,7.78705,7.718909,16.363907,16.375401,4.663247,4.669815,-10.406845,10.492228,6.13452,5.806121,-13.104454,13.582265,4.569699,4.656725,25.145752,25.16874,-0.481929,0.499264,0.81116,0.845825
44:35.2,5.91,-62.500595,20.08144117,8.318249,8.323175,7.456151,7.42167,7.78705,7.718909,16.363907,16.375401,4.659963,4.666531,-10.406845,10.492228,6.13452,5.806121,-13.114305,13.592116,4.566415,4.653441,25.149036,25.172024,-0.530468,0.547803,0.804227,0.838892
44:36.2,5.93,-62.523769,20.08888698,8.316607,8.321533,7.454509,7.420028,7.785408,7.717267,16.363907,16.375401,4.659963,4.666531,-10.403561,10.488944,6.13452,5.806121,-13.097886,13.575697,4.563131,4.650157,25.145752,25.16874,-0.506199,0.523534,0.828493,0.863158
44:37.2,5.94,-62.526859,20.0898798,8.317428,8.322354,7.452867,7.418386,7.788692,7.720551,16.367189,16.378683,4.663247,4.669815,-10.410129,10.495512,6.13452,5.806121,-13.097886,13.575697,4.566415,4.653441,25.145752,25.16874,-0.513133,0.530468,0.748764,0.783429
44:38.2,5.96,-62.542973,20.09505722,8.316607,8.321533,7.456151,7.42167,7.785408,7.717267,16.367189,16.378683,4.659963,4.666531,-10.403561,10.488944,6.131236,5.802837,-13.055195,13.533006,4.566415,4.653441,25.145752,25.16874,-0.499264,0.516599,0.727965,0.76263
44:39.2,5.98,-62.549595,20.09718487,8.316607,8.321533,7.452867,7.418386,7.78705,7.718909,16.370474,16.381968,4.659963,4.666531,-10.403561,10.488944,6.13452,5.806121,-13.10117,13.578981,4.559847,4.646873,25.145752,25.16874,-0.544337,0.561672,0.748764,0.783429
44:40.2,5.99,-62.556435,20.09938257,8.316607,8.321533,7.454509,7.420028,7.785408,7.717267,16.370474,16.381968,4.659963,4.666531,-10.410129,10.495512,6.13452,5.806121,-13.134008,13.611819,4.569699,4.656725,25.145752,25.16874,-0.551271,0.568606,0.582373,0.617038
44:41.2,6.01,-62.569237,20.10349585,8.316607,8.321533,7.454509,7.420028,7.783766,7.715625,16.372116,16.38361,4.663247,4.669815,-10.406845,10.492228,6.131236,5.802837,-13.097886,13.575697,4.569699,4.656725,25.149036,25.172024,-0.572074,0.589409,0.620504,0.655169
44:42.2,6.03,-62.569237,20.10349585,8.316607,8.321533,7.451225,7.416744,7.788692,7.720551,16.377043,16.388537,4.663247,4.669815,-10.410129,10.495512,6.13452,5.806121,-13.086392,13.564203,4.566415,4.653441,25.153963,25.176951,-0.551271,0.568606,0.596239,0.630904
44:43.2,6.04,-62.582039,20.10760913,8.316607,8.321533,7.454509,7.420028,7.785408,7.717267,16.380325,16.391819,4.659963,4.666531,-10.413413,10.498796,6.137804,5.809405,-13.120873,13.598684,4.556563,4.643589,25.162172,25.18516,-0.520067,0.537402,0.578906,0.613571
44:44.2,6.06,-62.593956,20.11143806,8.314965,8.319891,7.454509,7.420028,7.78705,7.718909,16.381968,16.393462,4.663247,4.669815,-10.406845,10.492228,6.13452,5.806121,-13.089676,13.567487,4.566415,4.653441,25.165457,25.188445,-0.513133,0.530468,0.568507,0.603172
