Extension,Load,Tensile strain,Tensile stress,Strain 1,Tensile extension,Offset strain,Tensile stress offset
1.83175,"5,511.54",0.00791,631.18848,0.02669,0.39542,,
1.83175,"5,511.39",0.00791,631.17157,0.02591,0.39542,,
1.83175,"5,510.51",0.00791,631.07043,0.0266,0.39542,,
1.83175,"5,511.45",0.00791,631.17883,0.02432,0.39542,,
1.83175,"5,511.21",0.00791,631.15125,0.02298,0.39542,,
1.83175,"5,511.80",0.00791,631.21802,0.02047,0.39542,,
1.83175,"5,511.75",0.00791,631.21234,0.01697,0.39542,,
1.83175,"5,512.30",0.00791,631.27606,0.01065,0.39542,,
1.83175,"5,511.43",0.00791,631.17621,0.01064,0.39542,,
1.83175,"5,511.22",0.00791,631.15179,0.01055,0.39542,,
1.83175,"5,510.83",0.00791,631.10693,0.0105,0.39542,,
1.83175,"5,509.46",0.00791,630.95081,0.00998,0.39542,,
1.83175,"5,509.48",0.00791,630.95306,0.01017,0.39542,,
1.83175,"5,508.64",0.00791,630.85687,0.01017,0.39542,,
1.83175,"5,509.21",0.00791,630.92194,0.00678,0.39542,,
1.83175,"5,506.75",0.00791,630.63995,0.00061,0.39542,,
1.83175,"5,505.51",0.00791,630.49823,0.00048,0.39542,,
1.83175,"5,505.05",0.00791,630.44513,-0.00289,0.39542,,
1.83175,"5,504.19",0.00791,630.34656,-0.00407,0.39542,,
1.83175,"5,503.95",0.00791,630.31952,-0.00424,0.39542,,
1.83175,"5,503.78",0.00791,630.30035,-0.00466,0.39542,,
1.83175,"5,503.17",0.00791,630.2301,-0.00481,0.39542,,
1.83175,"5,503.19",0.00791,630.23273,-0.0058,0.39542,,
1.83175,"5,503.63",0.00791,630.2829,-0.01096,0.39542,,
1.83175,"5,502.90",0.00791,630.19904,-0.01112,0.39542,,
1.83175,"5,502.37",0.00791,630.13818,-0.01031,0.39542,,
1.83175,"5,502.56",0.00791,630.16046,-0.01168,0.39542,,
1.83175,"5,501.82",0.00791,630.07538,-0.00279,0.39542,,
1.83175,"5,502.28",0.00791,630.12866,0.00789,0.39542,,
1.83175,"5,501.94",0.00791,630.0896,0.02561,0.39542,,
1.83175,"5,502.09",0.00791,630.10657,0.00898,0.39542,,
1.83175,"5,502.07",0.00791,630.10425,0.01559,0.39542,,
1.83175,"5,501.58",0.00791,630.04865,0.01279,0.39542,,
1.83175,"5,501.66",0.00791,630.05688,0.0125,0.39542,,
1.83175,"5,502.04",0.00791,630.1004,0.00438,0.39542,,
1.83175,"5,501.40",0.00791,630.02716,0.00528,0.39542,,
1.83175,"5,501.83",0.00791,630.07666,0.00969,0.39542,,
1.83175,"5,501.82",0.00791,630.07507,0.0149,0.39542,,
1.83175,"5,501.38",0.00791,630.02521,0.01284,0.39542,,
1.83175,"5,501.47",0.00791,630.03601,0.00704,0.39542,,
1.83175,"5,501.31",0.00791,630.01672,0.01025,0.39542,,
1.83175,"5,501.43",0.00791,630.03113,0.00036,0.39542,,
1.83175,"5,501.05",0.00791,629.98688,0.00199,0.39542,,
1.83175,"5,500.87",0.00791,629.96643,0.00088,0.39542,,
1.83175,"5,501.10",0.00791,629.99255,-0.00952,0.39542,,
1.83175,"5,501.29",0.00791,630.0152,0.00228,0.39542,,
1.83175,"5,501.17",0.00791,630.00092,-0.01007,0.39542,,
1.83175,"5,500.83",0.00791,629.96259,0.01116,0.39542,,
1.83175,"5,500.73",0.00791,629.95026,0.0053,0.39542,,
1.83175,"5,500.89",0.00791,629.96869,-0.00463,0.39542,,
1.83175,"5,501.02",0.00791,629.98364,-0.00099,0.39542,,
1.83175,"5,500.95",0.00791,629.97614,-0.00092,0.39542,,
1.83175,"5,500.63",0.00791,629.93976,-0.00064,0.39542,,
1.83175,"5,500.73",0.00791,629.95068,-0.00079,0.39542,,
1.83175,"5,500.40",0.00791,629.91327,-0.00064,0.39542,,
1.83175,"5,500.14",0.00791,629.88281,-0.00072,0.39542,,
1.83175,"5,500.27",0.00791,629.89819,-0.00063,0.39542,,
1.83175,"5,500.39",0.00791,629.91138,-0.00067,0.39542,,
1.83175,"5,499.94",0.00791,629.86005,-0.00063,0.39542,,
1.83175,"5,500.17",0.00791,629.88666,-0.00063,0.39542,,
1.83175,"5,500.05",0.00791,629.87292,-0.00064,0.39542,,
1.83175,"5,499.92",0.00791,629.8584,-0.00058,0.39542,,
1.83175,"5,500.16",0.00791,629.88525,-0.00063,0.39542,,
1.83175,"5,500.19",0.00791,629.88934,-0.00058,0.39542,,
1.83175,"5,500.09",0.00791,629.8775,-0.0006,0.39542,,
1.83175,"5,500.05",0.00791,629.87268,-0.00058,0.39542,,
1.83175,"5,500.38",0.00791,629.91107,-0.00056,0.39542,,
1.83175,"5,500.15",0.00791,629.88428,-0.00058,0.39542,,
1.83175,"5,499.89",0.00791,629.85486,-0.00055,0.39542,,
1.83175,"5,500.42",0.00791,629.91473,-0.00056,0.39542,,
1.83175,"5,499.99",0.00791,629.86615,-0.00054,0.39542,,
1.83175,"5,499.96",0.00791,629.86285,-0.00054,0.39542,,
1.83175,"5,499.38",0.00791,629.79596,-0.00053,0.39542,,
1.83175,"5,499.83",0.00791,629.84808,-0.00053,0.39542,,
1.83175,"5,499.97",0.00791,629.86346,-0.00053,0.39542,,
1.83175,"5,499.64",0.00791,629.82562,-0.00051,0.39542,,
1.83175,"5,499.59",0.00791,629.82007,-0.00051,0.39542,,
1.83175,"5,499.87",0.00791,629.85193,-0.0005,0.39542,,
1.83175,"5,499.73",0.00791,629.83624,-0.0005,0.39542,,
1.83175,"5,499.80",0.00791,629.84424,-0.0005,0.39542,,
1.83175,"5,499.94",0.00791,629.8598,-0.00049,0.39542,,
1.83175,"5,499.83",0.00791,629.84772,-0.00049,0.39542,,
1.83175,"5,499.63",0.00791,629.82507,-0.00048,0.39542,,
1.83175,"5,499.60",0.00791,629.8208,-0.00048,0.39542,,
1.83175,"5,498.82",0.00791,629.7323,-0.00048,0.39542,,
1.83175,"5,498.46",0.00791,629.69073,-0.00047,0.39542,,
1.83175,"5,497.96",0.00791,629.63361,-0.00047,0.39542,,
1.83175,"5,497.61",0.00791,629.59314,-0.00046,0.39542,,
1.83175,"5,497.94",0.00791,629.63074,-0.00046,0.39542,,
1.83175,"5,498.39",0.00791,629.68256,-0.00046,0.39542,,
1.83175,"5,498.51",0.00791,629.69696,-0.00046,0.39542,,
1.83175,"5,498.50",0.00791,629.69568,-0.00046,0.39542,,
1.83175,"5,498.42",0.00791,629.6861,-0.00045,0.39542,,
1.83175,"5,498.25",0.00791,629.66675,-0.00045,0.39542,,
1.83175,"5,498.76",0.00791,629.7254,-0.00044,0.39542,,
1.83175,"5,498.43",0.00791,629.68738,-0.00043,0.39542,,
1.83175,"5,498.46",0.00791,629.69122,-0.00043,0.39542,,
1.83175,"5,498.17",0.00791,629.65759,-0.00043,0.39542,,
1.83175,"5,498.15",0.00791,629.65527,-0.00043,0.39542,,
1.83175,"5,497.93",0.00791,629.63037,-0.00042,0.39542,,
1.83175,"5,498.24",0.00791,629.66583,-0.00042,0.39542,,
1.83175,"5,497.50",0.00791,629.58057,-0.00042,0.39542,,
1.83175,"5,496.54",0.00791,629.47058,-0.00041,0.39542,,
1.83175,"5,496.30",0.00791,629.44324,-0.00041,0.39542,,
1.83175,"5,496.37",0.00791,629.45099,-0.00041,0.39542,,
1.83175,"5,496.55",0.00791,629.47211,-0.00041,0.39542,,
1.83175,"5,496.92",0.00791,629.51398,-0.0004,0.39542,,
1.83175,"5,496.98",0.00791,629.52075,-0.0004,0.39542,,
1.83175,"5,496.80",0.00791,629.50018,-0.0004,0.39542,,
1.83175,"5,496.45",0.00791,629.46106,-0.00039,0.39542,,
1.83175,"5,497.02",0.00791,629.52533,-0.00039,0.39542,,
1.83175,"5,497.23",0.00791,629.5498,-0.00039,0.39542,,
1.83175,"5,497.52",0.00791,629.58356,-0.00039,0.39542,,
1.83175,"5,497.24",0.00791,629.55084,-0.00038,0.39542,,
1.83175,"5,497.37",0.00791,629.56555,-0.00039,0.39542,,
1.83175,"5,496.79",0.00791,629.49921,-0.00039,0.39542,,
1.83175,"5,497.21",0.00791,629.54724,-0.00038,0.39542,,
1.83175,"5,497.06",0.00791,629.53046,-0.00038,0.39542,,
1.83175,"5,496.64",0.00791,629.48224,-0.00037,0.39542,,
1.83175,"5,497.01",0.00791,629.52484,-0.00037,0.39542,,
1.83175,"5,497.37",0.00791,629.56561,-0.00037,0.39542,,
1.83175,"5,496.55",0.00791,629.47211,-0.00036,0.39542,,
1.83175,"5,496.77",0.00791,629.49744,-0.00036,0.39542,,
1.83175,"5,496.59",0.00791,629.47614,-0.00036,0.39542,,
1.83175,"5,496.50",0.00791,629.46643,-0.00036,0.39542,,
1.83175,"5,496.48",0.00791,629.46387,-0.00036,0.39542,,
1.83175,"5,496.51",0.00791,629.46722,-0.00036,0.39542,,
1.83175,"5,496.20",0.00791,629.43207,-0.00035,0.39542,,
1.83175,"5,496.67",0.00791,629.48547,-0.00035,0.39542,,
1.83175,"5,496.22",0.00791,629.43469,-0.00035,0.39542,,
1.83175,"5,496.25",0.00791,629.43738,-0.00035,0.39542,,
1.83175,"5,496.01",0.00791,629.41046,-0.00034,0.39542,,
1.83175,"5,495.98",0.00791,629.40656,-0.00034,0.39542,,
1.83175,"5,495.91",0.00791,629.39923,-0.00035,0.39542,,
1.83175,"5,495.91",0.00791,629.39825,-0.00034,0.39542,,
1.83175,"5,496.00",0.00791,629.40918,-0.00034,0.39542,,
1.83175,"5,495.64",0.00791,629.36761,-0.00034,0.39542,,
1.83175,"5,495.33",0.00791,629.33289,-0.00034,0.39542,,
1.83175,"5,496.24",0.00791,629.43597,-0.00033,0.39542,,
1.83175,"5,495.22",0.00791,629.31927,-0.00033,0.39542,,
1.83175,"5,495.33",0.00791,629.33252,-0.00033,0.39542,,
1.83175,"5,495.61",0.00791,629.3645,-0.00033,0.39542,,
1.83175,"5,495.82",0.00791,629.38806,-0.00033,0.39542,,
1.83175,"5,495.09",0.00791,629.30475,-0.00032,0.39542,,
1.83175,"5,495.38",0.00791,629.33789,-0.00032,0.39542,,
1.83175,"5,495.38",0.00791,629.33783,-0.00032,0.39542,,
1.83175,"5,495.08",0.00791,629.30316,-0.00032,0.39542,,
1.83237,"5,496.90",0.00792,629.51184,-0.00032,0.39581,,
1.83506,"5,517.76",0.00795,631.90088,-0.00032,0.39749,,
1.83756,"5,543.61",0.00798,634.86121,-0.00032,0.39905,,
1.8395,"5,567.55",0.00801,637.60339,-0.00031,0.40026,,
1.84094,"5,581.75",0.00802,639.22882,-0.00031,0.40116,,
1.84262,"5,594.94",0.00804,640.73938,-0.00031,0.40221,,
1.84469,"5,614.15",0.00807,642.9397,-0.00031,0.4035,,
1.84631,"5,627.59",0.00809,644.47858,-0.00031,0.40452,,
1.84737,"5,633.97",0.0081,645.20935,-0.0003,0.40518,,
1.84962,"5,647.89",0.00813,646.80389,-0.0003,0.40659,,
1.85125,"5,658.79",0.00815,648.05139,-0.0003,0.40761,,
1.85262,"5,663.89",0.00817,648.63647,-0.0003,0.40846,,
1.85419,"5,667.26",0.00819,649.02155,-0.0003,0.40944,,
1.85631,"5,674.03",0.00822,649.79675,-0.00029,0.41077,,
1.85806,"5,675.42",0.00824,649.95642,-0.00029,0.41186,,
1.85912,"5,668.38",0.00825,649.14966,-0.00029,0.41253,,
1.86125,"5,668.83",0.00828,649.20142,-0.00029,0.41386,,
1.86287,"5,668.97",0.0083,649.21771,-0.00029,0.41487,,
1.86437,"5,664.04",0.00832,648.65338,-0.00029,0.41581,,
1.86581,"5,658.41",0.00833,648.00897,-0.00029,0.41671,,
1.86806,"5,661.93",0.00836,648.4115,-0.00029,0.41811,,
1.86981,"5,660.85",0.00838,648.28821,-0.00029,0.41921,,
1.87081,"5,653.20",0.0084,647.41193,-0.00029,0.41983,,
1.87269,"5,651.69",0.00842,647.23944,-0.00028,0.421,,
1.87456,"5,655.17",0.00844,647.6369,-0.00028,0.42218,,
1.87612,"5,653.25",0.00846,647.41748,-0.00028,0.42315,,
1.8775,"5,649.27",0.00848,646.96118,-0.00028,0.42401,,
1.87962,"5,652.52",0.00851,647.33386,-0.00028,0.42534,,
1.88137,"5,653.51",0.00853,647.44763,-0.00028,0.42643,,
1.88256,"5,649.70",0.00854,647.01123,-0.00027,0.42718,,
1.88425,"5,647.96",0.00856,646.81122,-0.00027,0.42823,,
1.88631,"5,653.71",0.00859,647.4704,-0.00027,0.42952,,
1.88787,"5,651.88",0.00861,647.2608,-0.00027,0.4305,,
1.88912,"5,648.00",0.00863,646.81683,-0.00027,0.43128,,
1.89119,"5,649.98",0.00865,647.04346,-0.00027,0.43257,,
1.89306,"5,653.17",0.00867,647.40894,-0.00026,0.43374,,
1.89437,"5,650.25",0.00869,647.07391,-0.00026,0.43456,,
1.89587,"5,646.71",0.00871,646.66852,-0.00026,0.4355,,
1.89787,"5,652.29",0.00873,647.30804,-0.00026,0.43675,,
1.89956,"5,651.29",0.00876,647.19299,-0.00026,0.4378,,
1.90081,"5,648.35",0.00877,646.85675,-0.00026,0.43858,,
1.90281,"5,649.55",0.0088,646.99371,-0.00026,0.43983,,
1.90475,"5,653.24",0.00882,647.41687,-0.00025,0.44104,,
1.90612,"5,651.08",0.00884,647.16907,-0.00025,0.4419,,
1.90737,"5,645.79",0.00885,646.56311,-0.00025,0.44268,,
1.90956,"5,651.43",0.00888,647.20862,-0.00025,0.44405,,
1.91119,"5,651.22",0.0089,647.18542,-0.00025,0.44507,,
1.91256,"5,648.96",0.00892,646.92621,-0.00024,0.44593,,
1.91437,"5,648.07",0.00894,646.82385,-0.00025,0.44706,,
1.91637,"5,652.77",0.00897,647.36212,-0.00025,0.44831,,
1.91781,"5,650.76",0.00898,647.13263,-0.00024,0.44921,,
1.919,"5,645.41",0.009,646.5202,-0.00024,0.44995,,
1.92125,"5,651.08",0.00903,647.16864,-0.00024,0.45136,,
1.92294,"5,651.00",0.00905,647.15979,-0.00024,0.45241,,
1.92437,"5,649.35",0.00907,646.97076,-0.00024,0.45331,,
1.92594,"5,646.95",0.00909,646.69653,-0.00024,0.45429,,
1.92806,"5,652.84",0.00911,647.37018,-0.00024,0.45561,,
1.92962,"5,651.80",0.00913,647.25128,-0.00024,0.45659,,
1.93075,"5,645.79",0.00915,646.56323,-0.00023,0.45729,,
1.93287,"5,649.48",0.00917,646.98602,-0.00023,0.45862,,
1.9345,"5,650.66",0.00919,647.12042,-0.00023,0.45964,,
1.93606,"5,649.92",0.00921,647.03619,-0.00023,0.46061,,
1.9375,"5,647.16",0.00923,646.71985,-0.00023,0.46151,,
1.93975,"5,652.79",0.00926,647.36505,-0.00023,0.46292,,
1.94137,"5,652.11",0.00928,647.28711,-0.00023,0.46393,,
1.94244,"5,646.70",0.00929,646.6676,-0.00023,0.4646,,
1.94444,"5,648.25",0.00932,646.84528,-0.00023,0.46585,,
1.94619,"5,651.56",0.00934,647.224,-0.00023,0.46694,,
1.94775,"5,651.35",0.00936,647.19946,-0.00023,0.46792,,
1.94919,"5,648.14",0.00938,646.8324,-0.00022,0.46882,,
1.95137,"5,653.06",0.0094,647.39539,-0.00022,0.47018,,
1.953,"5,653.00",0.00942,647.3894,-0.00022,0.4712,,
1.95412,"5,648.12",0.00944,646.83057,-0.00022,0.4719,,
1.95594,"5,647.53",0.00946,646.76227,-0.00022,0.47304,,
1.95794,"5,653.32",0.00949,647.42578,-0.00022,0.47429,,
1.9595,"5,652.27",0.00951,647.30554,-0.00022,0.47526,,
1.96081,"5,648.73",0.00952,646.8996,-0.00022,0.47608,,
1.96294,"5,652.16",0.00955,647.29248,-0.00022,0.47741,,
1.96475,"5,654.36",0.00957,647.54474,-0.00022,0.47854,,
1.96594,"5,650.85",0.00959,647.14227,-0.00022,0.47929,,
1.96756,"5,648.80",0.00961,646.90845,-0.00021,0.4803,,
1.96962,"5,654.15",0.00963,647.52063,-0.00021,0.48159,,
1.97119,"5,652.65",0.00965,647.34894,-0.00022,0.48257,,
1.97244,"5,649.82",0.00967,647.02521,-0.00021,0.48335,,
1.97456,"5,651.95",0.00969,647.2688,-0.00021,0.48468,,
1.97644,"5,655.84",0.00972,647.71448,-0.00021,0.48585,,
1.97775,"5,652.95",0.00973,647.38336,-0.00021,0.48667,,
1.97912,"5,647.95",0.00975,646.81012,-0.00021,0.48753,,
1.98125,"5,654.02",0.00978,647.50616,-0.00021,0.48886,,
1.98287,"5,653.08",0.0098,647.39862,-0.00021,0.48987,,
1.98419,"5,650.42",0.00981,647.09399,-0.00021,0.49069,,
1.98612,"5,651.39",0.00984,647.20477,-0.00021,0.4919,,
1.98806,"5,655.83",0.00986,647.7135,-0.0002,0.49311,,
1.98944,"5,653.61",0.00988,647.45929,-0.00021,0.49397,,
1.99069,"5,648.39",0.0099,646.86041,-0.0002,0.49475,,
1.99294,"5,654.34",0.00992,647.54242,-0.0002,0.49616,,
1.99456,"5,654.87",0.00994,647.60291,-0.00021,0.49718,,
1.99587,"5,651.26",0.00996,647.18982,-0.0002,0.498,,
1.99769,"5,651.53",0.00998,647.22095,-0.0002,0.49913,,
1.99975,"5,656.76",0.01001,647.81946,-0.0002,0.50042,,
2.00131,"5,654.86",0.01003,647.60217,-0.0002,0.50139,,
2.00237,"5,648.86",0.01004,646.91528,-0.0002,0.50206,,
2.00469,"5,654.52",0.01007,647.56354,-0.0002,0.5035,,
2.00625,"5,654.49",0.01009,647.55994,-0.0002,0.50448,,
2.00762,"5,652.55",0.01011,647.33734,-0.00019,0.50534,,
2.00925,"5,650.89",0.01013,647.14673,-0.0002,0.50636,,
2.01144,"5,657.06",0.01015,647.85419,-0.0002,0.50772,,
2.01306,"5,656.47",0.01017,647.78638,-0.0002,0.50874,,
2.01412,"5,650.59",0.01019,647.1131,-0.00019,0.5094,,
2.01625,"5,653.07",0.01021,647.3974,-0.00019,0.51073,,
2.01787,"5,655.03",0.01023,647.62164,-0.0002,0.51175,,
2.01937,"5,654.41",0.01025,647.55078,-0.00019,0.51268,,
2.02094,"5,652.29",0.01027,647.30804,-0.00019,0.51366,,
2.02312,"5,658.08",0.0103,647.97076,-0.0002,0.51503,,
2.02475,"5,656.98",0.01032,647.84454,-0.00019,0.51604,,
2.02581,"5,651.86",0.01033,647.2583,-0.00019,0.51671,,
2.02787,"5,653.47",0.01036,647.44232,-0.00019,0.518,,
2.02956,"5,656.52",0.01038,647.7915,-0.00019,0.51905,,
2.03112,"5,655.14",0.0104,647.6344,-0.00019,0.52003,,
2.0325,"5,652.76",0.01042,647.36102,-0.00018,0.52089,,
2.03469,"5,657.47",0.01045,647.901,-0.00018,0.52225,,
2.03637,"5,658.33",0.01047,647.99945,-0.00018,0.52331,,
2.03756,"5,654.06",0.01048,647.51068,-0.00019,0.52405,,
2.03944,"5,653.88",0.0105,647.48944,-0.00019,0.52522,,
2.04119,"5,658.06",0.01053,647.96869,-0.00019,0.52632,,
2.04281,"5,656.24",0.01055,647.75983,-0.00019,0.52733,,
2.04419,"5,653.58",0.01056,647.45563,-0.00018,0.52819,,
2.04631,"5,658.04",0.01059,647.9657,-0.00018,0.52952,,
2.04812,"5,659.54",0.01061,648.13757,-0.00018,0.53065,,
2.04931,"5,655.84",0.01063,647.71448,-0.00018,0.53139,,
2.05094,"5,653.11",0.01065,647.40198,-0.00018,0.53241,,
2.05294,"5,658.94",0.01067,648.06879,-0.00018,0.53366,,
2.05456,"5,657.45",0.01069,647.89819,-0.00018,0.53468,,
2.05587,"5,654.87",0.01071,647.60309,-0.00018,0.5355,,
2.05794,"5,657.43",0.01074,647.896,-0.00018,0.53679,,
2.05975,"5,659.29",0.01076,648.1087,-0.00017,0.53792,,
2.061,"5,657.10",0.01077,647.8587,-0.00018,0.5387,,
2.0625,"5,653.58",0.01079,647.45514,-0.00017,0.53964,,
2.06469,"5,660.35",0.01082,648.23077,-0.00017,0.541,,
2.06625,"5,658.41",0.01084,648.008,-0.00018,0.54198,,
2.06756,"5,655.37",0.01086,647.66064,-0.00018,0.5428,,
2.06944,"5,656.42",0.01088,647.78082,-0.00018,0.54397,,
2.07137,"5,659.88",0.0109,648.17682,-0.00018,0.54518,,
2.07281,"5,658.67",0.01092,648.03821,-0.00017,0.54608,,
2.07412,"5,653.22",0.01094,647.41357,-0.00017,0.5469,,
2.07637,"5,660.51",0.01097,648.24847,-0.00017,0.54831,,
2.07787,"5,658.30",0.01098,647.99579,-0.00017,0.54925,,
2.07925,"5,656.04",0.011,647.73761,-0.00017,0.55011,,
2.081,"5,655.55",0.01102,647.68134,-0.00017,0.5512,,
2.08306,"5,660.54",0.01105,648.25262,-0.00017,0.55249,,
2.08456,"5,659.08",0.01107,648.08557,-0.00017,0.55343,,
2.08581,"5,653.50",0.01108,647.44635,-0.00017,0.55421,,
2.088,"5,659.42",0.01111,648.12433,-0.00017,0.55557,,
2.08956,"5,658.20",0.01113,647.98431,-0.00017,0.55655,,
2.09094,"5,656.17",0.01115,647.75238,-0.00017,0.55741,,
2.09262,"5,654.86",0.01117,647.60199,-0.00017,0.55846,,
2.09475,"5,659.80",0.0112,648.16803,-0.00016,0.55979,,
2.09631,"5,659.36",0.01122,648.11719,-0.00016,0.56077,,
2.09737,"5,653.17",0.01123,647.40887,-0.00016,0.56143,,
2.09969,"5,657.68",0.01126,647.92529,-0.00016,0.56288,,
2.10131,"5,659.09",0.01128,648.08649,-0.00016,0.56389,,
2.10269,"5,656.50",0.0113,647.79028,-0.00016,0.56475,,
2.10425,"5,654.43",0.01131,647.55243,-0.00017,0.56573,,
2.10631,"5,658.82",0.01134,648.05499,-0.00016,0.56702,,
2.10806,"5,659.22",0.01136,648.10114,-0.00016,0.56811,,
2.10912,"5,654.13",0.01138,647.5188,-0.00016,0.56878,,
2.11131,"5,656.56",0.0114,647.7962,-0.00016,0.57014,,
2.113,"5,659.13",0.01142,648.09137,-0.00016,0.5712,,
2.11444,"5,656.64",0.01144,647.80597,-0.00016,0.5721,,
2.11581,"5,653.62",0.01146,647.46021,-0.00015,0.57296,,
2.118,"5,658.97",0.01149,648.07245,-0.00015,0.57432,,
2.11981,"5,660.09",0.01151,648.20123,-0.00015,0.57546,,
2.12087,"5,654.68",0.01152,647.58099,-0.00015,0.57612,,
2.12275,"5,654.86",0.01155,647.60175,-0.00016,0.57729,,
2.12462,"5,658.90",0.01157,648.06396,-0.00015,0.57846,,
2.12619,"5,657.58",0.01159,647.91321,-0.00016,0.57944,,
2.1275,"5,654.46",0.01161,647.5556,-0.00016,0.58026,,
2.12962,"5,658.06",0.01163,647.96875,-0.00016,0.58159,,
2.1315,"5,659.73",0.01166,648.15948,-0.00016,0.58276,,
2.13256,"5,655.64",0.01167,647.69086,-0.00015,0.58343,,
2.13431,"5,653.92",0.01169,647.49432,-0.00015,0.58452,,
2.13631,"5,659.68",0.01172,648.15369,-0.00015,0.58577,,
2.13787,"5,657.85",0.01173,647.94397,-0.00015,0.58675,,
2.13919,"5,655.35",0.01175,647.65753,-0.00015,0.58757,,
2.14119,"5,657.35",0.01178,647.88654,-0.00015,0.58882,,
2.14312,"5,660.14",0.0118,648.20605,-0.00015,0.59003,,
2.14437,"5,657.49",0.01182,647.90326,-0.00015,0.59081,,
2.14587,"5,653.64",0.01183,647.46222,-0.00015,0.59175,,
2.14794,"5,659.91",0.01186,648.18005,-0.00015,0.59304,,
2.14962,"5,658.70",0.01188,648.04144,-0.00014,0.59409,,
2.15087,"5,655.37",0.0119,647.66083,-0.00015,0.59487,,
2.15287,"5,656.97",0.01192,647.84387,-0.00015,0.59612,,
2.15481,"5,660.11",0.01195,648.20264,-0.00015,0.59733,,
2.15612,"5,658.01",0.01196,647.9621,-0.00014,0.59815,,
2.1575,"5,653.09",0.01198,647.39886,-0.00015,0.59901,,
2.15962,"5,658.42",0.01201,648.00934,-0.00014,0.60034,,
2.16125,"5,658.15",0.01203,647.97833,-0.00014,0.60136,,
2.16256,"5,656.45",0.01204,647.7843,-0.00014,0.60218,,
2.16444,"5,655.61",0.01207,647.68781,-0.00014,0.60335,,
2.16644,"5,660.68",0.01209,648.26837,-0.00014,0.6046,,
2.16787,"5,658.42",0.01211,648.00958,-0.00014,0.6055,,
2.16906,"5,652.40",0.01212,647.31958,-0.00014,0.60624,,
2.17131,"5,658.40",0.01215,648.00763,-0.00014,0.60764,,
2.17294,"5,658.21",0.01217,647.9856,-0.00014,0.60866,,
2.17437,"5,656.78",0.01219,647.82208,-0.00014,0.60956,,
2.17594,"5,654.45",0.01221,647.55511,-0.00014,0.61054,,
2.17806,"5,659.70",0.01224,648.15631,-0.00015,0.61186,,
2.17962,"5,658.55",0.01226,648.02399,-0.00014,0.61284,,
2.18075,"5,653.24",0.01227,647.41595,-0.00014,0.61354,,
2.18294,"5,656.24",0.0123,647.75983,-0.00014,0.61491,,
2.18456,"5,657.44",0.01232,647.89789,-0.00013,0.61593,,
2.18612,"5,657.32",0.01234,647.88348,-0.00013,0.6169,,
2.18756,"5,653.62",0.01236,647.45959,-0.00013,0.6178,,
2.18981,"5,659.46",0.01238,648.12811,-0.00013,0.61921,,
2.19137,"5,658.49",0.0124,648.01813,-0.00013,0.62018,,
2.1925,"5,652.99",0.01242,647.38812,-0.00013,0.62089,,
2.1945,"5,654.72",0.01244,647.58533,-0.00014,0.62214,,
2.19625,"5,657.82",0.01246,647.94141,-0.00014,0.62323,,
2.19781,"5,656.30",0.01248,647.76648,-0.00013,0.62421,,
2.19925,"5,653.52",0.0125,647.44897,-0.00013,0.62511,,
2.2015,"5,658.44",0.01253,648.01239,-0.00013,0.62651,,
2.20306,"5,658.00",0.01255,647.96124,-0.00013,0.62749,,
2.20419,"5,652.76",0.01256,647.3609,-0.00013,0.62819,,
2.206,"5,652.93",0.01259,647.38086,-0.00013,0.62932,,
2.208,"5,658.13",0.01261,647.97638,-0.00013,0.63057,,
2.2095,"5,656.35",0.01263,647.77271,-0.00013,0.63151,,
2.21087,"5,652.69",0.01265,647.35339,-0.00013,0.63237,,
2.21294,"5,656.40",0.01267,647.77838,-0.00013,0.63366,,
2.21469,"5,657.67",0.0127,647.92395,-0.00012,0.63475,,
2.21594,"5,654.57",0.01271,647.56842,-0.00012,0.63554,,
2.21756,"5,651.94",0.01273,647.26715,-0.00012,0.63655,,
2.21962,"5,657.76",0.01276,647.93408,-0.00012,0.63784,,
2.22119,"5,656.16",0.01278,647.75073,-0.00012,0.63882,,
2.2225,"5,652.52",0.01279,647.33429,-0.00012,0.63964,,
2.22456,"5,654.87",0.01282,647.60327,-0.00012,0.64093,,
2.2265,"5,658.46",0.01284,648.01361,-0.00012,0.64214,,
2.22775,"5,655.08",0.01286,647.62744,-0.00013,0.64292,,
2.22919,"5,651.00",0.01288,647.16034,-0.00012,0.64382,,
2.23125,"5,656.60",0.0129,647.80133,-0.00012,0.64511,,
2.23287,"5,655.67",0.01292,647.69446,-0.00012,0.64612,,
2.23419,"5,652.80",0.01294,647.36652,-0.00012,0.64694,,
2.23619,"5,654.62",0.01296,647.57477,-0.00012,0.64819,,
2.23812,"5,658.29",0.01299,647.99432,-0.00012,0.6494,,
2.2395,"5,655.50",0.01301,647.67505,-0.00012,0.65026,,
2.24075,"5,650.63",0.01302,647.117,-0.00012,0.65104,,
2.243,"5,656.61",0.01305,647.80225,-0.00012,0.65245,,
2.24462,"5,656.53",0.01307,647.79327,-0.00012,0.65346,,
2.24594,"5,652.85",0.01309,647.37122,-0.00012,0.65429,,
2.24769,"5,653.62",0.01311,647.45996,-0.00012,0.65538,,
2.24975,"5,658.27",0.01313,647.99225,-0.00012,0.65667,,
2.25125,"5,657.06",0.01315,647.85382,-0.00012,0.65761,,
2.25237,"5,651.04",0.01317,647.16412,-0.00012,0.65831,,
2.25469,"5,655.83",0.0132,647.71283,-0.00011,0.65975,,
