Extension,Load,Tensile strain,Tensile stress,Strain 1,Tensile extension,Offset strain,Tensile stress offset
1.29469,"5,757.95",0.00639,642.98749,0.00187,0.31928,,
1.29687,"5,763.41",0.00641,643.59662,0.00187,0.32065,,
1.29856,"5,763.92",0.00643,643.6543,0.00187,0.3217,,
1.29962,"5,758.50",0.00645,643.04828,0.00187,0.32236,,
1.30175,"5,759.68",0.00647,643.18005,0.00187,0.32369,,
1.30344,"5,762.65",0.00649,643.51239,0.00187,0.32475,,
1.305,"5,761.46",0.00651,643.37872,0.00187,0.32572,,
1.30637,"5,758.50",0.00653,643.04834,0.00187,0.32658,,
1.30856,"5,762.84",0.00656,643.53345,0.00187,0.32795,,
1.31025,"5,763.11",0.00658,643.56372,0.00187,0.329,,
1.31137,"5,759.71",0.00659,643.18341,0.00187,0.32971,,
1.31331,"5,759.70",0.00662,643.18219,0.00187,0.33092,,
1.31519,"5,764.91",0.00664,643.76398,0.00187,0.33209,,
1.31669,"5,762.63",0.00666,643.50958,0.00187,0.33303,,
1.318,"5,759.83",0.00668,643.19708,0.00187,0.33385,,
1.32012,"5,763.36",0.0067,643.59137,0.00187,0.33518,,
1.32187,"5,765.30",0.00673,643.80847,0.00187,0.33627,,
1.32312,"5,761.83",0.00674,643.42102,0.00187,0.33705,,
1.32487,"5,760.25",0.00676,643.24396,0.00187,0.33815,,
1.32687,"5,766.66",0.00679,643.95941,0.00188,0.3394,,
1.32837,"5,764.76",0.00681,643.7475,0.00188,0.34033,,
1.32969,"5,761.18",0.00682,643.34741,0.00187,0.34115,,
1.33169,"5,763.05",0.00685,643.55621,0.00188,0.3424,,
1.33369,"5,767.67",0.00687,644.07263,0.00187,0.34365,,
1.33487,"5,763.99",0.00689,643.66138,0.00188,0.3444,,
1.33644,"5,760.50",0.00691,643.27234,0.00188,0.34537,,
1.3385,"5,766.36",0.00693,643.9267,0.00188,0.34666,,
1.34006,"5,765.38",0.00695,643.81702,0.00188,0.34764,,
1.34137,"5,762.24",0.00697,643.466,0.00188,0.34846,,
1.34331,"5,763.43",0.00699,643.59961,0.00188,0.34967,,
1.34525,"5,767.54",0.00702,644.05823,0.00188,0.35088,,
1.34662,"5,765.45",0.00703,643.82477,0.00188,0.35174,,
1.34794,"5,759.81",0.00705,643.1944,0.00188,0.35256,,
1.35025,"5,767.25",0.00708,644.02618,0.00188,0.354,,
1.35181,"5,766.15",0.0071,643.90277,0.00188,0.35498,,
1.35312,"5,763.23",0.00712,643.5769,0.00188,0.3558,,
1.35487,"5,763.13",0.00714,643.56573,0.00188,0.3569,,
1.35681,"5,767.66",0.00716,644.07129,0.00188,0.35811,,
1.35844,"5,767.47",0.00718,644.0506,0.00188,0.35912,,
1.35962,"5,760.99",0.0072,643.32678,0.00188,0.35986,,
1.36187,"5,767.03",0.00723,644.00085,0.00188,0.36127,,
1.36344,"5,766.17",0.00724,643.90552,0.00188,0.36225,,
1.36481,"5,763.96",0.00726,643.65845,0.00188,0.36311,,
1.36644,"5,761.86",0.00728,643.42346,0.00189,0.36412,,
1.36856,"5,768.53",0.00731,644.16907,0.00188,0.36545,,
1.37019,"5,767.79",0.00733,644.08606,0.00189,0.36647,,
1.37131,"5,761.24",0.00734,643.3548,0.00188,0.36717,,
1.37337,"5,765.08",0.00737,643.78387,0.00188,0.36846,,
1.37512,"5,766.65",0.00739,643.95856,0.00188,0.36955,,
1.37656,"5,765.33",0.00741,643.81177,0.00188,0.37045,,
1.37806,"5,762.49",0.00743,643.49365,0.00188,0.37139,,
1.38019,"5,767.50",0.00745,644.05353,0.00188,0.37272,,
1.38194,"5,767.91",0.00748,644.09955,0.00188,0.37381,,
1.38294,"5,761.90",0.00749,643.42871,0.00188,0.37443,,
1.38506,"5,763.73",0.00752,643.63293,0.00188,0.37576,,
1.38681,"5,767.11",0.00754,644.00989,0.00188,0.37686,,
1.38837,"5,765.95",0.00756,643.88074,0.00188,0.37783,,
1.38969,"5,762.04",0.00757,643.44446,0.00188,0.37865,,
1.39181,"5,766.41",0.0076,643.93201,0.00188,0.37998,,
1.39362,"5,767.86",0.00762,644.09406,0.00188,0.38111,,
1.39475,"5,763.28",0.00764,643.58276,0.00188,0.38182,,
1.39662,"5,762.81",0.00766,643.5296,0.00188,0.38299,,
1.39844,"5,766.81",0.00768,643.97711,0.00188,0.38412,,
1.4,"5,765.78",0.0077,643.86176,0.00189,0.3851,,
1.40131,"5,762.21",0.00772,643.46271,0.00189,0.38592,,
1.4035,"5,766.02",0.00775,643.88837,0.00189,0.38729,,
1.40531,"5,767.68",0.00777,644.07343,0.00189,0.38842,,
1.40644,"5,763.80",0.00778,643.64069,0.00189,0.38912,,
1.40812,"5,761.59",0.0078,643.39313,0.00188,0.39018,,
1.41012,"5,766.91",0.00783,643.98718,0.00189,0.39143,,
1.41175,"5,765.87",0.00785,643.87152,0.00189,0.39244,,
1.413,"5,762.76",0.00786,643.52435,0.00189,0.39322,,
1.41512,"5,764.81",0.00789,643.75342,0.00189,0.39455,,
1.41694,"5,767.33",0.00791,644.03461,0.00189,0.39568,,
1.41819,"5,763.75",0.00793,643.63501,0.00189,0.39647,,
1.41969,"5,759.85",0.00795,643.19928,0.00189,0.3974,,
1.42181,"5,766.50",0.00797,643.94244,0.00189,0.39873,,
1.42344,"5,765.13",0.00799,643.7887,0.00189,0.39975,,
1.42475,"5,762.22",0.00801,643.46356,0.00189,0.40057,,
1.42662,"5,762.07",0.00803,643.44708,0.00189,0.40174,,
1.4285,"5,766.03",0.00806,643.8894,0.00189,0.40291,,
1.43,"5,764.07",0.00808,643.67004,0.00189,0.40385,,
1.43131,"5,758.99",0.00809,643.10382,0.00189,0.40467,,
1.43344,"5,764.31",0.00812,643.69763,0.00189,0.406,,
1.43506,"5,763.31",0.00814,643.58588,0.00189,0.40701,,
1.43644,"5,761.37",0.00816,643.36853,0.00189,0.40787,,
1.43819,"5,759.53",0.00818,643.16357,0.00189,0.40897,,
1.44031,"5,765.62",0.00821,643.84406,0.00189,0.41029,,
1.44175,"5,762.93",0.00822,643.54297,0.00189,0.41119,,
1.44294,"5,756.96",0.00824,642.87671,0.00189,0.41193,,
1.44506,"5,761.10",0.00827,643.33929,0.00189,0.41326,,
1.44675,"5,762.02",0.00829,643.44116,0.00189,0.41432,,
1.44819,"5,759.94",0.0083,643.20886,0.00189,0.41522,,
1.44981,"5,758.29",0.00832,643.02533,0.00189,0.41623,,
1.452,"5,763.50",0.00835,643.60687,0.00189,0.4176,,
1.4535,"5,761.51",0.00837,643.38483,0.00189,0.41854,,
1.45462,"5,755.99",0.00838,642.76813,0.00189,0.41924,,
1.45669,"5,758.69",0.00841,643.06982,0.00189,0.42053,,
1.4585,"5,761.66",0.00843,643.40179,0.0019,0.42166,,
1.45987,"5,759.73",0.00845,643.18622,0.0019,0.42252,,
1.46144,"5,756.77",0.00847,642.85504,0.0019,0.4235,,
1.46362,"5,762.07",0.0085,643.44672,0.0019,0.42486,,
1.46525,"5,761.41",0.00852,643.37354,0.00189,0.42588,,
1.46637,"5,757.01",0.00853,642.8819,0.00189,0.42658,,
1.46831,"5,757.38",0.00856,642.92358,0.00189,0.42779,,
1.47012,"5,761.02",0.00858,643.33057,0.00189,0.42893,,
1.47162,"5,759.58",0.0086,643.1687,0.0019,0.42986,,
1.473,"5,756.04",0.00861,642.77423,0.0019,0.43072,,
1.47525,"5,761.49",0.00864,643.38269,0.0019,0.43213,,
1.477,"5,762.47",0.00866,643.49139,0.0019,0.43322,,
1.47806,"5,757.52",0.00868,642.93951,0.00189,0.43389,,
1.47987,"5,756.01",0.0087,642.77094,0.00189,0.43502,,
1.48169,"5,760.46",0.00872,643.26733,0.0019,0.43615,,
1.48337,"5,759.51",0.00874,643.16162,0.0019,0.43721,,
1.48469,"5,756.10",0.00876,642.78088,0.00189,0.43803,,
1.48687,"5,760.74",0.00879,643.29865,0.00189,0.4394,,
1.48862,"5,761.82",0.00881,643.4198,0.0019,0.44049,,
1.48981,"5,758.22",0.00882,643.01685,0.0019,0.44123,,
1.49144,"5,754.81",0.00884,642.63599,0.0019,0.44225,,
1.49356,"5,761.23",0.00887,643.3537,0.0019,0.44357,,
1.49506,"5,759.32",0.00889,643.14069,0.0019,0.44451,,
1.49637,"5,755.89",0.00891,642.75757,0.0019,0.44533,,
1.49837,"5,757.96",0.00893,642.98785,0.0019,0.44658,,
1.50025,"5,761.39",0.00896,643.3717,0.0019,0.44775,,
1.50162,"5,758.95",0.00897,643.099,0.0019,0.44861,,
1.50294,"5,753.93",0.00899,642.53772,0.0019,0.44943,,
1.50519,"5,760.90",0.00902,643.31671,0.0019,0.45084,,
1.50669,"5,758.55",0.00904,643.05444,0.0019,0.45178,,
1.508,"5,755.82",0.00905,642.74902,0.0019,0.4526,,
1.51,"5,756.78",0.00908,642.85669,0.0019,0.45385,,
1.51194,"5,761.21",0.0091,643.35138,0.0019,0.45506,,
1.51337,"5,759.59",0.00912,643.17017,0.0019,0.45596,,
1.51462,"5,753.13",0.00913,642.44843,0.0019,0.45674,,
1.51681,"5,759.19",0.00916,643.12579,0.0019,0.45811,,
1.51837,"5,758.37",0.00918,643.03448,0.0019,0.45908,,
1.51975,"5,756.93",0.0092,642.87299,0.0019,0.45994,,
1.52162,"5,756.67",0.00922,642.84442,0.0019,0.46111,,
1.52362,"5,761.48",0.00925,643.38165,0.0019,0.46236,,
1.52512,"5,759.25",0.00927,643.13202,0.0019,0.4633,,
1.52625,"5,753.97",0.00928,642.54285,0.0019,0.464,,
1.5285,"5,759.16",0.00931,643.12189,0.0019,0.46541,,
1.53006,"5,758.92",0.00933,643.09503,0.0019,0.46639,,
1.5315,"5,757.34",0.00935,642.91901,0.0019,0.46729,,
1.53312,"5,756.00",0.00937,642.76965,0.0019,0.4683,,
1.53525,"5,761.31",0.00939,643.36292,0.0019,0.46963,,
1.53687,"5,760.73",0.00941,643.29706,0.0019,0.47065,,
1.53794,"5,754.49",0.00943,642.60095,0.00191,0.47131,,
1.54019,"5,758.57",0.00945,643.05646,0.00191,0.47272,,
1.54175,"5,758.65",0.00947,643.065,0.00191,0.47369,,
1.54319,"5,757.66",0.00949,642.95422,0.00191,0.47459,,
1.54475,"5,755.96",0.00951,642.76495,0.00191,0.47557,,
1.54694,"5,761.17",0.00954,643.3465,0.00191,0.47693,,
1.54862,"5,760.60",0.00956,643.28284,0.00191,0.47799,,
1.54962,"5,755.37",0.00957,642.69897,0.00191,0.47861,,
1.55169,"5,756.63",0.0096,642.83936,0.00191,0.4799,,
1.55337,"5,759.55",0.00962,643.16571,0.0019,0.48096,,
1.555,"5,758.67",0.00964,643.06799,0.0019,0.48197,,
1.55644,"5,756.40",0.00966,642.81458,0.0019,0.48287,,
1.55856,"5,759.76",0.00968,643.18909,0.0019,0.4842,,
1.56025,"5,759.97",0.00971,643.21301,0.0019,0.48525,,
1.56137,"5,756.08",0.00972,642.77856,0.0019,0.48596,,
1.56331,"5,755.88",0.00974,642.75574,0.0019,0.48717,,
1.56519,"5,760.80",0.00977,643.30493,0.0019,0.48834,,
1.56669,"5,758.72",0.00979,643.07367,0.00191,0.48928,,
1.568,"5,755.69",0.0098,642.7348,0.0019,0.4901,,
1.57012,"5,758.82",0.00983,643.08435,0.0019,0.49143,,
1.57194,"5,760.98",0.00985,643.32599,0.0019,0.49256,,
1.57312,"5,757.81",0.00987,642.97113,0.00191,0.4933,,
1.57487,"5,755.26",0.00989,642.68634,0.00191,0.4944,,
1.57687,"5,761.10",0.00991,643.33844,0.00191,0.49565,,
1.57837,"5,759.26",0.00993,643.13354,0.00191,0.49658,,
1.57962,"5,755.32",0.00995,642.69318,0.00191,0.49736,,
1.58169,"5,758.09",0.00997,643.00262,0.00191,0.49865,,
1.58362,"5,762.12",0.01,643.453,0.00191,0.49986,,
1.58487,"5,758.96",0.01001,643.10004,0.00191,0.50065,,
1.58637,"5,754.79",0.01003,642.63385,0.00191,0.50158,,
1.58844,"5,761.21",0.01006,643.35144,0.00191,0.50287,,
1.59006,"5,760.09",0.01008,643.22638,0.0019,0.50389,,
1.59137,"5,757.56",0.01009,642.9436,0.00191,0.50471,,
1.59337,"5,758.85",0.01012,643.08777,0.00191,0.50596,,
1.59525,"5,761.92",0.01014,643.43036,0.00191,0.50713,,
1.59662,"5,760.26",0.01016,643.24524,0.00191,0.50799,,
1.59794,"5,754.47",0.01018,642.59827,0.00191,0.50881,,
1.60019,"5,762.18",0.0102,643.45905,0.00191,0.51022,,
1.60181,"5,760.49",0.01022,643.271,0.00191,0.51123,,
1.60306,"5,757.47",0.01024,642.93408,0.00191,0.51201,,
1.60487,"5,757.49",0.01026,642.93628,0.0019,0.51315,,
1.60687,"5,762.24",0.01029,643.46619,0.0019,0.5144,,
1.60844,"5,761.78",0.01031,643.41534,0.0019,0.51537,,
1.60962,"5,755.66",0.01032,642.73151,0.00191,0.51611,,
1.61187,"5,761.17",0.01035,643.34674,0.00191,0.51752,,
1.61344,"5,760.46",0.01037,643.26697,0.00191,0.5185,,
1.61481,"5,758.46",0.01039,643.04364,0.00191,0.51936,,
1.61644,"5,756.62",0.01041,642.8382,0.00191,0.52037,,
1.61856,"5,762.72",0.01043,643.5202,0.00191,0.5217,,
1.62019,"5,761.83",0.01045,643.42096,0.00191,0.52272,,
1.62131,"5,755.81",0.01047,642.7478,0.00191,0.52342,,
1.62344,"5,759.53",0.01049,643.16406,0.0019,0.52475,,
1.62512,"5,761.28",0.01052,643.35889,0.00191,0.5258,,
1.62656,"5,759.65",0.01053,643.17719,0.00191,0.5267,,
1.62806,"5,756.59",0.01055,642.83575,0.00191,0.52764,,
1.63012,"5,761.33",0.01058,643.36426,0.00191,0.52893,,
1.63187,"5,761.78",0.0106,643.41437,0.00191,0.53002,,
1.63294,"5,756.35",0.01061,642.80878,0.00191,0.53068,,
1.635,"5,758.22",0.01064,643.01709,0.00191,0.53197,,
1.63681,"5,760.91",0.01066,643.31726,0.00191,0.53311,,
1.63831,"5,760.04",0.01068,643.22101,0.00192,0.53404,,
1.63969,"5,756.09",0.0107,642.77899,0.00191,0.5349,,
1.64175,"5,760.55",0.01072,643.27728,0.00191,0.53619,,
1.64362,"5,762.53",0.01075,643.49908,0.00191,0.53736,,
1.64475,"5,757.57",0.01076,642.94495,0.00192,0.53807,,
1.64662,"5,756.89",0.01078,642.86877,0.00191,0.53924,,
1.64844,"5,760.87",0.01081,643.31348,0.00191,0.54037,,
1.65,"5,760.07",0.01083,643.224,0.00191,0.54135,,
1.65137,"5,756.59",0.01084,642.83527,0.00192,0.54221,,
1.6535,"5,760.98",0.01087,643.32562,0.00192,0.54354,,
1.65537,"5,762.35",0.01089,643.4787,0.00192,0.54471,,
1.65644,"5,759.15",0.01091,643.12134,0.00192,0.54537,,
1.65812,"5,755.95",0.01093,642.76404,0.00192,0.54643,,
1.66012,"5,761.87",0.01095,643.42511,0.00192,0.54768,,
1.66175,"5,760.90",0.01097,643.31641,0.00192,0.54869,,
1.66306,"5,757.73",0.01099,642.96204,0.00192,0.54951,,
1.66512,"5,759.87",0.01102,643.20142,0.00192,0.5508,,
1.66687,"5,761.82",0.01104,643.41968,0.00192,0.5519,,
1.66819,"5,759.57",0.01105,643.16821,0.00192,0.55272,,
1.66962,"5,755.14",0.01107,642.67303,0.00191,0.55361,,
1.67181,"5,761.74",0.0111,643.41046,0.00191,0.55498,,
1.67344,"5,760.80",0.01112,643.30499,0.00191,0.556,,
1.67475,"5,757.66",0.01114,642.95514,0.00191,0.55682,,
1.67662,"5,757.69",0.01116,642.9585,0.00192,0.55799,,
1.67856,"5,761.93",0.01118,643.43146,0.00192,0.5592,,
1.68,"5,760.20",0.0112,643.2381,0.00192,0.5601,,
1.68131,"5,754.89",0.01122,642.6449,0.00192,0.56092,,
1.68344,"5,760.30",0.01124,643.24994,0.00192,0.56225,,
1.68506,"5,759.31",0.01127,643.13873,0.00192,0.56326,,
1.6865,"5,757.36",0.01128,642.92114,0.00192,0.56416,,
1.68825,"5,756.19",0.01131,642.79041,0.00192,0.56525,,
1.69031,"5,762.07",0.01133,643.44672,0.00192,0.56654,,
1.69175,"5,759.28",0.01135,643.13544,0.00192,0.56744,,
1.69294,"5,753.08",0.01136,642.44373,0.00192,0.56818,,
1.69506,"5,757.29",0.01139,642.91309,0.00192,0.56951,,
1.69675,"5,758.23",0.01141,643.01874,0.00192,0.57057,,
1.69819,"5,757.47",0.01143,642.93378,0.00192,0.57147,,
1.69981,"5,755.20",0.01145,642.67993,0.00192,0.57248,,
1.70194,"5,760.83",0.01148,643.30853,0.00192,0.57381,,
1.7035,"5,758.81",0.0115,643.08295,0.00192,0.57479,,
1.70462,"5,754.22",0.01151,642.57025,0.00192,0.57549,,
1.70669,"5,756.86",0.01154,642.8653,0.00192,0.57678,,
1.7085,"5,759.16",0.01156,643.1228,0.00192,0.57791,,
1.70987,"5,757.69",0.01158,642.95782,0.00192,0.57877,,
1.71137,"5,755.05",0.01159,642.66333,0.00192,0.57971,,
1.71362,"5,760.33",0.01162,643.25256,0.00192,0.58111,,
1.71525,"5,760.22",0.01164,643.24066,0.00192,0.58213,,
1.71637,"5,755.45",0.01166,642.70795,0.00192,0.58283,,
1.71831,"5,756.77",0.01168,642.85553,0.00192,0.58404,,
1.72006,"5,759.78",0.0117,643.19147,0.00192,0.58514,,
1.72162,"5,758.96",0.01172,643.10034,0.00192,0.58611,,
1.723,"5,755.39",0.01174,642.70166,0.00192,0.58697,,
1.72525,"5,760.69",0.01177,643.29272,0.00192,0.58838,,
1.727,"5,761.86",0.01179,643.42365,0.00192,0.58947,,
1.72806,"5,757.15",0.0118,642.89728,0.00192,0.59014,,
1.72981,"5,756.18",0.01182,642.78979,0.00192,0.59123,,
1.73175,"5,760.99",0.01185,643.32678,0.00192,0.59244,,
1.73337,"5,760.33",0.01187,643.25244,0.00192,0.59346,,
1.73469,"5,756.75",0.01189,642.85358,0.00192,0.59428,,
1.73687,"5,761.34",0.01191,643.3653,0.00192,0.59565,,
1.73856,"5,761.79",0.01193,643.41638,0.00192,0.5967,,
1.73981,"5,758.91",0.01195,643.09485,0.00192,0.59748,,
1.74144,"5,755.89",0.01197,642.7569,0.00192,0.5985,,
1.7435,"5,761.63",0.012,643.39819,0.00192,0.59979,,
1.74506,"5,760.57",0.01202,643.2793,0.00192,0.60076,,
1.74637,"5,756.55",0.01203,642.83057,0.00192,0.60158,,
1.74837,"5,759.52",0.01206,643.16278,0.00192,0.60283,,
1.75031,"5,762.50",0.01208,643.49493,0.00192,0.60404,,
1.75162,"5,760.22",0.0121,643.24072,0.00192,0.60486,,
1.75294,"5,754.89",0.01211,642.64545,0.00192,0.60568,,
1.75519,"5,762.16",0.01214,643.45764,0.00193,0.60709,,
1.75675,"5,760.12",0.01216,643.2298,0.00193,0.60807,,
1.758,"5,757.03",0.01218,642.88397,0.00192,0.60885,,
1.76,"5,758.20",0.0122,643.01471,0.00192,0.6101,,
1.76194,"5,762.14",0.01223,643.45532,0.00192,0.61131,,
1.76337,"5,760.68",0.01224,643.29169,0.00192,0.61221,,
1.76456,"5,754.62",0.01226,642.61517,0.00192,0.61295,,
1.76681,"5,760.27",0.01229,643.24615,0.00192,0.61436,,
1.76837,"5,759.38",0.01231,643.14648,0.00192,0.61533,,
1.76975,"5,757.64",0.01232,642.95258,0.00192,0.61619,,
1.77162,"5,757.34",0.01235,642.91913,0.00193,0.61736,,
1.77356,"5,761.46",0.01237,643.37921,0.00192,0.61857,,
1.77512,"5,760.45",0.01239,643.2666,0.00192,0.61955,,
1.77619,"5,754.26",0.0124,642.57532,0.00192,0.62022,,
1.7785,"5,758.54",0.01243,643.05255,0.00192,0.62166,,
1.78006,"5,758.50",0.01245,643.04889,0.00192,0.62264,,
1.78144,"5,756.90",0.01247,642.86945,0.00192,0.6235,,
1.78312,"5,754.87",0.01249,642.64319,0.00192,0.62455,,
1.78525,"5,760.56",0.01252,643.27893,0.00192,0.62588,,
1.78687,"5,759.91",0.01254,643.20624,0.00192,0.6269,,
1.78794,"5,754.05",0.01255,642.55115,0.00192,0.62756,,
1.79019,"5,757.89",0.01258,642.98083,0.00193,0.62897,,
1.79169,"5,757.75",0.0126,642.96515,0.00193,0.6299,,
1.79319,"5,756.29",0.01262,642.80206,0.00192,0.63084,,
1.79475,"5,754.37",0.01264,642.5871,0.00192,0.63182,,
1.79694,"5,759.61",0.01266,643.17297,0.00193,0.63318,,
1.79862,"5,759.10",0.01268,643.11578,0.00193,0.63424,,
1.79962,"5,753.24",0.0127,642.46118,0.00192,0.63486,,
1.80169,"5,753.96",0.01272,642.54211,0.00192,0.63615,,
1.80337,"5,757.48",0.01274,642.93512,0.00193,0.63721,,
1.805,"5,756.68",0.01276,642.84552,0.00193,0.63822,,
1.80644,"5,753.85",0.01278,642.52985,0.00192,0.63912,,
1.80856,"5,757.84",0.01281,642.97473,0.00192,0.64045,,
1.81019,"5,757.16",0.01283,642.8985,0.00192,0.64147,,
1.81137,"5,754.48",0.01284,642.5993,0.00193,0.64221,,
1.81331,"5,754.07",0.01287,642.55347,0.00192,0.64342,,
1.81519,"5,758.82",0.01289,643.08398,0.00193,0.64459,,
1.81669,"5,756.57",0.01291,642.83313,0.00193,0.64553,,
1.818,"5,753.16",0.01293,642.45215,0.00193,0.64635,,
1.82012,"5,757.51",0.01295,642.9375,0.00193,0.64768,,
1.82194,"5,759.03",0.01298,643.10815,0.00193,0.64881,,
1.82312,"5,755.32",0.01299,642.69299,0.00192,0.64955,,
1.82487,"5,754.01",0.01301,642.54718,0.00192,0.65065,,
1.82687,"5,759.49",0.01304,643.15869,0.00193,0.6519,,
1.82837,"5,757.26",0.01306,642.91028,0.00193,0.65283,,
1.82969,"5,754.10",0.01307,642.5575,0.00193,0.65365,,
1.83175,"5,756.74",0.0131,642.85156,0.00193,0.65494,,
1.83369,"5,760.09",0.01312,643.2265,0.00193,0.65615,,
1.83487,"5,756.96",0.01314,642.8761,0.00193,0.6569,,
1.83637,"5,753.02",0.01316,642.4364,0.00193,0.65783,,
1.8385,"5,759.17",0.01318,643.12347,0.00193,0.65916,,
1.84006,"5,758.04",0.0132,642.99683,0.00193,0.66014,,
1.84137,"5,754.89",0.01322,642.64532,0.00193,0.66096,,
1.84337,"5,756.04",0.01324,642.77423,0.00193,0.66221,,
1.84525,"5,759.74",0.01327,643.18652,0.00193,0.66338,,
1.84662,"5,757.89",0.01328,642.98065,0.00193,0.66424,,
1.84787,"5,752.17",0.0133,642.34125,0.00193,0.66502,,
1.85019,"5,759.62",0.01333,643.1734,0.00193,0.66647,,
1.85181,"5,758.73",0.01335,643.07404,0.00193,0.66748,,
1.85306,"5,755.42",0.01337,642.70496,0.00193,0.66826,,
1.85487,"5,755.85",0.01339,642.75214,0.00194,0.6694,,
1.85681,"5,759.91",0.01341,643.20648,0.00193,0.67061,,
1.85844,"5,759.80",0.01343,643.19403,0.00193,0.67162,,
1.85962,"5,754.03",0.01345,642.54962,0.00193,0.67236,,
1.86187,"5,760.03",0.01348,643.21912,0.00193,0.67377,,
1.86344,"5,759.20",0.01349,643.12701,0.00193,0.67475,,
1.86481,"5,756.50",0.01351,642.82532,0.00193,0.67561,,
1.86644,"5,754.78",0.01353,642.63361,0.00193,0.67662,,
1.86856,"5,760.71",0.01356,643.29541,0.00193,0.67795,,
1.87019,"5,760.64",0.01358,643.2876,0.00193,0.67897,,
1.87131,"5,754.29",0.01359,642.57886,0.00193,0.67967,,
1.87337,"5,757.94",0.01362,642.98621,0.00193,0.68096,,
1.87512,"5,759.66",0.01364,643.17816,0.00193,0.68205,,
1.87656,"5,758.19",0.01366,643.01404,0.00193,0.68295,,
1.87806,"5,755.60",0.01368,642.72461,0.00193,0.68389,,
1.88012,"5,760.38",0.0137,643.25842,0.00193,0.68518,,
1.88194,"5,761.15",0.01373,643.34436,0.00193,0.68631,,
1.88294,"5,755.28",0.01374,642.68939,0.00193,0.68693,,
1.88506,"5,757.80",0.01377,642.97009,0.00193,0.68826,,
1.88681,"5,761.07",0.01379,643.33514,0.00193,0.68936,,
1.88837,"5,759.22",0.01381,643.12872,0.00193,0.69033,,
1.88969,"5,755.60",0.01382,642.72467,0.00193,0.69115,,
1.89175,"5,760.12",0.01385,643.22894,0.00194,0.69244,,
1.89362,"5,761.62",0.01387,643.39709,0.00193,0.69361,,
1.89475,"5,757.25",0.01389,642.90936,0.00193,0.69432,,
1.89662,"5,757.23",0.01391,642.90637,0.00193,0.69549,,
1.89844,"5,761.19",0.01393,643.34882,0.00193,0.69662,,
1.9,"5,759.88",0.01395,643.2027,0.00193,0.6976,,
1.90131,"5,756.83",0.01397,642.86176,0.00193,0.69842,,
1.9035,"5,760.92",0.014,643.31866,0.00193,0.69979,,
1.90531,"5,762.54",0.01402,643.50024,0.00193,0.70092,,
1.90644,"5,758.33",0.01403,643.03009,0.00193,0.70162,,
1.90812,"5,756.56",0.01405,642.83252,0.00193,0.70268,,
1.91012,"5,761.76",0.01408,643.41266,0.00193,0.70393,,
1.91175,"5,761.29",0.0141,643.36023,0.00193,0.70494,,
1.91306,"5,757.92",0.01412,642.98407,0.00193,0.70576,,
1.91512,"5,760.48",0.01414,643.26923,0.00193,0.70705,,
1.91694,"5,762.82",0.01416,643.53143,0.00193,0.70818,,
1.91819,"5,760.10",0.01418,643.22693,0.00194,0.70897,,
1.91969,"5,755.72",0.0142,642.73785,0.00194,0.7099,,
1.92181,"5,762.09",0.01422,643.44965,0.00194,0.71123,,
1.92344,"5,761.38",0.01424,643.37012,0.00194,0.71225,,
1.92475,"5,758.93",0.01426,643.09686,0.00194,0.71307,,
1.92662,"5,759.13",0.01428,643.11932,0.00194,0.71424,,
1.92856,"5,763.26",0.01431,643.58051,0.00193,0.71545,,
1.93,"5,761.12",0.01433,643.34161,0.00194,0.71635,,
1.93131,"5,756.11",0.01434,642.78125,0.00193,0.71717,,
1.93344,"5,761.93",0.01437,643.43176,0.00193,0.7185,,
1.93512,"5,761.07",0.01439,643.33527,0.00194,0.71955,,
1.9365,"5,759.84",0.01441,643.19873,0.00194,0.72041,,
1.93819,"5,758.17",0.01443,643.0116,0.00194,0.72147,,
1.94031,"5,763.50",0.01446,643.60663,0.00193,0.72279,,
1.94175,"5,761.37",0.01447,643.36951,0.00193,0.72369,,
1.94294,"5,755.86",0.01449,642.7533,0.00193,0.72443,,
1.94506,"5,760.22",0.01452,643.2406,0.00194,0.72576,,
1.94675,"5,761.01",0.01454,643.32898,0.00193,0.72682,,
1.94819,"5,759.35",0.01455,643.14386,0.00194,0.72772,,
1.94981,"5,757.53",0.01457,642.94006,0.00193,0.72873,,
1.95194,"5,762.89",0.0146,643.53882,0.00194,0.73006,,
1.9535,"5,760.46",0.01462,643.26733,0.00193,0.73104,,
1.95462,"5,755.80",0.01463,642.74701,0.00194,0.73174,,
1.95669,"5,758.12",0.01466,643.00604,0.00194,0.73303,,
1.9585,"5,760.96",0.01468,643.32318,0.00194,0.73416,,
1.95987,"5,758.65",0.0147,643.0658,0.00194,0.73502,,
1.96137,"5,755.75",0.01472,642.74121,0.00194,0.73596,,
1.96362,"5,761.02",0.01475,643.32983,0.00194,0.73736,,
1.96525,"5,760.24",0.01477,643.24316,0.00194,0.73838,,
1.96637,"5,755.14",0.01478,642.67316,0.00194,0.73908,,
1.96831,"5,756.20",0.01481,642.79218,0.00194,0.74029,,
1.97012,"5,759.01",0.01483,643.10596,0.00194,0.74143,,
1.97162,"5,757.55",0.01485,642.94287,0.00194,0.74236,,
1.973,"5,753.97",0.01486,642.54297,0.00194,0.74322,,
1.97525,"5,759.18",0.01489,643.12451,0.00194,0.74463,,
1.977,"5,760.05",0.01491,643.22186,0.00194,0.74572,,
1.97806,"5,755.08",0.01493,642.66693,0.00194,0.74639,,
