TimeStamp,Time in Minutes,Load-in-bar-(bar),Load in kN,Stud2-Axial,Stud3-Axial,Stud4-Axial,Stud5-Axial,Stud3-Top,Stud3-Mid,Stud3-Bottom,Stud4-Top,Stud4-Mid,Stud4-Bottom,Pb1-Top-Left,Pb1-Top-Right,Pb1-Mid-Mid,Pb1-Bottom-Left,Pb1-Bottom-Right,Pb1-Pb2-Mid-Left,Pb1-Pb2-Mid-Mid,Pb1-Pb2-Mid-Right,Pb2-Mid-Left,Pb2-Mid-Mid,Pb2-Mid-Right,Pb3-Mid-Left,Pb3-Mid-Mid,Pb3-Mid-Right,Pb3-Pb4-Mid-Left,Pb3-Pb4-Mid-Mid,Pb3-Pb4-Mid-Right,Pb4-Top-Left,Pb4-Top-Right,Pb4-Mid-Mid,Pb4-Bottom-Left,Pb4-Bottom-Right,Stud2-Mid-Fire-HF,Stud2-Mid-Fire-CF,Stud2-Mid-Amb-HF,Stud2-Mid-Amb-CF,Stud3-Top-Fire-HF,Stud3-Top-Fire-HF-Extra,Stud3-Top-Fire-CF,Stud3-Top-Fire-CF-Extra,Stud3-Top-Amb-HF,Stud3-Top-Amb-CF,Stud3-Mid-Fire-HF,Stud3-Mid-Fire-HF-Extra,Stud3-Mid-Fire-CF,Stud3-Mid-Amb-HF,Stud3-Mid-Amb-CF,Stud3-Bottom-Fire-HF,Stud3-Bottom-Fire-CF,Stud3-Bottom-Amb-HF,Stud3-Bottom-Amb-CF,Stud4-Top-Fire-HF,Stud4-Top-Fire-HF-Extra,Stud4-Top-Fire-CF,Stud4-Top-Fire-CF-Extra,Stud4-Top-Amb-HF,Stud4-Top-Amb-CF,Stud4-Mid-Fire-HF,Stud4-Mid-Fire-HF-Extra,Stud4-Mid-Fire-CF,Stud4-Mid-Amb-HF,Stud4-Mid-Amb-CF,Stud4-Bottom-Fire-HF,Stud4-Bottom-Fire-CF,Stud4-Bottom-Amb-HF,Stud4-Bottom-Amb-CF,Stud5-Mid-Fire-HF,Stud5-Mid-Fire-CF,Stud5-Mid-Amb-HF,Stud5-Mid-Amb-CF,Furnace-Top-Left,Furnace-Top-Right,Furnace-Bottom-Left,Furnace-Bottom-Right,Average-Pb1,Average-Pb1-Pb2,Average-Pb2,Average-Pb3,Average-Pb3-Pb4,Average-Pb4,Average-Furnace
43082.51601,80,-84.5989,30.18162657,5.766553,5.72221,6.278851,6.293633,-8.535001,-9.231214,-2.64032,6.94713,-7.024382,0.35138,948.15509,939.854736,954.539795,976.668457,957.725586,49.571106,639.798645,23.152319,280.874512,274.059509,306.415253,137.087891,138.581879,135.205765,68.754738,68.778473,64.484619,42.472973,41.33955,40.852558,33.926643,32.066177,242.77977,174.878952,154.156998,118.973709,305.794037,315.904266,211.042389,214.832062,177.651657,150.003174,308.534821,321.383575,191.859573,158.091003,125.226303,21.624557,139.576035,112.016571,96.675095,266.25827,281.315338,202.146332,205.595108,173.430084,129.525284,237.191513,224.342575,173.194916,155.210617,119.589584,200.165085,126.644707,109.401657,91.861778,296.528503,174.016388,146.095428,114.824898,949.212769,959.493286,996.999268,980.22876,955.3887328,639.798645,287.1164247,136.9585117,67.33927667,38.1315802,971.4835208
43082.51672,81,-84.35788,30.10418684,5.6549,5.658174,6.252579,6.421707,-8.546494,-9.237782,-2.311922,7.052216,-6.896308,-0.141209,950.279968,942.011047,955.91626,979.091797,958.632629,47.604073,633.165039,23.172882,291.957031,280.458527,314.12854,142.546738,144.897339,139.197418,70.482819,70.665222,66.666237,43.569267,41.900379,41.85973,34.532818,32.52158,251.470093,182.384155,160.870529,124.082687,317.303223,328.840179,222.116531,226.294815,187.366241,157.800552,318.547333,332.437653,200.794998,165.801666,130.252121,21.639828,143.995178,116.365158,100.5495,276.47998,292.268646,213.244263,217.174057,182.732773,134.753143,248.805511,234.326584,181.340424,161.917404,124.462059,206.887329,131.334442,113.740364,95.715286,303.849884,182.221497,153.042419,120.371246,951.417908,959.728882,999.740601,981.087952,957.1863402,633.165039,295.5146993,142.2138317,69.271426,38.8767548,972.9938358
43082.51742,82,-39.719612,15.76191134,4.185345,4.870033,10.038961,18.449236,-6.617176,-8.764893,1.930984,1.19206,4.518746,-21.837988,951.75885,943.674805,958.955811,977.09436,956.218872,80.263199,629.232239,23.810593,305.384186,287.45285,278.867554,150.07164,152.760147,144.898727,72.099297,72.399605,68.510933,44.283871,42.953178,42.968151,35.161953,32.876282,259.64325,190.292999,168.037918,128.490738,324.562927,340.083496,233.198013,237.309402,198.470367,155.819748,323.493713,342.213318,209.466736,173.836624,136.254486,21.486662,145.977432,119.421829,102.728149,283.831726,2293.708252,227.10968,230.821915,193.553436,136.989044,256.408051,245.861679,190.670959,168.61972,128.62207,189.621872,134.285492,116.690102,100.55603,314.739929,192.977493,160.164749,125.846939,953.550903,963.837219,1000.911926,982.850525,957.5405396,629.232239,290.5681967,149.2435047,71.00327833,39.648687,975.2876433
43082.51813,83,-42.277931,16.58389923,3.72067,4.474322,9.869017,18.905712,-6.62046,-9.989805,-0.380942,1.008161,3.96868,-20.503086,801.13385,798.111328,795.728882,795.92981,784.872314,136.213348,630.542847,23.598141,322.688599,301.638397,205.339279,160.579376,163.760635,159.363266,73.697662,74.198196,70.650902,45.311989,43.906898,43.902363,35.795288,33.432255,272.168488,202.92334,176.623901,133.395264,339.873383,352.308868,250.146194,253.04277,214.76268,165.164673,334.21756,349.109131,222.08667,184.851852,143.821945,21.506792,153.010925,126.973427,107.390617,323.034454,2293.716309,249.708328,260.155426,211.52388,146.405563,271.452667,261.269867,205.950226,182.923874,137.157333,193.794098,144.584885,125.050224,106.625099,339.126373,233.729965,176.684006,136.516922,804.516235,789.625671,791.858948,799.420593,795.1552368,630.542847,276.555425,161.2344257,72.84892,40.4697586,796.3553618
43082.51884,84,-41.973785,16.48617712,3.448105,4.065475,9.759005,19.157761,-6.608966,-10.75168,-1.927697,1.044284,3.58938,-19.496572,724.119141,724.967773,713.556824,708.911194,695.168762,51.524208,631.961609,23.384954,332.04718,313.53656,202.150986,170.836792,173.568619,174.501221,75.612747,75.894669,72.943588,46.453098,45.142128,44.998974,36.714371,33.993656,284.155518,213.176254,186.461777,138.360779,355.457184,365.267487,262.756897,264.249573,227.882248,171.639801,340.369263,356.018707,231.295975,193.44603,148.051834,21.478102,153.972595,128.460983,110.647034,354.464081,2293.711426,268.927063,287.364655,227.41983,156.279236,290.07196,277.930939,218.508789,193.556686,142.960342,198.803101,146.37854,129.141373,111.104103,336.137421,243.095612,193.193237,145.524704,706.418091,710.513306,674.97583,696.919189,713.3447388,631.961609,282.578242,172.9688773,74.81700133,41.4604454,697.206604
43082.51955,85,-41.45731,16.3202337,3.300329,3.973525,9.723702,19.275164,-6.661509,-11.004544,-2.265946,0.885014,3.579528,-19.330736,703.89978,702.082031,689.090454,674.865845,659.986084,31.0986,625.467773,23.241266,331.412628,315.040985,185.167862,172.451538,174.249252,178.244553,76.901779,77.151718,74.595802,47.288666,46.219795,45.964951,37.359802,34.625164,289.943085,212.257736,187.280472,141.120285,362.936798,373.728271,264.554077,266.522034,230.758911,173.787735,344.502136,368.959869,228.296982,192.955826,149.010895,21.417015,146.637207,120.608803,109.279678,364.611298,2293.707764,275.638763,292.606995,233.537216,161.72789,305.110138,289.927551,217.339386,192.941849,145.044586,199.162827,139.039307,123.409981,110.261848,301.172577,223.663696,193.732117,147.629639,681.361877,716.393677,652.478882,657.157288,685.9848388,625.467773,277.2071583,174.981781,76.216433,42.2916756,676.847931
43082.52026,86,-40.857403,16.12748358,3.206737,3.889785,9.694968,19.303898,-6.627028,-11.172026,-2.476121,0.67977,3.554899,-19.243713,684.393555,683.178467,665.276428,648.990112,632.646057,32.378658,613.390503,23.093172,343.004669,311.413055,175.692459,171.399597,172.6017,174.938095,77.765495,78.114128,75.761536,48.259983,47.18668,47.139866,38.44865,35.315697,295.143463,209.337296,185.347321,142.340897,369.01062,380.295715,262.921326,265.870728,230.164017,174.896179,347.549805,376.452728,223.837021,190.411377,148.824081,21.401974,141.514252,116.318581,108.454781,369.077972,2293.71582,276.137085,290.354279,233.61676,165.155838,315.318329,297.847321,213.078979,189.372513,144.814499,203.717224,134.743958,118.786438,108.995918,254.158371,210.60939,188.937439,146.231201,674.338562,700.411865,631.25531,626.694031,662.8969238,613.390503,276.7033943,172.9797973,77.21371967,43.2701752,658.174942
43082.52097,87,-40.323711,15.95600834,3.134491,3.86844,9.666233,19.344128,-6.236238,-11.369062,-2.535233,0.085382,3.546689,-19.260132,666.102295,665.094177,644.715576,623.355347,609.089233,32.148659,595.936707,22.9781,344.271027,305.273163,168.584824,170.282669,171.023453,171.28624,78.421364,78.877426,76.540634,48.957138,48.331837,47.889576,39.11174,36.117867,299.7435,205.624878,182.128052,142.762985,374.266632,385.472778,260.008575,263.781555,227.450577,175.489365,349.143555,377.55954,219.936127,186.857727,148.119553,21.364948,137.520844,112.640404,107.656944,367.959137,2293.71582,274.082184,286.225952,232.002274,167.466888,316.019196,297.735382,208.112015,185.108444,143.889526,207.656403,132.028534,115.337105,107.519707,227.148041,199.540237,182.822495,144.110519,661.191772,681.772644,614.290894,604.678894,641.6713256,595.936707,272.7096713,170.8641207,77.94647467,44.0816316,640.483551
43082.52168,88,-39.794434,15.78595164,3.114788,3.85202,9.679369,19.391747,-5.891423,-11.523407,-2.60748,-0.449896,3.559824,-19.266701,648.573486,647.182983,625.099304,600.507202,586.969727,31.835882,576.538269,22.859089,326.646667,298.114044,164.230988,169.290695,169.285812,167.662033,78.957321,79.544327,77.15641,49.695492,49.207138,48.67276,40.092228,36.968483,304.273163,201.760239,178.769684,142.768753,375.293884,389.604004,256.856781,260.640808,224.238235,175.429733,349.610291,375.47525,215.898407,183.013824,147.10379,21.353148,134.021973,109.971146,106.902161,361.496185,2293.726074,270.433105,281.406647,229.197632,168.714859,306.754425,291.698273,202.939865,180.426056,142.671463,207.897476,129.758133,112.070961,105.689362,209.237381,189.011078,176.970749,141.953461,646.142517,662.596008,596.72522,585.230652,621.6665404,576.538269,262.997233,168.74618,78.552686,44.9272202,622.6735993
43082.52239,89,-40.13522,15.89544619,3.095905,3.845453,9.664592,19.414734,-5.546607,-11.59237,-2.604196,-1.006519,3.6879,-19.332378,632.988708,631.807556,606.684875,580.533081,565.051575,33.256729,557.656311,22.75948,310.615784,291.544464,160.663651,168.474548,167.503403,164.30397,79.409599,80.036476,77.603714,50.142838,49.930016,49.075706,40.83028,37.954948,308.056702,198.209793,175.367096,142.606445,373.431915,393.599792,254.184204,257.752808,221.155762,175.19754,347.774109,369.364746,212.425156,179.753143,146.029846,21.324221,131.012695,108.732346,106.069748,352.593445,2293.695557,266.613922,276.533661,226.293655,169.428909,294.957245,282.213654,198.035614,176.218613,141.357574,204.673584,127.21006,108.946373,103.956009,195.756012,180.551651,171.535522,140.032318,630.757324,646.363647,578.236816,567.117493,603.413159,557.656311,254.274633,166.7606403,79.01659633,45.5867576,605.61882
