Time in Seconds,Time in Minutes,Displacement in m,Displacement in mm-O,Displacement in mm
4778.222656,79.637044,0.326457,-326.457083,326.398996
4778.222656,79.637044,0.326457,-326.457083,326.398996
4778.222656,79.637044,0.326507,-326.506734,326.448647
4778.222656,79.637044,0.326507,-326.506734,326.448647
4778.222656,79.637044,0.326556,-326.556236,326.498149
4778.222656,79.637044,0.326556,-326.556236,326.498149
4778.223145,79.637052,0.326606,-326.605618,326.547531
4778.223145,79.637052,0.326606,-326.605618,326.547531
4778.223145,79.637052,0.326655,-326.654822,326.596735
4778.223145,79.637052,0.326655,-326.654822,326.596735
4778.223145,79.637052,0.326704,-326.703906,326.645819
4778.223145,79.637052,0.326704,-326.703906,326.645819
4778.223145,79.637052,0.326753,-326.752871,326.694784
4778.223145,79.637052,0.326753,-326.752871,326.694784
4778.223145,79.637052,0.326802,-326.801687,326.7436
4778.223145,79.637052,0.326802,-326.801687,326.7436
4778.223145,79.637052,0.32685,-326.850355,326.792268
4778.223145,79.637052,0.32685,-326.850355,326.792268
4778.223145,79.637052,0.326899,-326.898903,326.840816
4778.223145,79.637052,0.326899,-326.898903,326.840816
4778.223145,79.637052,0.326947,-326.947302,326.889215
4778.223145,79.637052,0.326947,-326.947302,326.889215
4778.223145,79.637052,0.326996,-326.995581,326.937494
4778.223145,79.637052,0.326996,-326.995581,326.937494
4778.223145,79.637052,0.327044,-327.043712,326.985625
4778.223145,79.637052,0.327044,-327.043712,326.985625
4778.223145,79.637052,0.327092,-327.091694,327.033607
4778.223145,79.637052,0.327092,-327.091694,327.033607
4778.223633,79.637061,0.32714,-327.139556,327.081469
4778.223633,79.637061,0.32714,-327.139556,327.081469
4778.223633,79.637061,0.327187,-327.1873,327.129213
4778.223633,79.637061,0.327187,-327.1873,327.129213
4778.223633,79.637061,0.327235,-327.234894,327.176807
4778.223633,79.637061,0.327235,-327.234894,327.176807
4778.223633,79.637061,0.327282,-327.282339,327.224252
4778.223633,79.637061,0.327282,-327.282339,327.224252
4778.223633,79.637061,0.32733,-327.329695,327.271608
4778.223633,79.637061,0.32733,-327.329695,327.271608
4778.223633,79.637061,0.327377,-327.376902,327.318815
4778.223633,79.637061,0.327377,-327.376902,327.318815
4778.223633,79.637061,0.327424,-327.42396,327.365873
4778.223633,79.637061,0.327424,-327.42396,327.365873
4778.223633,79.637061,0.327471,-327.470899,327.412812
4778.223633,79.637061,0.327471,-327.470899,327.412812
4778.223633,79.637061,0.327518,-327.517718,327.459631
4778.223633,79.637061,0.327518,-327.517718,327.459631
4778.223633,79.637061,0.327564,-327.564389,327.506302
4778.223633,79.637061,0.327564,-327.564389,327.506302
4778.223633,79.637061,0.327611,-327.61097,327.552883
4778.223633,79.637061,0.327611,-327.61097,327.552883
4778.224121,79.637069,0.327657,-327.657372,327.599285
4778.224121,79.637069,0.327657,-327.657372,327.599285
4778.224121,79.637069,0.327704,-327.703685,327.645598
4778.224121,79.637069,0.327704,-327.703685,327.645598
4778.224121,79.637069,0.32775,-327.749819,327.691732
4778.224121,79.637069,0.32775,-327.749819,327.691732
4778.224121,79.637069,0.327796,-327.795863,327.737776
4778.224121,79.637069,0.327796,-327.795863,327.737776
4778.224121,79.637069,0.327842,-327.841759,327.783672
4778.224121,79.637069,0.327842,-327.841759,327.783672
4778.224121,79.637069,0.327888,-327.887505,327.829418
4778.224121,79.637069,0.327888,-327.887505,327.829418
4778.224121,79.637069,0.327933,-327.933133,327.875046
4778.224121,79.637069,0.327933,-327.933133,327.875046
4778.224121,79.637069,0.327979,-327.978611,327.920524
4778.224121,79.637069,0.327979,-327.978611,327.920524
4778.224121,79.637069,0.328024,-328.02397,327.965883
4778.224121,79.637069,0.328024,-328.02397,327.965883
4778.224121,79.637069,0.328069,-328.06918,328.011093
4778.224121,79.637069,0.328069,-328.06918,328.011093
4778.224121,79.637069,0.328114,-328.114301,328.056214
4778.224121,79.637069,0.328114,-328.114301,328.056214
4778.224609,79.637077,0.328159,-328.159273,328.101186
4778.224609,79.637077,0.328159,-328.159273,328.101186
4778.224609,79.637077,0.328204,-328.204125,328.146038
4778.224609,79.637077,0.328204,-328.204125,328.146038
4778.224609,79.637077,0.328249,-328.248858,328.190771
4778.224609,79.637077,0.328249,-328.248858,328.190771
4778.224609,79.637077,0.328293,-328.293443,328.235356
4778.224609,79.637077,0.328293,-328.293443,328.235356
4778.224609,79.637077,0.328338,-328.337938,328.279851
4778.224609,79.637077,0.328338,-328.337938,328.279851
4778.224609,79.637077,0.328382,-328.382283,328.324196
4778.224609,79.637077,0.328382,-328.382283,328.324196
4778.224609,79.637077,0.328427,-328.42654,328.368453
4778.224609,79.637077,0.328427,-328.42654,328.368453
4778.224609,79.637077,0.328471,-328.470618,328.412531
4778.224609,79.637077,0.328471,-328.470618,328.412531
4778.224609,79.637077,0.328515,-328.514606,328.456519
4778.224609,79.637077,0.328515,-328.514606,328.456519
4778.224609,79.637077,0.328558,-328.558475,328.500388
4778.224609,79.637077,0.328558,-328.558475,328.500388
4778.224609,79.637077,0.328602,-328.602195,328.544108
4778.224609,79.637077,0.328602,-328.602195,328.544108
4778.225098,79.637085,0.328646,-328.645825,328.587738
4778.225098,79.637085,0.328646,-328.645825,328.587738
4778.225098,79.637085,0.328689,-328.689307,328.63122
4778.225098,79.637085,0.328689,-328.689307,328.63122
4778.225098,79.637085,0.328733,-328.732699,328.674612
4778.225098,79.637085,0.328733,-328.732699,328.674612
4778.225098,79.637085,0.328776,-328.775972,328.717885
4778.225098,79.637085,0.328776,-328.775972,328.717885
4778.225098,79.637085,0.328819,-328.819096,328.761009
4778.225098,79.637085,0.328819,-328.819096,328.761009
4778.225098,79.637085,0.328862,-328.862131,328.804044
4778.225098,79.637085,0.328862,-328.862131,328.804044
4778.225098,79.637085,0.328905,-328.905016,328.846929
4778.225098,79.637085,0.328905,-328.905016,328.846929
4778.225098,79.637085,0.328948,-328.947783,328.889696
4778.225098,79.637085,0.328948,-328.947783,328.889696
4778.225098,79.637085,0.32899,-328.99043,328.932343
4778.225098,79.637085,0.32899,-328.99043,328.932343
4778.225098,79.637085,0.329033,-329.032958,328.974871
4778.225098,79.637085,0.329033,-329.032958,328.974871
4778.225098,79.637085,0.329075,-329.075366,329.017279
4778.225098,79.637085,0.329075,-329.075366,329.017279
4778.225098,79.637085,0.329118,-329.117656,329.059569
4778.225098,79.637085,0.329118,-329.117656,329.059569
4778.225586,79.637093,0.32916,-329.159856,329.101769
4778.225586,79.637093,0.32916,-329.159856,329.101769
4778.225586,79.637093,0.329202,-329.201907,329.14382
4778.225586,79.637093,0.329202,-329.201907,329.14382
4778.225586,79.637093,0.329244,-329.243869,329.185782
4778.225586,79.637093,0.329244,-329.243869,329.185782
4778.225586,79.637093,0.329286,-329.285681,329.227594
4778.225586,79.637093,0.329286,-329.285681,329.227594
4778.225586,79.637093,0.329327,-329.327434,329.269347
4778.225586,79.637093,0.329327,-329.327434,329.269347
4778.225586,79.637093,0.329369,-329.369038,329.310951
4778.225586,79.637093,0.329369,-329.369038,329.310951
4778.225586,79.637093,0.329411,-329.410523,329.352436
4778.225586,79.637093,0.329411,-329.410523,329.352436
4778.225586,79.637093,0.329452,-329.451919,329.393832
4778.225586,79.637093,0.329452,-329.451919,329.393832
4778.225586,79.637093,0.329493,-329.493195,329.435108
4778.225586,79.637093,0.329493,-329.493195,329.435108
4778.225586,79.637093,0.329534,-329.534352,329.476265
4778.225586,79.637093,0.329534,-329.534352,329.476265
4778.225586,79.637093,0.329575,-329.575419,329.517332
4778.225586,79.637093,0.329575,-329.575419,329.517332
4778.226074,79.637101,0.329616,-329.616338,329.558251
4778.226074,79.637101,0.329616,-329.616338,329.558251
4778.226074,79.637101,0.329657,-329.657167,329.59908
4778.226074,79.637101,0.329657,-329.657167,329.59908
4778.226074,79.637101,0.329698,-329.697877,329.63979
4778.226074,79.637101,0.329698,-329.697877,329.63979
4778.226074,79.637101,0.329738,-329.738468,329.680381
4778.226074,79.637101,0.329738,-329.738468,329.680381
4778.226074,79.637101,0.329779,-329.778969,329.720882
4778.226074,79.637101,0.329779,-329.778969,329.720882
4778.226074,79.637101,0.329819,-329.819381,329.761294
4778.226074,79.637101,0.329819,-329.819381,329.761294
4778.226074,79.637101,0.32986,-329.859644,329.801557
4778.226074,79.637101,0.32986,-329.859644,329.801557
4778.226074,79.637101,0.3299,-329.899818,329.841731
4778.226074,79.637101,0.3299,-329.899818,329.841731
4778.226074,79.637101,0.32994,-329.939902,329.881815
4778.226074,79.637101,0.32994,-329.939902,329.881815
4778.226074,79.637101,0.32998,-329.979867,329.92178
4778.226074,79.637101,0.32998,-329.979867,329.92178
4778.226074,79.637101,0.33002,-330.019712,329.961625
4778.226074,79.637101,0.33002,-330.019712,329.961625
4778.226562,79.637109,0.330059,-330.059469,330.001382
4778.226562,79.637109,0.330059,-330.059469,330.001382
4778.226562,79.637109,0.330099,-330.099136,330.041049
4778.226562,79.637109,0.330099,-330.099136,330.041049
4778.226562,79.637109,0.330139,-330.138683,330.080596
4778.226562,79.637109,0.330139,-330.138683,330.080596
4778.226562,79.637109,0.330178,-330.178112,330.120025
4778.226562,79.637109,0.330178,-330.178112,330.120025
4778.226562,79.637109,0.330217,-330.217451,330.159364
4778.226562,79.637109,0.330217,-330.217451,330.159364
4778.226562,79.637109,0.330257,-330.256671,330.198584
4778.226562,79.637109,0.330257,-330.256671,330.198584
4778.226562,79.637109,0.330296,-330.295801,330.237714
4778.226562,79.637109,0.330296,-330.295801,330.237714
4778.226562,79.637109,0.330335,-330.334842,330.276755
4778.226562,79.637109,0.330335,-330.334842,330.276755
4778.226562,79.637109,0.330374,-330.373764,330.315677
4778.226562,79.637109,0.330374,-330.373764,330.315677
4778.226562,79.637109,0.330413,-330.412596,330.354509
4778.226562,79.637109,0.330413,-330.412596,330.354509
4778.226562,79.637109,0.330451,-330.45131,330.393223
4778.226562,79.637109,0.330451,-330.45131,330.393223
4778.227051,79.637118,0.33049,-330.489904,330.431817
4778.227051,79.637118,0.33049,-330.489904,330.431817
4778.227051,79.637118,0.330528,-330.528438,330.470351
4778.227051,79.637118,0.330528,-330.528438,330.470351
4778.227051,79.637118,0.330567,-330.566853,330.508766
4778.227051,79.637118,0.330567,-330.566853,330.508766
4778.227051,79.637118,0.330605,-330.605149,330.547062
4778.227051,79.637118,0.330605,-330.605149,330.547062
4778.227051,79.637118,0.330615,-330.614686,330.556599
4778.227051,79.637118,0.330615,-330.614686,330.556599
4778.227051,79.637118,0.330624,-330.624193,330.566106
4778.227051,79.637118,0.330624,-330.624193,330.566106
4778.227051,79.637118,0.330634,-330.6337,330.575613
4778.227051,79.637118,0.330634,-330.6337,330.575613
4778.227051,79.637118,0.330643,-330.643147,330.58506
4778.227051,79.637118,0.330643,-330.643147,330.58506
4778.227051,79.637118,0.330653,-330.652595,330.594508
4778.227051,79.637118,0.330653,-330.652595,330.594508
4778.227051,79.637118,0.330662,-330.661982,330.603895
4778.227051,79.637118,0.330662,-330.661982,330.603895
4778.227051,79.637118,0.330671,-330.67137,330.613283
4778.227051,79.637118,0.330671,-330.67137,330.613283
4778.227051,79.637118,0.330681,-330.680728,330.622641
4778.227051,79.637118,0.330681,-330.680728,330.622641
4778.227051,79.637118,0.33069,-330.690086,330.631999
4778.227051,79.637118,0.33069,-330.690086,330.631999
4778.227051,79.637118,0.330699,-330.699384,330.641297
4778.227051,79.637118,0.330699,-330.699384,330.641297
4778.227051,79.637118,0.330709,-330.708653,330.650566
4778.227051,79.637118,0.330709,-330.708653,330.650566
4778.227051,79.637118,0.330718,-330.717891,330.659804
4778.227051,79.637118,0.330718,-330.717891,330.659804
4778.227051,79.637118,0.330718,-330.71804,330.659953
4778.227051,79.637118,0.330718,-330.71804,330.659953
4778.227051,79.637118,0.330718,-330.718189,330.660102
4778.227051,79.637118,0.330718,-330.718189,330.660102
4778.227051,79.637118,0.330718,-330.718338,330.660251
4778.227051,79.637118,0.330718,-330.718338,330.660251
4778.227051,79.637118,0.330718,-330.718488,330.660401
4778.227051,79.637118,0.330718,-330.718488,330.660401
4778.227051,79.637118,0.330719,-330.718607,330.66052
4778.227051,79.637118,0.330719,-330.718607,330.66052
4778.227051,79.637118,0.330719,-330.718756,330.660669
4778.227051,79.637118,0.330719,-330.718756,330.660669
4778.227051,79.637118,0.330719,-330.718905,330.660818
4778.227051,79.637118,0.330719,-330.718905,330.660818
4778.227051,79.637118,0.330719,-330.719054,330.660967
4778.227051,79.637118,0.330719,-330.719054,330.660967
4778.227051,79.637118,0.330719,-330.719173,330.661086
4778.227051,79.637118,0.330719,-330.719173,330.661086
4778.227051,79.637118,0.330719,-330.719322,330.661235
4778.227051,79.637118,0.330719,-330.719322,330.661235
4778.227051,79.637118,0.330719,-330.719471,330.661384
4778.227051,79.637118,0.330719,-330.719471,330.661384
4778.227051,79.637118,0.33072,-330.71959,330.661503
4778.227051,79.637118,0.33072,-330.71959,330.661503
4778.227051,79.637118,0.33072,-330.719739,330.661652
4778.227051,79.637118,0.33072,-330.719739,330.661652
4778.227051,79.637118,0.33072,-330.719888,330.661801
4778.227051,79.637118,0.33072,-330.719888,330.661801
4778.227051,79.637118,0.33072,-330.719918,330.661831
4778.227051,79.637118,0.33072,-330.719918,330.661831
4778.227051,79.637118,0.33072,-330.719948,330.661861
4778.227051,79.637118,0.33072,-330.719948,330.661861
4778.227051,79.637118,0.33072,-330.719978,330.661891
4778.227051,79.637118,0.33072,-330.719978,330.661891
4778.227051,79.637118,0.33072,-330.720007,330.66192
4778.227051,79.637118,0.33072,-330.720007,330.66192
4778.227051,79.637118,0.33072,-330.720067,330.66198
4778.227051,79.637118,0.33072,-330.720067,330.66198
4778.227051,79.637118,0.33072,-330.720097,330.66201
4778.227051,79.637118,0.33072,-330.720097,330.66201
4778.227051,79.637118,0.33072,-330.720097,330.66201
4778.227051,79.637118,0.33072,-330.720097,330.66201
4778.227051,79.637118,0.33072,-330.720097,330.66201
4778.227051,79.637118,0.33072,-330.720097,330.66201
4778.227051,79.637118,0.33072,-330.720127,330.66204
4778.227051,79.637118,0.33072,-330.720127,330.66204
4778.227051,79.637118,0.33072,-330.720127,330.66204
4778.227051,79.637118,0.33072,-330.720127,330.66204
4778.227051,79.637118,0.33072,-330.720127,330.66204
4778.227051,79.637118,0.33072,-330.720127,330.66204
4778.227051,79.637118,0.33072,-330.720127,330.66204
4778.227051,79.637118,0.33072,-330.720127,330.66204
4778.227051,79.637118,0.33072,-330.720156,330.662069
4778.227051,79.637118,0.33072,-330.720156,330.662069
4778.227051,79.637118,0.33072,-330.720156,330.662069
4778.227051,79.637118,0.33072,-330.720156,330.662069
4778.227051,79.637118,0.33072,-330.720156,330.662069
4778.227051,79.637118,0.33072,-330.720156,330.662069
4778.227051,79.637118,0.33072,-330.720186,330.662099
4778.227051,79.637118,0.33072,-330.720186,330.662099
4778.227051,79.637118,0.33072,-330.720186,330.662099
4778.227051,79.637118,0.33072,-330.720186,330.662099
4778.227051,79.637118,0.33072,-330.720186,330.662099
4778.227051,79.637118,0.33072,-330.720186,330.662099
4778.227051,79.637118,0.33072,-330.720186,330.662099
4778.227051,79.637118,0.33072,-330.720186,330.662099
4778.227051,79.637118,0.33072,-330.720216,330.662129
4778.227051,79.637118,0.33072,-330.720216,330.662129
4778.227051,79.637118,0.33072,-330.720216,330.662129
4778.227051,79.637118,0.33072,-330.720216,330.662129
4778.227051,79.637118,0.33072,-330.720216,330.662129
4778.227051,79.637118,0.33072,-330.720216,330.662129
4778.227051,79.637118,0.33072,-330.720246,330.662159
4778.227051,79.637118,0.33072,-330.720246,330.662159
4778.227051,79.637118,0.33072,-330.720246,330.662159
4778.227051,79.637118,0.33072,-330.720246,330.662159
4778.227051,79.637118,0.33072,-330.720246,330.662159
4778.227051,79.637118,0.33072,-330.720246,330.662159
4778.227051,79.637118,0.33072,-330.720246,330.662159
4778.227051,79.637118,0.33072,-330.720246,330.662159
4778.227051,79.637118,0.33072,-330.720276,330.662189
4778.227051,79.637118,0.33072,-330.720276,330.662189
4778.227051,79.637118,0.33072,-330.720276,330.662189
4778.227051,79.637118,0.33072,-330.720276,330.662189
4778.227051,79.637118,0.33072,-330.720276,330.662189
4778.227051,79.637118,0.33072,-330.720276,330.662189
4778.227051,79.637118,0.33072,-330.720276,330.662189
4778.227051,79.637118,0.33072,-330.720276,330.662189
4778.227051,79.637118,0.33072,-330.720305,330.662218
4778.227051,79.637118,0.33072,-330.720305,330.662218
4778.227051,79.637118,0.33072,-330.720305,330.662218
4778.227051,79.637118,0.33072,-330.720305,330.662218
4778.227051,79.637118,0.33072,-330.720305,330.662218
4778.227051,79.637118,0.33072,-330.720305,330.662218
4778.227051,79.637118,0.33072,-330.720305,330.662218
4778.227051,79.637118,0.33072,-330.720305,330.662218
4778.227051,79.637118,0.33072,-330.720335,330.662248
4778.227051,79.637118,0.33072,-330.720335,330.662248
4778.227051,79.637118,0.33072,-330.720335,330.662248
4778.227051,79.637118,0.33072,-330.720335,330.662248
4778.227051,79.637118,0.33072,-330.720335,330.662248
4778.227051,79.637118,0.33072,-330.720335,330.662248
4778.227051,79.637118,0.33072,-330.720335,330.662248
4778.227051,79.637118,0.33072,-330.720335,330.662248
4778.227051,79.637118,0.33072,-330.720365,330.662278
4778.227051,79.637118,0.33072,-330.720365,330.662278
4778.227051,79.637118,0.33072,-330.720365,330.662278
4778.227051,79.637118,0.33072,-330.720365,330.662278
4778.227051,79.637118,0.33072,-330.720365,330.662278
4778.227051,79.637118,0.33072,-330.720365,330.662278
4778.227051,79.637118,0.33072,-330.720395,330.662308
4778.227051,79.637118,0.33072,-330.720395,330.662308
4778.227051,79.637118,0.33072,-330.720395,330.662308
4778.227051,79.637118,0.33072,-330.720395,330.662308
4778.227051,79.637118,0.33072,-330.720395,330.662308
4778.227051,79.637118,0.33072,-330.720395,330.662308
4778.227051,79.637118,0.33072,-330.720395,330.662308
4778.227051,79.637118,0.33072,-330.720395,330.662308
4778.227051,79.637118,0.33072,-330.720425,330.662338
4778.227051,79.637118,0.33072,-330.720425,330.662338
4778.227051,79.637118,0.33072,-330.720425,330.662338
4778.227051,79.637118,0.33072,-330.720425,330.662338
4778.227051,79.637118,0.33072,-330.720425,330.662338
4778.227051,79.637118,0.33072,-330.720425,330.662338
4778.227051,79.637118,0.33072,-330.720425,330.662338
4778.227051,79.637118,0.33072,-330.720425,330.662338
4778.227051,79.637118,0.33072,-330.720454,330.662367
4778.227051,79.637118,0.33072,-330.720454,330.662367
4778.227051,79.637118,0.33072,-330.720454,330.662367
4778.227051,79.637118,0.33072,-330.720454,330.662367
4778.227051,79.637118,0.33072,-330.720454,330.662367
4778.227051,79.637118,0.33072,-330.720454,330.662367
4778.227051,79.637118,0.33072,-330.720454,330.662367
4778.227051,79.637118,0.33072,-330.720454,330.662367
4778.227051,79.637118,0.33072,-330.720484,330.662397
4778.227051,79.637118,0.33072,-330.720484,330.662397
4778.227051,79.637118,0.33072,-330.720484,330.662397
4778.227051,79.637118,0.33072,-330.720484,330.662397
