Time in Seconds,Time in Minutes,Displacement in m,,Displacement in mm
10574.75293,176.245882,0.006272,6.271846,-6.271846
10574.75293,176.245882,0.006272,6.271846,-6.271846
10574.75293,176.245882,0.006272,6.271846,-6.271846
10574.75293,176.245882,0.006272,6.271847,-6.271847
10574.75293,176.245882,0.006272,6.271847,-6.271847
10574.75293,176.245882,0.006272,6.271847,-6.271847
10574.75293,176.245882,0.006272,6.271847,-6.271847
10574.75293,176.245882,0.006272,6.271847,-6.271847
10574.75293,176.245882,0.006272,6.271847,-6.271847
10574.75293,176.245882,0.006272,6.271847,-6.271847
10574.75293,176.245882,0.006272,6.271847,-6.271847
10574.75293,176.245882,0.006272,6.271848,-6.271848
10574.75293,176.245882,0.006272,6.271848,-6.271848
10574.75293,176.245882,0.006272,6.271848,-6.271848
10574.75293,176.245882,0.006272,6.271848,-6.271848
10574.75293,176.245882,0.006272,6.271848,-6.271848
10574.75293,176.245882,0.006272,6.271848,-6.271848
10574.75293,176.245882,0.006272,6.271848,-6.271848
10574.75293,176.245882,0.006272,6.271848,-6.271848
10574.75293,176.245882,0.006272,6.271848,-6.271848
10574.75293,176.245882,0.006272,6.271848,-6.271848
10574.75293,176.245882,0.006272,6.271848,-6.271848
10574.75293,176.245882,0.006272,6.271848,-6.271848
10574.75293,176.245882,0.006272,6.271848,-6.271848
10574.75293,176.245882,0.006272,6.271848,-6.271848
10574.75293,176.245882,0.006272,6.271848,-6.271848
10574.75293,176.245882,0.006272,6.271848,-6.271848
10574.75293,176.245882,0.006272,6.271848,-6.271848
10574.75293,176.245882,0.006272,6.271848,-6.271848
10574.75293,176.245882,0.006272,6.271849,-6.271849
10574.75293,176.245882,0.006272,6.271849,-6.271849
10574.75293,176.245882,0.006272,6.271849,-6.271849
10574.75293,176.245882,0.006272,6.271849,-6.271849
10574.75293,176.245882,0.006272,6.271849,-6.271849
10574.75293,176.245882,0.006272,6.271849,-6.271849
10574.75293,176.245882,0.006272,6.271849,-6.271849
10574.75293,176.245882,0.006272,6.271849,-6.271849
10574.75293,176.245882,0.006272,6.27185,-6.27185
10574.75293,176.245882,0.006272,6.27185,-6.27185
10574.75293,176.245882,0.006272,6.27185,-6.27185
10574.75293,176.245882,0.006272,6.27185,-6.27185
10574.75293,176.245882,0.006272,6.27185,-6.27185
10574.75293,176.245882,0.006272,6.27185,-6.27185
10574.75293,176.245882,0.006272,6.271851,-6.271851
10574.75293,176.245882,0.006272,6.271851,-6.271851
10574.75293,176.245882,0.006272,6.271851,-6.271851
10574.75293,176.245882,0.006272,6.271851,-6.271851
10574.75293,176.245882,0.006272,6.271851,-6.271851
10574.75293,176.245882,0.006272,6.271851,-6.271851
10574.75293,176.245882,0.006272,6.271851,-6.271851
10574.75293,176.245882,0.006272,6.271851,-6.271851
10574.75293,176.245882,0.006272,6.271851,-6.271851
10574.75293,176.245882,0.006272,6.271851,-6.271851
10574.75293,176.245882,0.006272,6.271851,-6.271851
10574.75293,176.245882,0.006272,6.271851,-6.271851
10574.75293,176.245882,0.006272,6.271852,-6.271852
10574.75293,176.245882,0.006272,6.271852,-6.271852
10574.75293,176.245882,0.006272,6.271852,-6.271852
10574.75293,176.245882,0.006272,6.271852,-6.271852
10574.75293,176.245882,0.006272,6.271852,-6.271852
10574.75293,176.245882,0.006272,6.271852,-6.271852
10574.75293,176.245882,0.006272,6.271852,-6.271852
10574.75293,176.245882,0.006272,6.271852,-6.271852
10574.75293,176.245882,0.006272,6.271852,-6.271852
10574.75293,176.245882,0.006272,6.271852,-6.271852
10574.75293,176.245882,0.006272,6.271853,-6.271853
10574.75293,176.245882,0.006272,6.271853,-6.271853
10574.75293,176.245882,0.006272,6.271853,-6.271853
10574.75293,176.245882,0.006272,6.271853,-6.271853
10574.75293,176.245882,0.006272,6.271854,-6.271854
10574.75293,176.245882,0.006272,6.271854,-6.271854
10574.75293,176.245882,0.006272,6.271854,-6.271854
10574.75293,176.245882,0.006272,6.271854,-6.271854
10574.75293,176.245882,0.006272,6.271855,-6.271855
10574.75293,176.245882,0.006272,6.271855,-6.271855
10574.75293,176.245882,0.006272,6.271855,-6.271855
10574.75293,176.245882,0.006272,6.271855,-6.271855
10574.75293,176.245882,0.006272,6.271855,-6.271855
10574.75293,176.245882,0.006272,6.271855,-6.271855
10574.75293,176.245882,0.006272,6.271855,-6.271855
10574.75293,176.245882,0.006272,6.271855,-6.271855
10574.75293,176.245882,0.006272,6.271855,-6.271855
10574.75293,176.245882,0.006272,6.271855,-6.271855
10574.75293,176.245882,0.006272,6.271855,-6.271855
10574.75293,176.245882,0.006272,6.271855,-6.271855
10574.75293,176.245882,0.006272,6.271856,-6.271856
10574.75293,176.245882,0.006272,6.271856,-6.271856
10574.75293,176.245882,0.006272,6.271856,-6.271856
10574.75293,176.245882,0.006272,6.271856,-6.271856
10574.75293,176.245882,0.006272,6.271856,-6.271856
10574.75293,176.245882,0.006272,6.271856,-6.271856
10574.75293,176.245882,0.006272,6.271857,-6.271857
10574.75293,176.245882,0.006272,6.271857,-6.271857
10574.75293,176.245882,0.006272,6.271857,-6.271857
10574.75293,176.245882,0.006272,6.271857,-6.271857
10574.75293,176.245882,0.006272,6.271857,-6.271857
10574.75293,176.245882,0.006272,6.271857,-6.271857
10574.75293,176.245882,0.006272,6.271858,-6.271858
10574.75293,176.245882,0.006272,6.271858,-6.271858
10574.75293,176.245882,0.006272,6.271858,-6.271858
10574.75293,176.245882,0.006272,6.271858,-6.271858
10574.75293,176.245882,0.006272,6.271858,-6.271858
10574.75293,176.245882,0.006272,6.271858,-6.271858
10574.75293,176.245882,0.006272,6.271859,-6.271859
10574.75293,176.245882,0.006272,6.271859,-6.271859
10574.75293,176.245882,0.006272,6.271859,-6.271859
10574.75293,176.245882,0.006272,6.271859,-6.271859
10574.75293,176.245882,0.006272,6.271859,-6.271859
10574.75293,176.245882,0.006272,6.271859,-6.271859
10574.75293,176.245882,0.006272,6.27186,-6.27186
10574.75293,176.245882,0.006272,6.27186,-6.27186
10574.75293,176.245882,0.006272,6.27186,-6.27186
10574.75293,176.245882,0.006272,6.27186,-6.27186
10574.75293,176.245882,0.006272,6.271861,-6.271861
10574.75293,176.245882,0.006272,6.271861,-6.271861
10574.75293,176.245882,0.006272,6.271861,-6.271861
10574.75293,176.245882,0.006272,6.271861,-6.271861
10574.75293,176.245882,0.006272,6.271862,-6.271862
10574.75293,176.245882,0.006272,6.271862,-6.271862
10574.75293,176.245882,0.006272,6.271862,-6.271862
10574.75293,176.245882,0.006272,6.271862,-6.271862
10574.75293,176.245882,0.006272,6.271862,-6.271862
10574.75293,176.245882,0.006272,6.271862,-6.271862
10574.75293,176.245882,0.006272,6.271862,-6.271862
10574.75293,176.245882,0.006272,6.271862,-6.271862
10574.75293,176.245882,0.006272,6.271862,-6.271862
10574.75293,176.245882,0.006272,6.271862,-6.271862
10574.75293,176.245882,0.006272,6.271862,-6.271862
10574.75293,176.245882,0.006272,6.271862,-6.271862
10574.75293,176.245882,0.006272,6.271862,-6.271862
10574.75293,176.245882,0.006272,6.271862,-6.271862
10574.75293,176.245882,0.006272,6.271862,-6.271862
10574.75293,176.245882,0.006272,6.271862,-6.271862
10574.75293,176.245882,0.006272,6.271862,-6.271862
10574.75293,176.245882,0.006272,6.271862,-6.271862
10574.75293,176.245882,0.006272,6.271862,-6.271862
10574.75293,176.245882,0.006272,6.271862,-6.271862
10574.75293,176.245882,0.006272,6.271862,-6.271862
10574.75293,176.245882,0.006272,6.271862,-6.271862
10574.75293,176.245882,0.006272,6.271862,-6.271862
10574.75293,176.245882,0.006272,6.271862,-6.271862
10574.75293,176.245882,0.006272,6.271862,-6.271862
10574.75293,176.245882,0.006272,6.271862,-6.271862
10574.75293,176.245882,0.006272,6.271863,-6.271863
10574.75293,176.245882,0.006272,6.271863,-6.271863
10574.75293,176.245882,0.006272,6.271863,-6.271863
10574.75293,176.245882,0.006272,6.271863,-6.271863
10574.75293,176.245882,0.006272,6.271863,-6.271863
10574.75293,176.245882,0.006272,6.271863,-6.271863
10574.75293,176.245882,0.006272,6.271863,-6.271863
10574.75293,176.245882,0.006272,6.271863,-6.271863
10574.75293,176.245882,0.006272,6.271863,-6.271863
10574.75293,176.245882,0.006272,6.271863,-6.271863
10574.75293,176.245882,0.006272,6.271863,-6.271863
10574.75293,176.245882,0.006272,6.271863,-6.271863
10574.75293,176.245882,0.006272,6.271864,-6.271864
10574.75293,176.245882,0.006272,6.271864,-6.271864
10574.75293,176.245882,0.006272,6.271864,-6.271864
10574.75293,176.245882,0.006272,6.271864,-6.271864
10574.75293,176.245882,0.006272,6.271864,-6.271864
10574.75293,176.245882,0.006272,6.271864,-6.271864
10574.75293,176.245882,0.006272,6.271864,-6.271864
10574.75293,176.245882,0.006272,6.271864,-6.271864
10574.75293,176.245882,0.006272,6.271864,-6.271864
10574.75293,176.245882,0.006272,6.271864,-6.271864
10574.75293,176.245882,0.006272,6.271864,-6.271864
10574.75293,176.245882,0.006272,6.271864,-6.271864
10574.75293,176.245882,0.006272,6.271865,-6.271865
10574.75293,176.245882,0.006272,6.271865,-6.271865
10574.75293,176.245882,0.006272,6.271865,-6.271865
10574.75293,176.245882,0.006272,6.271865,-6.271865
10574.75293,176.245882,0.006272,6.271865,-6.271865
10574.75293,176.245882,0.006272,6.271865,-6.271865
10574.75293,176.245882,0.006272,6.271865,-6.271865
10574.75293,176.245882,0.006272,6.271865,-6.271865
10574.75293,176.245882,0.006272,6.271865,-6.271865
10574.75293,176.245882,0.006272,6.271865,-6.271865
10574.75293,176.245882,0.006272,6.271865,-6.271865
10574.75293,176.245882,0.006272,6.271865,-6.271865
10574.75293,176.245882,0.006272,6.271865,-6.271865
10574.75293,176.245882,0.006272,6.271865,-6.271865
10574.75293,176.245882,0.006272,6.271865,-6.271865
10574.75293,176.245882,0.006272,6.271865,-6.271865
10574.75391,176.245898,0.006272,6.271865,-6.271865
10574.75391,176.245898,0.006272,6.271865,-6.271865
10574.75391,176.245898,0.006272,6.271866,-6.271866
10574.75391,176.245898,0.006272,6.271866,-6.271866
10574.75391,176.245898,0.006272,6.271866,-6.271866
10574.75391,176.245898,0.006272,6.271866,-6.271866
10574.75391,176.245898,0.006272,6.271866,-6.271866
10574.75391,176.245898,0.006272,6.271866,-6.271866
10574.75391,176.245898,0.006272,6.271866,-6.271866
10574.75391,176.245898,0.006272,6.271866,-6.271866
10574.75391,176.245898,0.006272,6.271866,-6.271866
10574.75391,176.245898,0.006272,6.271866,-6.271866
10574.75391,176.245898,0.006272,6.271866,-6.271866
10574.75391,176.245898,0.006272,6.271866,-6.271866
10574.75391,176.245898,0.006272,6.271866,-6.271866
10574.75391,176.245898,0.006272,6.271866,-6.271866
10574.75391,176.245898,0.006272,6.271866,-6.271866
10574.75391,176.245898,0.006272,6.271866,-6.271866
10574.75391,176.245898,0.006272,6.271866,-6.271866
10574.75391,176.245898,0.006272,6.271866,-6.271866
10574.75391,176.245898,0.006272,6.271866,-6.271866
10574.75391,176.245898,0.006272,6.271866,-6.271866
10574.75391,176.245898,0.006272,6.271867,-6.271867
10574.75391,176.245898,0.006272,6.271867,-6.271867
10574.75391,176.245898,0.006272,6.271867,-6.271867
10574.75391,176.245898,0.006272,6.271867,-6.271867
10574.75391,176.245898,0.006272,6.271867,-6.271867
10574.75391,176.245898,0.006272,6.271867,-6.271867
10574.75391,176.245898,0.006272,6.271868,-6.271868
10574.75391,176.245898,0.006272,6.271868,-6.271868
10574.75391,176.245898,0.006272,6.271868,-6.271868
10574.75391,176.245898,0.006272,6.271868,-6.271868
10574.75391,176.245898,0.006272,6.271868,-6.271868
10574.75391,176.245898,0.006272,6.271868,-6.271868
10574.75391,176.245898,0.006272,6.271868,-6.271868
10574.75391,176.245898,0.006272,6.271868,-6.271868
10574.75391,176.245898,0.006272,6.271868,-6.271868
10574.75391,176.245898,0.006272,6.271868,-6.271868
10574.75391,176.245898,0.006272,6.271868,-6.271868
10574.75391,176.245898,0.006272,6.271868,-6.271868
10574.75391,176.245898,0.006272,6.271868,-6.271868
10574.75391,176.245898,0.006272,6.271868,-6.271868
10574.75391,176.245898,0.006272,6.271868,-6.271868
10574.75391,176.245898,0.006272,6.271868,-6.271868
10574.75391,176.245898,0.006272,6.271868,-6.271868
10574.75391,176.245898,0.006272,6.271868,-6.271868
10574.75391,176.245898,0.006272,6.271868,-6.271868
10574.75391,176.245898,0.006272,6.271868,-6.271868
10574.75391,176.245898,0.006272,6.271868,-6.271868
10574.75391,176.245898,0.006272,6.271868,-6.271868
10574.75391,176.245898,0.006272,6.271868,-6.271868
10574.75391,176.245898,0.006272,6.271868,-6.271868
10574.75391,176.245898,0.006272,6.271868,-6.271868
10574.75391,176.245898,0.006272,6.271868,-6.271868
10574.75391,176.245898,0.006272,6.271869,-6.271869
10574.75391,176.245898,0.006272,6.271869,-6.271869
10574.75391,176.245898,0.006272,6.271869,-6.271869
10574.75391,176.245898,0.006272,6.271869,-6.271869
10574.75391,176.245898,0.006272,6.271869,-6.271869
10574.75391,176.245898,0.006272,6.271869,-6.271869
10574.75391,176.245898,0.006272,6.27187,-6.27187
10574.75391,176.245898,0.006272,6.27187,-6.27187
10574.75391,176.245898,0.006272,6.27187,-6.27187
10574.75391,176.245898,0.006272,6.27187,-6.27187
10574.75391,176.245898,0.006272,6.27187,-6.27187
10574.75391,176.245898,0.006272,6.27187,-6.27187
10574.75391,176.245898,0.006272,6.27187,-6.27187
10574.75391,176.245898,0.006272,6.27187,-6.27187
10574.75391,176.245898,0.006272,6.27187,-6.27187
10574.75391,176.245898,0.006272,6.27187,-6.27187
10574.75391,176.245898,0.006272,6.27187,-6.27187
10574.75391,176.245898,0.006272,6.27187,-6.27187
10574.75391,176.245898,0.006272,6.27187,-6.27187
10574.75391,176.245898,0.006272,6.27187,-6.27187
10574.75391,176.245898,0.006272,6.27187,-6.27187
10574.75391,176.245898,0.006272,6.27187,-6.27187
10574.75391,176.245898,0.006272,6.27187,-6.27187
10574.75391,176.245898,0.006272,6.27187,-6.27187
10574.75391,176.245898,0.006272,6.271871,-6.271871
10574.75391,176.245898,0.006272,6.271871,-6.271871
10574.75391,176.245898,0.006272,6.271871,-6.271871
10574.75391,176.245898,0.006272,6.271871,-6.271871
10574.75391,176.245898,0.006272,6.271871,-6.271871
10574.75391,176.245898,0.006272,6.271871,-6.271871
10574.75391,176.245898,0.006272,6.271871,-6.271871
10574.75391,176.245898,0.006272,6.271871,-6.271871
10574.75391,176.245898,0.006272,6.271871,-6.271871
10574.75391,176.245898,0.006272,6.271871,-6.271871
10574.75391,176.245898,0.006272,6.271871,-6.271871
10574.75391,176.245898,0.006272,6.271871,-6.271871
10574.75391,176.245898,0.006272,6.271871,-6.271871
10574.75391,176.245898,0.006272,6.271871,-6.271871
10574.75391,176.245898,0.006272,6.271871,-6.271871
10574.75391,176.245898,0.006272,6.271871,-6.271871
10574.75391,176.245898,0.006272,6.271871,-6.271871
10574.75391,176.245898,0.006272,6.271871,-6.271871
10574.75391,176.245898,0.006272,6.271871,-6.271871
10574.75391,176.245898,0.006272,6.271871,-6.271871
10574.75391,176.245898,0.006272,6.271871,-6.271871
10574.75391,176.245898,0.006272,6.271871,-6.271871
10574.75391,176.245898,0.006272,6.271871,-6.271871
10574.75391,176.245898,0.006272,6.271871,-6.271871
10574.75391,176.245898,0.006272,6.271872,-6.271872
10574.75391,176.245898,0.006272,6.271872,-6.271872
10574.75391,176.245898,0.006272,6.271872,-6.271872
10574.75391,176.245898,0.006272,6.271872,-6.271872
10574.75391,176.245898,0.006272,6.271872,-6.271872
10574.75391,176.245898,0.006272,6.271872,-6.271872
10574.75391,176.245898,0.006272,6.271873,-6.271873
10574.75391,176.245898,0.006272,6.271873,-6.271873
10574.75391,176.245898,0.006272,6.271873,-6.271873
10574.75391,176.245898,0.006272,6.271873,-6.271873
10574.75391,176.245898,0.006272,6.271873,-6.271873
10574.75391,176.245898,0.006272,6.271873,-6.271873
10574.75391,176.245898,0.006272,6.271873,-6.271873
10574.75391,176.245898,0.006272,6.271873,-6.271873
10574.75391,176.245898,0.006272,6.271873,-6.271873
10574.75391,176.245898,0.006272,6.271873,-6.271873
10574.75391,176.245898,0.006272,6.271873,-6.271873
10574.75391,176.245898,0.006272,6.271873,-6.271873
10574.75391,176.245898,0.006272,6.271873,-6.271873
10574.75391,176.245898,0.006272,6.271873,-6.271873
10574.75391,176.245898,0.006272,6.271873,-6.271873
10574.75391,176.245898,0.006272,6.271873,-6.271873
10574.75391,176.245898,0.006272,6.271874,-6.271874
10574.75391,176.245898,0.006272,6.271874,-6.271874
10574.75391,176.245898,0.006272,6.271874,-6.271874
10574.75391,176.245898,0.006272,6.271874,-6.271874
10574.75391,176.245898,0.006272,6.271874,-6.271874
10574.75391,176.245898,0.006272,6.271874,-6.271874
10574.75391,176.245898,0.006272,6.271874,-6.271874
10574.75391,176.245898,0.006272,6.271874,-6.271874
10574.75391,176.245898,0.006272,6.271874,-6.271874
10574.75391,176.245898,0.006272,6.271874,-6.271874
10574.75391,176.245898,0.006272,6.271874,-6.271874
10574.75391,176.245898,0.006272,6.271874,-6.271874
10574.75391,176.245898,0.006272,6.271874,-6.271874
10574.75391,176.245898,0.006272,6.271874,-6.271874
10574.75391,176.245898,0.006272,6.271874,-6.271874
10574.75391,176.245898,0.006272,6.271874,-6.271874
10574.75391,176.245898,0.006272,6.271874,-6.271874
10574.75391,176.245898,0.006272,6.271874,-6.271874
10574.75391,176.245898,0.006272,6.271874,-6.271874
10574.75391,176.245898,0.006272,6.271874,-6.271874
10574.75391,176.245898,0.006272,6.271874,-6.271874
10574.75391,176.245898,0.006272,6.271874,-6.271874
10574.75391,176.245898,0.006272,6.271875,-6.271875
10574.75391,176.245898,0.006272,6.271875,-6.271875
10574.75391,176.245898,0.006272,6.271875,-6.271875
10574.75391,176.245898,0.006272,6.271875,-6.271875
10574.75391,176.245898,0.006272,6.271875,-6.271875
10574.75391,176.245898,0.006272,6.271875,-6.271875
10574.75391,176.245898,0.006272,6.271875,-6.271875
10574.75391,176.245898,0.006272,6.271875,-6.271875
10574.75391,176.245898,0.006272,6.271875,-6.271875
10574.75391,176.245898,0.006272,6.271875,-6.271875
10574.75391,176.245898,0.006272,6.271875,-6.271875
10574.75391,176.245898,0.006272,6.271875,-6.271875
10574.75391,176.245898,0.006272,6.271875,-6.271875
10574.75391,176.245898,0.006272,6.271875,-6.271875
10574.75391,176.245898,0.006272,6.271875,-6.271875
10574.75391,176.245898,0.006272,6.271875,-6.271875
10574.75391,176.245898,0.006272,6.271875,-6.271875
10574.75391,176.245898,0.006272,6.271875,-6.271875
10574.75391,176.245898,0.006272,6.271875,-6.271875
10574.75391,176.245898,0.006272,6.271875,-6.271875
10574.75391,176.245898,0.006272,6.271875,-6.271875
10574.75391,176.245898,0.006272,6.271875,-6.271875
10574.75391,176.245898,0.006272,6.271875,-6.271875
10574.75391,176.245898,0.006272,6.271875,-6.271875
10574.75391,176.245898,0.006272,6.271875,-6.271875
10574.75391,176.245898,0.006272,6.271875,-6.271875
10574.75391,176.245898,0.006272,6.271875,-6.271875
10574.75391,176.245898,0.006272,6.271875,-6.271875
10574.75391,176.245898,0.006272,6.271876,-6.271876
10574.75391,176.245898,0.006272,6.271876,-6.271876
10574.75391,176.245898,0.006272,6.271876,-6.271876
10574.75391,176.245898,0.006272,6.271876,-6.271876
10574.75391,176.245898,0.006272,6.271876,-6.271876
10574.75391,176.245898,0.006272,6.271876,-6.271876
10574.75391,176.245898,0.006272,6.271876,-6.271876
10574.75391,176.245898,0.006272,6.271876,-6.271876
10574.75391,176.245898,0.006272,6.271876,-6.271876
10574.75391,176.245898,0.006272,6.271876,-6.271876
10574.75391,176.245898,0.006272,6.271876,-6.271876
10574.75391,176.245898,0.006272,6.271876,-6.271876
10574.75391,176.245898,0.006272,6.271876,-6.271876
10574.75391,176.245898,0.006272,6.271876,-6.271876
10574.75391,176.245898,0.006272,6.271876,-6.271876
10574.75391,176.245898,0.006272,6.271876,-6.271876
10574.75391,176.245898,0.006272,6.271876,-6.271876
10574.75391,176.245898,0.006272,6.271876,-6.271876
10574.75391,176.245898,0.006272,6.271876,-6.271876
10574.75391,176.245898,0.006272,6.271876,-6.271876
10574.75391,176.245898,0.006272,6.271876,-6.271876
10574.75391,176.245898,0.006272,6.271876,-6.271876
10574.75391,176.245898,0.006272,6.271876,-6.271876
10574.75391,176.245898,0.006272,6.271876,-6.271876
10574.75391,176.245898,0.006272,6.271876,-6.271876
10574.75391,176.245898,0.006272,6.271876,-6.271876
10574.75391,176.245898,0.006272,6.271876,-6.271876
10574.75391,176.245898,0.006272,6.271876,-6.271876
10574.75391,176.245898,0.006272,6.271877,-6.271877
10574.75391,176.245898,0.006272,6.271877,-6.271877
10574.75391,176.245898,0.006272,6.271877,-6.271877
10574.75391,176.245898,0.006272,6.271877,-6.271877
10574.75391,176.245898,0.006272,6.271877,-6.271877
10574.75391,176.245898,0.006272,6.271877,-6.271877
10574.75391,176.245898,0.006272,6.271877,-6.271877
10574.75391,176.245898,0.006272,6.271877,-6.271877
10574.75391,176.245898,0.006272,6.271877,-6.271877
10574.75391,176.245898,0.006272,6.271877,-6.271877
10574.75391,176.245898,0.006272,6.271877,-6.271877
10574.75391,176.245898,0.006272,6.271877,-6.271877
10574.75391,176.245898,0.006272,6.271878,-6.271878
10574.75391,176.245898,0.006272,6.271878,-6.271878
10574.75391,176.245898,0.006272,6.271878,-6.271878
10574.75391,176.245898,0.006272,6.271878,-6.271878
10574.75391,176.245898,0.006272,6.271878,-6.271878
10574.75391,176.245898,0.006272,6.271878,-6.271878
10574.75391,176.245898,0.006272,6.271878,-6.271878
10574.75391,176.245898,0.006272,6.271878,-6.271878
10574.75391,176.245898,0.006272,6.271878,-6.271878
10574.75391,176.245898,0.006272,6.271878,-6.271878
10574.75391,176.245898,0.006272,6.271878,-6.271878
10574.75391,176.245898,0.006272,6.271878,-6.271878
10574.75391,176.245898,0.006272,6.271878,-6.271878
10574.75391,176.245898,0.006272,6.271878,-6.271878
10574.75391,176.245898,0.006272,6.271879,-6.271879
10574.75391,176.245898,0.006272,6.271879,-6.271879
10574.75391,176.245898,0.006272,6.271879,-6.271879
10574.75391,176.245898,0.006272,6.271879,-6.271879
10574.75391,176.245898,0.006272,6.271879,-6.271879
10574.75391,176.245898,0.006272,6.271879,-6.271879
10574.75391,176.245898,0.006272,6.271879,-6.271879
10574.75391,176.245898,0.006272,6.271879,-6.271879
10574.75391,176.245898,0.006272,6.271879,-6.271879
10574.75391,176.245898,0.006272,6.271879,-6.271879
10574.75391,176.245898,0.006272,6.271879,-6.271879
10574.75391,176.245898,0.006272,6.271879,-6.271879
10574.75391,176.245898,0.006272,6.27188,-6.27188
10574.75391,176.245898,0.006272,6.27188,-6.27188
10574.75391,176.245898,0.006272,6.27188,-6.27188
10574.75391,176.245898,0.006272,6.27188,-6.27188
10574.75391,176.245898,0.006272,6.27188,-6.27188
10574.75391,176.245898,0.006272,6.27188,-6.27188
10574.75391,176.245898,0.006272,6.27188,-6.27188
10574.75391,176.245898,0.006272,6.27188,-6.27188
10574.75391,176.245898,0.006272,6.27188,-6.27188
10574.75391,176.245898,0.006272,6.27188,-6.27188
10574.75391,176.245898,0.006272,6.27188,-6.27188
10574.75391,176.245898,0.006272,6.27188,-6.27188
10574.75391,176.245898,0.006272,6.27188,-6.27188
10574.75391,176.245898,0.006272,6.27188,-6.27188
10574.75391,176.245898,0.006272,6.27188,-6.27188
10574.75391,176.245898,0.006272,6.27188,-6.27188
10574.75391,176.245898,0.006272,6.27188,-6.27188
10574.75391,176.245898,0.006272,6.27188,-6.27188
10574.75391,176.245898,0.006272,6.27188,-6.27188
10574.75391,176.245898,0.006272,6.27188,-6.27188
10574.75391,176.245898,0.006272,6.27188,-6.27188
10574.75391,176.245898,0.006272,6.27188,-6.27188
10574.75391,176.245898,0.006272,6.271881,-6.271881
10574.75391,176.245898,0.006272,6.271881,-6.271881
10574.75391,176.245898,0.006272,6.271881,-6.271881
10574.75391,176.245898,0.006272,6.271881,-6.271881
10574.75391,176.245898,0.006272,6.271881,-6.271881
10574.75391,176.245898,0.006272,6.271881,-6.271881
10574.75391,176.245898,0.006272,6.271881,-6.271881
10574.75391,176.245898,0.006272,6.271881,-6.271881
10574.75391,176.245898,0.006272,6.271881,-6.271881
10574.75391,176.245898,0.006272,6.271881,-6.271881
10574.75391,176.245898,0.006272,6.271881,-6.271881
10574.75391,176.245898,0.006272,6.271881,-6.271881
10574.75391,176.245898,0.006272,6.271881,-6.271881
10574.75391,176.245898,0.006272,6.271881,-6.271881
10574.75391,176.245898,0.006272,6.271881,-6.271881
10574.75391,176.245898,0.006272,6.271881,-6.271881
10574.75391,176.245898,0.006272,6.271881,-6.271881
10574.75391,176.245898,0.006272,6.271881,-6.271881
10574.75391,176.245898,0.006272,6.271881,-6.271881
10574.75391,176.245898,0.006272,6.271881,-6.271881
10574.75391,176.245898,0.006272,6.271882,-6.271882
10574.75391,176.245898,0.006272,6.271882,-6.271882
10574.75391,176.245898,0.006272,6.271882,-6.271882
10574.75391,176.245898,0.006272,6.271882,-6.271882
10574.75391,176.245898,0.006272,6.271882,-6.271882
10574.75391,176.245898,0.006272,6.271882,-6.271882
10574.75391,176.245898,0.006272,6.271882,-6.271882
10574.75391,176.245898,0.006272,6.271882,-6.271882
10574.75391,176.245898,0.006272,6.271882,-6.271882
10574.75391,176.245898,0.006272,6.271882,-6.271882
10574.75391,176.245898,0.006272,6.271882,-6.271882
10574.75391,176.245898,0.006272,6.271882,-6.271882
10574.75391,176.245898,0.006272,6.271882,-6.271882
10574.75391,176.245898,0.006272,6.271882,-6.271882
10574.75391,176.245898,0.006272,6.271882,-6.271882
10574.75391,176.245898,0.006272,6.271882,-6.271882
10574.75391,176.245898,0.006272,6.271882,-6.271882
10574.75391,176.245898,0.006272,6.271882,-6.271882
10574.75391,176.245898,0.006272,6.271882,-6.271882
10574.75391,176.245898,0.006272,6.271882,-6.271882
10574.75391,176.245898,0.006272,6.271882,-6.271882
10574.75391,176.245898,0.006272,6.271882,-6.271882
10574.75391,176.245898,0.006272,6.271882,-6.271882
10574.75391,176.245898,0.006272,6.271882,-6.271882
10574.75391,176.245898,0.006272,6.271882,-6.271882
10574.75391,176.245898,0.006272,6.271882,-6.271882
10574.75391,176.245898,0.006272,6.271882,-6.271882
10574.75391,176.245898,0.006272,6.271882,-6.271882
10574.75391,176.245898,0.006272,6.271882,-6.271882
10574.75391,176.245898,0.006272,6.271882,-6.271882
10574.75391,176.245898,0.006272,6.271882,-6.271882
10574.75391,176.245898,0.006272,6.271882,-6.271882
10574.75391,176.245898,0.006272,6.271882,-6.271882
10574.75391,176.245898,0.006272,6.271882,-6.271882
10574.75391,176.245898,0.006272,6.271882,-6.271882
10574.75391,176.245898,0.006272,6.271882,-6.271882
10574.75391,176.245898,0.006272,6.271883,-6.271883
10574.75391,176.245898,0.006272,6.271883,-6.271883
10574.75391,176.245898,0.006272,6.271883,-6.271883
10574.75391,176.245898,0.006272,6.271883,-6.271883
10574.75391,176.245898,0.006272,6.271883,-6.271883
10574.75391,176.245898,0.006272,6.271883,-6.271883
10574.75391,176.245898,0.006272,6.271883,-6.271883
10574.75391,176.245898,0.006272,6.271883,-6.271883
10574.75391,176.245898,0.006272,6.271883,-6.271883
10574.75391,176.245898,0.006272,6.271883,-6.271883
10574.75391,176.245898,0.006272,6.271884,-6.271884
10574.75391,176.245898,0.006272,6.271884,-6.271884
10574.75391,176.245898,0.006272,6.271884,-6.271884
10574.75391,176.245898,0.006272,6.271884,-6.271884
10574.75391,176.245898,0.006272,6.271884,-6.271884
10574.75391,176.245898,0.006272,6.271884,-6.271884
