Time in Seconds,Time in Minutes,Displacement in m-Stud1,Displacement in mm-Stud1,Displacement in m-Stud2,Displacement in mm-Stud2
5578.240234,92.970671,0.007393,-7.39313,0.006442,-6.441631
5578.240234,92.970671,0.007393,-7.39313,0.006442,-6.441631
5578.240723,92.970679,0.007393,-7.393131,0.006442,-6.441632
5578.240723,92.970679,0.007393,-7.393131,0.006442,-6.441632
5578.240723,92.970679,0.007393,-7.393132,0.006442,-6.441633
5578.240723,92.970679,0.007393,-7.393132,0.006442,-6.441633
5578.241211,92.970687,0.007393,-7.393133,0.006442,-6.441633
5578.241211,92.970687,0.007393,-7.393133,0.006442,-6.441633
5578.241211,92.970687,0.007393,-7.393133,0.006442,-6.441634
5578.241211,92.970687,0.007393,-7.393133,0.006442,-6.441634
5578.241211,92.970687,0.007393,-7.393134,0.006442,-6.441634
5578.241211,92.970687,0.007393,-7.393134,0.006442,-6.441634
5578.241211,92.970687,0.007393,-7.393134,0.006442,-6.441635
5578.241211,92.970687,0.007393,-7.393134,0.006442,-6.441635
5578.241699,92.970695,0.007393,-7.393135,0.006442,-6.441635
5578.241699,92.970695,0.007393,-7.393135,0.006442,-6.441635
5578.241699,92.970695,0.007393,-7.393136,0.006442,-6.441636
5578.241699,92.970695,0.007393,-7.393136,0.006442,-6.441636
5578.242188,92.970703,0.007393,-7.393137,0.006442,-6.441637
5578.242188,92.970703,0.007393,-7.393137,0.006442,-6.441637
5578.242676,92.970711,0.007393,-7.393138,0.006442,-6.441638
5578.242676,92.970711,0.007393,-7.393138,0.006442,-6.441638
5578.243164,92.970719,0.007393,-7.393141,0.006442,-6.441641
5578.243164,92.970719,0.007393,-7.393141,0.006442,-6.441641
5578.243652,92.970728,0.007393,-7.393144,0.006442,-6.441643
5578.243652,92.970728,0.007393,-7.393144,0.006442,-6.441643
5578.244629,92.970744,0.007393,-7.393146,0.006442,-6.441645
5578.244629,92.970744,0.007393,-7.393146,0.006442,-6.441645
5578.245605,92.97076,0.007393,-7.39315,0.006442,-6.441648
5578.245605,92.97076,0.007393,-7.39315,0.006442,-6.441648
5578.24707,92.970785,0.007393,-7.393156,0.006442,-6.441653
5578.24707,92.970785,0.007393,-7.393156,0.006442,-6.441653
5578.24707,92.970785,0.007393,-7.393157,0.006442,-6.441654
5578.24707,92.970785,0.007393,-7.393157,0.006442,-6.441654
5578.24707,92.970785,0.007393,-7.393157,0.006442,-6.441655
5578.24707,92.970785,0.007393,-7.393157,0.006442,-6.441655
5578.247559,92.970793,0.007393,-7.393158,0.006442,-6.441655
5578.247559,92.970793,0.007393,-7.393158,0.006442,-6.441655
5578.247559,92.970793,0.007393,-7.393158,0.006442,-6.441655
5578.247559,92.970793,0.007393,-7.393158,0.006442,-6.441655
5578.247559,92.970793,0.007393,-7.393159,0.006442,-6.441656
5578.247559,92.970793,0.007393,-7.393159,0.006442,-6.441656
5578.248047,92.970801,0.007393,-7.393159,0.006442,-6.441657
5578.248047,92.970801,0.007393,-7.393159,0.006442,-6.441657
5578.248047,92.970801,0.007393,-7.39316,0.006442,-6.441657
5578.248047,92.970801,0.007393,-7.39316,0.006442,-6.441657
5578.248535,92.970809,0.007393,-7.393162,0.006442,-6.441658
5578.248535,92.970809,0.007393,-7.393162,0.006442,-6.441658
5578.248535,92.970809,0.007393,-7.393163,0.006442,-6.441659
5578.248535,92.970809,0.007393,-7.393163,0.006442,-6.441659
5578.249023,92.970817,0.007393,-7.393165,0.006442,-6.441661
5578.249023,92.970817,0.007393,-7.393165,0.006442,-6.441661
5578.25,92.970833,0.007393,-7.393167,0.006442,-6.441663
5578.25,92.970833,0.007393,-7.393167,0.006442,-6.441663
5578.250977,92.97085,0.007393,-7.393171,0.006442,-6.441666
5578.250977,92.97085,0.007393,-7.393171,0.006442,-6.441666
5578.251953,92.970866,0.007393,-7.393175,0.006442,-6.44167
5578.251953,92.970866,0.007393,-7.393175,0.006442,-6.44167
5578.25293,92.970882,0.007393,-7.393179,0.006442,-6.441673
5578.25293,92.970882,0.007393,-7.393179,0.006442,-6.441673
5578.253418,92.97089,0.007393,-7.39318,0.006442,-6.441674
5578.253418,92.97089,0.007393,-7.39318,0.006442,-6.441674
5578.253906,92.970898,0.007393,-7.393182,0.006442,-6.441676
5578.253906,92.970898,0.007393,-7.393182,0.006442,-6.441676
5578.254883,92.970915,0.007393,-7.393186,0.006442,-6.441679
5578.254883,92.970915,0.007393,-7.393186,0.006442,-6.441679
5578.254883,92.970915,0.007393,-7.393186,0.006442,-6.44168
5578.254883,92.970915,0.007393,-7.393186,0.006442,-6.44168
5578.255371,92.970923,0.007393,-7.393187,0.006442,-6.44168
5578.255371,92.970923,0.007393,-7.393187,0.006442,-6.44168
5578.255371,92.970923,0.007393,-7.393187,0.006442,-6.441681
5578.255371,92.970923,0.007393,-7.393187,0.006442,-6.441681
5578.255371,92.970923,0.007393,-7.393188,0.006442,-6.441681
5578.255371,92.970923,0.007393,-7.393188,0.006442,-6.441681
5578.255371,92.970923,0.007393,-7.393188,0.006442,-6.441682
5578.255371,92.970923,0.007393,-7.393188,0.006442,-6.441682
5578.255859,92.970931,0.007393,-7.393189,0.006442,-6.441682
5578.255859,92.970931,0.007393,-7.393189,0.006442,-6.441682
5578.255859,92.970931,0.007393,-7.39319,0.006442,-6.441683
5578.255859,92.970931,0.007393,-7.39319,0.006442,-6.441683
5578.256348,92.970939,0.007393,-7.393192,0.006442,-6.441684
5578.256348,92.970939,0.007393,-7.393192,0.006442,-6.441684
5578.256836,92.970947,0.007393,-7.393194,0.006442,-6.441686
5578.256836,92.970947,0.007393,-7.393194,0.006442,-6.441686
5578.258301,92.970972,0.007393,-7.393198,0.006442,-6.44169
5578.258301,92.970972,0.007393,-7.393198,0.006442,-6.44169
5578.260254,92.971004,0.007393,-7.393205,0.006442,-6.441696
5578.260254,92.971004,0.007393,-7.393205,0.006442,-6.441696
5578.262207,92.971037,0.007393,-7.393212,0.006442,-6.441702
5578.262207,92.971037,0.007393,-7.393212,0.006442,-6.441702
5578.262695,92.971045,0.007393,-7.393213,0.006442,-6.441703
5578.262695,92.971045,0.007393,-7.393213,0.006442,-6.441703
5578.262695,92.971045,0.007393,-7.393215,0.006442,-6.441704
5578.262695,92.971045,0.007393,-7.393215,0.006442,-6.441704
5578.263184,92.971053,0.007393,-7.393216,0.006442,-6.441705
5578.263184,92.971053,0.007393,-7.393216,0.006442,-6.441705
5578.263184,92.971053,0.007393,-7.393217,0.006442,-6.441706
5578.263184,92.971053,0.007393,-7.393217,0.006442,-6.441706
5578.263184,92.971053,0.007393,-7.393217,0.006442,-6.441706
5578.263184,92.971053,0.007393,-7.393217,0.006442,-6.441706
5578.263672,92.971061,0.007393,-7.393217,0.006442,-6.441706
5578.263672,92.971061,0.007393,-7.393217,0.006442,-6.441706
5578.263672,92.971061,0.007393,-7.393217,0.006442,-6.441706
5578.263672,92.971061,0.007393,-7.393217,0.006442,-6.441706
5578.263672,92.971061,0.007393,-7.393217,0.006442,-6.441706
5578.263672,92.971061,0.007393,-7.393217,0.006442,-6.441706
5578.263672,92.971061,0.007393,-7.393217,0.006442,-6.441706
5578.263672,92.971061,0.007393,-7.393217,0.006442,-6.441706
5578.263672,92.971061,0.007393,-7.393217,0.006442,-6.441707
5578.263672,92.971061,0.007393,-7.393217,0.006442,-6.441707
5578.263672,92.971061,0.007393,-7.393218,0.006442,-6.441707
5578.263672,92.971061,0.007393,-7.393218,0.006442,-6.441707
5578.263672,92.971061,0.007393,-7.393218,0.006442,-6.441707
5578.263672,92.971061,0.007393,-7.393218,0.006442,-6.441707
5578.263672,92.971061,0.007393,-7.393218,0.006442,-6.441707
5578.263672,92.971061,0.007393,-7.393218,0.006442,-6.441707
5578.263672,92.971061,0.007393,-7.393218,0.006442,-6.441707
5578.263672,92.971061,0.007393,-7.393218,0.006442,-6.441707
5578.263672,92.971061,0.007393,-7.393218,0.006442,-6.441707
5578.263672,92.971061,0.007393,-7.393218,0.006442,-6.441707
5578.263672,92.971061,0.007393,-7.393218,0.006442,-6.441707
5578.263672,92.971061,0.007393,-7.393218,0.006442,-6.441707
5578.26416,92.971069,0.007393,-7.393219,0.006442,-6.441708
5578.26416,92.971069,0.007393,-7.393219,0.006442,-6.441708
5578.26416,92.971069,0.007393,-7.39322,0.006442,-6.441709
5578.26416,92.971069,0.007393,-7.39322,0.006442,-6.441709
5578.264648,92.971077,0.007393,-7.393221,0.006442,-6.44171
5578.264648,92.971077,0.007393,-7.393221,0.006442,-6.44171
5578.264648,92.971077,0.007393,-7.393221,0.006442,-6.44171
5578.264648,92.971077,0.007393,-7.393221,0.006442,-6.44171
5578.265137,92.971086,0.007393,-7.393222,0.006442,-6.441711
5578.265137,92.971086,0.007393,-7.393222,0.006442,-6.441711
5578.265137,92.971086,0.007393,-7.393222,0.006442,-6.441711
5578.265137,92.971086,0.007393,-7.393222,0.006442,-6.441711
5578.265137,92.971086,0.007393,-7.393222,0.006442,-6.441711
5578.265137,92.971086,0.007393,-7.393222,0.006442,-6.441711
5578.265137,92.971086,0.007393,-7.393223,0.006442,-6.441711
5578.265137,92.971086,0.007393,-7.393223,0.006442,-6.441711
5578.265137,92.971086,0.007393,-7.393223,0.006442,-6.441711
5578.265137,92.971086,0.007393,-7.393223,0.006442,-6.441711
5578.265137,92.971086,0.007393,-7.393223,0.006442,-6.441711
5578.265137,92.971086,0.007393,-7.393223,0.006442,-6.441711
5578.265137,92.971086,0.007393,-7.393223,0.006442,-6.441712
5578.265137,92.971086,0.007393,-7.393223,0.006442,-6.441712
5578.265625,92.971094,0.007393,-7.393224,0.006442,-6.441712
5578.265625,92.971094,0.007393,-7.393224,0.006442,-6.441712
5578.265625,92.971094,0.007393,-7.393225,0.006442,-6.441713
5578.265625,92.971094,0.007393,-7.393225,0.006442,-6.441713
5578.265625,92.971094,0.007393,-7.393225,0.006442,-6.441713
5578.265625,92.971094,0.007393,-7.393225,0.006442,-6.441713
5578.265625,92.971094,0.007393,-7.393225,0.006442,-6.441713
5578.265625,92.971094,0.007393,-7.393225,0.006442,-6.441713
5578.266113,92.971102,0.007393,-7.393226,0.006442,-6.441713
5578.266113,92.971102,0.007393,-7.393226,0.006442,-6.441713
5578.266113,92.971102,0.007393,-7.393226,0.006442,-6.441714
5578.266113,92.971102,0.007393,-7.393226,0.006442,-6.441714
5578.266113,92.971102,0.007393,-7.393226,0.006442,-6.441714
5578.266113,92.971102,0.007393,-7.393226,0.006442,-6.441714
5578.266113,92.971102,0.007393,-7.393226,0.006442,-6.441714
5578.266113,92.971102,0.007393,-7.393226,0.006442,-6.441714
5578.266113,92.971102,0.007393,-7.393226,0.006442,-6.441714
5578.266113,92.971102,0.007393,-7.393226,0.006442,-6.441714
5578.266113,92.971102,0.007393,-7.393226,0.006442,-6.441714
5578.266113,92.971102,0.007393,-7.393226,0.006442,-6.441714
5578.266113,92.971102,0.007393,-7.393226,0.006442,-6.441714
5578.266113,92.971102,0.007393,-7.393226,0.006442,-6.441714
5578.266113,92.971102,0.007393,-7.393226,0.006442,-6.441714
5578.266113,92.971102,0.007393,-7.393226,0.006442,-6.441714
5578.266602,92.97111,0.007393,-7.393227,0.006442,-6.441715
5578.266602,92.97111,0.007393,-7.393227,0.006442,-6.441715
5578.266602,92.97111,0.007393,-7.393228,0.006442,-6.441716
5578.266602,92.97111,0.007393,-7.393228,0.006442,-6.441716
5578.26709,92.971118,0.007393,-7.39323,0.006442,-6.441717
5578.26709,92.971118,0.007393,-7.39323,0.006442,-6.441717
5578.268066,92.971134,0.007393,-7.393232,0.006442,-6.441719
5578.268066,92.971134,0.007393,-7.393232,0.006442,-6.441719
5578.269043,92.971151,0.007393,-7.393236,0.006442,-6.441722
5578.269043,92.971151,0.007393,-7.393236,0.006442,-6.441722
5578.269043,92.971151,0.007393,-7.393237,0.006442,-6.441723
5578.269043,92.971151,0.007393,-7.393237,0.006442,-6.441723
5578.269531,92.971159,0.007393,-7.393238,0.006442,-6.441724
5578.269531,92.971159,0.007393,-7.393238,0.006442,-6.441724
5578.269531,92.971159,0.007393,-7.393238,0.006442,-6.441724
5578.269531,92.971159,0.007393,-7.393238,0.006442,-6.441724
5578.269531,92.971159,0.007393,-7.393238,0.006442,-6.441724
5578.269531,92.971159,0.007393,-7.393238,0.006442,-6.441724
5578.269531,92.971159,0.007393,-7.393238,0.006442,-6.441724
5578.269531,92.971159,0.007393,-7.393238,0.006442,-6.441724
5578.269531,92.971159,0.007393,-7.393238,0.006442,-6.441724
5578.269531,92.971159,0.007393,-7.393238,0.006442,-6.441724
5578.269531,92.971159,0.007393,-7.393238,0.006442,-6.441724
5578.269531,92.971159,0.007393,-7.393238,0.006442,-6.441724
5578.27002,92.971167,0.007393,-7.393239,0.006442,-6.441725
5578.27002,92.971167,0.007393,-7.393239,0.006442,-6.441725
5578.27002,92.971167,0.007393,-7.39324,0.006442,-6.441725
5578.27002,92.971167,0.007393,-7.39324,0.006442,-6.441725
5578.270508,92.971175,0.007393,-7.39324,0.006442,-6.441726
5578.270508,92.971175,0.007393,-7.39324,0.006442,-6.441726
5578.270996,92.971183,0.007393,-7.393241,0.006442,-6.441727
5578.270996,92.971183,0.007393,-7.393241,0.006442,-6.441727
5578.270996,92.971183,0.007393,-7.393243,0.006442,-6.441728
5578.270996,92.971183,0.007393,-7.393243,0.006442,-6.441728
5578.271484,92.971191,0.007393,-7.393244,0.006442,-6.441729
5578.271484,92.971191,0.007393,-7.393244,0.006442,-6.441729
5578.271973,92.9712,0.007393,-7.393245,0.006442,-6.44173
5578.271973,92.9712,0.007393,-7.393245,0.006442,-6.44173
5578.272461,92.971208,0.007393,-7.393247,0.006442,-6.441731
5578.272461,92.971208,0.007393,-7.393247,0.006442,-6.441731
5578.272949,92.971216,0.007393,-7.393249,0.006442,-6.441734
5578.272949,92.971216,0.007393,-7.393249,0.006442,-6.441734
5578.274414,92.97124,0.007393,-7.393253,0.006442,-6.441737
5578.274414,92.97124,0.007393,-7.393253,0.006442,-6.441737
5578.275879,92.971265,0.007393,-7.393258,0.006442,-6.441741
5578.275879,92.971265,0.007393,-7.393258,0.006442,-6.441741
5578.276367,92.971273,0.007393,-7.39326,0.006442,-6.441743
5578.276367,92.971273,0.007393,-7.39326,0.006442,-6.441743
5578.277344,92.971289,0.007393,-7.393262,0.006442,-6.441745
5578.277344,92.971289,0.007393,-7.393262,0.006442,-6.441745
5578.277832,92.971297,0.007393,-7.393264,0.006442,-6.441746
5578.277832,92.971297,0.007393,-7.393264,0.006442,-6.441746
5578.27832,92.971305,0.007393,-7.393265,0.006442,-6.441747
5578.27832,92.971305,0.007393,-7.393265,0.006442,-6.441747
5578.27832,92.971305,0.007393,-7.393266,0.006442,-6.441748
5578.27832,92.971305,0.007393,-7.393266,0.006442,-6.441748
5578.27832,92.971305,0.007393,-7.393266,0.006442,-6.441748
5578.27832,92.971305,0.007393,-7.393266,0.006442,-6.441748
5578.278809,92.971313,0.007393,-7.393266,0.006442,-6.441748
5578.278809,92.971313,0.007393,-7.393266,0.006442,-6.441748
5578.278809,92.971313,0.007393,-7.393267,0.006442,-6.441749
5578.278809,92.971313,0.007393,-7.393267,0.006442,-6.441749
5578.278809,92.971313,0.007393,-7.393267,0.006442,-6.441749
5578.278809,92.971313,0.007393,-7.393267,0.006442,-6.441749
5578.278809,92.971313,0.007393,-7.393267,0.006442,-6.441749
5578.278809,92.971313,0.007393,-7.393267,0.006442,-6.441749
5578.278809,92.971313,0.007393,-7.393267,0.006442,-6.44175
5578.278809,92.971313,0.007393,-7.393267,0.006442,-6.44175
5578.279297,92.971322,0.007393,-7.393268,0.006442,-6.44175
5578.279297,92.971322,0.007393,-7.393268,0.006442,-6.44175
5578.279297,92.971322,0.007393,-7.393269,0.006442,-6.441751
5578.279297,92.971322,0.007393,-7.393269,0.006442,-6.441751
5578.279297,92.971322,0.007393,-7.393269,0.006442,-6.441751
5578.279297,92.971322,0.007393,-7.393269,0.006442,-6.441751
5578.279785,92.97133,0.007393,-7.393269,0.006442,-6.441751
5578.279785,92.97133,0.007393,-7.393269,0.006442,-6.441751
5578.279785,92.97133,0.007393,-7.393269,0.006442,-6.441751
5578.279785,92.97133,0.007393,-7.393269,0.006442,-6.441751
5578.279785,92.97133,0.007393,-7.39327,0.006442,-6.441751
5578.279785,92.97133,0.007393,-7.39327,0.006442,-6.441751
5578.279785,92.97133,0.007393,-7.39327,0.006442,-6.441751
5578.279785,92.97133,0.007393,-7.39327,0.006442,-6.441751
5578.279785,92.97133,0.007393,-7.39327,0.006442,-6.441751
5578.279785,92.97133,0.007393,-7.39327,0.006442,-6.441751
5578.279785,92.97133,0.007393,-7.39327,0.006442,-6.441751
5578.279785,92.97133,0.007393,-7.39327,0.006442,-6.441751
5578.279785,92.97133,0.007393,-7.39327,0.006442,-6.441751
5578.279785,92.97133,0.007393,-7.39327,0.006442,-6.441751
5578.279785,92.97133,0.007393,-7.39327,0.006442,-6.441751
5578.279785,92.97133,0.007393,-7.39327,0.006442,-6.441751
5578.279785,92.97133,0.007393,-7.39327,0.006442,-6.441751
5578.279785,92.97133,0.007393,-7.39327,0.006442,-6.441751
5578.279785,92.97133,0.007393,-7.39327,0.006442,-6.441751
5578.279785,92.97133,0.007393,-7.39327,0.006442,-6.441751
5578.279785,92.97133,0.007393,-7.39327,0.006442,-6.441751
5578.279785,92.97133,0.007393,-7.39327,0.006442,-6.441751
5578.279785,92.97133,0.007393,-7.39327,0.006442,-6.441751
5578.279785,92.97133,0.007393,-7.39327,0.006442,-6.441751
5578.279785,92.97133,0.007393,-7.39327,0.006442,-6.441751
5578.279785,92.97133,0.007393,-7.39327,0.006442,-6.441751
5578.279785,92.97133,0.007393,-7.39327,0.006442,-6.441751
5578.279785,92.97133,0.007393,-7.39327,0.006442,-6.441751
5578.279785,92.97133,0.007393,-7.39327,0.006442,-6.441751
5578.279785,92.97133,0.007393,-7.39327,0.006442,-6.441751
5578.279785,92.97133,0.007393,-7.39327,0.006442,-6.441752
5578.279785,92.97133,0.007393,-7.39327,0.006442,-6.441752
5578.279785,92.97133,0.007393,-7.393271,0.006442,-6.441752
5578.279785,92.97133,0.007393,-7.393271,0.006442,-6.441752
5578.280273,92.971338,0.007393,-7.393271,0.006442,-6.441752
5578.280273,92.971338,0.007393,-7.393271,0.006442,-6.441752
5578.280273,92.971338,0.007393,-7.393272,0.006442,-6.441753
5578.280273,92.971338,0.007393,-7.393272,0.006442,-6.441753
5578.280762,92.971346,0.007393,-7.393273,0.006442,-6.441754
5578.280762,92.971346,0.007393,-7.393273,0.006442,-6.441754
5578.28125,92.971354,0.007393,-7.393275,0.006442,-6.441756
5578.28125,92.971354,0.007393,-7.393275,0.006442,-6.441756
5578.282227,92.97137,0.007393,-7.393277,0.006442,-6.441758
5578.282227,92.97137,0.007393,-7.393277,0.006442,-6.441758
5578.283691,92.971395,0.007393,-7.393281,0.006442,-6.441761
5578.283691,92.971395,0.007393,-7.393281,0.006442,-6.441761
5578.285645,92.971427,0.007393,-7.393287,0.006442,-6.441766
5578.285645,92.971427,0.007393,-7.393287,0.006442,-6.441766
5578.286133,92.971436,0.007393,-7.393288,0.006442,-6.441767
5578.286133,92.971436,0.007393,-7.393288,0.006442,-6.441767
5578.286133,92.971436,0.007393,-7.393288,0.006442,-6.441767
5578.286133,92.971436,0.007393,-7.393288,0.006442,-6.441767
5578.286133,92.971436,0.007393,-7.393289,0.006442,-6.441767
5578.286133,92.971436,0.007393,-7.393289,0.006442,-6.441767
5578.286133,92.971436,0.007393,-7.393289,0.006442,-6.441767
5578.286133,92.971436,0.007393,-7.393289,0.006442,-6.441767
5578.286133,92.971436,0.007393,-7.393289,0.006442,-6.441768
5578.286133,92.971436,0.007393,-7.393289,0.006442,-6.441768
5578.286621,92.971444,0.007393,-7.39329,0.006442,-6.441768
5578.286621,92.971444,0.007393,-7.39329,0.006442,-6.441768
5578.286621,92.971444,0.007393,-7.39329,0.006442,-6.441768
5578.286621,92.971444,0.007393,-7.39329,0.006442,-6.441768
5578.286621,92.971444,0.007393,-7.39329,0.006442,-6.441769
5578.286621,92.971444,0.007393,-7.39329,0.006442,-6.441769
5578.286621,92.971444,0.007393,-7.39329,0.006442,-6.441769
5578.286621,92.971444,0.007393,-7.39329,0.006442,-6.441769
5578.286621,92.971444,0.007393,-7.39329,0.006442,-6.441769
5578.286621,92.971444,0.007393,-7.39329,0.006442,-6.441769
5578.286621,92.971444,0.007393,-7.39329,0.006442,-6.441769
5578.286621,92.971444,0.007393,-7.39329,0.006442,-6.441769
5578.286621,92.971444,0.007393,-7.39329,0.006442,-6.441769
5578.286621,92.971444,0.007393,-7.39329,0.006442,-6.441769
5578.286621,92.971444,0.007393,-7.39329,0.006442,-6.441769
5578.286621,92.971444,0.007393,-7.39329,0.006442,-6.441769
5578.286621,92.971444,0.007393,-7.39329,0.006442,-6.441769
5578.286621,92.971444,0.007393,-7.39329,0.006442,-6.441769
5578.286621,92.971444,0.007393,-7.39329,0.006442,-6.441769
5578.286621,92.971444,0.007393,-7.39329,0.006442,-6.441769
5578.286621,92.971444,0.007393,-7.39329,0.006442,-6.441769
5578.286621,92.971444,0.007393,-7.39329,0.006442,-6.441769
5578.286621,92.971444,0.007393,-7.39329,0.006442,-6.441769
5578.286621,92.971444,0.007393,-7.39329,0.006442,-6.441769
5578.286621,92.971444,0.007393,-7.39329,0.006442,-6.441769
5578.286621,92.971444,0.007393,-7.39329,0.006442,-6.441769
5578.286621,92.971444,0.007393,-7.393291,0.006442,-6.441769
5578.286621,92.971444,0.007393,-7.393291,0.006442,-6.441769
5578.287109,92.971452,0.007393,-7.393291,0.006442,-6.44177
5578.287109,92.971452,0.007393,-7.393291,0.006442,-6.44177
5578.287109,92.971452,0.007393,-7.393292,0.006442,-6.44177
5578.287109,92.971452,0.007393,-7.393292,0.006442,-6.44177
5578.287598,92.97146,0.007393,-7.393293,0.006442,-6.441771
5578.287598,92.97146,0.007393,-7.393293,0.006442,-6.441771
5578.288086,92.971468,0.007393,-7.393295,0.006442,-6.441772
5578.288086,92.971468,0.007393,-7.393295,0.006442,-6.441772
5578.288574,92.971476,0.007393,-7.393295,0.006442,-6.441772
5578.288574,92.971476,0.007393,-7.393295,0.006442,-6.441772
5578.288574,92.971476,0.007393,-7.393295,0.006442,-6.441773
5578.288574,92.971476,0.007393,-7.393295,0.006442,-6.441773
5578.288574,92.971476,0.007393,-7.393296,0.006442,-6.441773
5578.288574,92.971476,0.007393,-7.393296,0.006442,-6.441773
5578.289062,92.971484,0.007393,-7.393296,0.006442,-6.441774
5578.289062,92.971484,0.007393,-7.393296,0.006442,-6.441774
5578.289062,92.971484,0.007393,-7.393296,0.006442,-6.441774
5578.289062,92.971484,0.007393,-7.393296,0.006442,-6.441774
5578.289062,92.971484,0.007393,-7.393296,0.006442,-6.441774
5578.289062,92.971484,0.007393,-7.393296,0.006442,-6.441774
5578.289062,92.971484,0.007393,-7.393296,0.006442,-6.441774
5578.289062,92.971484,0.007393,-7.393296,0.006442,-6.441774
5578.289062,92.971484,0.007393,-7.393296,0.006442,-6.441774
5578.289062,92.971484,0.007393,-7.393296,0.006442,-6.441774
5578.289062,92.971484,0.007393,-7.393296,0.006442,-6.441774
5578.289062,92.971484,0.007393,-7.393296,0.006442,-6.441774
5578.289062,92.971484,0.007393,-7.393296,0.006442,-6.441774
5578.289062,92.971484,0.007393,-7.393296,0.006442,-6.441774
5578.289062,92.971484,0.007393,-7.393296,0.006442,-6.441774
5578.289062,92.971484,0.007393,-7.393296,0.006442,-6.441774
5578.289062,92.971484,0.007393,-7.393296,0.006442,-6.441774
5578.289062,92.971484,0.007393,-7.393296,0.006442,-6.441774
5578.289062,92.971484,0.007393,-7.393297,0.006442,-6.441774
5578.289062,92.971484,0.007393,-7.393297,0.006442,-6.441774
5578.289062,92.971484,0.007393,-7.393297,0.006442,-6.441774
5578.289062,92.971484,0.007393,-7.393297,0.006442,-6.441774
5578.289062,92.971484,0.007393,-7.393297,0.006442,-6.441774
5578.289062,92.971484,0.007393,-7.393297,0.006442,-6.441774
5578.289062,92.971484,0.007393,-7.393297,0.006442,-6.441774
5578.289062,92.971484,0.007393,-7.393297,0.006442,-6.441774
5578.289062,92.971484,0.007393,-7.393297,0.006442,-6.441774
5578.289062,92.971484,0.007393,-7.393297,0.006442,-6.441774
5578.289062,92.971484,0.007393,-7.393297,0.006442,-6.441774
5578.289062,92.971484,0.007393,-7.393297,0.006442,-6.441774
5578.289062,92.971484,0.007393,-7.393297,0.006442,-6.441775
5578.289062,92.971484,0.007393,-7.393297,0.006442,-6.441775
5578.289062,92.971484,0.007393,-7.393298,0.006442,-6.441775
5578.289062,92.971484,0.007393,-7.393298,0.006442,-6.441775
5578.289551,92.971493,0.007393,-7.393298,0.006442,-6.441775
5578.289551,92.971493,0.007393,-7.393298,0.006442,-6.441775
5578.289551,92.971493,0.007393,-7.393299,0.006442,-6.441776
5578.289551,92.971493,0.007393,-7.393299,0.006442,-6.441776
5578.290039,92.971501,0.007393,-7.3933,0.006442,-6.441777
5578.290039,92.971501,0.007393,-7.3933,0.006442,-6.441777
5578.291016,92.971517,0.007393,-7.393302,0.006442,-6.441779
5578.291016,92.971517,0.007393,-7.393302,0.006442,-6.441779
5578.291016,92.971517,0.007393,-7.393302,0.006442,-6.441779
5578.291016,92.971517,0.007393,-7.393302,0.006442,-6.441779
5578.291016,92.971517,0.007393,-7.393302,0.006442,-6.441779
5578.291016,92.971517,0.007393,-7.393302,0.006442,-6.441779
5578.291504,92.971525,0.007393,-7.393303,0.006442,-6.441779
5578.291504,92.971525,0.007393,-7.393303,0.006442,-6.441779
5578.291504,92.971525,0.007393,-7.393303,0.006442,-6.44178
5578.291504,92.971525,0.007393,-7.393303,0.006442,-6.44178
5578.291504,92.971525,0.007393,-7.393303,0.006442,-6.44178
5578.291504,92.971525,0.007393,-7.393303,0.006442,-6.44178
5578.291504,92.971525,0.007393,-7.393303,0.006442,-6.44178
5578.291504,92.971525,0.007393,-7.393303,0.006442,-6.44178
5578.291504,92.971525,0.007393,-7.393303,0.006442,-6.44178
5578.291504,92.971525,0.007393,-7.393303,0.006442,-6.44178
5578.291504,92.971525,0.007393,-7.393303,0.006442,-6.44178
5578.291504,92.971525,0.007393,-7.393303,0.006442,-6.44178
5578.291504,92.971525,0.007393,-7.393303,0.006442,-6.44178
5578.291504,92.971525,0.007393,-7.393303,0.006442,-6.44178
5578.291504,92.971525,0.007393,-7.393303,0.006442,-6.44178
5578.291504,92.971525,0.007393,-7.393303,0.006442,-6.44178
5578.291504,92.971525,0.007393,-7.393303,0.006442,-6.44178
5578.291504,92.971525,0.007393,-7.393303,0.006442,-6.44178
5578.291504,92.971525,0.007393,-7.393303,0.006442,-6.44178
5578.291504,92.971525,0.007393,-7.393303,0.006442,-6.44178
5578.291504,92.971525,0.007393,-7.393303,0.006442,-6.44178
5578.291504,92.971525,0.007393,-7.393303,0.006442,-6.44178
5578.291504,92.971525,0.007393,-7.393303,0.006442,-6.44178
5578.291504,92.971525,0.007393,-7.393303,0.006442,-6.44178
5578.291504,92.971525,0.007393,-7.393303,0.006442,-6.44178
5578.291504,92.971525,0.007393,-7.393303,0.006442,-6.44178
5578.291504,92.971525,0.007393,-7.393303,0.006442,-6.44178
5578.291504,92.971525,0.007393,-7.393303,0.006442,-6.44178
5578.291504,92.971525,0.007393,-7.393304,0.006442,-6.44178
5578.291504,92.971525,0.007393,-7.393304,0.006442,-6.44178
5578.291504,92.971525,0.007393,-7.393304,0.006442,-6.44178
5578.291504,92.971525,0.007393,-7.393304,0.006442,-6.44178
5578.291504,92.971525,0.007393,-7.393304,0.006442,-6.44178
5578.291504,92.971525,0.007393,-7.393304,0.006442,-6.44178
