,TimeStamp,Time in Minutes,Kyowa PG 500 KUM -Load in bar-(bar),Load in kN,Stud2-Axial-O,Stud2-Axial,Stud3-Axial-O,Stud3-Axial,Stud4-Axial-O,Stud4-Axial,Stud5-Axial-O,Stud5-Axial,Stud3-Top-O,Stud3-Top,Stud3-Mid-O,Stud3-Mid,Stud3-Bottom-O,Stud3-Bottom,Stud4-Top-O,Stud4-Top,Stud4-Mid-O,Stud4-Mid,Stud4-Bottom-O,Stud4-Bottom,Pb1-Top-Left,Pb1-Top-Right,Pb1-Mid-Mid,Pb1-Bottom-Left,Pb1-Bottom-Right,Pb1-Pb2-Mid-Left,Pb1-Pb2-Mid-Mid,Pb1-Pb2-Mid-Right,Pb2-Top-Left,Pb2-Top-Right,Pb2-Mid-Mid,Pb2-Bottom-Left,Pb2-Bottom-Right,Pb3-Top-Left,Pb3-Top-Right,Pb3-Mid-Mid,Pb3-Bottom-Left,Pb3-Bottom-Right,Pb3-Pb4-Mid-Left,Pb3-Pb4-Mid-Mid,Pb3-Pb4-Mid-Right,Pb4-Top-Left,Pb4-Top-Right,Pb4-Mid-Mid,Pb4-Bottom-Left,Pb4-Bottom-Right,Pb4-Top of stud,Pb4-Inbetween stud,Stud2-Mid-Fire-HF,Stud2-Mid-Fire-CF,Stud2-Mid-Amb-HF,Stud2-Mid-Amb-CF,Stud3-Top-Fire-HF,Stud3-Top-Fire-CF,Stud3-Top-Amb-HF,Stud3-Top-Amb-CF,Stud3-Mid-Fire-HF,Stud3-Mid-Fire-CF,Stud3-Mid-Amb-HF,Stud3-Mid-Amb-CF,Stud3-Bottom-Fire-HF,Stud3-Bottom-Fire-CF,Stud3-Bottom-Amb-HF,Stud3-Bottom-Amb-CF,Stud4-Top-Fire-HF,Stud4-Top-Fire-CF,Stud4-Top-Amb-HF,Stud4-Top-Amb-CF,Stud4-Mid-Fire-HF,Stud4-Mid-Fire-CF,Stud4-Mid-Amb-HF,Stud4-Mid-Amb-CF,Stud4-Bottom-Fire-HF,Stud4-Bottom-Fire-CF,Stud4-Bottom-Amb-HF,Stud4-Bottom-Amb-CF,Stud5-Mid-Fire-HF,Stud5-Mid-Fire-CF,Stud5-Mid-Amb-HF,Stud5-Mid-Amb-CF,Furnace-Top-Left,Furnace-Top-Right,Furnace-Bottom-Left,Furnace-Bottom-Right,Average-Pb1,Average-Pb1-Pb2,Average-Pb2,Average-Pb3,Average-Pb3-Pb4,Average-Pb4,Average-Furnace,Time2
9774,54:04.8,137,-109.17585,35.07820061,8.542326,-4.497389,6.862572999999999,-4.68455,7.471850999999999,-4.847197,6.9290389999999995,-3.868464,-14.255698,-15.733493,-19.050304,-19.362284,-17.559376,-14.925616,-13.162101999999999,-14.63825,-18.856468,-19.552672,-17.436163,-15.697297,-2023897088.0,1018.01947,1040.376343,1073.681274,1031.289917,690.0929570000001,679.7051389999999,27.720146000000003,22.335983,380.491302,318.069031,263.206421,241.26457200000002,264.36679100000003,278.037781,228.557114,161.36373899999998,153.352051,102.348869,102.78566,99.26424399999999,57.228535,32.123001,55.286522,57.322697,56.394363,20.572803,62.478995999999995,262.372864,233.53053300000002,210.73111,196.20507800000001,363.968842,292.966064,265.374603,247.150864,315.149475,247.200607,217.655884,202.706696,232.477966,158.903763,132.435074,126.125694,341.970367,286.50412,261.23638900000003,247.892944,277.492523,236.15498399999998,216.882324,203.130432,224.21603399999998,148.584366,128.012802,127.81333899999998,302.159821,232.719925,205.643723,192.185776,1025.231079,1026.413452,1072.256226,1059.335693,1040.841751,684.899048,300.7578315,217.1354952,101.4662577,57.742222600000005,1045.809113,1.0
9845,55:05.1,138,-107.906517,34.67036391,8.470077999999999,-4.569637,6.806746,-4.740377,7.40453,-4.914518,6.868286,-3.929217,-14.318093,-15.795888,-19.115984,-19.427964000000003,-17.579079,-14.945319,-13.201509,-14.677657,-18.922148,-19.618351999999998,-17.524828,-15.785962,-2049022464.0,1019.5571289999999,1041.4411619999998,1074.470215,1034.521362,691.4707639999999,680.1906740000001,27.729578000000004,22.359566,381.985199,319.726715,263.938416,242.358215,266.027893,280.61499,229.60615499999997,162.401703,154.267044,102.606827,103.061714,99.48039200000001,57.403369999999995,32.203185999999995,55.55061,57.185607999999995,56.124320999999995,20.591791,62.581699,265.707397,234.372925,211.689941,196.800873,364.00741600000003,293.98510699999997,266.70645099999996,248.491119,314.93453999999997,247.844589,218.538452,203.740479,231.27128599999998,159.114471,132.583908,126.46048700000001,343.201569,287.947815,262.481537,249.34596299999998,277.003723,236.628052,217.710846,204.031754,224.368027,149.091583,128.675858,128.24293500000002,301.95016499999997,233.10577400000003,206.121857,192.81672700000001,1026.150635,1027.06958,1073.585083,1060.373169,1042.497467,685.830719,302.0021363,218.58355699999998,101.716311,57.7691216,1046.794617,1.0
9916,56:05.3,139,-108.617218,34.89871214,8.468437,-4.5712779999999995,6.7829369999999995,-4.7641860000000005,7.392214,-4.9268339999999995,6.861717999999999,-3.9357849999999996,-14.406759,-15.884554000000001,-19.257193,-19.569173000000003,-17.661179,-15.027419,-13.260620000000001,-14.736768,-19.043653,-19.739857,-17.590508,-15.851642000000002,-2070999936.0,1020.9070429999999,1042.742676,1075.390625,1035.7717289999998,693.106018,680.820435,27.746371999999997,22.364422,384.230194,320.242798,264.265961,242.368561,267.840302,283.519623,231.039566,163.027084,154.733688,102.859177,103.364204,99.701736,57.61571899999999,32.167675,55.650024,57.84804200000001,56.523861,20.59156,62.706371,266.352417,235.30351299999998,212.08380099999997,197.506058,364.95282000000003,295.081635,268.317505,250.29092400000002,315.645538,248.63113399999997,219.47361800000002,204.808487,230.69358799999998,159.516434,132.999527,126.806999,344.46542400000004,289.48046899999997,263.78997799999996,250.936096,277.637604,237.06234700000002,218.634415,204.92571999999998,224.70625299999998,149.292282,128.655258,128.682037,302.402649,233.81689500000002,206.824783,193.586746,1027.3598630000001,1028.571655,1075.445068,1061.746216,1043.703018,686.9632265,302.7768785,220.03205260000001,101.975039,58.0688034,1048.280701,1.0
9986,57:04.8,140,-109.29746200000001,35.11727454,8.461869,-4.577846,6.783758,-4.763365,7.3782570000000005,-4.940791,6.8518669999999995,-3.945636,-14.511845999999998,-15.989641,-19.395119,-19.707099,-17.835228,-15.201467999999998,-13.329582,-14.805729999999999,-19.234121,-19.930325,-17.751421,-16.012555,-2094045952.0,1021.927185,1043.013428,1076.3984369999998,1036.690796,694.511047,681.481262,27.765238,22.353323,385.680786,321.296692,264.08432,243.04187000000002,269.5755,286.19458,232.11740099999997,163.951874,154.955917,103.142464,103.631538,99.935265,57.566734,32.201122,55.886177,58.01923000000001,56.51239399999999,20.573960999999997,62.785518999999994,268.232086,235.905746,212.81268300000002,197.911957,365.174133,296.213745,269.86526499999997,251.97422799999998,316.069977,249.39817799999997,220.259552,205.731155,229.464371,159.288071,133.238342,127.19634199999999,345.701263,290.512878,265.598907,252.529266,277.94973799999997,237.776947,219.399933,205.7686,224.839493,149.169037,128.974747,129.039291,302.4646,234.254898,207.51576200000002,194.173126,1028.645874,1029.002563,1074.3122560000002,1062.4692380000001,1044.5074619999998,687.9961545,303.525917,221.35905440000002,102.2364223,58.1540108,1048.607483,1.0
10057,58:05.0,141,-104.853569,33.68945172,8.322301,-4.717414,6.632697,-4.914426000000001,7.225552,-5.093496,6.709016,-4.088487000000001,-14.534834,-16.012629,-19.454229,-19.766209,-17.812239,-15.178479000000001,-13.411681,-14.887829,-19.319504000000002,-20.015708,-17.748137,-16.009271,-2117496064.0,1022.194458,1044.698242,1077.094849,1038.477295,696.1091309999999,682.426331,27.768459000000004,22.331127,387.802063,321.487213,264.748199,243.51428199999998,271.906921,289.10497999999995,233.70414700000003,164.625641,155.518173,103.411125,103.906586,100.166115,57.974751,32.228386,55.84569499999999,58.01339,56.217636,20.557752999999998,63.004124,276.396179,236.760239,213.967117,198.335068,367.329834,297.69381699999997,271.331482,252.368668,317.17266800000004,250.163605,221.365585,206.775497,227.723495,159.53988600000002,133.611877,127.57022099999999,347.037811,291.75119,266.96542400000004,253.928391,272.014923,238.68923999999998,220.523407,206.489258,225.374023,150.2789,129.23271200000002,129.41722099999998,303.410828,234.87628199999997,208.235916,194.911133,1030.859009,1029.746826,1076.817261,1063.105957,1045.616211,689.2677309999999,304.3879393,222.9719724,102.4946087,58.211119200000006,1050.1322630000002,1.0
10128,59:05.3,142,-105.734444,33.97247686,8.309165,-4.73055,6.614635000000001,-4.932487999999999,7.207489999999999,-5.1115580000000005,6.6975229999999994,-4.09998,-14.531548999999998,-16.009344,-19.467365,-19.779345000000003,-17.838510999999997,-15.204751000000002,-13.428101000000002,-14.904248999999998,-19.312935,-20.009139,-17.797396,-16.058529999999998,-2127283456.0,1023.956848,1046.260986,1078.410889,1037.608154,697.752075,683.852417,27.765238,22.343613,389.42639199999996,322.309235,265.830902,243.038651,274.10101299999997,292.119812,234.809677,165.715408,156.10907,103.721115,104.16407,100.392258,58.240726,31.334558,55.914513,57.906902,56.393688,20.537142000000003,63.147385,277.42099,237.997696,214.71557599999997,198.95910600000002,369.899048,298.629303,272.762787,254.10876499999998,319.363647,251.089005,222.44807400000002,207.833542,226.104996,159.878296,133.963913,128.002274,348.330048,293.14703399999996,268.602661,255.839554,273.893127,239.409592,221.500366,207.58783,225.646683,150.542389,129.753784,129.861404,304.98388700000004,235.511337,208.88298,195.660507,1030.440674,1031.124146,1078.423218,1065.188354,1046.559219,690.802246,305.151295,224.570996,102.75914770000001,58.320642799999995,1051.294098,1.0
10199,00:05.5,143,-106.687279,34.27862274,8.282894,-4.7568209999999995,6.59329,-4.953833,7.19107,-5.127978,6.679461,-4.118042,-14.636636,-16.114431,-19.62171,-19.93369,-17.937029000000003,-15.303269,-13.549605999999999,-15.025754000000001,-19.496836,-20.19304,-17.922183999999998,-16.183318,-2103884160.0,1023.359802,1046.006836,1076.2501220000001,1029.291382,699.408447,685.784058,27.778810999999997,22.366964000000003,391.43856800000003,324.159821,265.58502200000004,242.674332,276.317596,295.243347,236.18078599999998,166.49688700000002,156.653931,104.023933,104.431747,100.651321,58.125938,31.339603000000004,56.148830000000004,58.393467,56.95838199999999,20.562153,63.284363,278.333099,239.102936,215.632782,199.783066,372.538177,300.408051,274.41854900000004,255.94920299999998,321.982544,252.181061,223.777786,209.054016,226.12232999999998,159.995056,134.301788,128.430099,349.800293,294.737457,270.653076,257.74206499999997,275.609772,240.37324500000003,222.497147,208.59896899999998,225.99192799999997,150.253693,129.983917,130.30273400000002,306.858429,236.231461,209.848267,196.514389,1029.221924,1030.905029,1071.772705,1056.1014400000001,1043.727036,692.5962525,305.9644358,226.1785094,103.035667,58.582195999999996,1047.000275,1.0
10269,01:05.0,144,-107.510994,34.54328237,8.274683999999999,-4.765031,6.596574,-4.950549,7.176292,-5.142755999999999,6.664683,-4.13282,-14.787698,-16.265493,-19.789192,-20.101172000000002,-18.084806,-15.451046,-13.680964000000001,-15.157112,-19.693870999999998,-20.390075,-18.040405,-16.301539000000002,-2126186112.0,1025.81958,1049.2264400000001,1079.799561,1035.847046,701.0216059999999,687.386108,27.798826000000002,22.376444,393.92215,324.757996,268.53064,242.76530499999998,279.004669,298.14013700000004,237.749786,167.01220700000002,157.123978,104.297676,104.77959399999999,100.884506,58.402901,31.380186,56.23225,58.356182,56.96220400000001,20.562847,63.56278199999999,279.130676,240.09936499999998,216.37670899999998,200.493561,374.565613,301.755554,276.065979,258.17569,323.58700600000003,253.177246,224.787674,210.34942599999997,225.723221,160.373672,134.820419,128.90287800000002,351.090485,296.41452000000004,271.787811,259.471069,277.374329,241.40271,223.75950600000002,209.821777,226.553741,150.892914,130.496521,130.75058,308.200775,237.03564500000002,210.670242,197.397064,1030.092529,1033.003174,1071.043335,1064.295654,1047.673157,694.2038570000001,307.49402280000004,227.8061554,103.320592,58.703263799999995,1049.608673,1.0
10340,02:05.2,145,-108.298286,34.79623929,8.268116000000001,-4.771599,6.5768699999999995,-4.970253,7.168082000000001,-5.150966,6.656474,-4.1410290000000005,-14.945326999999999,-16.423122,-20.084745,-20.396725,-18.209597,-15.575837,-13.822173000000001,-15.298321,-19.976288,-20.672492000000002,-18.230875,-16.492009,-2153837568.0,1027.90686,1051.869995,1081.3227539999998,1040.745361,702.4717410000001,688.964172,27.815849,22.400719,395.513519,326.184631,269.367706,242.09881600000003,281.37838700000003,301.037201,239.34886200000003,167.536667,157.87178,104.578911,105.125023,101.17630799999999,58.209503000000005,27.362097,56.308926,57.861293999999994,57.035252,20.575815,63.734261,280.233765,241.305252,216.970673,201.106445,376.131042,303.12207,277.739258,260.285614,324.71090699999996,254.29095499999997,226.01065099999997,211.50227400000003,224.27062999999998,160.66133100000002,135.19795200000002,129.397995,352.599426,297.816742,273.227234,261.133575,278.73974599999997,242.370621,224.661835,210.741104,226.559067,151.38533,130.904312,131.185486,308.60025,237.98986800000003,211.427261,198.222366,1032.235229,1034.708862,1071.8071289999998,1066.060669,1050.461243,695.7179565,308.291168,229.43457940000002,103.6267473,58.62984720000001,1051.202972,1.0
10411,03:05.3,146,-109.081604,35.04791937,8.258265,-4.78145,6.56866,-4.978463,7.154946000000001,-5.164102,6.648264,-4.149239,-15.060265,-16.53806,-20.327757000000002,-20.639737,-18.403349,-15.769589000000002,-13.953531,-15.429679,-20.239002,-20.935206,-18.378651,-16.639785,-2152796160.0,1028.7698970000001,1053.006226,1082.375366,1041.4902339999999,703.8900150000001,690.5789179999999,27.81424,22.385923000000002,397.509796,327.369934,268.804169,242.577621,283.80011,304.240417,240.88343799999998,167.77298000000002,158.19168100000002,104.89924599999999,105.511169,101.472649,58.752368999999995,27.325964000000003,56.402229000000005,58.2724,56.800816000000005,20.555901000000002,64.038414,281.830414,242.292038,217.37440499999997,201.92361499999998,377.88268999999997,304.92627000000005,279.553009,261.997223,325.730103,255.53686499999998,227.265686,212.78179900000003,222.53952,160.664124,135.564301,129.841721,354.020355,299.64694199999997,275.45864900000004,263.21191400000004,280.422546,243.325058,225.892258,211.77702299999999,227.05004900000003,151.98803700000002,131.13230900000002,131.631714,309.592346,238.51091,212.41818199999997,199.16748,1030.911499,1035.470337,1073.2246089999999,1068.2404789999998,1051.410431,697.2344665,309.06538,230.97772519999998,103.9610213,58.8532456,1051.961731,1.0
10481,04:04.8,147,-103.913101,33.38727935,8.067795,-4.97192,6.3749080000000005,-5.1722150000000005,6.946413000000001,-5.372635,6.467649,-4.329854,-15.132511,-16.610306,-20.508373000000002,-20.820353,-18.482164,-15.848404,-14.078320999999999,-15.554469000000001,-20.376928,-21.073132,-18.395070999999998,-16.656205,-2184990976.0,1029.600342,1054.800415,1082.815674,1040.849243,705.229675,692.325378,27.831493,22.415516,399.16418500000003,328.90777599999996,270.318451,243.728073,286.151703,306.885529,242.195312,168.403824,158.727173,105.24718500000002,105.872772,101.763855,59.096615,27.329185,56.491261,58.565289,56.985130000000005,20.557983,64.123131,282.587616,243.440796,217.678146,202.404648,379.726624,304.725555,281.11911000000003,263.012634,327.198151,256.415588,228.61232,213.931137,220.49075299999998,161.22718799999998,136.211517,130.346252,354.78833,300.567932,277.13867200000004,264.851044,284.894684,244.45930499999997,227.35859700000003,212.835892,227.321381,152.064896,131.793777,132.133545,310.661011,239.30699199999998,213.16812099999999,199.87432900000002,1033.244995,1036.002441,1074.963013,1069.7226560000001,1052.016419,698.7775265,310.5296213,232.4727082,104.294604,59.05228520000001,1053.483276,1.0
10552,05:05.1,148,-104.491371,33.573077500000004,8.065332000000001,-4.974383,6.378191999999999,-5.168931,6.938203,-5.380845,6.449587,-4.347916000000001,-15.135796,-16.613591,-20.534645,-20.846625,-18.498583,-15.864823000000001,-14.078320999999999,-15.554469000000001,-20.373644,-21.069848,-18.434479,-16.695613,-2216089088.0,1030.136108,1055.7576900000001,1083.525269,1040.879517,706.680115,694.143494,27.86968,22.476088,401.01547200000005,330.27972400000004,270.94680800000003,243.91911299999998,288.56872599999997,309.539948,243.908325,168.937286,158.980347,105.63018799999999,106.285271,102.07268499999999,59.383559999999996,27.321821000000003,56.56095500000001,58.74361,57.18224,20.595497,64.539749,284.505035,244.53436299999998,218.27999900000003,203.02316299999998,381.43573,306.37066699999997,282.93505899999997,265.074036,328.731812,257.522278,229.887177,215.197296,218.93827799999997,161.155899,136.60817,130.855515,356.232544,302.280334,279.076843,266.664154,286.4617,245.56158399999998,228.52223199999997,214.084091,227.658096,153.034088,132.203476,132.634827,311.929932,240.212738,214.216156,200.768936,1034.5778810000002,1037.18811,1076.543579,1071.352661,1052.574646,700.4118045,311.5402793,233.9869264,104.6627147,59.2820228,1054.915558,1.0
10622,06:04.8,149,-105.29853100000001,33.83241801,8.051375,-4.98834,6.337143,-5.209980000000001,6.926709,-5.392339,6.436451,-4.361052,-15.211326999999999,-16.689122,-20.688992000000002,-21.000972,-18.551126,-15.917366000000001,-14.124296,-15.600444,-20.511568,-21.207772,-18.500156,-16.76129,-2243354112.0,1031.903809,1057.789551,1085.487427,1043.518677,708.1582030000001,695.762085,27.871519,22.483253,403.607056,331.190613,270.32733199999996,243.356522,291.95813,311.745697,245.65885899999998,169.707428,159.768967,105.976677,106.717979,102.350899,59.444851,32.186690999999996,56.879486,58.714863,57.012775,20.605223000000002,64.829491,285.648529,245.788712,218.542633,203.709076,382.840515,308.118073,284.581116,266.899017,330.50622599999997,258.79608199999996,231.10788,216.572708,217.77298,161.347717,137.129501,131.37913500000002,357.596313,304.031586,280.732758,268.574493,287.269714,246.623444,229.38261400000002,215.428146,228.13826,153.26799,132.61051899999998,133.105042,313.191742,241.154236,214.92836,201.73533600000002,1036.358398,1038.6286619999998,1076.959717,1072.9025880000002,1054.674866,701.960144,312.1203808,235.7678162,105.015185,59.376293200000006,1056.212341,1.0
10693,07:05.1,150,-106.166168,34.11118978,8.041524,-4.998191,6.339606,-5.207517,6.910289,-5.408759,6.421673999999999,-4.375829,-15.36403,-16.841825,-20.836767000000002,-21.148747,-18.669348,-16.035588,-14.23595,-15.712098000000001,-20.675766,-21.37197,-18.592106,-16.85324,-2261427200.0,1033.244019,1058.904663,1086.671021,1044.695923,709.630676,697.6729740000001,27.901194,22.494120000000002,404.848328,333.20556600000003,272.235657,243.73817400000001,294.21054100000003,313.937958,247.472763,169.722321,160.283142,106.405022,107.209549,102.689362,59.38535699999999,31.948171999999996,56.973442000000006,58.849159,57.084922999999996,20.611938000000002,65.209953,286.503235,247.06694,219.35775800000002,204.51051299999997,385.11062599999997,309.689545,286.301971,268.922058,332.715088,260.25119,232.682556,217.95729100000003,216.25701899999999,161.37210100000001,137.45001200000002,131.84123200000002,359.30517599999996,305.745392,282.75296000000003,270.692139,288.529053,248.016724,230.897858,216.655731,228.135025,153.680954,133.058472,133.502884,314.958466,242.011261,215.87149,202.674118,1037.329346,1040.076172,1078.775635,1075.199829,1055.878907,703.651825,313.5069313,237.125345,105.4346443,59.500566799999994,1057.845246,1.0
10764,08:05.4,151,-106.99980900000001,34.37903863,8.028388,-5.011327,6.3223650000000005,-5.2247580000000005,6.888942999999999,-5.430105,6.397044,-4.400459,-15.454338,-16.932133,-21.060076000000002,-21.372056,-18.800707,-16.166947,-14.350887,-15.827035,-20.866234,-21.562438,-18.720181,-16.981315,-2290865664.0,1034.125366,1060.690796,1088.3500980000001,1046.1798099999999,711.113586,699.511841,27.896824,22.519087,407.37323,334.18212900000003,272.268311,243.74437000000003,296.421051,316.141754,249.55279500000003,170.88707,160.63974,106.85673500000001,107.721153,103.033745,59.355274,31.887903,57.024689,58.501278000000006,57.321571,20.619116,65.59642,287.642487,248.165009,220.258392,205.244843,386.900116,311.604919,288.182526,271.03009,334.08700600000003,261.585937,234.001556,219.40712000000002,214.759201,161.168671,137.934326,132.35849,360.979889,307.576477,284.598724,272.85736099999997,289.595154,249.337479,232.25512700000002,217.984421,228.55248999999998,153.9814,133.38356000000002,133.934998,316.153381,242.502029,216.680084,203.57646200000002,1038.256714,1040.934082,1080.251953,1075.1761470000001,1057.336518,705.3127135,314.39201,238.72848199999999,105.87054429999999,59.559846400000005,1058.654724,1.0
10834,09:04.9,152,-107.79306799999999,34.63391275,8.023461,-5.016254,6.301019999999999,-5.246103,6.870881,-5.448167,6.370773000000001,-4.42673,-15.575844,-17.053639,-21.299803,-21.611783,-18.912359,-16.278599,-14.423134,-15.899282000000001,-21.046848,-21.743052,-18.810488,-17.071622,-2321256192.0,1035.410889,1062.202026,1089.5740970000002,1047.938477,712.485962,701.539124,27.932018,22.522554,409.242889,336.23098799999997,272.175751,243.584091,298.601654,318.620392,251.32156400000002,171.832077,161.116425,107.36145800000001,108.220688,103.416763,59.485714,31.977732,57.104923,58.75146899999999,57.068741,20.635094,65.970085,289.117371,249.20530699999998,221.016098,205.867447,389.82605,313.449066,290.01721200000003,272.98822,336.146332,263.001709,235.500275,220.65846299999998,213.64076200000002,160.884003,138.297531,132.825882,362.71142599999996,309.068665,286.941071,274.94296299999996,290.608856,250.237793,233.568344,218.986725,228.810059,154.224411,133.695175,134.347702,317.60546899999997,243.574448,217.56082200000003,204.43211399999998,1039.845947,1042.18335,1081.929932,1076.6953119999998,1058.7813720000001,707.0125429999999,315.3084298,240.2984224,106.33296969999999,59.67618639999999,1060.1636349999999,1.0
10905,10:05.3,153,-108.47618100000001,34.85339696,8.009505,-5.03021,6.282958,-5.264165,6.8577449999999995,-5.461303,6.351069,-4.446434,-15.667794,-17.145589,-21.506691,-21.818671,-19.040434,-16.406674,-14.472392999999999,-15.948541,-21.207762,-21.903966,-18.9205,-17.181634,-2342730496.0,1035.517578,1063.057007,1090.740601,1048.534058,713.9648440000001,703.4259030000001,27.922586,22.534575,411.31689500000005,337.42080699999997,272.645294,243.20286600000003,301.216583,321.269897,253.21704100000002,172.33351100000002,161.627548,107.889839,108.811752,103.831451,59.981361,31.975440999999996,57.296177,58.860386,57.116611,20.631851,66.47138199999999,289.82275400000003,250.345871,222.14617900000002,206.672729,391.306061,315.317902,292.054962,275.247955,337.74054,264.122772,236.999481,222.19757099999998,212.39125099999998,160.689896,138.690247,133.333542,364.1008,311.273346,289.31189,277.39993300000003,291.932922,251.651352,234.999344,220.48843399999998,229.035492,154.54716499999998,134.047913,134.768295,319.407654,244.42211899999998,218.577637,205.330444,1040.286133,1042.44043,1083.2769779999999,1075.534424,1059.462311,708.6953735000001,316.1464655,241.932916,106.8443473,59.945183400000005,1060.384491,1.0
10976,11:05.6,154,-109.08535800000001,35.04912553,7.995547999999999,-5.044167,6.276391,-5.270732,6.842967,-5.476081,6.346144000000001,-4.451359,-15.730189000000001,-17.207984,-21.762838000000002,-22.074818,-19.194778,-16.561018,-14.46911,-15.945257999999999,-21.329268,-22.025472,-19.02887,-17.290004,-2358333440.0,1036.684448,1064.09436,1091.483765,1049.124146,715.529602,705.5166019999999,27.938688,22.531107000000002,413.709473,339.248138,272.552307,242.918976,303.101868,323.665588,254.860977,173.155334,162.494156,108.45659599999999,109.446693,104.248703,60.142742000000005,32.065490999999994,57.582462,58.540133999999995,56.899043999999996,20.634167,66.72402199999999,291.194733,251.43873599999998,223.09367400000002,207.47483799999998,391.96994,316.932587,293.97070299999996,277.59436,339.66861,265.774719,238.67129500000001,223.700729,211.53479,161.08252,139.022049,133.852829,365.749084,312.9823,291.435944,279.83551,293.83252000000005,253.037277,236.60456800000003,221.877121,229.390244,154.363892,134.320145,135.265244,321.054352,245.028519,219.516266,206.32578999999998,1042.004883,1044.20105,1082.554321,1076.240601,1060.34668,710.523102,317.1072235,243.45558459999998,107.3839973,59.977680799999995,1061.2502140000001,1.0
11046,12:04.9,155,-109.606026,35.21641615,7.984055000000001,-5.05566,6.274748000000001,-5.272375,6.836399,-5.482648999999999,6.3412180000000005,-4.456285,-15.850052999999999,-17.327848,-21.987787,-22.299767000000003,-19.332704999999997,-16.698945000000002,-14.465825,-15.941973,-21.486895,-22.183099,-19.120819,-17.381953,-2381912832.0,1037.443481,1066.153076,1090.907959,1050.692017,717.17804,707.3801269999999,27.988142,22.598606,415.753113,340.86465499999997,273.963867,243.162674,305.48776200000003,325.522339,256.885315,173.992874,162.678131,108.99569699999999,110.115356,104.671242,60.462097,31.387751,57.492808999999994,58.683647,57.256176,20.675846,67.464844,292.552521,252.69694500000003,224.039948,208.337021,394.1745,318.966339,295.692047,280.114349,341.89736899999997,267.434845,240.191818,225.334702,210.58754,161.215347,139.52148400000002,134.379379,367.346008,315.239166,293.54492200000004,282.459503,295.188019,254.61392200000003,237.754623,223.327438,229.34082,154.690598,134.485901,135.646545,323.161957,246.00482200000002,220.404343,207.356277,1042.755737,1044.845459,1083.350952,1076.977295,1061.299133,712.2790835,318.4360773,244.91328419999996,107.9274317,60.27191460000001,1061.9823609999999,1.0
11117,13:05.3,156,-110.184082,35.40214555,7.977486999999999,-5.062228,6.2607919999999995,-5.286331,6.8298309999999995,-5.489217,6.337934,-4.459569,-15.88125,-17.359045000000002,-22.145416,-22.457396,-19.372111999999998,-16.738352,-14.465825,-15.941973,-21.559141,-22.255345000000002,-19.186498999999998,-17.447633,-2404958208.0,1039.001343,1066.790649,1092.485474,1051.696899,718.901428,709.2062990000001,28.013212,22.604385,417.623016,342.015533,273.800629,243.767563,307.563263,327.60101299999997,258.966064,175.155151,163.281265,109.63409399999999,110.85471299999999,105.138802,60.370762,33.558792,57.66964300000001,59.0672,57.126053000000006,20.642271,67.729965,293.818359,254.136887,225.319443,209.303833,403.845978,320.475128,297.736298,282.529083,342.825592,268.942291,242.031937,226.945328,209.16394,160.840118,140.17254599999998,134.965546,369.102142,316.913361,296.06329300000004,285.108673,296.290192,255.64149500000002,239.275711,224.978973,229.50616499999998,154.628723,134.912048,136.136368,323.934601,246.68673700000002,221.31625400000001,208.46090700000002,1043.393921,1045.85022,1085.922729,1079.261475,1062.493591,714.0538635,319.30168530000003,246.51335120000002,108.5425363,60.3927246,1063.607086,1.0
11187,14:04.9,157,-104.262711,33.49960904,7.831351,-5.2083639999999995,6.106447,-5.440676,6.673842,-5.645206,6.282107,-4.515396,-15.818856,-17.296651,-21.815382,-22.127361999999998,-18.909077,-16.275317,-14.43627,-15.912417999999999,-21.329268,-22.025472,-18.864674,-17.125808,-2437889792.0,1040.114136,1068.969482,1093.174316,1054.189575,720.500549,710.881165,28.018963,22.607853,419.48995999999994,344.245911,276.73587000000003,242.85534700000002,310.290192,329.648071,260.915009,176.81188999999998,164.130829,110.366005,111.64106000000001,105.676491,60.670792000000006,36.307762,57.871407,59.047665,57.117512,20.675383,68.556831,295.652893,255.14022799999998,226.34983799999998,209.88266000000002,410.446625,322.94872999999995,300.328094,284.020264,344.008575,270.27600099999995,243.59581,228.500748,206.232544,161.515854,140.659607,135.44072,371.339478,319.098175,298.534698,287.51236,297.272156,257.217285,240.976532,226.49409500000002,229.444504,155.33136000000002,135.61438,136.60908500000002,324.82962000000003,247.830139,222.576553,209.36705,1045.2677,1047.727295,1084.994995,1082.441895,1064.111877,715.690857,320.831772,248.35919819999998,109.227852,60.6528414,1065.1079710000001,1.0
